
── Step 12b: TE Nested-Walk-Forward-Tuned LightGBM ─────────────────────────────
ℹ Grid: 32 combos per component per fold (eff and vol tuned separately)
ℹ Inner split: last 20% season-weeks as RMSE holdout
ℹ Construction: FROZEN Mechanism A power-law (identical to 3A/3A-v2)
ℹ Rubric: FROZEN (unchanged veto, decision rule, fold_map)
✔ TE feature table: 6765 rows | Fold map: 204 folds | Expected test rows: 6599
✔ All model features present in TE feature table

── Walk-forward fold loop (204 folds x 32 combos x 2 components) ───────────────
ℹ Fold 152 [2023-W02]: 38 rows | eff: leaves=31 minnode=100 lr=0.02 rds=33 | vol: leaves=7 minnode=100 lr=0.02 rds=184 | 3s
ℹ Fold 153 [2023-W03]: 29 rows | eff: leaves=63 minnode=50 lr=0.02 rds=10 | vol: leaves=31 minnode=50 lr=0.02 rds=185 | 3s
ℹ Fold 154 [2023-W04]: 30 rows | eff: leaves=15 minnode=10 lr=0.02 rds=72 | vol: leaves=7 minnode=100 lr=0.02 rds=198 | 3s
ℹ Fold 155 [2023-W05]: 28 rows | eff: leaves=63 minnode=10 lr=0.05 rds=10 | vol: leaves=7 minnode=100 lr=0.02 rds=170 | 3s
ℹ Fold 156 [2023-W06]: 29 rows | eff: leaves=63 minnode=10 lr=0.05 rds=10 | vol: leaves=7 minnode=100 lr=0.02 rds=170 | 3s
ℹ Fold 157 [2023-W07]: 27 rows | eff: leaves=31 minnode=100 lr=0.05 rds=10 | vol: leaves=7 minnode=100 lr=0.02 rds=179 | 3s
ℹ Fold 158 [2023-W08]: 29 rows | eff: leaves=31 minnode=100 lr=0.05 rds=10 | vol: leaves=7 minnode=50 lr=0.05 rds=60 | 3s
ℹ Fold 159 [2023-W09]: 34 rows | eff: leaves=15 minnode=20 lr=0.05 rds=16 | vol: leaves=7 minnode=100 lr=0.02 rds=155 | 3s
ℹ Fold 160 [2023-W10]: 35 rows | eff: leaves=63 minnode=10 lr=0.05 rds=36 | vol: leaves=7 minnode=100 lr=0.02 rds=206 | 3s
ℹ Fold 161 [2023-W11]: 25 rows | eff: leaves=63 minnode=10 lr=0.05 rds=36 | vol: leaves=7 minnode=100 lr=0.02 rds=206 | 3s
ℹ Fold 162 [2023-W12]: 26 rows | eff: leaves=31 minnode=100 lr=0.02 rds=48 | vol: leaves=7 minnode=100 lr=0.02 rds=185 | 3s
ℹ Fold 163 [2023-W13]: 25 rows | eff: leaves=15 minnode=100 lr=0.05 rds=44 | vol: leaves=7 minnode=100 lr=0.02 rds=182 | 3s
ℹ Fold 164 [2023-W14]: 33 rows | eff: leaves=63 minnode=50 lr=0.02 rds=19 | vol: leaves=7 minnode=100 lr=0.02 rds=155 | 3s
ℹ Fold 165 [2023-W15]: 33 rows | eff: leaves=31 minnode=50 lr=0.05 rds=10 | vol: leaves=7 minnode=100 lr=0.02 rds=210 | 3s
ℹ Fold 166 [2023-W16]: 37 rows | eff: leaves=31 minnode=50 lr=0.05 rds=10 | vol: leaves=7 minnode=100 lr=0.02 rds=210 | 3s
ℹ Fold 167 [2023-W17]: 39 rows | eff: leaves=63 minnode=50 lr=0.02 rds=42 | vol: leaves=7 minnode=100 lr=0.02 rds=209 | 3s
ℹ Fold 168 [2023-W18]: 34 rows | eff: leaves=31 minnode=100 lr=0.02 rds=67 | vol: leaves=7 minnode=100 lr=0.05 rds=90 | 3s
ℹ Fold 169 [2024-W01]: 31 rows | eff: leaves=15 minnode=50 lr=0.02 rds=75 | vol: leaves=7 minnode=20 lr=0.05 rds=63 | 3s
ℹ Fold 170 [2024-W02]: 29 rows | eff: leaves=63 minnode=20 lr=0.05 rds=10 | vol: leaves=7 minnode=100 lr=0.02 rds=143 | 3s
ℹ Fold 171 [2024-W03]: 31 rows | eff: leaves=63 minnode=20 lr=0.05 rds=10 | vol: leaves=7 minnode=100 lr=0.02 rds=143 | 3s
ℹ Fold 172 [2024-W04]: 27 rows | eff: leaves=15 minnode=100 lr=0.05 rds=52 | vol: leaves=7 minnode=50 lr=0.05 rds=67 | 3s
ℹ Fold 173 [2024-W05]: 31 rows | eff: leaves=15 minnode=50 lr=0.05 rds=75 | vol: leaves=7 minnode=50 lr=0.02 rds=190 | 3s
ℹ Fold 174 [2024-W06]: 31 rows | eff: leaves=63 minnode=50 lr=0.05 rds=10 | vol: leaves=7 minnode=100 lr=0.05 rds=65 | 3s
ℹ Fold 175 [2024-W07]: 32 rows | eff: leaves=15 minnode=100 lr=0.05 rds=10 | vol: leaves=7 minnode=100 lr=0.02 rds=149 | 3s
ℹ Fold 176 [2024-W08]: 35 rows | eff: leaves=15 minnode=100 lr=0.02 rds=106 | vol: leaves=7 minnode=100 lr=0.02 rds=149 | 3s
ℹ Fold 177 [2024-W09]: 28 rows | eff: leaves=31 minnode=50 lr=0.02 rds=52 | vol: leaves=7 minnode=100 lr=0.02 rds=178 | 3s
ℹ Fold 178 [2024-W10]: 29 rows | eff: leaves=31 minnode=50 lr=0.02 rds=45 | vol: leaves=7 minnode=20 lr=0.02 rds=150 | 3s
ℹ Fold 179 [2024-W11]: 32 rows | eff: leaves=7 minnode=100 lr=0.05 rds=101 | vol: leaves=7 minnode=50 lr=0.02 rds=169 | 4s
ℹ Fold 180 [2024-W12]: 25 rows | eff: leaves=7 minnode=100 lr=0.02 rds=83 | vol: leaves=7 minnode=10 lr=0.05 rds=67 | 3s
ℹ Fold 181 [2024-W13]: 35 rows | eff: leaves=15 minnode=50 lr=0.05 rds=39 | vol: leaves=7 minnode=10 lr=0.05 rds=67 | 3s
ℹ Fold 182 [2024-W14]: 24 rows | eff: leaves=31 minnode=50 lr=0.02 rds=47 | vol: leaves=7 minnode=50 lr=0.02 rds=152 | 3s
ℹ Fold 183 [2024-W15]: 33 rows | eff: leaves=31 minnode=50 lr=0.05 rds=21 | vol: leaves=7 minnode=50 lr=0.02 rds=182 | 3s
ℹ Fold 184 [2024-W16]: 27 rows | eff: leaves=7 minnode=100 lr=0.05 rds=30 | vol: leaves=7 minnode=50 lr=0.02 rds=190 | 3s
ℹ Fold 185 [2024-W17]: 29 rows | eff: leaves=63 minnode=100 lr=0.05 rds=33 | vol: leaves=7 minnode=20 lr=0.05 rds=64 | 4s
ℹ Fold 186 [2024-W18]: 38 rows | eff: leaves=63 minnode=100 lr=0.05 rds=33 | vol: leaves=7 minnode=100 lr=0.02 rds=220 | 4s
ℹ Fold 187 [2025-W01]: 33 rows | eff: leaves=63 minnode=20 lr=0.05 rds=10 | vol: leaves=7 minnode=100 lr=0.02 rds=186 | 3s
ℹ Fold 188 [2025-W02]: 38 rows | eff: leaves=15 minnode=20 lr=0.05 rds=30 | vol: leaves=7 minnode=10 lr=0.05 rds=66 | 3s
ℹ Fold 189 [2025-W03]: 35 rows | eff: leaves=7 minnode=20 lr=0.05 rds=60 | vol: leaves=7 minnode=100 lr=0.02 rds=205 | 4s
ℹ Fold 190 [2025-W04]: 36 rows | eff: leaves=7 minnode=50 lr=0.05 rds=35 | vol: leaves=7 minnode=20 lr=0.05 rds=62 | 4s
ℹ Fold 191 [2025-W05]: 32 rows | eff: leaves=7 minnode=50 lr=0.05 rds=35 | vol: leaves=7 minnode=20 lr=0.05 rds=62 | 4s
ℹ Fold 192 [2025-W06]: 31 rows | eff: leaves=15 minnode=20 lr=0.05 rds=89 | vol: leaves=7 minnode=100 lr=0.02 rds=196 | 4s
ℹ Fold 193 [2025-W07]: 37 rows | eff: leaves=63 minnode=20 lr=0.02 rds=54 | vol: leaves=7 minnode=50 lr=0.02 rds=224 | 4s
ℹ Fold 194 [2025-W08]: 29 rows | eff: leaves=15 minnode=20 lr=0.05 rds=40 | vol: leaves=7 minnode=100 lr=0.02 rds=257 | 4s
ℹ Fold 195 [2025-W09]: 35 rows | eff: leaves=31 minnode=10 lr=0.05 rds=57 | vol: leaves=7 minnode=50 lr=0.02 rds=221 | 4s
ℹ Fold 196 [2025-W10]: 31 rows | eff: leaves=15 minnode=20 lr=0.02 rds=114 | vol: leaves=7 minnode=50 lr=0.02 rds=221 | 4s
ℹ Fold 197 [2025-W11]: 38 rows | eff: leaves=7 minnode=20 lr=0.05 rds=59 | vol: leaves=7 minnode=50 lr=0.02 rds=226 | 4s
ℹ Fold 198 [2025-W12]: 33 rows | eff: leaves=63 minnode=10 lr=0.02 rds=40 | vol: leaves=7 minnode=100 lr=0.05 rds=119 | 4s
ℹ Fold 199 [2025-W13]: 33 rows | eff: leaves=7 minnode=20 lr=0.05 rds=92 | vol: leaves=7 minnode=50 lr=0.02 rds=270 | 5s
ℹ Fold 200 [2025-W14]: 30 rows | eff: leaves=7 minnode=10 lr=0.02 rds=174 | vol: leaves=7 minnode=50 lr=0.02 rds=221 | 4s
ℹ Fold 201 [2025-W15]: 37 rows | eff: leaves=7 minnode=10 lr=0.02 rds=174 | vol: leaves=7 minnode=50 lr=0.02 rds=221 | 4s
ℹ Fold 202 [2025-W16]: 42 rows | eff: leaves=7 minnode=20 lr=0.05 rds=65 | vol: leaves=7 minnode=100 lr=0.02 rds=180 | 4s
ℹ Fold 203 [2025-W17]: 33 rows | eff: leaves=7 minnode=100 lr=0.05 rds=30 | vol: leaves=7 minnode=100 lr=0.02 rds=178 | 4s
ℹ Fold 204 [2025-W18]: 38 rows | eff: leaves=7 minnode=50 lr=0.05 rds=55 | vol: leaves=15 minnode=100 lr=0.05 rds=65 | 4s

── Harness Integrity Report ────────────────────────────────────────────────────
✔ All 204 folds completed
✔ Row count: 6599 / 6599
✔ Zero NA predictions
✔ Inner tuning: all 32 combos per component per fold scored on inner holdout only
✔ Outer test: each fold scored exactly once after param selection
ℹ alpha_fold range [0.2, 0.9] | median 0.607

── Selected Hyperparameters (tuning audit) ─────────────────────────────────────
# A tibble: 204 × 11
     fold eff_num_leaves eff_lr eff_min_node eff_rounds eff_inner_rmse
    <int>          <int>  <dbl>        <int>      <int>          <dbl>
  1     1              7   0.02           50         42          0.609
  2     2             15   0.05           10         34          0.632
  3     3             15   0.02           10         61          0.898
  4     4              7   0.05           10         76          0.820
  5     5              7   0.05          100         70          0.658
  6     6              7   0.05           50          5          0.744
  7     7             15   0.05           20         29          0.777
  8     8             15   0.05           10         23          0.803
  9     9             31   0.02           10         19          0.710
 10    10              7   0.05          100         45          0.684
 11    11              7   0.05          100         45          0.641
 12    12             15   0.05           20          5          0.766
 13    13              7   0.05           10         15          0.691
 14    14             15   0.02           10         10          0.753
 15    15             15   0.05           10         15          0.714
 16    16             15   0.05           20          3          0.709
 17    17              7   0.05           10          1          0.758
 18    18              7   0.05           10          4          0.785
 19    19             15   0.05           20          1          0.732
 20    20             63   0.05           10          2          0.731
 21    21              7   0.02           20         30          0.706
 22    22              7   0.02           10         20          0.687
 23    23             15   0.05           10         25          0.651
 24    24             63   0.05           10         17          0.695
 25    25              7   0.02           10         50          0.674
 26    26              7   0.02           10         50          0.657
 27    27             31   0.05           10         27          0.686
 28    28             31   0.05           20         11          0.779
 29    29             31   0.05           20          5          0.762
 30    30             63   0.05           10         25          0.722
 31    31             63   0.05           10         25          0.706
 32    32             15   0.05           20         13          0.712
 33    33             15   0.05           20         14          0.709
 34    34             15   0.05           50         17          0.682
 35    35             15   0.02           50         49          0.586
 36    36             15   0.02           50         49          0.591
 37    37              7   0.05           50          6          0.605
 38    38             63   0.05           10          5          0.593
 39    39              7   0.05          100          6          0.601
 40    40             15   0.05           10          4          0.614
 41    41             15   0.05           10          4          0.619
 42    42             31   0.02           10         27          0.637
 43    43             31   0.05           20          5          0.664
 44    44             15   0.02           10         22          0.673
 45    45             31   0.02           10          9          0.676
 46    46             15   0.05           20          1          0.662
 47    47             31   0.05           50          4          0.664
 48    48             31   0.05           20          4          0.686
 49    49             31   0.02           10         11          0.686
 50    50              7   0.05           20          3          0.694
 51    51              7   0.05           20          3          0.702
 52    52             15   0.05           50          1          0.718
 53    53             31   0.02           50          1          0.720
 54    54             31   0.05           50          3          0.703
 55    55              7   0.05          100          3          0.691
 56    56              7   0.05          100          1          0.689
 57    57              7   0.02           50          1          0.717
 58    58              7   0.02           20         25          0.733
 59    59             63   0.05           20         16          0.729
 60    60             15   0.05          100          1          0.720
 61    61             15   0.05           50          9          0.726
 62    62             63   0.05           20          3          0.732
 63    63             15   0.02           20         20          0.721
 64    64             63   0.05           10         11          0.712
 65    65              7   0.05           20         17          0.713
 66    66              7   0.05           20         17          0.71 
 67    67              7   0.05           10         17          0.721
 68    68              7   0.02           10         69          0.723
 69    69             31   0.02           20         26          0.729
 70    70             31   0.05           20         17          0.74 
 71    71             31   0.05           20         17          0.755
 72    72              7   0.02           20         62          0.750
 73    73              7   0.05           20         33          0.752
 74    74              7   0.02           10         58          0.759
 75    75              7   0.05          100         16          0.765
 76    76             63   0.02           10         19          0.765
 77    77              7   0.02           50         32          0.756
 78    78              7   0.05           50         36          0.755
 79    79             63   0.05           20          5          0.750
 80    80              7   0.05           20          6          0.762
 81    81              7   0.05           20          6          0.763
 82    82              7   0.02           10         10          0.754
 83    83             15   0.02           50         20          0.746
 84    84              7   0.05           10          9          0.746
 85    85             15   0.05           20          9          0.763
 86    86             15   0.05           20          9          0.760
 87    87             31   0.05          100          6          0.764
 88    88             63   0.05           10          1          0.764
 89    89              7   0.05           10          5          0.752
 90    90              7   0.05           10         20          0.743
 91    91              7   0.05           10         20          0.741
 92    92             15   0.05           20          4          0.735
 93    93             15   0.05           10          6          0.728
 94    94              7   0.05           20          4          0.720
 95    95             31   0.05           50          7          0.729
 96    96             31   0.05           50          7          0.732
 97    97             31   0.02          100         23          0.725
 98    98             31   0.05           50          8          0.722
 99    99              7   0.05           10         12          0.734
100   100             63   0.05           20          7          0.721
101   101             15   0.02           20         29          0.721
102   102              7   0.02           10         66          0.724
103   103             15   0.02           10         24          0.729
104   104              7   0.05           50         24          0.743
105   105             63   0.02           20         32          0.732
106   106             63   0.02           20         32          0.726
107   107             15   0.05          100          5          0.719
108   108             15   0.05           20         14          0.727
109   109             63   0.02           10         11          0.726
110   110             31   0.05          100         10          0.712
111   111             31   0.05          100         10          0.710
112   112             31   0.05          100         15          0.706
113   113              7   0.02          100         58          0.703
114   114             31   0.05           10          5          0.699
115   115             63   0.02           10         27          0.701
116   116             63   0.02           10         27          0.705
117   117              7   0.02          100         70          0.708
118   118             15   0.05          100         30          0.718
119   119              7   0.05          100         30          0.704
120   120              7   0.02          100         65          0.700
121   121              7   0.02          100         65          0.692
122   122              7   0.05          100         37          0.702
123   123             31   0.05          100         13          0.704
124   124             15   0.05          100         15          0.699
125   125              7   0.05          100         26          0.704
126   126              7   0.05          100         26          0.697
127   127             63   0.05           50          8          0.699
128   128             63   0.02           10         46          0.696
129   129             31   0.02          100         40          0.700
130   130             15   0.05           10          3          0.691
131   131             15   0.05           10          3          0.694
132   132              7   0.02          100         24          0.693
133   133             63   0.05           50          3          0.708
134   134             31   0.02           20          5          0.703
135   135             63   0.05           10          1          0.69 
136   136             63   0.05           10          1          0.685
137   137             15   0.02           20          1          0.686
138   138             15   0.02          100          3          0.691
139   139              7   0.05           20         17          0.690
140   140             63   0.05           10          5          0.701
141   141             63   0.05           10          5          0.699
142   142              7   0.02           10         93          0.704
143   143             15   0.02          100          4          0.708
144   144             31   0.02          100          2          0.701
145   145             15   0.05          100         13          0.692
146   146             31   0.05          100         17          0.691
147   147             31   0.02          100         18          0.689
148   148             31   0.02          100         14          0.686
149   149             63   0.05           10          3          0.700
150   150             63   0.02           50         42          0.695
151   151             63   0.02           50         12          0.694
152   152             31   0.02          100         33          0.699
153   153             63   0.02           50          8          0.69 
154   154             15   0.02           10         72          0.683
155   155             63   0.05           10          3          0.684
156   156             63   0.05           10          3          0.682
157   157             31   0.05          100          6          0.685
158   158             31   0.05          100          5          0.688
159   159             15   0.05           20         16          0.682
160   160             63   0.05           10         36          0.674
161   161             63   0.05           10         36          0.675
162   162             31   0.02          100         48          0.668
163   163             15   0.05          100         44          0.667
164   164             63   0.02           50         19          0.669
165   165             31   0.05           50          6          0.674
166   166             31   0.05           50          6          0.679
167   167             63   0.02           50         42          0.661
168   168             31   0.02          100         67          0.665
169   169             15   0.02           50         75          0.672
170   170             63   0.05           20          5          0.675
171   171             63   0.05           20          5          0.676
172   172             15   0.05          100         52          0.671
173   173             15   0.05           50         75          0.669
174   174             63   0.05           50         10          0.671
175   175             15   0.05          100         10          0.662
176   176             15   0.02          100        106          0.662
177   177             31   0.02           50         52          0.671
178   178             31   0.02           50         45          0.667
179   179              7   0.05          100        101          0.667
180   180              7   0.02          100         83          0.666
181   181             15   0.05           50         39          0.668
182   182             31   0.02           50         47          0.667
183   183             31   0.05           50         21          0.670
184   184              7   0.05          100         30          0.674
185   185             63   0.05          100         33          0.671
186   186             63   0.05          100         33          0.670
187   187             63   0.05           20          9          0.654
188   188             15   0.05           20         30          0.654
189   189              7   0.05           20         60          0.654
190   190              7   0.05           50         35          0.655
191   191              7   0.05           50         35          0.654
192   192             15   0.05           20         89          0.661
193   193             63   0.02           20         54          0.663
194   194             15   0.05           20         40          0.663
195   195             31   0.05           10         57          0.663
196   196             15   0.02           20        114          0.666
197   197              7   0.05           20         59          0.661
198   198             63   0.02           10         40          0.675
199   199              7   0.05           20         92          0.676
200   200              7   0.02           10        174          0.678
201   201              7   0.02           10        174          0.677
202   202              7   0.05           20         65          0.676
203   203              7   0.05          100         30          0.677
204   204              7   0.05           50         55          0.685
# ℹ 5 more variables: vol_num_leaves <int>, vol_lr <dbl>, vol_min_node <int>,
#   vol_rounds <int>, vol_inner_rmse <dbl>

── Summary across 204 folds ──

ℹ --- EFFICIENCY ---
ℹ   num_leaves: mode=7 | counts: 7=66 | 15=53 | 31=43 | 63=42
ℹ   min_data_in_leaf: mode=10 | counts: 10=63 | 20=53 | 50=39 | 100=49
ℹ   lr: counts: 0.02=70 | 0.05=134
ℹ   rounds (refit): median=17 | range [10, 174]
ℹ --- VOLUME ---
ℹ   num_leaves: mode=7 | counts: 7=177 | 15=18 | 31=8 | 63=1
ℹ   min_data_in_leaf: mode=100 | counts: 10=42 | 20=36 | 50=33 | 100=93
ℹ   lr: counts: 0.02=110 | 0.05=94
ℹ   rounds (refit): median=122 | range [10, 270]

── 12b-TE Pooled Coverage (all 6599 test rows) ─────────────────────────────────
# A tibble: 9 × 6
  component  stratum nominal empirical     delta sharpness
  <chr>      <chr>     <dbl>     <dbl>     <dbl>     <dbl>
1 efficiency pooled      0.5     0.501  0.000833     0.837
2 efficiency pooled      0.8     0.795 -0.00473      1.67 
3 efficiency pooled      0.9     0.899 -0.000621     2.25 
4 volume     pooled      0.5     0.502  0.00189      2.79 
5 volume     pooled      0.8     0.797 -0.00261      5.24 
6 volume     pooled      0.9     0.896 -0.00441      7.05 
7 combined   pooled      0.5     0.500 -0.000379     4.42 
8 combined   pooled      0.8     0.796 -0.00367      8.69 
9 combined   pooled      0.9     0.899 -0.000621    11.6  

── 12b-TE Low-Usage Bucket (targets 3-5) ───────────────────────────────────────
ℹ Low-usage rows: 3941
# A tibble: 9 × 6
  component  stratum     nominal empirical    delta sharpness
  <chr>      <chr>         <dbl>     <dbl>    <dbl>     <dbl>
1 efficiency low_opp_3_5     0.5     0.456 -0.0440      0.838
2 efficiency low_opp_3_5     0.8     0.751 -0.0492      1.67 
3 efficiency low_opp_3_5     0.9     0.867 -0.0327      2.25 
4 volume     low_opp_3_5     0.5     0.539  0.0389      2.79 
5 volume     low_opp_3_5     0.8     0.862  0.0620      5.23 
6 volume     low_opp_3_5     0.9     0.960  0.0599      7.03 
7 combined   low_opp_3_5     0.5     0.502  0.00190     3.61 
8 combined   low_opp_3_5     0.8     0.796 -0.00401     7.10 
9 combined   low_opp_3_5     0.9     0.895 -0.00480     9.48 

── Stratified combined coverage at 80% (sharpness honesty check) ──

# A tibble: 3 × 6
  stratum        n empirical    delta sharpness delta_pp
  <fct>      <int>     <dbl>    <dbl>     <dbl> <chr>   
1 low  (3-5)  3941     0.796 -0.00401      7.10 -0.4pp  
2 mid  (6-9)  2116     0.791 -0.00888     10.3  -0.9pp  
3 high (10+)   542     0.819  0.0192      13.9  +1.9pp  
── Rubric Decision: 12b-TE ─────────────────────────────────────────────────────
ℹ Pooled 80%: delta=-0.4pp | width=8.688
ℹ Low-opp 80%: delta=-0.4pp | width=7.102
✔ 12b-TE veto passed: -0.4pp
✔ Pooled coverage within +-2pp -- TE model READY

── Save outputs ────────────────────────────────────────────────────────────────
✔ output/12b_te_lgbm_fold_predictions.csv  (6599 rows)
✔ output/12b_te_lgbm_pooled_coverage.csv
✔ output/12b_te_lgbm_low_usage_coverage.csv
✔ output/12b_te_lgbm_tune_log.csv  (full per-fold param audit)

── Step 12b complete ───────────────────────────────────────────────────────────
