position,threshold,n,pearson_r,mean_diff_pp,mad_pp,max_abs_pp,n_over_flag,pass_r,pass_mean,pass_rows
QB,boom,32,0.9746101137542986,-0.0374814132819205,0.8901716640536286,3.0677284902350053,0,TRUE,TRUE,TRUE
QB,start,32,0.9916482831552265,0.20495530197862308,0.6905845922854781,2.209505324360947,0,TRUE,TRUE,TRUE
RB,boom,58,0.9874836148420852,-0.24253933249310894,1.3516730869317106,5.304247321208128,0,TRUE,TRUE,TRUE
RB,start,58,0.9900233072297107,-0.09041229289365664,1.7500910721891951,5.958039777309388,0,TRUE,TRUE,TRUE
TE,boom,33,0.9810617426185799,0.022849400696529333,1.2812528660061449,5.507791086787855,0,TRUE,TRUE,TRUE
TE,start,33,0.9955165781530846,0.2698172368533632,0.9152356367957628,4.147288484250944,0,TRUE,TRUE,TRUE
WR,boom,84,0.9546984893070731,0.40738903193603154,1.4780246497747174,8.609459076748793,0,TRUE,TRUE,TRUE
WR,start,84,0.9811809499573855,0.6361749202098657,1.9438977915851905,6.368384748095629,0,TRUE,TRUE,TRUE
