position,player_id,player_name,posteam,defteam,week,report_status,pred_vol,p_start,p_boom,p_start_base,p_boom_base,pred_vol_base,n_base_weeks,opp_def_adj_now,implied_total_now,team_spread_now,opp_def_adj_base,implied_total_base,team_spread_base,pff_man_catch_pct,pff_zone_catch_pct,opp_man_rate,opp_zone_rate,delta_start_pp,delta_boom_pp,delta_vol,injury_flag
QB,00-0026498,Matthew Stafford,LA,DEN,3,NA,1.0970701203605595,0.2325498468644739,0.1090407280950304,0.35101420087125795,0.16378721377353306,1.263392527817544,2,0.007004870867283908,23.5,2.5,0.186244605022297,26.25,5,NA,NA,NA,NA,-11.846435400678404,-5.474648567850266,-0.16632240745698446,FALSE
WR,00-0039064,Zay Flowers,BAL,DAL,3,NA,8.203162265793038,0.38926820476395113,0.17742544731610338,0.507471736746923,0.30367767365759335,9.201204030694695,2,0.3086437796406527,28,3.5,0.033939770947316955,26.375,5.75,NA,NA,NA,NA,-11.82035319829719,-12.625222634148997,-0.9980417649016573,FALSE
RB,00-0040666,Omarion Hampton,LAC,BUF,3,NA,18.79735608365839,0.3793299938393354,0.17597199896114574,0.49714274699721,0.2628969487669918,18.903640644535667,2,-0.01618137179214272,21.75,-7,-0.07695566654981192,26.5,7.5,NA,NA,NA,NA,-11.78127531578746,-8.692494980584609,-0.10628456087727756,FALSE
WR,00-0038117,Wan'Dale Robinson,TEN,NYG,3,NA,7.218581907215778,0.2655877447151353,0.14439140811455847,0.38280428414984624,0.23451840731515916,9.05098836802363,2,0.07671832277599977,18,-2.5,0.0608196148976313,18.375,-2.75,NA,NA,NA,NA,-11.721653943471095,-9.012699920060069,-1.8324064608078512,FALSE
WR,00-0031408,Mike Evans,SF,ARI,3,NA,6.73749736963518,0.30182848985032046,0.14439140811455847,0.418356020774972,0.24590842771533095,7.520822933689724,2,0.059225148627202004,28,8.5,0.11192115796001978,25.25,4.5,NA,NA,NA,NA,-11.652753092465156,-10.151701960077247,-0.783325564054544,FALSE
WR,00-0032464,Kalif Raymond,CHI,PHI,3,NA,6.789235073120204,0.23568652881398225,0.1020408163265306,0.3514040141853964,0.16938775510204082,7.198602583749243,2,-0.08261588773800808,18.5,-4.5,0.03280724413000876,25.375,3.75,NA,NA,NA,NA,-11.571748537141415,-6.734693877551022,-0.4093675106290391,FALSE
QB,00-0034796,Lamar Jackson,BAL,DAL,3,NA,3.195082987284453,0.5245446662481663,0.2611431612774278,0.4112285296425108,0.2036906913320772,3.141132212084626,2,0.3696080073935037,28,3.5,0.1188977824357275,26.375,5.75,NA,NA,NA,NA,11.331613660565553,5.745246994535061,0.05395077519982694,FALSE
WR,00-0039424,Devaughn Vele,NO,LV,3,NA,7.288503954483269,0.3465206660182842,0.1778975741239892,0.23364422296652793,0.09952396272729438,6.4921632642541685,2,0.18720301478612397,23.25,3,0.08107494699528366,19.875,-7.75,NA,NA,NA,NA,11.287644305175625,7.837361139669483,0.7963406902291004,FALSE
TE,00-0040663,Harold Fannin Jr.,CLE,CAR,3,NA,6.732096849018495,0.37610817043431555,0.1947367414234626,0.26433555953337706,0.11163119761615573,6.284472530389669,2,0.5807475045468853,20,-2.5,0.20311726301663705,16.25,-8.5,NA,NA,NA,NA,11.177261090093848,8.310554380730686,0.4476243186288258,FALSE
QB,00-0034855,Baker Mayfield,TB,MIN,3,NA,3.1686384900453453,0.2408319450335492,0.12493541003113708,0.35251423297100626,0.17911979042105786,3.0783919071914227,2,-0.02666032215758085,20.5,-1.5,0.0709757653173057,24.25,2.5,NA,NA,NA,NA,-11.168228793745705,-5.418438038992078,0.09024658285392251,FALSE
WR,00-0037291,Jalen Nailor,LV,NO,3,NA,6.139814687444956,0.09084710946742824,0,0.20193574345827897,0.07679099287080507,6.4058147462510355,2,0.006591834143609615,20.25,-3,0.015960202535747925,20.125,-1.75,NA,NA,NA,NA,-11.108863399085072,-7.679099287080507,-0.26600005880607913,FALSE
WR,00-0039342,Xavier Legette,CAR,CLE,3,NA,5.397901036939669,0.05243974967705166,0,0.16319248517365947,0.059461628992849014,5.693093562521261,2,-0.15379313795480987,22.5,2.5,-0.020237196989339068,22.625,-0.25,NA,NA,NA,NA,-11.075273549660782,-5.946162899284902,-0.2951925255815917,FALSE
QB,00-0040743,Tyler Shough,NO,LV,3,NA,4.397775021344569,0.3766043292109936,0.23984648466271613,0.26593468188006464,0.12155795885325907,2.9472178045454096,2,0.28501837273544317,23.25,3,0.14312069362213753,19.875,-7.75,NA,NA,NA,NA,11.066964733092899,11.828852580945707,1.4505572167991594,FALSE
RB,00-0033906,Alvin Kamara,NO,LV,3,NA,14.793598708535097,0.28718838405230984,0.17498957986922917,0.17690210817843596,0.01817984290730736,17.12597932960741,2,-0.06342808459695853,23.25,3,-0.149162004093918,18.5,-8.5,NA,NA,NA,NA,11.028627587387389,15.68097369619218,-2.332380621072314,FALSE
TE,00-0040126,Colston Loveland,CHI,PHI,3,NA,5.422772258803075,0.21148317003834768,0.11955971202915788,0.32148886017312417,0.15449543029971596,5.69544364451289,2,-0.40579461720923504,18.5,-4.5,0.28693602751902536,25.375,3.75,NA,NA,NA,NA,-11.000569013477648,-3.493571827055808,-0.2726713857098151,FALSE
RB,00-0037557,Ronnie Rivers,LA,DEN,3,NA,8.314886699089612,0.07665059204464425,0.02412778780195284,0.18596522384085762,0.06439581574882829,9.674325337391695,2,-0.05208460868516541,23.5,2.5,0.03375245844629356,26.25,5,NA,NA,NA,NA,-10.931463179621337,-4.026802794687545,-1.3594386383020822,FALSE
RB,00-0039384,Tyrone Tracy Jr.,NYG,TEN,3,NA,8.98217337858076,0.07173808719988922,0.02167380784111855,0.17956765860004004,0.07360192386772416,11.390750637048576,2,-0.02206930118377441,20.5,2.5,-0.08354593209903965,21.375,-4.75,NA,NA,NA,NA,-10.782957140015082,-5.19281160266056,-2.408577258467817,FALSE
WR,00-0038608,Kayshon Boutte,HOU,IND,3,NA,5.498543971840191,0.17838838560713777,0.05753424657534246,0.28587790330474505,0.15529099287080506,5.768759018714789,2,0.0622492664894341,22,1.5,0.03299430789842099,22.875,0.75,NA,NA,NA,NA,-10.748951769760728,-9.77567462954626,-0.27021504687459785,FALSE
RB,00-0037228,Jaylen Warren,PIT,CIN,3,NA,17.0065768194251,0.4037451791239768,0.21770966095315863,0.2964135196660356,0.1367465388061464,14.777015841154219,2,-0.01615984494740839,19.5,-3.5,-0.09393548565833759,21,1,NA,NA,NA,NA,10.73316594579412,8.096312214701223,2.2295609782708805,FALSE
RB,00-0036275,D'Andre Swift,CHI,PHI,3,NA,17.916627486884188,0.4971327303469708,0.25555624866847293,0.39066079916704205,0.17361740235568632,16.619025288666734,2,-0.1369578237981146,18.5,-4.5,-0.09060345791958684,25.375,3.75,NA,NA,NA,NA,10.647193117992876,8.193884631278662,1.2976021982174544,FALSE
RB,00-0040122,Ashton Jeanty,LV,NO,3,NA,21.734455286542,0.5854327570845385,0.34536383195351783,0.47997871955533467,0.2402409530354838,20.99989972948049,2,-0.17722039286120514,20.25,-3,-0.1066588410605403,20.125,-1.75,NA,NA,NA,NA,10.545403752920379,10.512287891803403,0.7345555570615119,FALSE
WR,00-0040667,Matthew Golden,GB,ATL,3,NA,7.657450732299554,0.4799806390369072,0.30948979591836734,0.37499202024529193,0.2114284850996236,7.162161119076236,2,-0.03145366923039461,23.5,4.5,0.09438148907086223,23.25,1,NA,NA,NA,NA,10.498861879161526,9.806131081874375,0.495289613223318,FALSE
WR,00-0035659,Terry McLaurin,WAS,SEA,3,NA,7.620544616456904,0.3676057036059083,0.2463119266055046,0.26433580881769864,0.1150360796441337,6.668776795673546,2,-0.28664750455301863,16.5,-7.5,0.11253316658211741,21.375,-4.75,NA,NA,NA,NA,10.326989478820964,13.12758469613709,0.951767820783358,FALSE
QB,00-0039917,Michael Penix Jr.,ATL,GB,3,NA,1.9166976089823884,0.26302662730871584,0.16893692401370447,0.16208509841773308,0.06940061842975236,2.005230762160272,2,0.22906888055849683,19,-4.5,NA,NA,NA,NA,NA,NA,NA,10.094152889098277,9.953630558395211,-0.08853315317788346,FALSE
QB,00-0039851,Drake Maye,NE,JAX,3,NA,4.370287989371777,0.24376227184687843,0.09778399542420008,0.34389182901115145,0.17572444549269162,5.649902255509685,2,-0.1267234028655032,21.25,-3,0.08878199115251093,21.875,0.75,NA,NA,NA,NA,-10.012955716427301,-7.794045006849154,-1.2796142661379086,FALSE
QB,00-0036442,Joe Burrow,CIN,PIT,3,NA,1.7755734803470848,0.24302593623803032,0.1384754410790031,0.3430255324718537,0.16890786116246725,2.102206527080259,2,0.31557377134333126,23,3.5,-0.003705011710843059,24.125,0.25,NA,NA,NA,NA,-9.999959623382338,-3.0432420083464167,-0.32663304673317395,FALSE
QB,00-0039107,Stetson Bennett,LA,DEN,3,NA,1.7639918020683465,0.13756728668296098,0.03662037598801674,0.23397115060207482,0.0933360399136459,2.257925011746056,2,0.007004870867283908,23.5,2.5,0.186244605022297,26.25,5,NA,NA,NA,NA,-9.640386391911385,-5.671566392562917,-0.4939332096777094,FALSE
RB,00-0033280,Christian McCaffrey,SF,ARI,3,NA,15.826537389177082,0.5098036440146371,0.2698338139798299,0.6058219694326827,0.3632453846365518,17.648624367469473,2,-0.09116111996820904,28,8.5,-0.12089968253036819,25.25,4.5,NA,NA,NA,NA,-9.601832541804567,-9.34115706567219,-1.8220869782923916,FALSE
WR,00-0036912,DeVonta Smith,PHI,CHI,3,NA,8.521655097028123,0.4914693112804514,0.2911392405063291,0.39579640052358595,0.2201615107200463,7.762358198071141,2,-0.008059166009873803,23,4.5,0.19193530354930702,24,6.5,NA,NA,NA,NA,9.567291075686546,7.097772978628281,0.7592968989569826,FALSE
RB,00-0037085,Tyler Badie,DEN,LA,3,NA,7.9916762351853645,0.06363664686121409,0.0196535064447878,0.15878356542467326,0.04841333969844188,9.467305569713385,2,-0.1585575223973829,21,-2.5,-0.0739165759884982,22.25,0,NA,NA,NA,NA,-9.514691856345916,-2.8759833253654077,-1.475629334528021,FALSE
WR,00-0038606,Parker Washington,JAX,NE,3,NA,7.396167601993896,0.3553712092530783,0.1782477341389728,0.26047207049346116,0.12321611222054454,6.56399239437646,2,0.05156191694961135,24.25,3,-0.12996931122161615,23,3,NA,NA,NA,NA,9.489913875961713,5.503162191842826,0.8321752076174356,FALSE
RB,00-0038951,Sean Tucker,TB,MIN,3,NA,8.24746146541126,0.05770161724903627,0.02217057270615393,0.15113845266390155,0.08555290577773228,10.496968769604226,2,-0.13461699760113854,20.5,-1.5,-0.15533906255711852,25,8.5,NA,NA,NA,NA,-9.343683541486527,-6.338233307157835,-2.249507304192967,FALSE
WR,00-0036407,Jerry Jeudy,CLE,CAR,3,NA,5.558520320451934,0.0584742382034532,0,0.1518827409818923,0.06333109844675382,6.606526160843504,2,0.08206818638997364,20,-2.5,-0.19625929623196336,16.25,-8.5,NA,NA,NA,NA,-9.340850277843911,-6.3331098446753815,-1.0480058403915704,FALSE
RB,00-0033376,Patrick Ricard,NYG,TEN,3,NA,7.597602767884146,0.05889973757869221,0.01757323592880743,0.15084064038223188,0.04464173553065383,9.45000795430064,2,-0.02206930118377441,20.5,2.5,-0.08354593209903965,21.375,-4.75,NA,NA,NA,NA,-9.194090280353967,-2.70684996018464,-1.8524051864164939,FALSE
QB,00-0041568,Ty Simpson,LA,DEN,3,NA,2.536299817246209,0.13756728668296098,0.03662037598801674,0.22789024430310886,0.06529602763478215,2.7262145559849618,2,0.007004870867283908,23.5,2.5,0.13181495314393785,27,6.5,NA,NA,NA,NA,-9.032295762014789,-2.8675651646765408,-0.18991473873875275,FALSE
RB,00-0037248,James Cook,BUF,LAC,3,NA,21.07148676253814,0.6563931382609587,0.40261806080308904,0.5661026921940724,0.3179588522454546,18.010323595476258,2,-0.13007583945772724,28.75,7,-0.12122459012357936,26.5,3.5,NA,NA,NA,NA,9.029044606688629,8.465920855763443,3.0611631670618813,FALSE
RB,00-0038542,Bijan Robinson,ATL,GB,3,NA,17.962895836749848,0.485989488704102,0.2496288899873179,0.5758845694835216,0.3164445411835931,20.61645692728475,2,-0.1273688163323714,19,-4.5,-0.12162984328439902,18.75,-4.5,NA,NA,NA,NA,-8.98950807794196,-6.681565119627522,-2.653561090534904,FALSE
TE,00-0037809,Chig Okonkwo,WAS,SEA,3,NA,4.668060758216999,0.130655495131675,0.04302144332118553,0.219704216887798,0.08592092961561523,5.1722723321004835,2,0.4296241244214969,16.5,-7.5,-0.0616466248820102,21.375,-4.75,NA,NA,NA,NA,-8.904872175612303,-4.2899486294429705,-0.5042115738834845,FALSE
QB,00-0031503,Jameis Winston,NYG,TEN,3,NA,2.632868255410564,0.2403468331377367,0.14036548192828363,0.15136492058576617,0.039830594359063484,2.6885112974608942,2,0.3628547567197413,20.5,2.5,0.18954934632130532,21.375,-4.75,NA,NA,NA,NA,8.898191255197052,10.053488756922015,-0.055643042050330216,FALSE
RB,00-0036158,J.K. Dobbins,DEN,LA,3,NA,14.766366341056596,0.27381791262701766,0.16460244311035652,0.36189149494014855,0.15863516475729222,15.49926684758886,2,-0.1585575223973829,21,-2.5,-0.0739165759884982,22.25,0,NA,NA,NA,NA,-8.807358231313088,0.5967278353064293,-0.732900506532264,FALSE
RB,00-0040078,Brashard Smith,KC,MIA,3,NA,8.328544882570407,0.08518101173531521,0.02651403222322637,0.172434748373676,0.05567771427651093,9.637740865123966,2,-0.08391971412889715,28,10.5,-0.06173477553278512,24.625,4.25,NA,NA,NA,NA,-8.725373663836079,-2.916368205328456,-1.3091959825535593,FALSE
WR,00-0032775,Demarcus Robinson,SF,ARI,3,NA,5.33434078125373,0.2503390498694348,0.13253424657534246,0.16311880961662636,0.05068451374662715,5.2998554032818745,2,0.059225148627202004,28,8.5,0.11192115796001978,25.25,4.5,NA,NA,NA,NA,8.722024025280842,8.184973282871532,0.03448537797185569,FALSE
TE,00-0041032,Kenyon Sadiq,NYJ,DET,3,NA,4.998291725823139,0.2785575678700605,0.1618934646450375,0.19143206151670428,0.09002569788859183,4.647588817899503,2,0.06446254861724884,20.5,-6.5,0.23779858798461478,19.75,-2.5,NA,NA,NA,NA,8.712550635335619,7.186776675644568,0.3507029079236368,FALSE
WR,00-0040735,Luther Burden III,CHI,PHI,3,NA,6.561546016688186,0.2305450067446271,0.08280254777070063,0.31766598257445233,0.18689140811455848,6.57412024983074,2,-0.08261588773800808,18.5,-4.5,0.03280724413000876,25.375,3.75,NA,NA,NA,NA,-8.712097582982523,-10.408886034385786,-0.012574233142554014,FALSE
WR,00-0039915,Ladd McConkey,LAC,BUF,3,NA,6.216577419844664,0.22592146502410773,0.11336717428087986,0.31297488638076476,0.18039140811455848,6.7242233862151375,2,-0.042747680052649256,21.75,-7,0.12273330233745809,26.5,7.5,NA,NA,NA,NA,-8.705342135665703,-6.7024233833678615,-0.5076459663704735,FALSE
WR,00-0038543,Jaxon Smith-Njigba,SEA,WAS,3,NA,9.15576598690953,0.6137813151551708,0.41524691358024696,0.5268936456494203,0.310693077043288,9.45883057507112,2,0.10314232927373312,24,7.5,0.054912753419201786,22.875,3.25,NA,NA,NA,NA,8.688766950575044,10.455383653695893,-0.30306458816158965,FALSE
WR,00-0038393,Dontayvion Wicks,PHI,CHI,3,NA,6.577438704898394,0.35340966346288233,0.2223914081145585,0.2666317958600247,0.12887929119771918,6.426336980465729,2,-0.008059166009873803,23,4.5,0.19193530354930702,24,6.5,NA,NA,NA,NA,8.67778676028576,9.35121169168393,0.15110172443266467,FALSE
WR,00-0038618,Xavier Hutchinson,HOU,IND,3,NA,6.517582088900742,0.33768336800359,0.19836717428087983,0.2509320467389494,0.1150360796441337,6.456020989223383,2,0.0622492664894341,22,1.5,0.03299430789842099,22.875,0.75,NA,NA,NA,NA,8.675132126464058,8.333109463674612,0.06156109967735901,FALSE
WR,00-0036554,Nico Collins,HOU,IND,3,NA,9.06568696820128,0.3748960516098004,0.2061392405063291,0.4614215148701132,0.27728212039532796,8.38213574006683,2,0.0622492664894341,22,1.5,0.03299430789842099,22.875,0.75,NA,NA,NA,NA,-8.65254632603128,-7.1142879888998865,0.6835512281344496,FALSE
QB,00-0037834,Brock Purdy,SF,ARI,3,NA,3.320963980376249,0.5063416310175413,0.28051988132431893,0.4200687783133785,0.2137926363140285,3.3788936291149643,2,0.22661915411240344,28,8.5,0.2226936619431787,25.25,4.5,NA,NA,NA,NA,8.627285270416273,6.672724501029043,-0.05792964873871531,FALSE
WR,00-0041525,Chris Bell,MIA,KC,3,NA,5.170167911933604,0.10151682458680426,0.0332425068119891,0.187449969223377,0.10052252729134487,5.841982304900244,2,-0.12312707958447008,17.5,-10.5,0.2103688345538643,17.375,-7.75,NA,NA,NA,NA,-8.593314463657274,-6.728002047935577,-0.67181439296664,FALSE
TE,00-0036290,Cole Kmet,CHI,PHI,3,NA,4.491637969354696,0.1368973107600211,0.04574738319746326,0.22269097183279535,0.08017653164530777,4.792934939309628,2,-0.40579461720923504,18.5,-4.5,0.28693602751902536,25.375,3.75,NA,NA,NA,NA,-8.579366107277425,-3.4429148447844518,-0.30129696995493216,FALSE
RB,00-0039139,Jahmyr Gibbs,DET,NYJ,3,NA,21.39593735220905,0.7013356425263221,0.4453855926968735,0.6157683848029212,0.36560098604575475,19.722282424812526,2,-0.08593697795045531,27,6.5,-0.09636194659390206,26.375,0.75,NA,NA,NA,NA,8.55672577234009,7.978460665111875,1.673654927396523,FALSE
QB,00-0033873,Patrick Mahomes,KC,MIA,3,NA,2.717487083299503,0.47279646005311726,0.2715697701441163,0.38764757217620527,0.21117329390097744,3.116733559533155,2,0.4358966386372505,28,10.5,0.07794402605346158,24.625,4.25,NA,NA,NA,NA,8.514888787691199,6.039647624313887,-0.39924647623365184,FALSE
WR,00-0039337,Malik Nabers,NYG,TEN,3,NA,8.044241354109216,0.3470411650211117,0.1778975741239892,0.43213326997396395,0.2624254473161034,9.278160817418843,2,0.2816898365632906,20.5,2.5,0.11879018595243795,21.375,-4.75,NA,NA,NA,NA,-8.509210495285224,-8.452787319211419,-1.2339194633096273,FALSE
WR,00-0031588,Stefon Diggs,WAS,SEA,3,NA,6.66675503648736,0.19826343648693148,0.06790123456790123,0.2821316476176403,0.13035006094734491,6.632244480596359,2,-0.28664750455301863,16.5,-7.5,0.11253316658211741,21.375,-4.75,NA,NA,NA,NA,-8.386821113070884,-6.244882637944368,0.03451055589100083,FALSE
RB,00-0040715,Cam Skattebo,NYG,TEN,3,NA,17.891649410610032,0.4890049481566253,0.24908669911432577,0.4056150320957965,0.17967006574959982,16.078913134433037,2,-0.02206930118377441,20.5,2.5,-0.08354593209903965,21.375,-4.75,NA,NA,NA,NA,8.33899160608288,6.941663336472595,1.8127362761769952,FALSE
WR,00-0041040,Antonio Williams,WAS,SEA,3,NA,5.096164595596293,0.09657136187231465,0.0332425068119891,0.1785959133937539,0.06883886842784918,5.754813319195337,2,-0.28664750455301863,16.5,-7.5,0.11253316658211741,21.375,-4.75,NA,NA,NA,NA,-8.202455152143926,-3.5596361615860084,-0.6586487235990441,FALSE
QB,00-0035228,Kyler Murray,MIN,TB,3,NA,2.4041130837860547,0.1909185929270094,0.06231082792763581,0.27221688984871795,0.10858792371916148,2.5783441330057064,2,0.06920980802192404,22,1.5,0.13384306713893468,22.5,-1.5,NA,NA,NA,NA,-8.129829692170853,-4.627709579152568,-0.1742310492196517,FALSE
TE,00-0033288,George Kittle,SF,ARI,3,NA,6.715100853499497,0.5567254049392862,0.39265772470844007,0.47566773775121185,0.2780989364932075,6.3538182810087775,2,0.49729190820714664,28,8.5,0.1803308515358334,25.25,4.5,NA,NA,NA,NA,8.10576671880744,11.455878821523257,0.3612825724907198,FALSE
TE,00-0037005,Tommy Tremble,CAR,CLE,3,NA,4.671653496018057,0.18104294106038227,0.0665017969186095,0.26195894181212753,0.1064368193651314,5.478276000593921,2,0.15466567652734686,22.5,2.5,0.04757650723154139,22.625,-0.25,NA,NA,NA,NA,-8.091600075174526,-3.9935022446521904,-0.8066225045758637,FALSE
TE,00-0039338,Brock Bowers,LV,NO,3,NA,6.344872571585721,0.4151865552438962,0.23077171364173055,0.3343312184089135,0.14849605613969324,6.466201522232822,2,0.24527833579399663,20.25,-3,NA,NA,NA,NA,NA,NA,NA,8.08553368349827,8.22756575020373,-0.12132895064710159,FALSE
WR,00-0041099,Barion Brown,NO,LV,3,NA,4.81270135191195,0.10868942652833648,0.0332425068119891,0.1887300578791612,0.0716074988745257,6.0275787704056825,2,0.18720301478612397,23.25,3,0.08107494699528366,19.875,-7.75,NA,NA,NA,NA,-8.004063135082472,-3.8364992062536594,-1.2148774184937325,FALSE
TE,00-0037744,Trey McBride,ARI,SF,3,NA,8.387295320332711,0.5851473782318749,0.3511389818860888,0.5052643662224655,0.27397839804784013,7.852652198806235,2,0.2718240927822264,19.5,-8.5,0.3969958301855173,19,-6,NA,NA,NA,NA,7.988301200940939,7.716058383824864,0.534643121526476,FALSE
QB,00-0030565,Geno Smith,NYJ,DET,3,NA,3.0764338488718983,0.2601225012069159,0.1090407280950304,0.18108330654168742,0.07837548143925267,2.5997108574503183,2,0.032725826074847864,20.5,-6.5,0.29563950217214663,19.75,-2.5,NA,NA,NA,NA,7.903919466522846,3.066524665577773,0.47672299142158003,FALSE
WR,00-0036309,Darnell Mooney,NYG,TEN,3,NA,5.31993977086638,0.13543099384834528,0.04385964912280701,0.21258630801789283,0.08424164947220478,6.221502264692833,2,0.2816898365632906,20.5,2.5,0.11879018595243795,21.375,-4.75,NA,NA,NA,NA,-7.715531416954755,-4.038200034939777,-0.9015624938264528,FALSE
QB,00-0033537,Deshaun Watson,CLE,CAR,3,NA,4.7482736819290174,0.25915147321860416,0.11384975706899245,0.18331334323781517,0.09927266591433426,4.184074802181017,2,0.2168581729919902,20,-2.5,-0.029079113888761998,16.25,-8.5,NA,NA,NA,NA,7.583812998078898,1.457709115465819,0.5641988797480009,FALSE
TE,00-0038933,Dalton Kincaid,BUF,LAC,3,NA,7.048851445172204,0.5368786200404245,0.3358040950075521,0.4612202429184209,0.24536688656805028,6.676823288092539,2,0.36485815479255584,28.75,7,0.04220781145183469,26.5,3.5,NA,NA,NA,NA,7.565837712200363,9.043720843950181,0.3720281570796651,FALSE
TE,00-0033090,Hunter Henry,NE,JAX,3,NA,6.333590635551697,0.34702042702128977,0.1855096134964065,0.27252526650548947,0.12584119565591845,5.683824886481748,2,0.08003177765640722,21.25,-3,0.4311011682442383,21.875,0.75,NA,NA,NA,NA,7.44951605158003,5.966841784048804,0.6497657490699487,FALSE
RB,00-0040734,TreVeyon Henderson,NE,JAX,3,NA,16.399666461932313,0.3049891858427117,0.12338373010067956,0.23339578130247723,0.1077769887477913,12.775259901014824,2,-0.05672491627039601,21.25,-3,-0.19622262340234847,23,4.5,NA,NA,NA,NA,7.159340454023444,1.5606741352888254,3.624406560917489,FALSE
TE,00-0036970,Kyle Pitts,ATL,GB,3,NA,5.208669460792967,0.269183604440858,0.16421308319781663,0.1979577612186544,0.06310994997817075,5.693889903190167,2,0.2020955520509299,19,-4.5,0.5066628583069325,18.75,-4.5,NA,NA,NA,NA,7.122584322220357,10.110313321964588,-0.48522044239719975,FALSE
TE,00-0036244,Colby Parkinson,LA,DEN,3,NA,4.686013285190173,0.1925796877520775,0.05939588329461221,0.2617319079957767,0.08319154449171465,5.069248674996299,2,0.2352074159667829,23.5,2.5,0.3206493050694438,26.25,5,NA,NA,NA,NA,-6.915222024369921,-2.3795661197102436,-0.38323538980612604,FALSE
TE,00-0039912,Ben Sinnott,WAS,SEA,3,NA,3.880649458851418,0.08913655064473104,0.02833556413937982,0.15828466010057912,0.05311466418441248,4.442685982081873,2,0.4296241244214969,16.5,-7.5,-0.0616466248820102,21.375,-4.75,NA,NA,NA,NA,-6.914810945584808,-2.477910004503266,-0.5620365232304545,FALSE
TE,00-0031610,Darren Waller,CAR,CLE,3,NA,4.802745877716667,0.1920158649418757,0.06486159423812027,0.26009339638576284,0.11759267878467579,5.3813901191326465,2,0.15466567652734686,22.5,2.5,0.04757650723154139,22.625,-0.25,NA,NA,NA,NA,-6.807753144388714,-5.273108454655552,-0.5786442414159794,FALSE
RB,00-0039391,Kimani Vidal,LAC,BUF,3,NA,10.840802115014672,0.1129832881974156,0.04397947090351627,0.17962092926845064,0.07780505904234414,12.976968510069934,2,-0.01618137179214272,21.75,-7,-0.07695566654981192,26.5,7.5,NA,NA,NA,NA,-6.663764107103503,-3.382558813882787,-2.1361663950552625,FALSE
TE,00-0039686,Colson Yankoff,WAS,SEA,3,NA,3.795233749125699,0.08594620305471853,0.02942089259379163,0.1520686079086362,0.054485157246130636,4.34330538658734,2,0.4296241244214969,16.5,-7.5,-0.0616466248820102,21.375,-4.75,NA,NA,NA,NA,-6.612240485391766,-2.5064264652339006,-0.548071637461641,FALSE
