player_id,posteam,defteam,game_id,source,rolling_epa_per_opp,wt_carry_share,wt_target_share,prior_epa_per_opp,baseline_epa_per_opp,is_cold_start,draft_tier,baseline_carry_share,baseline_target_share,player_name,form_residual,wt_team_total_plays,baseline_team_total_plays,wt_snap_share,baseline_snap_share,games_played_so_far,def_used_fallback,def_rush_epa_adj,def_short_pass_epa_adj,def_deep_pass_epa_adj,season,week,team_spread,implied_total,report_status,practice_status,own_q_int,own_practice_int,weeks_missed,return_from_absence,above_new_out_share,above_q_share,above_long_out_share
00-0039344,CAR,ATL,2026_02_CAR_ATL,played,-0.014986146619776264,0.21052631578947367,0.18181818181818182,NA,-0.01329481174243705,TRUE,r2_3,0.4393939393939394,0.21428571428571427,Jonathon Brooks,-0.0016913348773392144,70,63.11764705882353,0.19,0.4592307692307692,1,TRUE,-0.06909289956463513,-0.5497139368649572,0.012473164046246987,2026,2,2.5,23,NA,NA,0,3,0,0,0,0,0
00-0039361,TB,CLE,2026_02_CLE_TB,played,0.21710539381019772,0.6153846153846154,0.5384615384615384,-0.128678057742436,-0.128678057742436,FALSE,r4_5,0.6975806451612904,0.3804347826086957,Bucky Irving,0.3457834515526337,61,68,0.61,0.616,1,TRUE,-0.15533906255711852,-0.6902725511100883,-0.5426952989707408,2026,2,8.5,25,NA,NA,0,3,0,0,0,0,0
00-0039364,DET,BUF,2026_02_DET_BUF,played,-0.00490442073593537,0.06451612903225806,0.14285714285714285,NA,-0.053057520304063764,TRUE,udfa,0.18985042735042734,0.10986562457150692,Sione Vaki,0.048153099568128396,79,65.52941176470588,0.29,9.090909090909092e-4,1,TRUE,-0.01573422686372833,-0.7212552766451847,-0.2957301081001292,2026,2,-4.5,25,NA,NA,0,3,0,0,0,0,0
00-0039384,NYG,LA,2026_02_NYG_LA,played,-1.3447240116656758,0.07692307692307693,0,-0.04350769224495164,-0.04350769224495164,FALSE,r4_5,0.5131195335276968,0.32,Tyrone Tracy Jr.,-1.3012163194207242,71,69.82352941176471,0.03,0.5446666666666666,1,TRUE,-0.15811037746896853,-0.5099921425487202,-0.8061445982426313,2026,2,-7,20.25,NA,NA,0,3,0,0,0,0,0
00-0039471,BUF,DET,2026_02_DET_BUF,played,-0.05922734137857333,0.06666666666666667,0,NA,-0.053057520304063764,TRUE,udfa,0.18985042735042734,0.10986562457150692,Frank Gore Jr.,-0.006169821074509564,57,66.3529411764706,0.19,0.11176470588235295,1,TRUE,-0.09662671014483816,-0.7175068205841315,-0.5248023596716174,2026,2,4.5,29.5,NA,NA,0,3,0,0,0,0,0
00-0039738,LA,NYG,2026_02_NYG_LA,played,0.078580237692222,0.38461538461538464,0,0.06327308050145207,0.06327308050145207,FALSE,r2_3,0.35108958837772397,0.1346153846153846,Blake Corum,0.01530715719076993,61,66.52941176470588,0.23,0.2911764705882353,1,TRUE,0.09349626385113173,-0.5411489997917301,-0.2782530736644961,2026,2,7,27.25,NA,NA,0,3,0,0,0,0,0
00-0039746,PHI,TEN,2026_02_PHI_TEN,played,-0.1634518876671791,0.1111111111111111,0.1111111111111111,-0.3341002432201208,-0.3341002432201208,FALSE,r4_5,0.0611353711790393,0.13043478260869565,Will Shipley,0.17064835555294167,54,63.411764705882355,0.18,0.12466666666666666,1,TRUE,-0.02162215625535999,-0.785838870326635,-0.4304794386006146,2026,2,7,23.25,NA,NA,0,3,0,0,0,0,0
00-0039794,NYJ,GB,2026_02_GB_NYJ,played,-0.13978075511363847,0.3125,0.25,-0.4051872564020609,-0.4051872564020609,FALSE,r4_5,0.25,0.07317073170731707,Braelon Allen,0.2654065012884224,68,63.294117647058826,0.4,0.2325,1,TRUE,-0.126921671403957,-0.3480151053035836,-0.0042416777392892,2026,2,-4.5,20,NA,NA,0,3,0,0,0,0,0
00-0039811,GB,NYJ,2026_02_GB_NYJ,played,-0.31101573078194633,0.65,0.125,NA,-0.01329481174243705,TRUE,r2_3,0.4393939393939394,0.21428571428571427,MarShawn Lloyd,-0.29772091903950926,72,62.294117647058826,0.44,0.4592307692307692,1,TRUE,-0.08548983302204088,-0.2531245860505725,1.0530290796011745,2026,2,4.5,24.5,NA,NA,0,3,0,0,0,0,0
00-0039874,MIA,SF,2026_02_MIA_SF,played,-0.9009139738045633,0.08333333333333333,0,-0.0933097726332665,-0.0933097726332665,FALSE,r4_5,0.2845528455284553,0.12162162162162163,Jaylen Wright,-0.8076042011712968,59,59.05882352941177,0.07,0.215,1,TRUE,-0.025774928567259544,-0.23503958712518477,-0.24279271494741841,2026,2,-13.5,16,NA,NA,0,3,0,0,0,0,0
00-0039875,BUF,DET,2026_02_DET_BUF,played,-0.15079057356342673,0.06666666666666667,0,0.08412620525531626,0.08412620525531626,FALSE,r4_5,0.17365269461077845,0.1308411214953271,Ray Davis,-0.234916778818743,57,66.3529411764706,0.09,0.14294117647058824,1,TRUE,-0.09662671014483816,-0.7175068205841315,-0.5248023596716174,2026,2,4.5,29.5,NA,NA,0,3,0,0,0,0,0
00-0040122,LV,LAC,2026_02_LV_LAC,played,0.07012513055715003,0.7419354838709677,0.8571428571428571,-0.2266404503949044,-0.2266404503949044,FALSE,r1,0.8668831168831169,0.40555555555555556,Ashton Jeanty,0.2967655809520544,68,59.411764705882355,0.74,0.7788235294117647,1,TRUE,-0.1296286945293128,-0.52928300072121,-1.1224737382548615,2026,2,-6.5,18.5,NA,NA,0,3,0,0,0,0,0
00-0040236,CHI,MIN,2026_02_MIN_CHI,played,0.32711367769904126,0.35714285714285715,0.25,-0.017888093087541183,-0.017888093087541183,FALSE,r6_udfa,0.4253731343283582,0.20689655172413793,Kyle Monangai,0.34500177078658245,77,69.3529411764706,0.43,0.4088235294117647,1,TRUE,-0.13416985267272413,-0.8304424950710266,-1.6047912598833838,2026,2,5.5,26.5,NA,NA,0,3,0,0,0,0,0
00-0040242,WAS,DAL,2026_02_WAS_DAL,played,0.05424529769772883,0.5925925925925926,0.1111111111111111,-0.029082362047379347,-0.029082362047379347,FALSE,r6_udfa,0.5072046109510087,0.09774436090225563,Jacory Croskey-Merritt,0.08332765974510818,74,63.11764705882353,0.49,0.3947058823529412,1,TRUE,-0.00876506833782573,-0.25200455913246156,-0.114186719464519,2026,2,-4.5,23,NA,NA,0,3,0,0,0,0,0
00-0040466,CLE,TB,2026_02_CLE_TB,played,-0.06067724106833339,0.07692307692307693,0.3,0.06745343383086184,0.06745343383086184,FALSE,udfa,0.3375,0.0784313725490196,Raheim Sanders,-0.12813067489919522,55,65.70588235294117,0.35,0.2575,1,TRUE,-0.11940470199705912,-0.25705084667906025,0.28223655305786904,2026,2,-8.5,16.5,NA,NA,0,3,0,0,0,0,0
00-0040556,NE,PIT,2026_02_PIT_NE,played,-0.3308815933414735,0.25,0,0.09703113959015658,0.09703113959015658,FALSE,udfa,0.18461538461538463,0.0625,Corey Kiner,-0.42791273293163007,74,64.3529411764706,0.11,0.1325,1,TRUE,-0.19622262340234847,-0.6414233868411229,0.26487338703440216,2026,2,4.5,23,NA,NA,0,3,0,0,0,0,0
00-0040568,NE,PIT,2026_02_PIT_NE,played,0.038157471164595336,0,0.15384615384615385,NA,-0.053057520304063764,TRUE,udfa,0.18985042735042734,0.10986562457150692,Lan Larison,0.0912149914686591,74,64.3529411764706,0.04,0.11176470588235295,1,TRUE,-0.19622262340234847,-0.6414233868411229,0.26487338703440216,2026,2,4.5,23,NA,NA,0,3,0,0,0,0,0
