cell,bin,n,pred,emp,delta,method,threshold,position
exante_mid,"[0.3,0.4)",3,0.3179934999705598,0.6666666666666666,0.3486731666961068,strat_platt,17+,TE
exante_high,"[0.1,0.2)",70,0.17784405311197152,0.17142857142857143,-0.006415481683400087,strat_platt,17+,TE
exante_high,"[0.2,0.3)",444,0.2501135142401361,0.27927927927927926,0.029165765039143143,strat_platt,17+,TE
exante_high,"[0.3,0.4)",154,0.33871889922835846,0.33116883116883117,-0.007550068059527293,strat_platt,17+,TE
exante_high,"[0.4,0.5)",19,0.4349363743537958,0.47368421052631576,0.03874783617251998,strat_platt,17+,TE
exante_low,"[0,0.1)",295,0.014110773530853004,0.01694915254237288,0.0028383790115198773,strat_iso,17+,TE
exante_mid,"[0,0.1)",2592,0.05441351703896755,0.061342592592592594,0.0069290755536250415,strat_iso,17+,TE
exante_mid,"[0.1,0.2)",1881,0.1497920672122175,0.14354066985645933,-0.006251397355758165,strat_iso,17+,TE
exante_mid,"[0.2,0.3)",172,0.2077443567758653,0.18023255813953487,-0.027511798636330437,strat_iso,17+,TE
exante_mid,"[0.4,0.5)",2,0.425974025974026,0.5,0.074025974025974,strat_iso,17+,TE
exante_mid,"[0.5,0.6)",3,0.5238095238095238,0.3333333333333333,-0.19047619047619052,strat_iso,17+,TE
exante_high,"[0,0.1)",12,0.09235710519281538,0.16666666666666666,0.07430956147385127,strat_iso,17+,TE
exante_high,"[0.1,0.2)",108,0.15348411699255812,0.16666666666666666,0.013182549674108535,strat_iso,17+,TE
exante_high,"[0.2,0.3)",323,0.23561394058465115,0.2693498452012384,0.03373590461658724,strat_iso,17+,TE
exante_high,"[0.3,0.4)",232,0.35472215397257906,0.36637931034482757,0.011657156372248512,strat_iso,17+,TE
exante_high,"[0.4,0.5)",6,0.42198624922521355,0.3333333333333333,-0.08865291589188024,strat_iso,17+,TE
exante_high,"[0.5,0.6)",2,0.5,0.5,0,strat_iso,17+,TE
exante_high,"[0.6,0.7)",2,0.6666666666666666,0,-0.6666666666666666,strat_iso,17+,TE
exante_high,"[0.9,1]",2,1,0.5,-0.5,strat_iso,17+,TE
exante_low,"[0,0.1)",295,0.03384454150234419,0.01694915254237288,-0.01689538895997131,platt_vol,17+,TE
exante_mid,"[0,0.1)",2524,0.06497586699802012,0.059429477020602216,-0.005546389977417902,platt_vol,17+,TE
exante_mid,"[0.1,0.2)",1879,0.139083273061676,0.1415646620542842,0.002481388992608191,platt_vol,17+,TE
exante_mid,"[0.2,0.3)",247,0.21819302824278827,0.1862348178137652,-0.03195821042902308,platt_vol,17+,TE
