position,player_id,player_name,posteam,defteam,game_id,season,week,report_status,practice_status,thresh_start,thresh_boom,pred_vol,pred_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,p_start,p_boom,p_start_recal,p_boom_recal,recal_method_start,recal_method_boom
QB,00-0034857,Josh Allen,BUF,HOU,2026_01_BUF_HOU,2026,1,NA,NA,20,25,5.401663075785668,0.7619131742973118,-12.673118145957915,14.19694449455254,-15.89759356610297,17.421419914697594,0.405,0.204,0.3834666515031037,0.1940497255077722,platt_vol_vegas,platt
QB,00-0034855,Baker Mayfield,TB,CIN,2026_01_TB_CIN,2026,1,NA,NA,20,25,2.8993000196077596,3.0688451359315025,-10.366186184323725,16.50387645618673,-13.59066160446878,19.728351876331786,0.372,0.1845,0.37078309712291835,0.17496214311912303,platt_vol_vegas,platt
QB,00-0033077,Dak Prescott,DAL,NYG,2026_01_DAL_NYG,2026,1,NA,NA,20,25,2.6892642088230327,3.3456957252710513,-10.089335594984176,16.780727045526277,-13.31381101512923,20.00520246567133,0.352,0.1735,0.37040782040058867,0.16422818535937808,platt_vol_vegas,platt
QB,00-0036945,Justin Fields,KC,DEN,2026_01_DEN_KC,2026,1,NA,NA,20,25,6.3291583243455936,-1.4958052448106542,-14.930836565065881,11.939226075444573,-18.155311985210936,15.163701495589628,0.3565,0.1735,0.3654216455075872,0.16422818535937808,platt_vol_vegas,platt
QB,00-0026498,Matthew Stafford,LA,SF,2026_01_SF_LA,2026,1,NA,NA,20,25,1.3777897772380039,5.726327667706387,-7.708703652548841,19.161358987961613,-10.933179072693896,22.385834408106668,0.3745,0.191,0.3617304581919823,0.1813164350347702,platt_vol_vegas,platt
QB,00-0041568,Ty Simpson,LA,SF,2026_01_SF_LA,2026,1,NA,NA,20,25,2.825218059592547,2.0417675528678108,-11.393263767387417,15.476798873123037,-14.617739187532472,18.701274293268092,0.294,0.1305,0.35447684081902897,0.1225226067216021,platt_vol_vegas,platt
QB,00-0039910,Jayden Daniels,WAS,PHI,2026_01_WAS_PHI,2026,1,NA,NA,20,25,6.319128074116,-0.891040500613847,-14.326071820869075,12.54399081964138,-17.55054724101413,15.768466239786434,0.3645,0.1825,0.33894830831730155,0.17300867587814164,platt_vol_vegas,platt
QB,00-0039107,Stetson Bennett,LA,SF,2026_01_SF_LA,2026,1,NA,NA,20,25,2.6341571418170164,1.7224430541931117,-11.712588266062115,15.15747437444834,-14.93706368620717,18.381949794593393,0.27,0.117,0.3373746355997918,0.10952132725270648,platt_vol_vegas,platt
QB,00-0039851,Drake Maye,NE,SEA,2026_01_NE_SEA,2026,1,NA,NA,20,25,5.287081378394888,0.6839652673128088,-12.751066052942418,14.118996587568036,-15.975541473087473,17.34347200771309,0.37,0.181,0.3297144375570597,0.17154410670521983,platt_vol_vegas,platt
QB,00-0037834,Brock Purdy,SF,LA,2026_01_SF_LA,2026,1,NA,NA,20,25,2.9947684866765374,2.7683180235041163,-10.66671329675111,16.203349343759342,-13.891188716896165,19.427824763904397,0.346,0.1675,0.32943734630553567,0.15838391743195365,platt_vol_vegas,platt
QB,00-0039923,J.J. McCarthy,MIN,GB,2026_01_GB_MIN,2026,1,NA,NA,20,25,3.004582404444533,2.0980660275961274,-11.3369652926591,15.533097347851355,-14.561440712804155,18.757572767996407,0.3325,0.175,0.32671769342701934,0.16569043763253724,platt_vol_vegas,platt
QB,00-0035228,Kyler Murray,MIN,GB,2026_01_GB_MIN,2026,1,NA,NA,20,25,2.8093410354072015,3.182452422666438,-10.252578897588789,16.617483742921664,-13.477054317733844,19.84195916306672,0.3395,0.172,0.32580033292272087,0.162766404441821,platt_vol_vegas,platt
QB,00-0032950,Carson Wentz,MIN,GB,2026_01_GB_MIN,2026,1,NA,NA,20,25,2.8093410354072015,3.182452422666438,-10.252578897588789,16.617483742921664,-13.477054317733844,19.84195916306672,0.337,0.178,0.32462625196620254,0.1686163454600118,platt_vol_vegas,platt
QB,00-0036972,Mac Jones,SF,LA,2026_01_SF_LA,2026,1,NA,NA,20,25,2.846756963461007,2.0108290478211304,-11.424202272434098,15.445860368076357,-14.648677692579152,18.67033578822141,0.338,0.1775,0.322497351717682,0.16812856487970754,platt_vol_vegas,platt
QB,00-0036971,Trevor Lawrence,JAX,CLE,2026_01_CLE_JAX,2026,1,NA,NA,20,25,3.215895801203193,2.0082918734332926,-11.426739446821934,15.44332319368852,-14.651214866966988,18.667798613833575,0.3555,0.1915,0.3111225737306876,0.18180557285251672,platt_vol_vegas,platt
QB,00-0035993,Tyler Huntley,BAL,IND,2026_01_BAL_IND,2026,1,NA,NA,20,25,2.5072819408957474,-0.24361250057657535,-13.678643820831802,13.191418819678653,-16.903119240976856,16.415894239823707,0.224,0.082,0.3086931227769864,0.07605640108344264,platt_vol_vegas,platt
QB,00-0035710,Daniel Jones,IND,BAL,2026_01_BAL_IND,2026,1,NA,NA,20,25,2.9693774932246346,1.589304718327441,-11.845726601927787,15.024336038582668,-15.070202022072841,18.248811458727722,0.2955,0.1265,0.30482340270173813,0.11866541919806735,platt_vol_vegas,platt
QB,00-0027973,Andy Dalton,PHI,WAS,2026_01_WAS_PHI,2026,1,NA,NA,20,25,2.677446332196977,1.0600426095314184,-12.374988710723809,14.495073929786646,-15.599464130868864,17.7195493499317,0.275,0.115,0.30091572237122916,0.10759934059745752,platt_vol_vegas,platt
QB,00-0034869,Sam Darnold,SEA,NE,2026_01_NE_SEA,2026,1,NA,NA,20,25,1.989285342926684,2.5942719731888775,-10.84075934706635,16.029303293444105,-14.065234767211404,19.25377871358916,0.335,0.1545,0.2963611461644176,0.14574808019597077,platt_vol_vegas,platt
QB,00-0040981,Joe Fagnano,BAL,IND,2026_01_BAL_IND,2026,1,NA,NA,20,25,2.5072819408957474,-0.24361250057657535,-13.678643820831802,13.191418819678653,-16.903119240976856,16.415894239823707,0.2035,0.086,0.2963577276285489,0.07986149376528805,platt_vol_vegas,platt
QB,00-0040743,Tyler Shough,NO,DET,2026_01_NO_DET,2026,1,NA,NA,20,25,2.9516108902448575,0.29532460191567045,-13.139706718339557,13.730355922170897,-16.364182138484612,16.954831342315952,0.284,0.128,0.2953422586192347,0.12011138481681335,platt_vol_vegas,platt
QB,00-0037077,Sam Howell,DAL,NYG,2026_01_DAL_NYG,2026,1,NA,NA,20,25,2.68396550593008,-0.8526542664826571,-14.287685586737885,12.58237705377257,-17.512161006882938,15.806852473917624,0.21,0.0845,0.2945622362978566,0.07843394701185516,platt_vol_vegas,platt
QB,00-0040891,Cole Payton,PHI,WAS,2026_01_WAS_PHI,2026,1,NA,NA,20,25,2.6506602479828905,1.1696005343146958,-12.26543078594053,14.604631854569924,-15.489906206085585,17.82910727471498,0.26,0.115,0.29271106249811907,0.10759934059745752,platt_vol_vegas,platt
QB,00-0038416,Tyson Bagent,CHI,CAR,2026_01_CHI_CAR,2026,1,NA,NA,20,25,2.523317434510813,0.13557614172977567,-13.299455178525452,13.570607461985002,-16.523930598670507,16.795082882130057,0.2335,0.0935,0.29061218623411966,0.08701035173960686,platt_vol_vegas,platt
QB,00-0028986,Case Keenum,CHI,CAR,2026_01_CHI_CAR,2026,1,NA,NA,20,25,2.523317434510813,0.13557614172977567,-13.299455178525452,13.570607461985002,-16.523930598670507,16.795082882130057,0.2315,0.0875,0.2895065985983688,0.08128979368047357,platt_vol_vegas,platt
QB,00-0038400,Tanner McKee,PHI,WAS,2026_01_WAS_PHI,2026,1,NA,NA,20,25,2.6370143207497323,1.4127448021596603,-12.022286518095568,14.847776122414887,-15.246761938240622,18.072251542559943,0.253,0.106,0.2888082923709117,0.09896421186059405,platt_vol_vegas,platt
QB,00-0036264,Jordan Love,GB,MIN,2026_01_GB_MIN,2026,1,NA,NA,20,25,2.7285731399776134,1.1782131935831828,-12.256818126672044,14.61324451383841,-15.4812935468171,17.837719933983465,0.3025,0.141,0.28484309778414035,0.13266678172716587,platt_vol_vegas,platt
QB,00-0033873,Patrick Mahomes,KC,DEN,2026_01_DEN_KC,2026,1,NA,NA,20,25,3.1132249968432206,0.7903618930363949,-12.644669427218833,14.225393213291621,-15.869144847363888,17.449868633436676,0.326,0.1605,0.2822675664862659,0.15157537733178733,platt_vol_vegas,platt
QB,00-0041251,Jalon Daniels,TB,CIN,2026_01_TB_CIN,2026,1,NA,NA,20,25,2.539820540676687,-0.15258622965973165,-13.58761754991496,13.282445090595495,-16.812092970060014,16.50692051074055,0.2115,0.09,0.28014852001059276,0.08367194329188447,platt_vol_vegas,platt
QB,00-0039150,Bryce Young,CAR,CHI,2026_01_CHI_CAR,2026,1,NA,NA,20,25,2.6004939073924125,-0.1583641726287292,-13.593395492883957,13.276667147626497,-16.81787091302901,16.501142567771552,0.271,0.1185,0.2763235222449592,0.1109635319852674,platt_vol_vegas,platt
QB,00-0039376,Spencer Rattler,NO,DET,2026_01_NO_DET,2026,1,NA,NA,20,25,2.9462396864776994,-2.154924641126482,-15.589955961381708,11.280106679128746,-18.814431381526763,14.5045820992738,0.237,0.095,0.27146109075203173,0.08844228977652756,platt_vol_vegas,platt
QB,00-0031503,Jameis Winston,NYG,DAL,2026_01_DAL_NYG,2026,1,NA,NA,20,25,2.8750264237056107,-0.62416014635267425,-14.059191466607901,12.810871173902553,-17.283666886752957,16.035346594047606,0.216,0.095,0.2668405809868318,0.08844228977652756,platt_vol_vegas,platt
QB,00-0028118,Tyrod Taylor,GB,MIN,2026_01_GB_MIN,2026,1,NA,NA,20,25,3.052978968257746,-1.570416125996951,-15.005447446252179,11.864615194258276,-18.22992286639723,15.08909061440333,0.24,0.0955,0.26102861199669025,0.08891975922677113,platt_vol_vegas,platt
QB,00-0039163,C.J. Stroud,HOU,BUF,2026_01_BUF_HOU,2026,1,NA,NA,20,25,2.8244417809871765,1.1129646416130887,-12.322066678642138,14.547995961868317,-15.546542098787192,17.77247138201337,0.3045,0.1445,0.2604320534823441,0.13605412991116292,platt_vol_vegas,platt
QB,00-0040673,Jalen Milroe,SEA,NE,2026_01_NE_SEA,2026,1,NA,NA,20,25,2.680956231992489,-1.4258110145105916,-14.860842334765819,12.009220305744636,-18.085317754910875,15.23369572588969,0.207,0.085,0.24757514857964846,0.07890971168663563,platt_vol_vegas,platt
QB,00-0039164,Anthony Richardson,IND,BAL,2026_01_BAL_IND,2026,1,NA,NA,20,25,2.8738745491691553,-2.506991003506288,-15.942022323761515,10.92804031674894,-19.166497743906568,14.152515736893994,0.1845,0.0545,0.24424574708903835,0.050057977088314234,platt_vol_vegas,platt
QB,00-0035704,Drew Lock,SEA,NE,2026_01_NE_SEA,2026,1,NA,NA,20,25,2.680956231992489,-1.4258110145105916,-14.860842334765819,12.009220305744636,-18.085317754910875,15.23369572588969,0.197,0.073,0.24208019694261626,0.06751547910925741,platt_vol_vegas,platt
QB,00-0040234,Quinn Ewers,JAX,CLE,2026_01_CLE_JAX,2026,1,NA,NA,20,25,2.7435187260369243,-1.4504413685862538,-14.885472688841482,11.984589951668973,-18.109948108986536,15.209065371814027,0.218,0.0765,0.23717579423388335,0.07083347570747127,platt_vol_vegas,platt
QB,00-0037013,Zach Wilson,NO,DET,2026_01_NO_DET,2026,1,NA,NA,20,25,2.809182565977481,-3.1053126654448673,-16.540343985700094,10.32971865481036,-19.76481940584515,13.554194074955415,0.1785,0.071,0.23651562729614384,0.06562153369995459,platt_vol_vegas,platt
QB,00-0039732,Bo Nix,DEN,KC,2026_01_DEN_KC,2026,1,NA,NA,20,25,3.1070117051225883,1.8017862671913027,-11.633245053063924,15.23681758744653,-14.857720473208978,18.461293007591586,0.307,0.1535,0.23434798251809677,0.1447776504358488,platt_vol_vegas,platt
QB,00-0040589,Kurtis Rourke,SF,LA,2026_01_SF_LA,2026,1,NA,NA,20,25,2.6044757209687925,-1.9864344458431615,-15.42146576609839,11.448596874412065,-18.645941186243444,14.67307229455712,0.1725,0.061,0.23232110328657604,0.056175395467207616,platt_vol_vegas,platt
QB,00-0032268,Marcus Mariota,WAS,PHI,2026_01_WAS_PHI,2026,1,NA,NA,20,25,3.097619312501885,-1.3172477637822815,-14.752279084037509,12.117783556472945,-17.976754504182562,15.342258976618,0.247,0.105,0.22226541052211515,0.09800618223806024,platt_vol_vegas,platt
QB,00-0023459,Aaron Rodgers,PIT,ATL,2026_01_ATL_PIT,2026,1,NA,NA,20,25,1.3777897772380039,0.012279086922878477,-13.422752233332348,13.447310407178106,-16.647227653477405,16.67178582732316,0.25,0.1065,0.22101394788508458,0.09944333574197925,platt_vol_vegas,platt
QB,00-0041149,Haynes King,CAR,CHI,2026_01_CHI_CAR,2026,1,NA,NA,20,25,2.5072819408957474,-2.857516250056448,-16.292547570311676,10.577515070198778,-19.51702299045673,13.801990490343833,0.164,0.06,0.21786814560824921,0.055233046833983585,platt_vol_vegas,platt
QB,00-0040206,Riley Leonard,IND,BAL,2026_01_BAL_IND,2026,1,NA,NA,20,25,2.6691677041604667,-2.160990588805834,-15.596021909061061,11.274040731449393,-18.820497329206116,14.498516151594448,0.1425,0.0495,0.21459172462870812,0.04536548192828363,platt_vol_vegas,platt
QB,00-0036825,Feleipe Franks,CAR,CHI,2026_01_CHI_CAR,2026,1,NA,NA,20,25,2.5072819408957474,-2.857516250056448,-16.292547570311676,10.577515070198778,-19.51702299045673,13.801990490343833,0.1585,0.0585,0.2145667359030918,0.053820333512417835,platt_vol_vegas,platt
QB,00-0038102,Kenny Pickett,CAR,CHI,2026_01_CHI_CAR,2026,1,NA,NA,20,25,1.4053475659956345,-2.4617835221112907,-15.896814842366517,10.973247798143937,-19.12129026251157,14.197723218288992,0.168,0.0515,0.20218799987024444,0.047241041659073855,platt_vol_vegas,platt
QB,00-0034771,Mason Rudolph,PIT,ATL,2026_01_ATL_PIT,2026,1,NA,NA,20,25,2.644907732416037,-3.0685428321073287,-16.503574152362557,10.366488488147898,-19.72804957250761,13.590963908292952,0.1665,0.06,0.200943335895753,0.055233046833983585,platt_vol_vegas,platt
QB,00-0040203,Will Howard,PIT,ATL,2026_01_ATL_PIT,2026,1,NA,NA,20,25,2.6044757209687925,-2.3290078915935952,-15.764039211848822,11.106023428661633,-18.988514631993876,14.330498848806688,0.167,0.06,0.20058183178248187,0.055233046833983585,platt_vol_vegas,platt
QB,00-0036898,Davis Mills,HOU,BUF,2026_01_BUF_HOU,2026,1,NA,NA,20,25,1.9436608342924815,-2.467416631969804,-15.902447952225032,10.967614688285423,-19.126923372370086,14.192090108430477,0.1975,0.085,0.19682046211366447,0.07890971168663563,platt_vol_vegas,platt
QB,00-0041565,Drew Allar,PIT,ATL,2026_01_ATL_PIT,2026,1,NA,NA,20,25,2.644907732416037,-3.0685428321073287,-16.503574152362557,10.366488488147898,-19.72804957250761,13.590963908292952,0.1575,0.0475,0.19589159926162591,0.04349190612099697,platt_vol_vegas,platt
QB,00-0040906,Garrett Nussmeier,KC,DEN,2026_01_DEN_KC,2026,1,NA,NA,20,25,2.674066448571779,-3.4210694052134136,-16.85610072546864,10.013961915041813,-20.080576145613694,13.238437335186868,0.1605,0.0575,0.19449665257273832,0.05287907210246508,platt_vol_vegas,platt
QB,00-0033119,Jacoby Brissett,ARI,LAC,2026_01_ARI_LAC,2026,1,NA,NA,20,25,2.8081397803518726,-2.44653461954927,-15.881565939804497,10.988496700705957,-19.10604135994955,14.212972120851012,0.191,0.077,0.19417858741147692,0.07130784147978501,platt_vol_vegas,platt
QB,00-0041562,Fernando Mendoza,LV,MIA,2026_01_MIA_LV,2026,1,NA,NA,20,25,2.8351271104839224,-0.9086980156310982,-14.343729335886325,12.52633330462413,-17.56820475603138,15.750808724769184,0.1895,0.077,0.19412358170388752,0.07130784147978501,platt_vol_vegas,platt
QB,00-0029604,Kirk Cousins,LV,MIA,2026_01_MIA_LV,2026,1,NA,NA,20,25,1.3213823974720145,1.67913083665088,-11.755900483604346,15.114162156906108,-14.980375903749401,18.338637577051163,0.2385,0.094,0.19274296854771386,0.08748758575160057,platt_vol_vegas,platt
QB,00-0038579,Aidan O'Connell,LV,MIA,2026_01_MIA_LV,2026,1,NA,NA,20,25,2.644066192708392,-0.9013011685629992,-14.336332488818226,12.533730151692229,-17.56080790896328,15.758205571837284,0.1855,0.07,0.18926313397960484,0.06467513260725245,platt_vol_vegas,platt
QB,00-0040676,Cam Ward,TEN,NYJ,2026_01_NYJ_TEN,2026,1,NA,NA,20,25,2.4989524001034678,-0.9116863233246655,-14.346717643579893,12.523344996930561,-17.571193063724948,15.747820417075616,0.239,0.1065,0.18638306862902074,0.09944333574197925,platt_vol_vegas,platt
QB,00-0033869,Mitchell Trubisky,TEN,NYJ,2026_01_NYJ_TEN,2026,1,NA,NA,20,25,2.809182565977481,-1.5364805439602642,-14.971511864215492,11.898550776294963,-18.195987284360545,15.123026196440017,0.221,0.0945,0.1836399401225312,0.08796489852479882,platt_vol_vegas,platt
QB,00-0034577,Kyle Allen,BUF,HOU,2026_01_BUF_HOU,2026,1,NA,NA,20,25,2.528048457262571,-4.3813561150891935,-17.81638743534442,9.053675205166034,-21.040862855489475,12.278150625311088,0.1265,0.0395,0.18260067871734645,0.03601875841779032,platt_vol_vegas,platt
QB,00-0039917,Michael Penix Jr.,ATL,PIT,2026_01_ATL_PIT,2026,1,NA,NA,20,25,2.1210678167039028,-0.6176659646376026,-14.05269728489283,12.817365355617625,-17.277172705037884,16.04184077576268,0.2025,0.0755,0.17369435427036586,0.06988501674435874,platt_vol_vegas,platt
QB,00-0041123,Behren Morton,NE,SEA,2026_01_NE_SEA,2026,1,NA,NA,20,25,2.614390891901667,-3.944681537396131,-17.37971285765136,9.490349782859097,-20.604188277796414,12.714825203004152,0.142,0.0415,0.17092845956536332,0.037883726100545016,platt_vol_vegas,platt
QB,00-0041117,Athan Kaliakmanis,WAS,PHI,2026_01_WAS_PHI,2026,1,NA,NA,20,25,2.625242237335616,-4.0593987903887,-17.494430110643926,9.375632529866527,-20.71890553078898,12.600107950011582,0.154,0.0475,0.1706447580633149,0.04349190612099697,platt_vol_vegas,platt
QB,00-0036212,Tua Tagovailoa,ATL,PIT,2026_01_ATL_PIT,2026,1,NA,NA,20,25,1.7213169438366684,-0.768537806302982,-14.20356912655821,12.666493513952245,-17.428044546703262,15.8909689340973,0.1975,0.0805,0.1660401437516581,0.07463090827948649,platt_vol_vegas,platt
QB,00-0036879,Sam Ehlinger,DEN,KC,2026_01_DEN_KC,2026,1,NA,NA,20,25,2.6346346299563193,-2.0761868500817995,-15.511218170337028,11.358844470173427,-18.735693590482082,14.583319890318482,0.163,0.054,0.16464230579952951,0.0495881944544771,platt_vol_vegas,platt
QB,00-0035264,Jarrett Stidham,DEN,KC,2026_01_DEN_KC,2026,1,NA,NA,20,25,2.6482805571894774,-2.365041843459829,-15.800073163715055,11.0699894767954,-19.02454858386011,14.294464896940454,0.1535,0.058,0.1601767121837798,0.053349647608688947,platt_vol_vegas,platt
QB,00-0038476,Tommy DeVito,NE,SEA,2026_01_NE_SEA,2026,1,NA,NA,20,25,2.517197111828622,-4.495506487547843,-17.93053780780307,8.939524832707384,-21.155013227948125,12.16400025285244,0.125,0.044,0.15988275159277957,0.04021811088410216,platt_vol_vegas,platt
QB,00-0038128,Malik Willis,MIA,LV,2026_01_MIA_LV,2026,1,NA,NA,20,25,2.7287574251263944,-2.4230741911181854,-15.858105511373413,11.011957129137041,-19.082580931518468,14.236432549282096,0.168,0.0525,0.14845433329194258,0.04817954745522567,platt_vol_vegas,platt
QB,00-0041561,Carson Beck,ARI,LAC,2026_01_ARI_LAC,2026,1,NA,NA,20,25,2.6656742487828606,-5.313993276990009,-18.749024597245235,8.12103804326522,-21.97350001739029,11.345513463410274,0.11,0.0345,0.14841010622327125,0.031366840108263565,platt_vol_vegas,platt
QB,00-0035289,Gardner Minshew,ARI,LAC,2026_01_ARI_LAC,2026,1,NA,NA,20,25,2.625242237335616,-5.102416343404633,-18.53744766365986,8.332614976850595,-21.761923083804916,11.55709039699565,0.108,0.033,0.14666924146418187,0.029974367851020586,platt_vol_vegas,platt
QB,00-0040398,Brady Cook,MIA,LV,2026_01_MIA_LV,2026,1,NA,NA,20,25,2.5468797357655535,-2.430397832015087,-15.865429152270314,11.00463348824014,-19.08990457241537,14.229108908385195,0.162,0.059,0.14362194026877714,0.05429112913080006,platt_vol_vegas,platt
QB,00-0030565,Geno Smith,NYJ,TEN,2026_01_NYJ_TEN,2026,1,NA,NA,20,25,2.5705615946856777,-3.332660026968549,-16.767691347223774,10.102371293286678,-19.99216676736883,13.326846713431733,0.166,0.0595,0.14318247332509126,0.05476203379181058,platt_vol_vegas,platt
QB,00-0040014,Kyle McCord,MIA,LV,2026_01_MIA_LV,2026,1,NA,NA,20,25,2.68832541367915,-2.1528861295012542,-15.587917449756482,11.282145190753972,-18.812392869901537,14.506620610899027,0.151,0.0545,0.14045145721720617,0.050057977088314234,platt_vol_vegas,platt
QB,00-0041194,Jack Strand,ATL,PIT,2026_01_ATL_PIT,2026,1,NA,NA,20,25,2.6319341377202647,-4.247722130311399,-17.682753450566626,9.187309189943829,-20.90722887071168,12.411784610088883,0.1165,0.0275,0.1390380810357035,0.024882094924459038,platt_vol_vegas,platt
QB,00-0033662,Cooper Rush,ATL,PIT,2026_01_ATL_PIT,2026,1,NA,NA,20,25,2.6319341377202647,-4.247722130311399,-17.682753450566626,9.187309189943829,-20.90722887071168,12.411784610088883,0.1105,0.038,0.1356531257292047,0.03462157084051211,platt_vol_vegas,platt
QB,00-0041056,Cade Klubnik,NYJ,TEN,2026_01_NYJ_TEN,2026,1,NA,NA,20,25,2.699443868508134,-3.4293381107128975,-16.864369430968125,10.00569320954233,-20.08884485111318,13.230168629687384,0.116,0.0335,0.1217460231537025,0.030438358980190972,platt_vol_vegas,platt
QB,00-0033537,Deshaun Watson,CLE,JAX,2026_01_CLE_JAX,2026,1,NA,NA,20,25,2.8351271104839224,-7.285296968670094,-20.720328288925323,6.149734351585133,-23.944803709070378,9.374209771730188,0.104,0.0335,0.10920431849775568,0.030438358980190972,platt_vol_vegas,platt
QB,00-0040668,Shedeur Sanders,CLE,JAX,2026_01_CLE_JAX,2026,1,NA,NA,20,25,2.4921712015507387,-7.611160548553853,-21.046191868809082,5.823870771701374,-24.270667288954137,9.048346191846429,0.108,0.0335,0.10789697680551626,0.030438358980190972,platt_vol_vegas,platt
QB,00-0041092,Taylen Green,CLE,JAX,2026_01_CLE_JAX,2026,1,NA,NA,20,25,2.6304202654752338,-7.0586810501694774,-20.493712370424703,6.37635027008575,-23.718187790569758,9.600825690230804,0.0865,0.0235,0.09827391296683612,0.021193303667846324,platt_vol_vegas,platt
RB,00-0040666,Omarion Hampton,LAC,ARI,2026_01_ARI_LAC,2026,1,NA,NA,15,20,18.63117734132709,-0.5087760699408548,-6.199777081705856,5.182224941824146,-8.04350294284659,7.025950802964881,0.485,0.2445,0.586208070774326,0.3327307587585828,star_platt,star_platt
RB,00-0039139,Jahmyr Gibbs,DET,NO,2026_01_NO_DET,2026,1,NA,NA,15,20,18.271990429597974,-0.6380405574471476,-6.282971329112365,5.00689021421807,-8.111771715292662,6.835690600398366,0.464,0.2305,0.569812927526526,0.319385124799274,star_platt,star_platt
RB,00-0037840,Kyren Williams,LA,SF,2026_01_SF_LA,2026,1,NA,NA,15,20,17.69036092978774,-0.3876238583418688,-5.956820754300263,5.181573037616524,-7.76108547357127,6.985837756887531,0.4495,0.212,0.5583447321675001,0.30132878536575847,star_platt,star_platt
RB,00-0038542,Bijan Robinson,ATL,PIT,2026_01_ATL_PIT,2026,1,NA,NA,15,20,20.008446891702956,-2.0350921011393113,-7.898108008852862,3.82792380657424,-9.797561906503542,5.727377704224921,0.4455,0.2215,0.5551584012793831,0.310663827090967,star_platt,star_platt
RB,00-0033280,Christian McCaffrey,SF,LA,2026_01_SF_LA,2026,1,NA,NA,15,20,18.87988476914545,-1.8423912320883253,-7.5649897168047895,3.8802072526281384,-9.418952279346012,5.734169815169361,0.4155,0.1905,0.5309221109421292,0.27966597283609534,star_platt,star_platt
RB,00-0038597,Chase Brown,CIN,TB,2026_01_TB_CIN,2026,1,NA,NA,15,20,17.58563381955596,-1.0317427270394943,-6.587149741516187,4.5236642874371995,-8.386946923168185,6.323461469089198,0.408,0.201,0.5247631488451419,0.2903427873852032,star_platt,star_platt
RB,00-0036223,Jonathan Taylor,IND,BAL,2026_01_BAL_IND,2026,1,NA,NA,15,20,17.863656623846296,-1.5651846345859532,-7.157096090388933,4.026726821217027,-8.968719694559683,5.838350425387777,0.3955,0.1715,0.5144021157170927,0.2598258551370523,star_platt,star_platt
