player_id,posteam,defteam,game_id,source,rolling_pass_epa_per_db,wt_dropbacks,wt_carries,wt_carry_share,wt_rush_epa_pg,wt_rush_epa_per_carry,prior_pass_epa_per_db,baseline_pass_epa_per_db,is_cold_start,draft_tier,prior_rush_epa_pg,prior_carries_pg,prior_rush_epa_per_carry,player_name,form_residual,wt_team_total_plays,wt_team_pass_rate,wt_snap_share,games_played_so_far,def_used_fallback,def_short_pass_epa_adj,def_deep_pass_epa_adj,def_rush_epa_adj,season,week,team_spread,implied_total,report_status,practice_status
00-0032950,MIN,GB,2026_01_GB_MIN,roster_cold,NA,NA,NA,NA,NA,NA,0.03392912667067175,0.03392912667067175,FALSE,r1,NA,NA,NA,Carson Wentz,NA,NA,NA,NA,0,TRUE,-0.04416722240110811,0.5003121618171428,-0.14679020162820125,2026,1,1.5,24,NA,NA
00-0033077,DAL,NYG,2026_01_DAL_NYG,roster_cold,NA,NA,NA,NA,NA,NA,0.16517417582398194,0.16517417582398194,FALSE,r4_5,0.1265415574423328,2.176470588235294,0.05814071558161237,Dak Prescott,NA,NA,NA,NA,0,TRUE,-0.2005051512389722,0.4647896708367968,0.15459890894751627,2026,1,2.5,25.5,NA,NA
00-0033106,DET,NO,2026_01_NO_DET,roster_cold,NA,NA,NA,NA,NA,NA,0.17447773411323916,0.17447773411323916,FALSE,r1,-0.5024979529849218,0.6470588235294118,NA,Jared Goff,NA,NA,NA,NA,0,TRUE,-0.16968527572025813,0.3464295510648045,-0.12418369514391346,2026,1,7,28.25,NA,NA
00-0033119,ARI,LAC,2026_01_ARI_LAC,roster_cold,NA,NA,NA,NA,NA,NA,-0.01196933284881273,-0.01196933284881273,FALSE,r2_3,0.5740612218410734,2.769230769230769,0.20729988566483207,Jacoby Brissett,NA,NA,NA,NA,0,TRUE,-0.1350408338473321,0.0160211162205381,-0.09918327811637999,2026,1,-10.5,18,NA,NA
00-0033537,CLE,JAX,2026_01_CLE_JAX,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.03312442527245002,TRUE,r1,NA,NA,NA,Deshaun Watson,NA,NA,NA,NA,0,TRUE,-0.2563473135374074,0.0016997784445209282,-0.022373387678224624,2026,1,-7.5,16.5,NA,NA
00-0033662,ATL,PIT,2026_01_ATL_PIT,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.3948780849372473,TRUE,udfa,NA,NA,NA,Cooper Rush,NA,NA,NA,NA,0,TRUE,-0.2254392926956935,0.8561521230021054,-0.12535241985045378,2026,1,-3.5,19.5,NA,NA
00-0033869,TEN,NYJ,2026_01_NYJ_TEN,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.03312442527245002,TRUE,r1,NA,NA,NA,Mitchell Trubisky,NA,NA,NA,NA,0,TRUE,0.17261096033398246,0.47899835343709335,-0.054447864462951266,2026,1,1.5,20.5,NA,NA
00-0033873,KC,DEN,2026_01_DEN_KC,roster_cold,NA,NA,NA,NA,NA,NA,0.12735750129925993,0.12735750129925993,FALSE,r1,2.284791592475293,4,0.5711978981188233,Patrick Mahomes,NA,NA,NA,NA,0,TRUE,-0.33400253728113083,0.3476000700720941,-0.016412914869305517,2026,1,3,22.75,NA,NA
00-0033949,DET,NO,2026_01_NO_DET,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.07732676300356471,TRUE,r4_5,NA,NA,NA,Joshua Dobbs,NA,NA,NA,NA,0,TRUE,-0.16968527572025813,0.3464295510648045,-0.12418369514391346,2026,1,7,28.25,NA,NA
00-0034577,BUF,HOU,2026_01_BUF_HOU,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.3948780849372473,TRUE,udfa,NA,NA,NA,Kyle Allen,NA,NA,NA,NA,0,TRUE,-0.4299420344290521,0.2775569250294708,-0.09360391768967645,2026,1,1.5,23,NA,NA
00-0034771,PIT,ATL,2026_01_ATL_PIT,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.09893651943711994,TRUE,r2_3,NA,NA,NA,Mason Rudolph,NA,NA,NA,NA,0,TRUE,-0.18753756481925865,0.32930828317605904,-0.03794285024739317,2026,1,3.5,23,NA,NA
00-0034796,BAL,IND,2026_01_BAL_IND,roster_cold,NA,NA,NA,NA,NA,NA,0.020305366354103255,0.020305366354103255,FALSE,r1,1.824537493418519,4.461538461538462,0.40894805886966806,Lamar Jackson,NA,NA,NA,NA,0,TRUE,-0.17911492419500644,0.4767640897281742,-0.037143319325845206,2026,1,3.5,26,NA,NA
00-0034855,TB,CIN,2026_01_TB_CIN,roster_cold,NA,NA,NA,NA,NA,NA,-0.005770641820389926,-0.005770641820389926,FALSE,r1,2.4290518755316794,2.764705882352941,0.8785932315752882,Baker Mayfield,NA,NA,NA,NA,0,TRUE,0.02393811912513401,0.49209213336523666,0.04581737269903077,2026,1,-3.5,23.5,NA,NA
00-0034857,BUF,HOU,2026_01_BUF_HOU,roster_cold,NA,NA,NA,NA,NA,NA,0.12075418477997635,0.12075418477997635,FALSE,r1,3.0139702804871096,5.875,0.5130162179552527,Josh Allen,NA,NA,NA,NA,0,TRUE,-0.4299420344290521,0.2775569250294708,-0.09360391768967645,2026,1,1.5,23,NA,NA
00-0034869,SEA,NE,2026_01_NE_SEA,roster_cold,NA,NA,NA,NA,NA,NA,0.12559773528054013,0.12559773528054013,FALSE,r1,-0.012433923980605029,1.2941176470588236,-0.009608032166831159,Sam Darnold,NA,NA,NA,NA,0,TRUE,-0.17456959932180127,0.3928425527725853,-0.08144826209958836,2026,1,3.5,24,NA,NA
00-0035228,MIN,GB,2026_01_GB_MIN,roster_cold,NA,NA,NA,NA,NA,NA,0.032319723874228296,0.032319723874228296,FALSE,r1,NA,NA,0.14602670629184494,Kyler Murray,NA,NA,NA,NA,0,TRUE,-0.04416722240110811,0.5003121618171428,-0.14679020162820125,2026,1,1.5,24,NA,NA
00-0035264,DEN,KC,2026_01_DEN_KC,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.07732676300356471,TRUE,r4_5,NA,NA,NA,Jarrett Stidham,NA,NA,NA,NA,0,TRUE,-0.19518867344734583,0.23408623153384517,-0.10169114368812758,2026,1,-3,19.75,NA,NA
00-0035289,ARI,LAC,2026_01_ARI_LAC,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Gardner Minshew,NA,NA,NA,NA,0,TRUE,-0.1350408338473321,0.0160211162205381,-0.09918327811637999,2026,1,-10.5,18,NA,NA
00-0035704,SEA,NE,2026_01_NE_SEA,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.09893651943711994,TRUE,r2_3,NA,NA,NA,Drew Lock,NA,NA,NA,NA,0,TRUE,-0.17456959932180127,0.3928425527725853,-0.08144826209958836,2026,1,3.5,24,NA,NA
00-0035710,IND,BAL,2026_01_BAL_IND,roster_cold,NA,NA,NA,NA,NA,NA,0.13922580484563832,0.13922580484563832,FALSE,r1,1.4307768135566865,2.923076923076923,0.48947627832202434,Daniel Jones,NA,NA,NA,NA,0,TRUE,-0.1458967074756172,0.6510464709743532,-0.10960407026916871,2026,1,-3.5,22.5,NA,NA
00-0035993,BAL,IND,2026_01_BAL_IND,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.3948780849372473,TRUE,udfa,NA,NA,NA,Tyler Huntley,NA,NA,NA,NA,0,TRUE,-0.17911492419500644,0.4767640897281742,-0.037143319325845206,2026,1,3.5,26,NA,NA
00-0036212,ATL,PIT,2026_01_ATL_PIT,roster_cold,NA,NA,NA,NA,NA,NA,0.019177144647844476,0.019177144647844476,FALSE,r1,-0.5335704902005743,1.1428571428571428,NA,Tua Tagovailoa,NA,NA,NA,NA,0,TRUE,-0.2254392926956935,0.8561521230021054,-0.12535241985045378,2026,1,-3.5,19.5,NA,NA
00-0036264,GB,MIN,2026_01_GB_MIN,roster_cold,NA,NA,NA,NA,NA,NA,0.24009186312556363,0.24009186312556363,FALSE,r1,1.3492748905581518,2.2666666666666666,0.5952683340697728,Jordan Love,NA,NA,NA,NA,0,TRUE,-0.328708346165169,0.27580908214367483,-0.12142374889524,2026,1,-1.5,22.5,NA,NA
00-0036355,LAC,ARI,2026_01_ARI_LAC,roster_cold,NA,NA,NA,NA,NA,NA,0.007961748799530535,0.007961748799530535,FALSE,r1,1.789064050085049,4.625,0.38682465947784844,Justin Herbert,NA,NA,NA,NA,0,TRUE,0.030387054607644542,0.4224060477502989,-0.05570705714183427,2026,1,10.5,28.5,NA,NA
00-0036389,PHI,WAS,2026_01_WAS_PHI,roster_cold,NA,NA,NA,NA,NA,NA,0.052833630402812345,0.052833630402812345,FALSE,r2_3,1.49190460400132,5.875,0.25394120919171403,Jalen Hurts,NA,NA,NA,NA,0,TRUE,0.0575752949564593,0.4608404486915516,0.054666149154268574,2026,1,5.5,25,NA,NA
00-0036442,CIN,TB,2026_01_TB_CIN,roster_cold,NA,NA,NA,NA,NA,NA,0.09914564058539387,0.09914564058539387,FALSE,r1,0.44564924677979434,1.625,NA,Joe Burrow,NA,NA,NA,NA,0,TRUE,-0.04447038266663025,0.1824552863302277,-0.10581136204155658,2026,1,3.5,27,NA,NA
00-0036825,CAR,CHI,2026_01_CHI_CAR,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.3948780849372473,TRUE,udfa,NA,NA,NA,Feleipe Franks,NA,NA,NA,NA,0,TRUE,-0.15555855167855706,0.23392853254392648,-0.04301131262590654,2026,1,-2.5,22.5,NA,NA
00-0036879,DEN,KC,2026_01_DEN_KC,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Sam Ehlinger,NA,NA,NA,NA,0,TRUE,-0.19518867344734583,0.23408623153384517,-0.10169114368812758,2026,1,-3,19.75,NA,NA
00-0036898,HOU,BUF,2026_01_BUF_HOU,roster_cold,NA,NA,NA,NA,NA,NA,-0.09893651943711994,-0.09893651943711994,FALSE,r2_3,0.3591249967842984,1.8333333333333333,NA,Davis Mills,NA,NA,NA,NA,0,TRUE,-0.3276672150991199,0.2949398859573512,0.027235282528529598,2026,1,-1.5,21.5,NA,NA
00-0036945,KC,DEN,2026_01_DEN_KC,roster_cold,NA,NA,NA,NA,NA,NA,-0.09327593942644322,-0.09327593942644322,FALSE,r1,1.3405739904256062,7.666666666666667,0.17485747701203558,Justin Fields,NA,NA,NA,NA,0,TRUE,-0.33400253728113083,0.3476000700720941,-0.016412914869305517,2026,1,3,22.75,NA,NA
00-0036971,JAX,CLE,2026_01_CLE_JAX,roster_cold,NA,NA,NA,NA,NA,NA,0.05466071607336372,0.05466071607336372,FALSE,r1,1.7461845152802251,4.411764705882353,0.39580182346351767,Trevor Lawrence,NA,NA,NA,NA,0,TRUE,-0.33461753140162254,0.10378409567744665,-0.136315077121427,2026,1,7.5,24,NA,NA
00-0036972,SF,LA,2026_01_SF_LA,roster_cold,NA,NA,NA,NA,NA,NA,0.12668170230947565,0.12668170230947565,FALSE,r1,0.9219712191988947,2.75,0.3352622615268708,Mac Jones,NA,NA,NA,NA,0,TRUE,-0.19216130558352176,0.2119972295693746,-0.07590974920427393,2026,1,-3.5,22.5,NA,NA
00-0037012,LAC,ARI,2026_01_ARI_LAC,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.03312442527245002,TRUE,r1,NA,NA,NA,Trey Lance,NA,NA,NA,NA,0,TRUE,0.030387054607644542,0.4224060477502989,-0.05570705714183427,2026,1,10.5,28.5,NA,NA
00-0037013,NO,DET,2026_01_NO_DET,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.03312442527245002,TRUE,r1,NA,NA,NA,Zach Wilson,NA,NA,NA,NA,0,TRUE,-0.25989429009593806,0.3252645760471117,-0.0632703310633539,2026,1,-7,21.25,NA,NA
00-0037077,DAL,NYG,2026_01_DAL_NYG,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.07732676300356471,TRUE,r4_5,NA,NA,NA,Sam Howell,NA,NA,NA,NA,0,TRUE,-0.2005051512389722,0.4647896708367968,0.15459890894751627,2026,1,2.5,25.5,NA,NA
00-0037834,SF,LA,2026_01_SF_LA,roster_cold,NA,NA,NA,NA,NA,NA,0.1944689508372938,0.1944689508372938,FALSE,r6_udfa,1.965145615039445,3.2222222222222223,0.6098727770812071,Brock Purdy,NA,NA,NA,NA,0,TRUE,-0.19216130558352176,0.2119972295693746,-0.07590974920427393,2026,1,-3.5,22.5,NA,NA
00-0038102,CAR,CHI,2026_01_CHI_CAR,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.03312442527245002,TRUE,r1,-0.5365049055447647,0.8333333333333334,NA,Kenny Pickett,NA,NA,NA,NA,0,TRUE,-0.15555855167855706,0.23392853254392648,-0.04301131262590654,2026,1,-2.5,22.5,NA,NA
00-0038128,MIA,LV,2026_01_MIA_LV,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.09893651943711994,TRUE,r2_3,NA,NA,NA,Malik Willis,NA,NA,NA,NA,0,TRUE,-0.046968076689967865,0.6170405614924628,-0.11462604270061402,2026,1,-3.5,18.5,NA,NA
00-0038400,PHI,WAS,2026_01_WAS_PHI,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Tanner McKee,NA,NA,NA,NA,0,TRUE,0.0575752949564593,0.4608404486915516,0.054666149154268574,2026,1,5.5,25,NA,NA
00-0038416,CHI,CAR,2026_01_CHI_CAR,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.3948780849372473,TRUE,udfa,NA,NA,NA,Tyson Bagent,NA,NA,NA,NA,0,TRUE,-0.04040557784469984,0.4736872114484297,-0.02800323798923084,2026,1,2.5,25,NA,NA
00-0038476,NE,SEA,2026_01_NE_SEA,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.3948780849372473,TRUE,udfa,NA,NA,NA,Tommy DeVito,NA,NA,NA,NA,0,TRUE,-0.2123182926319248,-0.06556161958250134,-0.20301132415215606,2026,1,-3.5,20.5,NA,NA
00-0038579,LV,MIA,2026_01_MIA_LV,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.07732676300356471,TRUE,r4_5,NA,NA,NA,Aidan O'Connell,NA,NA,NA,NA,0,TRUE,-0.03176797144995368,0.9035021100660089,-0.0228354699793534,2026,1,3.5,22,NA,NA
00-0039107,LA,SF,2026_01_SF_LA,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.07732676300356471,TRUE,r4_5,NA,NA,NA,Stetson Bennett,NA,NA,NA,NA,0,TRUE,-0.0996448946424012,0.57933219161958,-0.026043647376404945,2026,1,3.5,26,NA,NA
00-0039150,CAR,CHI,2026_01_CHI_CAR,roster_cold,NA,NA,NA,NA,NA,NA,-0.04306197953012632,-0.04306197953012632,FALSE,r1,0.5540978100890936,2.4375,0.2273221784980897,Bryce Young,NA,NA,NA,NA,0,TRUE,-0.15555855167855706,0.23392853254392648,-0.04301131262590654,2026,1,-2.5,22.5,NA,NA
00-0039163,HOU,BUF,2026_01_BUF_HOU,roster_cold,NA,NA,NA,NA,NA,NA,0.08718334915356675,0.08718334915356675,FALSE,r1,1.4919778919830087,2.7142857142857144,0.5496760654674242,C.J. Stroud,NA,NA,NA,NA,0,TRUE,-0.3276672150991199,0.2949398859573512,0.027235282528529598,2026,1,-1.5,21.5,NA,NA
00-0039164,IND,BAL,2026_01_BAL_IND,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.03312442527245002,TRUE,r1,NA,NA,NA,Anthony Richardson,NA,NA,NA,NA,0,TRUE,-0.1458967074756172,0.6510464709743532,-0.10960407026916871,2026,1,-3.5,22.5,NA,NA
00-0039376,NO,DET,2026_01_NO_DET,roster_cold,NA,NA,NA,NA,NA,NA,-0.1318530430393631,-0.1318530430393631,FALSE,r4_5,0.9599866965096963,3.4444444444444446,0.27870581511571824,Spencer Rattler,NA,NA,NA,NA,0,TRUE,-0.25989429009593806,0.3252645760471117,-0.0632703310633539,2026,1,-7,21.25,NA,NA
00-0039732,DEN,KC,2026_01_DEN_KC,roster_cold,NA,NA,NA,NA,NA,NA,0.09079074235446709,0.09079074235446709,FALSE,r1,1.0534252280615068,3.8823529411764706,0.2713368011673578,Bo Nix,NA,NA,NA,NA,0,TRUE,-0.19518867344734583,0.23408623153384517,-0.10169114368812758,2026,1,-3,19.75,NA,NA
00-0039851,NE,SEA,2026_01_NE_SEA,roster_cold,NA,NA,NA,NA,NA,NA,0.29648400999663344,0.29648400999663344,FALSE,r1,1.3911051894011772,4.882352941176471,0.2849251592749399,Drake Maye,NA,NA,NA,NA,0,TRUE,-0.2123182926319248,-0.06556161958250134,-0.20301132415215606,2026,1,-3.5,20.5,NA,NA
00-0039910,WAS,PHI,2026_01_WAS_PHI,roster_cold,NA,NA,NA,NA,NA,NA,-0.0289006277242752,-0.0289006277242752,FALSE,r1,0.5800091248633606,7.714285714285714,0.07518636803784304,Jayden Daniels,NA,NA,NA,NA,0,TRUE,-0.26929747241334767,0.1707213636506763,-0.09857340460038785,2026,1,-5.5,19.5,NA,NA
00-0039917,ATL,PIT,2026_01_ATL_PIT,roster_cold,NA,NA,NA,NA,NA,NA,-0.0038424588507882714,-0.0038424588507882714,FALSE,r1,1.1452053160529532,1.5555555555555556,NA,Michael Penix Jr.,NA,NA,NA,NA,0,TRUE,-0.2254392926956935,0.8561521230021054,-0.12535241985045378,2026,1,-3.5,19.5,NA,NA
00-0039918,CHI,CAR,2026_01_CHI_CAR,roster_cold,NA,NA,NA,NA,NA,NA,0.07145019102823685,0.07145019102823685,FALSE,r1,0.6711588413629616,3.8823529411764706,0.17287424701773252,Caleb Williams,NA,NA,NA,NA,0,TRUE,-0.04040557784469984,0.4736872114484297,-0.02800323798923084,2026,1,2.5,25,NA,NA
00-0039923,MIN,GB,2026_01_GB_MIN,roster_cold,NA,NA,NA,NA,NA,NA,-0.19819016404151546,-0.19819016404151546,FALSE,r1,1.1955794575624168,2.8,0.42699266341514885,J.J. McCarthy,NA,NA,NA,NA,0,TRUE,-0.04416722240110811,0.5003121618171428,-0.14679020162820125,2026,1,1.5,24,NA,NA
00-0040014,MIA,LV,2026_01_MIA_LV,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Kyle McCord,NA,NA,NA,NA,0,TRUE,-0.046968076689967865,0.6170405614924628,-0.11462604270061402,2026,1,-3.5,18.5,NA,NA
00-0040203,PIT,ATL,2026_01_ATL_PIT,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Will Howard,NA,NA,NA,NA,0,TRUE,-0.18753756481925865,0.32930828317605904,-0.03794285024739317,2026,1,3.5,23,NA,NA
00-0040206,IND,BAL,2026_01_BAL_IND,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Riley Leonard,NA,NA,NA,NA,0,TRUE,-0.1458967074756172,0.6510464709743532,-0.10960407026916871,2026,1,-3.5,22.5,NA,NA
00-0040234,JAX,CLE,2026_01_CLE_JAX,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Quinn Ewers,NA,NA,NA,NA,0,TRUE,-0.33461753140162254,0.10378409567744665,-0.136315077121427,2026,1,7.5,24,NA,NA
00-0040398,MIA,LV,2026_01_MIA_LV,roster_cold,NA,NA,NA,NA,NA,NA,-0.395051217699571,-0.395051217699571,FALSE,udfa,NA,NA,NA,Brady Cook,NA,NA,NA,NA,0,TRUE,-0.046968076689967865,0.6170405614924628,-0.11462604270061402,2026,1,-3.5,18.5,NA,NA
00-0040589,SF,LA,2026_01_SF_LA,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Kurtis Rourke,NA,NA,NA,NA,0,TRUE,-0.19216130558352176,0.2119972295693746,-0.07590974920427393,2026,1,-3.5,22.5,NA,NA
00-0040668,CLE,JAX,2026_01_CLE_JAX,roster_cold,NA,NA,NA,NA,NA,NA,-0.2988679217050534,-0.2988679217050534,FALSE,r4_5,1.2229181984021271,2.5,0.48916727936085086,Shedeur Sanders,NA,NA,NA,NA,0,TRUE,-0.2563473135374074,0.0016997784445209282,-0.022373387678224624,2026,1,-7.5,16.5,NA,NA
00-0040673,SEA,NE,2026_01_NE_SEA,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.09893651943711994,TRUE,r2_3,NA,NA,NA,Jalen Milroe,NA,NA,NA,NA,0,TRUE,-0.17456959932180127,0.3928425527725853,-0.08144826209958836,2026,1,3.5,24,NA,NA
00-0040676,TEN,NYJ,2026_01_NYJ_TEN,roster_cold,NA,NA,NA,NA,NA,NA,-0.19175779303877186,-0.19175779303877186,FALSE,r1,0.722692437802352,1.9411764705882353,0.37229610432242377,Cam Ward,NA,NA,NA,NA,0,TRUE,0.17261096033398246,0.47899835343709335,-0.054447864462951266,2026,1,1.5,20.5,NA,NA
00-0040691,NYG,DAL,2026_01_DAL_NYG,roster_cold,NA,NA,NA,NA,NA,NA,-0.02080150793653369,-0.02080150793653369,FALSE,r1,3.449341971900486,6.583333333333333,0.5239506792760231,Jaxson Dart,NA,NA,NA,NA,0,TRUE,0.03234996052368342,0.7066701238312111,0.07259442451266204,2026,1,-2.5,23,NA,NA
00-0040743,NO,DET,2026_01_NO_DET,roster_cold,NA,NA,NA,NA,NA,NA,-0.02810482334503439,-0.02810482334503439,FALSE,r2_3,0.7278904621423308,3.5454545454545454,0.20530243804014456,Tyler Shough,NA,NA,NA,NA,0,TRUE,-0.25989429009593806,0.3252645760471117,-0.0632703310633539,2026,1,-7,21.25,NA,NA
00-0040891,PHI,WAS,2026_01_WAS_PHI,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.07732676300356471,TRUE,r4_5,NA,NA,NA,Cole Payton,NA,NA,NA,NA,0,TRUE,0.0575752949564593,0.4608404486915516,0.054666149154268574,2026,1,5.5,25,NA,NA
00-0040906,KC,DEN,2026_01_DEN_KC,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Garrett Nussmeier,NA,NA,NA,NA,0,TRUE,-0.33400253728113083,0.3476000700720941,-0.016412914869305517,2026,1,3,22.75,NA,NA
00-0040981,BAL,IND,2026_01_BAL_IND,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.3948780849372473,TRUE,udfa,NA,NA,NA,Joe Fagnano,NA,NA,NA,NA,0,TRUE,-0.17911492419500644,0.4767640897281742,-0.037143319325845206,2026,1,3.5,26,NA,NA
00-0041056,NYJ,TEN,2026_01_NYJ_TEN,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.07732676300356471,TRUE,r4_5,NA,NA,NA,Cade Klubnik,NA,NA,NA,NA,0,TRUE,-0.154769201895427,0.8801149534747176,-0.0016963104071283917,2026,1,-1.5,19,NA,NA
00-0041092,CLE,JAX,2026_01_CLE_JAX,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Taylen Green,NA,NA,NA,NA,0,TRUE,-0.2563473135374074,0.0016997784445209282,-0.022373387678224624,2026,1,-7.5,16.5,NA,NA
00-0041117,WAS,PHI,2026_01_WAS_PHI,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Athan Kaliakmanis,NA,NA,NA,NA,0,TRUE,-0.26929747241334767,0.1707213636506763,-0.09857340460038785,2026,1,-5.5,19.5,NA,NA
00-0041123,NE,SEA,2026_01_NE_SEA,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Behren Morton,NA,NA,NA,NA,0,TRUE,-0.2123182926319248,-0.06556161958250134,-0.20301132415215606,2026,1,-3.5,20.5,NA,NA
