player_id,posteam,defteam,game_id,source,rolling_epa_per_opp,wt_carry_share,wt_target_share,prior_epa_per_opp,baseline_epa_per_opp,is_cold_start,draft_tier,baseline_carry_share,baseline_target_share,player_name,form_residual,wt_team_total_plays,baseline_team_total_plays,wt_snap_share,baseline_snap_share,games_played_so_far,def_used_fallback,def_rush_epa_adj,def_short_pass_epa_adj,def_deep_pass_epa_adj,season,week,team_spread,implied_total,report_status,practice_status,own_q_int,own_practice_int,weeks_missed,return_from_absence,above_new_out_share,above_q_share,above_long_out_share
00-0035250,NYG,TEN,2026_03_TEN_NYG,played,-0.2787695291411207,0.191377612430244,0.3397683397683398,-0.003644778202146356,-0.003644778202146356,FALSE,r2_3,0.29974811083123426,0.11176470588235295,Devin Singletary,-0.2751247509389743,65.05405405405406,69.82352941176471,0.305945945945946,0.27647058823529413,2,TRUE,-0.022069301183774412,-0.78548004995687,-0.4306832040911003,2026,3,2.5,21,NA,NA,0,3,1,1,0,0,0
00-0035261,TEN,NYG,2026_03_TEN_NYG,played,-0.13849123411016248,0.6243243243243243,0.13825363825363826,-0.11845038250770308,-0.11845038250770308,FALSE,r4_5,0.7378048780487805,0.21693121693121692,Tony Pollard,-0.0200408516024594,53.08108108108109,63.1764705882353,0.5362162162162163,0.6247058823529412,2,TRUE,0.09304911892271732,-0.5407901794219652,-0.27845683915498154,2026,3,-2.5,18.5,NA,NA,0,3,0,0,0,0,0
00-0035594,PIT,CIN,2026_03_CIN_PIT,played,0.4619733149302192,0.1,0,NA,-0.12919271864618997,TRUE,r6_udfa,0.21568627450980393,0.1888083735909823,Travis Homer,0.5911660335764092,69.16216216216218,61.1764705882353,0.03,0.007,2,TRUE,-0.016159844947408394,-0.23007074035585143,-0.8801026986275708,2026,3,-3.5,19.5,NA,NA,0,3,0,0,0,0,0
00-0035685,HOU,IND,2026_03_HOU_IND,played,-0.35634857365865913,0.5485288243908935,0.23235735735735735,0.0191591945336895,0.0191591945336895,FALSE,r2_3,0.3897058823529412,0.14871794871794872,David Montgomery,-0.37550776819234866,82.08108108108108,68.70588235294117,0.5062162162162163,0.37058823529411766,2,TRUE,-0.07206281384594856,-0.6449026705487113,-0.07956375646349645,2026,3,3,22.75,NA,NA,0,3,0,0,0,0,0
00-0036139,PIT,CIN,2026_03_CIN_PIT,played,-0.29312099064077674,0.39339339339339335,0.21829521829521834,-0.011179030418947274,-0.011179030418947274,FALSE,udfa,0.6030534351145038,0.3067484662576687,Rico Dowdle,-0.28194196022182944,69.16216216216218,61.1764705882353,0.40702702702702703,0.5605882352941176,2,TRUE,-0.016159844947408394,-0.23007074035585143,-0.8801026986275708,2026,3,-3.5,19.5,NA,NA,0,3,0,0,0,0,0
00-0036158,DEN,LA,2026_03_LA_DEN,played,-0.24008574999179436,0.5915525915525915,0,-0.004799248291838992,-0.004799248291838992,FALSE,r2_3,0.7285714285714285,0.14736842105263157,J.K. Dobbins,-0.23528650169995535,57.32432432432433,67.76470588235294,0.3813513513513514,0.511,2,TRUE,-0.1585575223973829,-0.5096333221789553,-0.8063483637331167,2026,3,-2.5,21.5,NA,NA,0,3,0,0,0,0,0
00-0036187,NE,JAX,2026_03_NE_JAX,played,-0.3090928851161152,0,0.25,NA,-0.053057520304063764,TRUE,udfa,0.18985042735042734,0.10986562457150692,Reggie Gilliam,-0.25603536481205147,63.72972972972973,64.3529411764706,0.2772972972972973,0.21176470588235294,2,TRUE,-0.05672491627039601,-0.32560935295275856,-0.6247787340567112,2026,3,-3,21.25,NA,NA,0,3,0,0,0,0,0
00-0036223,IND,HOU,2026_03_HOU_IND,played,0.06711703828692706,0.9584199584199585,0.6366366366366367,0.0736991602138947,0.0736991602138947,FALSE,r2_3,0.8663101604278075,0.45161290322580644,Jonathan Taylor,-0.006582121926967638,63.108108108108105,63.76470588235294,0.917027027027027,0.8258823529411765,2,TRUE,-0.14605319663944993,-0.9398357738355377,2.793954607582198,2026,3,-3,19.75,NA,NA,0,3,0,0,0,0,0
00-0036265,CAR,CLE,2026_03_CAR_CLE,played,-0.7417839813920846,0.2019914651493599,0,-0.2904506971904387,-0.2904506971904387,FALSE,r2_3,0.10909090909090909,0.05357142857142857,AJ Dillon,-0.45133328420164587,68.91891891891892,63.11764705882353,0.0783783783783784,0.11857142857142858,2,TRUE,-0.15578620748553293,-0.6899137307403234,-0.5428990644612263,2026,3,2.5,22.5,NA,NA,0,3,1,1,0,0,0
00-0036275,CHI,PHI,2026_03_PHI_CHI,played,0.1312036978612501,0.6280071280071281,0.22635135135135134,0.05122248451575868,0.05122248451575868,FALSE,r2_3,0.601078167115903,0.3582089552238806,D'Andre Swift,0.07998121334549144,76.45945945945947,69.3529411764706,0.6294594594594595,0.57875,2,TRUE,-0.1369578237981146,-0.49067128813276495,0.5396638041048885,2026,3,-4.5,18.5,NA,NA,0,3,0,0,0,0,0
00-0036425,MIN,TB,2026_03_MIN_TB,played,-0.6771964175471415,0.043243243243243246,0.16666666666666666,NA,-0.06448674100855273,TRUE,r4_5,0.2900036954915004,0.1888479159682646,DeeJay Dallas,-0.6127096765385889,58.972972972972975,60.05882352941177,0.12243243243243243,0.06166666666666667,2,TRUE,-0.11985184692547352,-0.2566920263092952,0.2820327875673834,2026,3,1.5,22,NA,NA,0,3,0,0,0,0,0
00-0036555,CAR,CLE,2026_03_CAR_CLE,played,0.39012952702333137,0.566145092460882,0.2454272454272454,-0.06376101293045675,-0.06376101293045675,FALSE,r4_5,0.4066265060240964,0.2746478873239437,Chuba Hubbard,0.45389053995378814,68.91891891891892,63.11764705882353,0.6775675675675675,0.458,2,TRUE,-0.15578620748553293,-0.6899137307403234,-0.5428990644612263,2026,3,2.5,22.5,NA,NA,0,3,0,0,0,0,0
00-0036727,DEN,LA,2026_03_LA_DEN,played,-0.29151606373488903,0,0.1111111111111111,0.06350783685209332,0.06350783685209332,FALSE,udfa,0.03787878787878788,0.06299212598425197,Adam Prentice,-0.35502390058698235,57.32432432432433,67.76470588235294,0.12540540540540543,0.18588235294117647,2,TRUE,-0.1585575223973829,-0.5096333221789553,-0.8063483637331167,2026,3,-2.5,21.5,NA,NA,0,3,0,0,0,0,0
00-0036875,NE,JAX,2026_03_NE_JAX,played,-0.3675622870840015,0.47972972972972977,0.3471933471933472,-0.030641450506770085,-0.030641450506770085,FALSE,r4_5,0.42810457516339867,0.296875,Rhamondre Stevenson,-0.33692083657723143,63.72972972972973,64.3529411764706,0.5851351351351352,0.5935714285714285,2,TRUE,-0.05672491627039601,-0.32560935295275856,-0.6247787340567112,2026,3,-3,21.25,NA,NA,0,3,0,0,0,0,0
00-0036893,NYG,TEN,2026_03_TEN_NYG,played,-0.6867786394962486,0.21052631578947367,0,0.05405561785058429,0.05405561785058429,FALSE,r1,0.2631578947368421,0.11538461538461539,Najee Harris,-0.740834257346833,65.05405405405406,69.82352941176471,0.14,0.21666666666666667,2,TRUE,-0.022069301183774412,-0.78548004995687,-0.4306832040911003,2026,3,2.5,21,NA,NA,0,3,0,0,0,0,0
00-0036919,TB,MIN,2026_03_MIN_TB,played,-0.25539945555617666,0.23361418098260206,0.21552321552321552,0.01646254448229697,0.01646254448229697,FALSE,r4_5,0.30978260869565216,0.4358974358974359,Kenny Gainwell,-0.2718620000384736,63.7027027027027,68,0.40054054054054056,0.4964705882352941,2,TRUE,-0.13461699760113854,-0.8300836747012618,-1.6049950253738692,2026,3,-1.5,20.5,NA,NA,0,3,0,0,0,0,0
00-0036973,NO,LV,2026_03_LV_NO,played,-0.07545704568171935,0.4628022759601707,0.28991683991684,-0.03152025979761577,-0.03152025979761577,FALSE,r1,0.6951871657754011,0.3851851851851852,Travis Etienne,-0.04393678588410358,79.1891891891892,67.47058823529412,0.562972972972973,0.6011764705882353,2,TRUE,-0.06342808459695853,-0.3319394624784321,-0.9144941079186907,2026,3,3,23.25,NA,NA,0,3,0,0,0,0,0
00-0036997,DAL,BAL,2026_03_BAL_DAL,played,-0.03643375440348077,0.7729729729729731,0.6156156156156157,-0.034759951871465834,-0.034759951871465834,FALSE,r2_3,0.7,0.40476190476190477,Javonte Williams,-0.0016738025320149341,56.83783783783784,70.52941176470588,0.7586486486486487,0.69,2,TRUE,-0.1496091490223324,-0.5717298803570949,-0.3112284048419478,2026,3,-3.5,24.5,NA,NA,0,3,0,0,0,0,0
00-0037085,DEN,LA,2026_03_LA_DEN,played,-0.13455609076481778,0.047619047619047616,0.3333333333333333,-0.06362536838392681,-0.06362536838392681,FALSE,r6_udfa,0.026578073089700997,0.2198581560283688,Tyler Badie,-0.07093072238089097,57.32432432432433,67.76470588235294,0.26,0.17500000000000002,2,TRUE,-0.1585575223973829,-0.5096333221789553,-0.8063483637331167,2026,3,-2.5,21.5,NA,NA,0,3,0,0,0,0,0
00-0037157,ARI,SF,2026_03_ARI_SF,played,-0.5628555107396096,0.125,0,-0.1314286425248393,-0.1314286425248393,FALSE,udfa,0.46111111111111114,0.22962962962962963,Bam Knight,-0.4314268682147703,61.48648648648649,68.11764705882354,0.05081081081081081,0.3308333333333333,2,TRUE,-0.02622207349567396,-0.23468076675541977,-0.242996480437904,2026,3,-8.5,19.5,NA,NA,0,3,0,0,0,0,0
00-0037228,PIT,CIN,2026_03_CIN_PIT,played,-0.2597346729237677,0.5525525525525526,0.32848232848232856,0.03961403450454899,0.03961403450454899,FALSE,udfa,0.6169590643274854,0.24193548387096775,Jaylen Warren,-0.29934870742831665,69.16216216216218,61.1764705882353,0.5537837837837838,0.5075000000000001,2,TRUE,-0.016159844947408394,-0.23007074035585143,-0.8801026986275708,2026,3,-3.5,19.5,NA,NA,0,3,0,0,0,0,0
00-0037248,BUF,LAC,2026_03_LAC_BUF,played,0.07479381510439362,0.9387387387387388,0.46525096525096526,0.04082520831168669,0.04082520831168669,FALSE,r2_3,0.7374701670644391,0.273972602739726,James Cook,0.033968606792706926,64.56756756756756,66.3529411764706,0.7308108108108108,0.571764705882353,2,TRUE,-0.13007583945772724,-0.528924180351445,-1.1226775037453471,2026,3,7,28.75,NA,NA,0,3,0,0,0,0,0
00-0037256,WAS,SEA,2026_03_SEA_WAS,played,-0.040160476728939305,0.2767767767767768,0.4624624624624624,0.048411582305422515,0.048411582305422515,FALSE,r2_3,0.3333333333333333,0.30405405405405406,Rachaad White,-0.08857205903436183,72.37837837837839,63.11764705882353,0.46945945945945944,0.5105882352941177,2,TRUE,-0.27506985748583557,-0.5185334655234599,-0.9023120104908416,2026,3,-7,16.75,NA,NA,0,3,0,0,0,0,0
00-0037263,ARI,SF,2026_03_ARI_SF,played,-0.3220439664687515,0.4478764478764478,0.2513942513942514,-0.05516917802925405,-0.05516917802925405,FALSE,r4_5,0.325,0.0935672514619883,Tyler Allgeier,-0.26687478843949747,61.48648648648649,68.11764705882354,0.617027027027027,0.3023529411764706,2,TRUE,-0.02622207349567396,-0.23468076675541977,-0.242996480437904,2026,3,-8.5,19.5,NA,NA,0,3,0,0,0,0,0
00-0037304,LV,NO,2026_03_LV_NO,played,2.0509372876164176,0.03644289450741064,0,0.5245871559753524,0.5245871559753524,FALSE,udfa,0.05928853754940711,0.031007751937984496,Connor Heyward,1.526350131641065,64.75675675675676,59.411764705882355,0.37810810810810813,0.08647058823529412,2,TRUE,-0.17722039286120514,-0.6730109000338607,-0.2368365129800094,2026,3,-3,20.25,NA,NA,0,3,0,0,0,0,0
00-0037525,MIN,TB,2026_03_MIN_TB,played,-0.1976726102118846,0.5555555555555556,0,-0.05932107179855256,-0.05932107179855256,FALSE,udfa,0.49226006191950467,0.11188811188811189,Jordan Mason,-0.13835153841333203,58.972972972972975,60.05882352941177,0.45,0.4275,2,TRUE,-0.11985184692547352,-0.2566920263092952,0.2820327875673834,2026,3,1.5,22,NA,NA,0,3,1,1,0,0,0
00-0037557,LA,DEN,2026_03_LA_DEN,played,-0.3835379956678177,0.19230769230769232,0.2,NA,-0.053057520304063764,TRUE,udfa,0.18985042735042734,0.10986562457150692,Ronnie Rivers,-0.33048047536375397,59.91891891891892,66.52941176470588,0.05972972972972974,0.024545454545454547,2,TRUE,-0.052084608685165415,-0.7709155583083238,-0.11560742794935433,2026,3,2.5,24,NA,NA,0,3,1,1,0,0,0
00-0037746,ATL,GB,2026_03_ATL_GB,played,0.029776073820681603,0.35805805805805807,0.10810810810810811,-0.045983948775551675,-0.045983948775551675,FALSE,r2_3,0.23173803526448364,0.05714285714285714,Brian Robinson,0.07576002259623328,65.86486486486487,65.88235294117646,0.37432432432432433,0.16705882352941176,2,TRUE,-0.1273688163323714,-0.34765628493381856,-0.004445443229774788,2026,3,-5.5,19,NA,NA,0,3,0,0,0,0,0
00-0037840,LA,DEN,2026_03_LA_DEN,played,-0.009370176690297093,0.46465696465696466,0.4918918918918919,0.043580175972070666,0.043580175972070666,FALSE,r4_5,0.6271186440677966,0.4807692307692308,Kyren Williams,-0.05295035266236776,59.91891891891892,66.52941176470588,0.5913513513513514,0.6829411764705883,2,TRUE,-0.052084608685165415,-0.7709155583083238,-0.11560742794935433,2026,3,2.5,24,NA,NA,0,3,0,0,0,0,0
00-0038120,NYJ,DET,2026_03_NYJ_DET,played,0.0185543277005998,0.7277187902187902,0.4099099099099099,-0.04672514621171823,-0.04672514621171823,FALSE,r2_3,0.7689873417721519,0.2823529411764706,Breece Hall,0.06527947391231803,72.86486486486487,63.294117647058826,0.6178378378378379,0.64375,2,TRUE,-0.09707385507325257,-0.7171480002143665,-0.525006125162103,2026,3,-6.5,20.5,NA,NA,0,3,0,0,0,0,0
00-0038134,KC,MIA,2026_03_KC_MIA,played,0.17554598751187447,0.8398497753336464,0.5300300300300301,-0.02900563797889113,-0.02900563797889113,FALSE,r2_3,0.5022727272727273,0.3103448275862069,Kenneth Walker III,0.2045516254907656,74.56756756756756,66.17647058823529,0.7556756756756757,0.4688235294117647,2,TRUE,-0.08391971412889715,-0.25793049068554846,0.7552729212020367,2026,3,11.5,29,NA,NA,0,3,0,0,0,0,0
00-0038454,LAC,BUF,2026_03_LAC_BUF,played,-0.09431437908662359,0.21138996138996138,0.07722007722007722,-0.041022475715808596,-0.041022475715808596,FALSE,udfa,0.19407894736842105,0.15,Keaton Mitchell,-0.05329190337081499,65.4864864864865,68.41176470588235,0.27756756756756756,0.17461538461538462,2,TRUE,-0.016181371792142723,-0.7208964562754198,-0.29593387359061474,2026,3,-7,21.75,NA,NA,0,3,0,0,0,0,0
00-0038488,SEA,WAS,2026_03_SEA_WAS,played,0.539879179908894,0,0.2857142857142857,NA,-0.053057520304063764,TRUE,udfa,0.18985042735042734,0.10986562457150692,Brady Russell,0.5929367002129577,64.1891891891892,63,0.3940540540540541,0.054117647058823534,2,TRUE,-0.02877539792138588,-0.22880199673947355,-0.31975101747834317,2026,3,7,23.75,NA,NA,0,3,0,0,0,0,0
00-0038542,ATL,GB,2026_03_ATL_GB,played,-0.23498098426743239,0.641941941941942,0.48648648648648657,0.03666293225957687,0.03666293225957687,FALSE,r1,0.6545454545454545,0.6023391812865497,Bijan Robinson,-0.27164391652700925,65.86486486486487,65.88235294117646,0.6294594594594595,0.7817647058823529,2,TRUE,-0.1273688163323714,-0.34765628493381856,-0.004445443229774788,2026,3,-5.5,19,NA,NA,0,3,0,0,0,0,0
00-0038551,NO,LV,2026_03_LV_NO,played,0.07965532858442101,0.45,0,-0.06334311256180697,-0.06334311256180697,FALSE,r2_3,0.3263888888888889,0.0847457627118644,Kendre Miller,0.14299844114622798,79.1891891891892,67.47058823529412,0.29,0.24285714285714285,2,TRUE,-0.06342808459695853,-0.3319394624784321,-0.9144941079186907,2026,3,3,23.25,NA,NA,0,3,1,1,0,0,0
00-0038555,PHI,CHI,2026_03_PHI_CHI,played,-0.23600316413118178,0.3183183183183183,0.09009009009009009,0.0971935475679769,0.0971935475679769,FALSE,r2_3,0.23684210526315788,0.04819277108433735,Tank Bigsby,-0.33319671169915865,65.8918918918919,63.411764705882355,0.23432432432432435,0.12647058823529414,2,TRUE,-0.07444182397095546,-0.5236663260390385,0.07149651110878007,2026,3,4.5,23,NA,NA,0,3,0,0,0,0,0
00-0038597,CIN,PIT,2026_03_CIN_PIT,played,-0.21908365597943283,0.8414648414648415,0.49631449631449626,-0.045249826505390715,-0.045249826505390715,FALSE,r4_5,0.6955223880597015,0.49171270718232046,Chase Brown,-0.1738338294740421,65.00000000000001,66.82352941176471,0.7091891891891892,0.6658823529411765,2,TRUE,-0.1966697683307629,-0.6410645664713579,0.2646696215439166,2026,3,3.5,23,NA,NA,0,3,0,0,0,0,0
00-0038611,JAX,NE,2026_03_NE_JAX,played,-0.11707582563349896,0.25769041769041773,0,0.024978149752534026,0.024978149752534026,FALSE,r6_udfa,0.4357976653696498,0.04395604395604396,Chris Rodriguez Jr.,-0.14205397538603298,60.08108108108108,68.58823529411765,0.3027027027027028,0.3123076923076923,2,TRUE,-0.1190087982891694,-0.6682522527990029,-1.066626943058846,2026,3,3,24.25,NA,NA,0,3,0,0,0,0,0
00-0038685,GB,ATL,2026_03_ATL_GB,played,-0.03388977476690245,0.2809309309309309,0.21187258687258687,-0.13584729775683257,-0.13584729775683257,FALSE,udfa,0.08490566037735849,0.16831683168316833,Chris Brooks,0.10195752298993013,66.05405405405406,62.294117647058826,0.505945945945946,0.20058823529411765,2,TRUE,-0.06954004449304954,-0.5493551164951922,0.012269398555761368,2026,3,5.5,24.5,NA,NA,0,3,0,0,0,0,0
00-0038705,DAL,BAL,2026_03_BAL_DAL,played,-0.22253942860658532,0.16261261261261262,0,-0.13264032641650775,-0.13264032641650775,FALSE,udfa,0.22448979591836735,0.14492753623188406,Emari Demercado,-0.08989910219007757,56.83783783783784,70.52941176470588,0.12783783783783784,0.2323076923076923,2,TRUE,-0.1496091490223324,-0.5717298803570949,-0.3112284048419478,2026,3,-3.5,24.5,NA,NA,0,3,0,0,0,0,0
00-0038738,DAL,BAL,2026_03_BAL_DAL,played,0.12552727803090788,0.06441441441441442,0,0.0969552106314851,0.0969552106314851,FALSE,udfa,0.06015037593984962,0.189873417721519,Hunter Luepke,0.02857206739942278,56.83783783783784,70.52941176470588,0.21675675675675676,0.21058823529411766,2,TRUE,-0.1496091490223324,-0.5717298803570949,-0.3112284048419478,2026,3,-3.5,24.5,NA,NA,0,3,0,0,0,0,0
00-0038794,CLE,CAR,2026_03_CAR_CLE,played,-0.2668473919038661,0.06666666666666667,0.1111111111111111,-0.014446822027567514,-0.014446822027567514,FALSE,udfa,0.22699386503067484,0.07058823529411765,Jaleel McLaughlin,-0.25240056987629855,56.62162162162162,65.70588235294117,0.14,0.16,2,TRUE,-0.04726778970357888,-0.535124041451678,1.0988836437407343,2026,3,-2.5,20,NA,NA,0,3,0,0,0,0,0
00-0038797,SEA,WAS,2026_03_SEA_WAS,played,-0.5436867067392421,0.34466571834992893,0.10810810810810811,-0.04679396880957497,-0.04679396880957497,FALSE,udfa,0.3443526170798898,0.14173228346456693,Emanuel Wilson,-0.49689273792966715,64.1891891891892,63,0.24918918918918917,0.3111764705882353,2,TRUE,-0.02877539792138588,-0.22880199673947355,-0.31975101747834317,2026,3,7,23.75,NA,NA,0,3,0,0,0,0,0
00-0039032,TEN,NYG,2026_03_TEN_NYG,played,0.0035281455090213913,0.2891891891891892,0.2765072765072765,-0.045455817452086406,-0.045455817452086406,FALSE,r2_3,0.2823529411764706,0.3333333333333333,Tyjae Spears,0.048983962961107796,53.08108108108109,63.1764705882353,0.4243243243243243,0.4592307692307692,2,TRUE,0.09304911892271732,-0.5407901794219652,-0.27845683915498154,2026,3,-2.5,18.5,NA,NA,0,3,0,0,0,0,0
00-0039040,MIA,KC,2026_03_KC_MIA,played,-0.13199047267292946,0.8536036036036037,0.47920997920997926,0.011798684502011951,0.011798684502011951,FALSE,r2_3,0.664804469273743,0.5345911949685535,De'Von Achane,-0.14378915717494142,60.62162162162162,59.05882352941177,0.805945945945946,0.75375,2,TRUE,-0.09178610717214414,-0.2784874063188214,-0.5475731558095758,2026,3,-11.5,17.5,NA,NA,0,3,0,0,0,0,0
00-0039139,DET,NYJ,2026_03_NYJ_DET,played,0.05880437931543194,0.9385609518436843,0.660825660825661,0.04475801748123373,0.04475801748123373,FALSE,r1,0.5955882352941176,0.48205128205128206,Jahmyr Gibbs,0.01404636183419821,73.05405405405406,65.52941176470588,0.7886486486486487,0.67,2,TRUE,-0.08593697795045531,-0.25276576568080744,1.052825314110689,2026,3,6.5,27,NA,NA,0,3,0,0,0,0,0
00-0039299,SEA,WAS,2026_03_SEA_WAS,played,0.08011094752703332,0.24068278805120913,0.17374517374517376,-0.3954363163733134,-0.3954363163733134,FALSE,udfa,0.18803418803418803,0.125,George Holani,0.47554726390034674,64.1891891891892,63,0.3518918918918919,0.05545454545454546,2,TRUE,-0.02877539792138588,-0.22880199673947355,-0.31975101747834317,2026,3,7,23.75,NA,NA,0,3,0,0,0,0,0
00-0039344,CAR,CLE,2026_03_CAR_CLE,played,-0.21487563120296668,0.23186344238975817,0.1435981435981436,NA,-0.01329481174243705,TRUE,r2_3,0.4393939393939394,0.21428571428571427,Jonathon Brooks,-0.20158081946052964,68.91891891891892,63.11764705882353,0.24945945945945946,0.4592307692307692,2,TRUE,-0.15578620748553293,-0.6899137307403234,-0.5428990644612263,2026,3,2.5,22.5,NA,NA,0,3,0,0,0,0,0
00-0039361,TB,MIN,2026_03_MIN_TB,played,0.03649740854105608,0.766385819017398,0.42758142758142753,-0.128678057742436,-0.128678057742436,FALSE,r4_5,0.6975806451612904,0.3804347826086957,Bucky Irving,0.16517546628349206,63.7027027027027,68,0.7018918918918919,0.616,2,TRUE,-0.13461699760113854,-0.8300836747012618,-1.6049950253738692,2026,3,-1.5,20.5,NA,NA,0,3,0,0,0,0,0
00-0039364,DET,NYJ,2026_03_NYJ_DET,played,0.2875576356870567,0.06143904815631571,0.10721710721710721,NA,-0.053057520304063764,TRUE,udfa,0.18985042735042734,0.10986562457150692,Sione Vaki,0.34061515599112047,73.05405405405406,65.52941176470588,0.22513513513513514,9.090909090909092e-4,2,TRUE,-0.08593697795045531,-0.25276576568080744,1.052825314110689,2026,3,6.5,27,NA,NA,0,3,0,0,0,0,0
00-0039384,NYG,TEN,2026_03_TEN_NYG,played,-1.3447240116656758,0.07692307692307693,0,-0.04350769224495164,-0.04350769224495164,FALSE,r4_5,0.5131195335276968,0.32,Tyrone Tracy Jr.,-1.3012163194207242,65.05405405405406,69.82352941176471,0.024594594594594597,0.5446666666666666,2,TRUE,-0.022069301183774412,-0.78548004995687,-0.4306832040911003,2026,3,2.5,21,NA,NA,0,3,0,0,0,0,0
