position,rank,player_id,player_name,player_disp,posteam,defteam,start_pct,boom_pct,disp_vol,report_status,p_start_recal,p_boom_recal,pred_vol
QB,33,00-0040676,Cam Ward,Cam Ward,TEN,NYG,14,7,34,NA,0.14256728668296098,0.06704185101723571,2.6641455225082065
QB,34,00-0039164,Anthony Richardson,Anthony Richardson,IND,HOU,14,3,33,NA,0.14051468140119705,0.03276078089977872,2.527631120591575
QB,35,00-0041251,Jalon Daniels,Jalon Daniels,TB,MIN,14,3,32,NA,0.1388283676643208,0.02765698759418315,2.3603208898734
QB,36,00-0032268,Marcus Mariota,Marcus Mariota,WAS,SEA,14,4,35,NA,0.13756728668296098,0.03662037598801674,2.5156240367436986
QB,37,00-0032950,Carson Wentz,Carson Wentz,MIN,TB,14,2,34,NA,0.13756728668296098,0.02019840659003927,2.4920299252241223
QB,38,00-0035704,Drew Lock,Drew Lock,SEA,WAS,14,4,34,NA,0.13756728668296098,0.03662037598801674,1.7593870021940343
QB,39,00-0038416,Tyson Bagent,Tyson Bagent,CHI,PHI,14,4,32,NA,0.13756728668296098,0.03662037598801674,1.6999954417752878
QB,40,00-0039107,Stetson Bennett,Stetson Bennett,LA,DEN,14,4,33,NA,0.13756728668296098,0.03662037598801674,1.7639918020683465
QB,41,00-0040691,Jaxson Dart,Jaxson Dart,NYG,TEN,14,2,33,NA,0.13756728668296098,0.01836855268469199,4.8481817789191375
QB,42,00-0026158,Joe Flacco,Joe Flacco,CIN,PIT,14,4,35,NA,0.13756728668296098,0.03648478341234495,1.575456773100536
QB,43,00-0027973,Andy Dalton,Andy Dalton,PHI,CHI,14,4,33,NA,0.13756728668296098,0.03662037598801674,2.4496209513755285
QB,44,00-0028118,Tyrod Taylor,Tyrod Taylor,GB,ATL,14,4,35,NA,0.13756728668296098,0.03662037598801674,2.7808927141680044
QB,45,00-0033949,Joshua Dobbs,Joshua Dobbs,DET,NYJ,14,4,32,NA,0.13756728668296098,0.03662037598801674,2.3780409954795876
QB,46,00-0034577,Kyle Allen,Kyle Allen,BUF,LAC,14,4,34,NA,0.13756728668296098,0.03662037598801674,2.3603208898734
QB,47,00-0035264,Jarrett Stidham,Jarrett Stidham,DEN,LA,14,4,33,NA,0.13756728668296098,0.03662037598801674,2.451515125310913
QB,48,00-0035289,Gardner Minshew,Gardner Minshew,ARI,SF,14,4,31,NA,0.13756728668296098,0.03601875841779032,2.38670674283861
QB,49,00-0035993,Tyler Huntley,Tyler Huntley,BAL,DAL,14,4,32,NA,0.13756728668296098,0.03662037598801674,2.359473646451113
QB,50,00-0036212,Tua Tagovailoa,Tua Tagovailoa,ATL,GB,14,4,34,NA,0.13756728668296098,0.03662037598801674,1.590128454188496
QB,51,00-0036879,Sam Ehlinger,Sam Ehlinger,DEN,LA,14,4,33,NA,0.13756728668296098,0.03662037598801674,2.3947606045524577
QB,52,00-0036898,Davis Mills,Davis Mills,HOU,IND,14,4,36,NA,0.13756728668296098,0.03662037598801674,1.8947995998532852
QB,53,00-0036945,Justin Fields,Justin Fields,KC,MIA,14,4,34,NA,0.13756728668296098,0.03662037598801674,5.334027184088416
QB,54,00-0036972,Mac Jones,Mac Jones,SF,ARI,14,4,33,NA,0.13756728668296098,0.03662037598801674,2.722974756215185
QB,55,00-0037012,Trey Lance,Trey Lance,LAC,BUF,14,4,32,NA,0.13756728668296098,0.03662037598801674,2.527631120591575
QB,56,00-0037013,Zach Wilson,Zach Wilson,NO,LV,14,4,33,NA,0.13756728668296098,0.03662037598801674,2.499376120531166
QB,57,00-0037077,Sam Howell,Sam Howell,DAL,BAL,14,4,32,NA,0.13756728668296098,0.03662037598801674,2.451515125310913
QB,58,00-0038400,Tanner McKee,Tanner McKee,PHI,CHI,14,4,33,NA,0.13756728668296098,0.03662037598801674,2.3928664306170733
QB,59,00-0038476,Tommy DeVito,Tommy DeVito,NE,JAX,14,4,33,NA,0.13756728668296098,0.03662037598801674,2.3603208898734
QB,60,00-0038579,Aidan O'Connell,Aidan O'Connell,LV,NO,14,3,33,NA,0.13756728668296098,0.03462157084051211,2.4496209513755285
QB,61,00-0039376,Spencer Rattler,Spencer Rattler,NO,LV,14,4,35,NA,0.13756728668296098,0.03662037598801674,2.7341790310870735
QB,62,00-0039923,J.J. McCarthy,J.J. McCarthy,MIN,TB,14,4,34,NA,0.13756728668296098,0.03662037598801674,2.711859207014492
QB,63,00-0040203,Will Howard,Will Howard,PIT,CIN,14,4,31,NA,0.13756728668296098,0.03662037598801674,2.36118765487733
QB,64,00-0040206,Riley Leonard,Riley Leonard,IND,HOU,14,4,33,NA,0.13756728668296098,0.03662037598801674,2.3928664306170733
QB,65,00-0040234,Quinn Ewers,Quinn Ewers,JAX,NE,14,4,33,NA,0.13756728668296098,0.03662037598801674,2.383645055351765
QB,66,00-0040589,Kurtis Rourke,Kurtis Rourke,SF,ARI,14,4,32,NA,0.13756728668296098,0.03662037598801674,2.3947606045524577
QB,67,00-0040668,Shedeur Sanders,Shedeur Sanders,CLE,CAR,14,4,34,NA,0.13756728668296098,0.03662037598801674,2.4290817351333245
QB,68,00-0040673,Jalen Milroe,Jalen Milroe,SEA,WAS,14,4,33,NA,0.13756728668296098,0.03662037598801674,2.4496209513755285
QB,69,00-0040891,Cole Payton,Cole Payton,PHI,CHI,14,4,33,NA,0.13756728668296098,0.03662037598801674,2.4496209513755285
QB,70,00-0040906,Garrett Nussmeier,Garrett Nussmeier,KC,MIA,14,4,32,NA,0.13756728668296098,0.03662037598801674,2.3501167117754735
QB,71,00-0040981,Joe Fagnano,Joe Fagnano,BAL,DAL,14,4,32,NA,0.13756728668296098,0.03662037598801674,2.359473646451113
QB,72,00-0041056,Cade Klubnik,Cade Klubnik,NYJ,DET,14,3,32,NA,0.13756728668296098,0.02812011314917865,2.3780409954795876
QB,73,00-0041092,Taylen Green,Taylen Green,CLE,CAR,14,4,32,NA,0.13756728668296098,0.03662037598801674,2.4126506764723996
QB,74,00-0041123,Behren Morton,Behren Morton,NE,JAX,14,3,33,NA,0.13756728668296098,0.03090251704072326,2.3928664306170733
QB,75,00-0041149,Haynes King,Haynes King,CAR,CLE,14,3,32,NA,0.13756728668296098,0.02765698759418315,2.368927336057654
QB,76,00-0041561,Carson Beck,Carson Beck,ARI,SF,14,4,31,NA,0.13756728668296098,0.03662037598801674,2.443461263597065
QB,77,00-0041562,Fernando Mendoza,Fernando Mendoza,LV,NO,14,4,32,NA,0.13756728668296098,0.03601875841779032,2.527631120591575
QB,78,00-0041565,Drew Allar,Drew Allar,PIT,CIN,14,4,32,NA,0.13756728668296098,0.03662037598801674,2.389111938581444
QB,79,00-0041568,Ty Simpson,Ty Simpson,LA,DEN,14,4,32,NA,0.13756728668296098,0.03662037598801674,2.536299817246209
QB,80,00-0041194,Jack Strand,Jack Strand,ATL,GB,13,3,34,NA,0.1348462879936069,0.0336908668266799,2.2864701771500773
QB,81,00-0040398,Brady Cook,Brady Cook,MIA,KC,13,2,34,NA,0.13188218327926787,0.02442028035599047,2.3252526726979976
QB,82,00-0038102,Kenny Pickett,Kenny Pickett,CAR,CLE,13,2,31,NA,0.1281858063562123,0.02165366372155467,1.1594193297520947
QB,83,00-0040014,Kyle McCord,Kyle McCord,MIA,KC,13,3,32,NA,0.12658090473352418,0.02951054563355397,2.368816670918668
QB,84,00-0028986,Case Keenum,Case Keenum,CHI,PHI,12,3,32,NA,0.1172647894027928,0.02812011314917865,2.3175711710318003
QB,85,00-0033869,Mitchell Trubisky,Mitchell Trubisky,TEN,NYG,11,3,32,NA,0.11378116562726642,0.03090251704072326,2.58549368409346
QB,86,00-0041117,Athan Kaliakmanis,Athan Kaliakmanis,WAS,SEA,9,2,33,NA,0.09287783349157291,0.01843594662668954,2.3121529989405896
QB,87,00-0034771,Mason Rudolph,Mason Rudolph,PIT,CIN,6,2,32,NA,0.05688176419623761,0,1.776359253711503
QB,88,00-0033662,Cooper Rush,Cooper Rush,ATL,GB,5,2,34,NA,0.04928992582735114,0,1.638036298938128
RB,1,00-0036223,Jonathan Taylor,Jonathan Taylor,IND,HOU,74,49,26,NA,0.7439745775142412,0.4926300045635692,25.650289926076
RB,2,00-0039139,Jahmyr Gibbs,Jahmyr Gibbs,DET,NYJ,70,45,21,NA,0.7013356425263221,0.4453855926968735,21.39593735220905
RB,3,00-0032764,Derrick Henry,Derrick Henry,BAL,DAL,70,46,20,NA,0.6955302011274349,0.4630996630860508,19.893543545151832
RB,4,00-0039040,De'Von Achane,De'Von Achane,MIA,KC,66,39,24,NA,0.6626558037397924,0.3947965394186693,24.055181617789355
RB,5,00-0037248,James Cook,James Cook,BUF,LAC,66,40,21,NA,0.6563931382609587,0.40261806080308904,21.07148676253814
RB,6,00-0038597,Chase Brown,Chase Brown,CIN,PIT,60,34,21,NA,0.5973930685662954,0.34024373704172034,20.825428811963494
RB,7,00-0040122,Ashton Jeanty,Ashton Jeanty,LV,NO,59,35,22,NA,0.5854327570845385,0.34536383195351783,21.734455286542
RB,8,00-0037840,Kyren Williams,Kyren Williams,LA,DEN,58,34,17,NA,0.583408616617257,0.33625208665069944,16.818315073542077
RB,9,00-0033280,Christian McCaffrey,Christian McCaffrey,SF,ARI,51,27,16,NA,0.5098036440146371,0.2698338139798299,15.826537389177082
RB,10,00-0036275,D'Andre Swift,D'Andre Swift,CHI,PHI,50,26,18,NA,0.4971327303469708,0.25555624866847293,17.916627486884188
RB,11,00-0040715,Cam Skattebo,Cam Skattebo,NYG,TEN,49,25,18,NA,0.4890049481566253,0.24908669911432577,17.891649410610032
RB,12,00-0038542,Bijan Robinson,Bijan Robinson,ATL,GB,49,25,18,NA,0.485989488704102,0.2496288899873179,17.962895836749848
RB,13,00-0038134,Kenneth Walker III,Kenneth Walker III,KC,MIA,43,17,20,NA,0.428453413645761,0.17197076268070677,20.39025954687248
RB,14,00-0037228,Jaylen Warren,Jaylen Warren,PIT,CIN,40,22,17,NA,0.4037451791239768,0.21770966095315863,17.0065768194251
RB,15,00-0036997,Javonte Williams,Javonte Williams,DAL,BAL,39,17,19,NA,0.3923228376726058,0.16754721146507962,19.105458589740287
RB,16,00-0040666,Omarion Hampton,Omarion Hampton,LAC,BUF,38,18,19,NA,0.3793299938393354,0.17597199896114574,18.79735608365839
RB,17,00-0036555,Chuba Hubbard,Chuba Hubbard,CAR,CLE,37,21,18,NA,0.36899891020012854,0.20903066605044357,17.518531953813348
RB,18,00-0038120,Breece Hall,Breece Hall,NYJ,DET,35,14,19,NA,0.34786859564807193,0.14105323330837896,18.67095011271153
RB,19,00-0033293,Aaron Jones,Aaron Jones,MIN,TB,33,18,19,NA,0.3260743835098548,0.1754330550883002,19.073615835596225
RB,20,00-0040719,Bhayshul Tuten,Bhayshul Tuten,JAX,NE,32,19,16,NA,0.31821298782207164,0.18922145938290796,15.900917637332755
RB,21,00-0039361,Bucky Irving,Bucky Irving,TB,MIN,32,9,20,NA,0.31725907967338357,0.08839465429415246,19.957091371927127
RB,22,00-0040734,TreVeyon Henderson,TreVeyon Henderson,NE,JAX,30,12,16,NA,0.3049891858427117,0.12338373010067956,16.399666461932313
RB,23,00-0040784,Quinshon Judkins,Quinshon Judkins,CLE,CAR,30,15,19,NA,0.302933233845652,0.14881719341087482,18.66852534014477
RB,24,00-0033906,Alvin Kamara,Alvin Kamara,NO,LV,29,17,15,NA,0.28718838405230984,0.17498957986922917,14.793598708535097
RB,25,00-0036158,J.K. Dobbins,J.K. Dobbins,DEN,LA,27,16,15,NA,0.27381791262701766,0.16460244311035652,14.766366341056596
RB,26,00-0034844,Saquon Barkley,Saquon Barkley,PHI,CHI,24,4,16,NA,0.23787196638147923,0.04461450299968836,16.08923239619303
RB,27,00-0041027,Jeremiyah Love,Jeremiyah Love,ARI,SF,23,10,16,NA,0.22956174880789937,0.10085899189342278,15.869135784848584
RB,28,00-0041512,Jadarian Price,Jadarian Price,SEA,WAS,23,11,15,NA,0.22591481678201264,0.10589522587250222,15.202524248549071
RB,29,00-0038551,Kendre Miller,Kendre Miller,NO,LV,22,13,12,NA,0.2177064634278293,0.12856793053897891,11.637347690184516
RB,30,00-0040583,Woody Marks,Woody Marks,HOU,IND,22,9,15,NA,0.21763993596017375,0.09235606154205768,14.809697763419882
RB,31,00-0036139,Rico Dowdle,Rico Dowdle,PIT,CIN,22,8,14,NA,0.21620610622497263,0.07963075832166443,13.62461732996455
RB,32,00-0036973,Travis Etienne,Travis Etienne,NO,LV,21,4,16,NA,0.21285166037619851,0.04208061533119105,15.94629477237895
RB,33,00-0035685,David Montgomery,David Montgomery,HOU,IND,21,9,14,NA,0.21037014655186,0.09304183797223796,14.495426146586222
RB,34,00-0040730,RJ Harvey,RJ Harvey,DEN,LA,21,11,11,NA,0.2097044159973419,0.11237882771752092,10.891335234678154
RB,35,00-0037525,Jordan Mason,Jordan Mason,MIN,TB,20,9,15,NA,0.20211762498681113,0.09235606154205768,14.656255502113014
RB,36,00-0035261,Tony Pollard,Tony Pollard,TEN,NYG,20,9,16,NA,0.20145765141707855,0.09372659653607604,15.970491001310728
RB,37,00-0039811,MarShawn Lloyd,MarShawn Lloyd,GB,ATL,20,8,14,NA,0.19617826859628576,0.08334037719413229,13.769525092785658
RB,38,00-0037263,Tyler Allgeier,Tyler Allgeier,ARI,SF,19,8,14,NA,0.1941984723668118,0.08087790923723169,14.179022396204475
RB,39,00-0038797,Emanuel Wilson,Emanuel Wilson,SEA,WAS,19,12,11,NA,0.192941056930221,0.1200351522863202,10.54037842506066
RB,40,00-0041052,Kaelon Black,Kaelon Black,SF,ARI,19,8,13,NA,0.1899082651659642,0.08158313010210981,12.760005564103947
RB,41,00-0038555,Tank Bigsby,Tank Bigsby,PHI,CHI,19,11,10,NA,0.18810752496240205,0.1147435914692781,10.39409315455081
RB,42,00-0036425,DeeJay Dallas,DeeJay Dallas,MIN,TB,18,12,9,NA,0.1821251054469719,0.12355176383007636,9.394900289240503
RB,43,00-0036893,Najee Harris,Najee Harris,NYG,TEN,18,12,10,NA,0.1785379549453693,0.11879274900493338,9.975379517618222
RB,44,00-0039299,George Holani,George Holani,SEA,WAS,17,10,10,NA,0.1655379549453693,0.10266750314514736,10.068364591804343
RB,45,00-0040242,Jacory Croskey-Merritt,Jacory Croskey-Merritt,WAS,SEA,16,7,14,NA,0.16010593512469992,0.06571191043523478,13.99326059254608
RB,46,00-0041496,Jonah Coleman,Jonah Coleman,DEN,LA,16,6,13,NA,0.15610716482771267,0.06310649415840623,12.570848499975249
RB,47,00-0036875,Rhamondre Stevenson,Rhamondre Stevenson,NE,JAX,14,2,15,NA,0.13506834028033227,0.02104183797223798,14.763755844844605
RB,48,00-0040142,Kaleb Johnson,Kaleb Johnson,GB,ATL,13,5,12,NA,0.13392134454430732,0.05239526498805072,11.97849074682137
RB,49,00-0040236,Kyle Monangai,Kyle Monangai,CHI,PHI,13,5,12,NA,0.13120375741234677,0.05278689650370349,12.167065659183272
RB,50,00-0035537,Ty Johnson,Ty Johnson,BUF,LAC,12,5,10,NA,0.12368972792363882,0.04601911066047645,9.98776136016058
RB,51,00-0036919,Kenny Gainwell,Kenny Gainwell,TB,MIN,12,3,10,NA,0.1191312657070158,0.03317787728531388,10.03722345621124
RB,52,00-0038685,Chris Brooks,Chris Brooks,GB,ATL,11,4,11,NA,0.11472068906959022,0.03640962189892723,10.524362437482564
RB,53,00-0038611,Chris Rodriguez Jr.,Chris Rodriguez Jr.,JAX,NE,11,5,11,NA,0.1136787717182238,0.04561312708534188,10.586394354302309
RB,54,00-0039738,Blake Corum,Blake Corum,LA,DEN,11,2,13,NA,0.11361639895389682,0.00497419724995899,12.825939029033243
RB,55,00-0041013,Emmett Johnson,Emmett Johnson,KC,MIA,11,4,9,NA,0.11333111802696196,0.03640962189892723,8.767737789752603
RB,56,00-0039032,Tyjae Spears,Tyjae Spears,TEN,NYG,11,4,11,NA,0.1129832881974156,0.04397947090351627,10.57957008042097
RB,57,00-0039391,Kimani Vidal,Kimani Vidal,LAC,BUF,11,4,11,NA,0.1129832881974156,0.04397947090351627,10.840802115014672
RB,58,00-0034975,Justice Hill,Justice Hill,BAL,DAL,11,3,8,NA,0.10844485425448548,0.03467099165438612,8.456804321953804
RB,59,00-0037746,Brian Robinson,Brian Robinson,ATL,GB,11,4,11,NA,0.10563573091849654,0.03812596535362331,11.244206898948152
RB,60,00-0039344,Jonathon Brooks,Jonathon Brooks,CAR,CLE,11,4,10,NA,0.10528367133896654,0.03939958234880574,10.299761443241737
RB,61,00-0041081,Max Bredeson,Max Bredeson,MIN,TB,10,4,10,NA,0.10493140230102012,0.03727047298678691,9.915159386891958
RB,62,00-0040177,Jordan James,Jordan James,SF,ARI,10,4,9,NA,0.10387332240302244,0.03939958234880574,9.047428948547957
RB,63,00-0037256,Rachaad White,Rachaad White,WAS,SEA,10,4,11,NA,0.10245951834522278,0.04232951880947343,10.914158881383251
RB,64,00-0039364,Sione Vaki,Sione Vaki,DET,NYJ,10,3,8,NA,0.09962111234266507,0.03379274900493337,8.319121751622422
RB,65,00-0039794,Braelon Allen,Braelon Allen,NYJ,DET,10,3,10,NA,0.09855285291600044,0.03156901681037977,10.423621599890948
RB,66,00-0039796,Rasheen Ali,Rasheen Ali,BAL,DAL,10,3,8,NA,0.09819628428531586,0.02884203232726897,8.32141248676258
RB,67,00-0035125,Alec Ingold,Alec Ingold,LAC,BUF,10,3,9,NA,0.09748241246899356,0.03335128616239499,9.402884240328191
RB,68,00-0038454,Keaton Mitchell,Keaton Mitchell,LAC,BUF,9,3,9,NA,0.09209563714725072,0.0324635076245836,9.402402374549878
RB,69,00-0039603,British Brooks,British Brooks,HOU,IND,9,3,9,NA,0.09209563714725072,0.03021400869961866,9.174134606459855
RB,70,00-0040208,Tahj Brooks,Tahj Brooks,CIN,PIT,9,3,10,NA,0.09209563714725072,0.02604171106345382,9.659297355956877
RB,71,00-0038488,Brady Russell,Brady Russell,SEA,WAS,9,3,8,NA,0.09101097357077824,0.0324635076245836,7.998556071609066
RB,72,00-0036842,Kene Nwangwu,Kene Nwangwu,NYJ,DET,9,3,9,NA,0.08883385629631631,0.02930132095265511,9.437940715352344
RB,73,00-0040179,DJ Giddens,DJ Giddens,IND,HOU,9,3,9,NA,0.08883385629631631,0.02884203232726897,9.497427537113946
RB,74,00-0039471,Frank Gore Jr.,Frank Gore Jr.,BUF,LAC,9,3,8,NA,0.08554772146900073,0.0274517694282458,8.084785248771997
RB,75,00-0038489,Ben VanSumeren,Ben VanSumeren,KC,MIA,9,3,8,NA,0.08554772146900073,0.02791731102888547,7.872093550703671
RB,76,00-0040078,Brashard Smith,Brashard Smith,KC,MIA,9,3,8,NA,0.08518101173531521,0.02651403222322637,8.328544882570407
RB,77,00-0029892,Kyle Juszczyk,Kyle Juszczyk,SF,ARI,8,2,7,NA,0.08481397545353578,0.0246101145801613,7.312093980014138
RB,78,00-0036265,AJ Dillon,AJ Dillon,CAR,CLE,8,3,9,NA,0.08334250897667267,0.02556699914983386,8.872931759070665
RB,79,00-0038794,Jaleel McLaughlin,Jaleel McLaughlin,CLE,CAR,8,3,9,NA,0.08334250897667267,0.03021400869961866,8.764013550306418
RB,80,00-0033526,Samaje Perine,Samaje Perine,CIN,PIT,8,2,8,NA,0.0811250270265028,0.02412778780195284,8.493503085120398
RB,81,00-0039798,Isaiah Davis,Isaiah Davis,NYJ,DET,8,2,9,NA,0.0803830282729018,0.02412778780195284,8.746100671717327
RB,82,00-0038896,Jacob Saylors,Jacob Saylors,DET,NYJ,8,2,8,NA,0.07889462226460116,0.0246101145801613,7.872093550703671
RB,83,00-0040886,Nicholas Singleton,Nicholas Singleton,TEN,NYG,8,3,9,NA,0.07852158318829879,0.02604171106345382,8.73809587548069
RB,84,00-0032104,Ameer Abdullah,Ameer Abdullah,JAX,NE,8,2,8,NA,0.07814816235603347,0.02266425044821627,8.219103054694317
RB,85,00-0038738,Hunter Luepke,Hunter Luepke,DAL,BAL,8,2,8,NA,0.07777435632993358,0.02364276137700072,8.05578275041111
RB,86,00-0039746,Will Shipley,Will Shipley,PHI,CHI,8,2,9,NA,0.07777435632993358,0.02364276137700072,9.216829550564126
RB,87,00-0037557,Ronnie Rivers,Ronnie Rivers,LA,DEN,8,2,8,NA,0.07665059204464425,0.02412778780195284,8.314886699089612
RB,88,00-0031595,Michael Burton,Michael Burton,CLE,CAR,8,2,8,NA,0.07552323292812718,0.01862150742124698,8.372225374763504
RB,89,00-0041398,Riley Nowakowski,Riley Nowakowski,PIT,CIN,8,2,9,NA,0.0751466304784396,0.02412778780195284,8.858424527871167
RB,90,00-0038705,Emari Demercado,Emari Demercado,DAL,BAL,7,3,9,NA,0.07439217864743863,0.02556699914983386,8.687029678807049
RB,91,00-0034959,Andrew Beck,Andrew Beck,NYJ,DET,7,2,9,NA,0.07439217864743863,0.02167380784111855,8.691653064926895
RB,92,00-0039407,Dylan Laube,Dylan Laube,LV,NO,7,3,9,NA,0.07439217864743863,0.02508982531954969,9.145284067956368
RB,93,00-0035594,Travis Homer,Travis Homer,PIT,CIN,7,2,8,NA,0.07401432148099468,0.02364276137700072,8.02899585896756
RB,94,00-0039021,Roschon Johnson,Roschon Johnson,CHI,PHI,7,2,9,NA,0.0732573247835015,0.02217057270615393,8.613890597527604
RB,95,00-0039875,Ray Davis,Ray Davis,BUF,LAC,7,2,8,NA,0.07287817714280809,0.0196535064447878,8.37321075082722
RB,96,00-0039384,Tyrone Tracy Jr.,Tyrone Tracy Jr.,NYG,TEN,7,2,9,NA,0.07173808719988922,0.02167380784111855,8.98217337858076
RB,97,00-0041326,CJ Donaldson,CJ Donaldson,NO,LV,7,3,8,NA,0.07173808719988922,0.02556699914983386,7.799093370922207
RB,98,00-0041490,Eli Heidenreich,Eli Heidenreich,PIT,CIN,7,2,9,NA,0.07173808719988922,0.02016382557962863,8.501948270093623
RB,99,00-0040466,Raheim Sanders,Raheim Sanders,CLE,CAR,7,3,8,NA,0.07135716068739006,0.02556699914983386,8.352397702352887
RB,100,00-0040878,Mike Washington Jr.,Mike Washington Jr.,LV,NO,7,2,9,NA,0.07021163023428954,0.0246101145801613,8.76205751519334
RB,101,00-0037157,Bam Knight,Bam Knight,ARI,SF,7,2,9,NA,0.06906187805088458,0.02117384320736757,8.715178621083478
RB,102,00-0036727,Adam Prentice,Adam Prentice,DEN,LA,7,2,8,NA,0.0671358946999048,0.02067055861659623,8.485379331031664
RB,103,00-0039874,Jaylen Wright,Jaylen Wright,MIA,KC,7,2,9,NA,0.06597424671412665,0.0246101145801613,8.695538452544627
RB,104,00-0040556,Corey Kiner,Corey Kiner,NE,JAX,7,2,8,NA,0.06558598962415449,0.02266425044821627,7.956334757132593
RB,105,00-0037304,Connor Heyward,Connor Heyward,LV,NO,6,2,8,NA,0.06441801819935447,0.02217057270615393,8.009880438724197
RB,106,00-0041125,Seth McGowan,Seth McGowan,IND,HOU,6,2,9,NA,0.0640276087751381,0.01809949682708719,8.519786323367141
RB,107,00-0037085,Tyler Badie,Tyler Badie,DEN,LA,6,2,8,NA,0.06363664686121409,0.0196535064447878,7.9916762351853645
