position,player_id,player_name,posteam,defteam,game_id,season,week,report_status,practice_status,thresh_start,thresh_boom,pred_vol,pred_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,pred_fp,lo_80_fp,hi_80_fp,lo_90_fp,hi_90_fp,p_start,p_boom,p_start_recal,p_boom_recal,recal_method_start,recal_method_boom,p_start_recal_preoverride,p_boom_recal_preoverride,override_flag_type,override_confidence,override_reason,kickoff_et,run_ts,as_of,run_mode
TE,00-0037304,Connor Heyward,LV,NO,2026_03_LV_NO,2026,3,NA,NA,12,17,4.252322181364056,0.6104151494553338,-2.727059682258286,4.632029531571044,-4.040482279000501,5.7317542652735165,NA,NA,NA,NA,NA,0.17,0.047,0.13613356411502478,0.05065763345601485,platt_vol_vegas,platt,0.13613356411502478,0.05065763345601485,NA,NA,NA,2026-09-27 16:25:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0041558,Sam Roush,CHI,PHI,2026_03_PHI_CHI,2026,3,NA,NA,12,17,4.458649959065384,0.8256985956864219,-2.5965393264725303,4.949451415032683,-3.9433194057349783,6.0771062670935105,NA,NA,NA,NA,NA,0.1875,0.056,0.1354261926390143,0.06048880220568398,platt_vol_vegas,platt,0.1354261926390143,0.06048880220568398,NA,NA,NA,2026-09-28 20:15:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0040739,Elijah Arroyo,SEA,WAS,2026_03_SEA_WAS,2026,3,NA,NA,12,17,4.023381069426629,1.3422323871064046,-1.8988903934643355,5.247743782934246,-3.1743948132630138,6.3157197427499705,NA,NA,NA,NA,NA,0.1895,0.047,0.13509993865483694,0.05065763345601485,platt_vol_vegas,platt,0.13509993865483694,0.05065763345601485,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0039074,Davis Allen,LA,DEN,2026_03_LA_DEN,2026,3,NA,NA,12,17,3.844657914996746,0.7584256939485499,-2.4056721796373433,4.571123064403701,-3.650864384828572,5.61371869939496,NA,NA,NA,NA,NA,0.1455,0.033,0.13447958163857335,0.03539820271580311,platt_vol_vegas,platt,0.13447958163857335,0.03539820271580311,NA,NA,NA,2026-09-27 20:20:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0036876,Kylen Granson,TEN,NYG,2026_03_TEN_NYG,2026,3,NA,NA,12,17,4.423193588398047,1.0010778175826809,-2.4067274816356696,5.107439511327621,-3.747827777811719,6.230338698336187,NA,NA,NA,NA,NA,0.191,0.0525,0.13372787658748117,0.05666414667361906,platt_vol_vegas,platt,0.13372787658748117,0.05666414667361906,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0037004,Hunter Long,ARI,SF,2026_03_ARI_SF,2026,3,NA,NA,12,17,4.323565674026501,0.7919389472373117,-2.575018383607428,4.849079362807947,-3.9000434590258246,5.9585188165130285,NA,NA,NA,NA,NA,0.17,0.0435,0.13370191515849036,0.04683817634331945,platt_vol_vegas,platt,0.13370191515849036,0.04683817634331945,NA,NA,NA,2026-09-27 16:05:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0037809,Chig Okonkwo,WAS,SEA,2026_03_SEA_WAS,2026,3,NA,NA,12,17,4.668060758216999,0.0767013500784309,-3.4296986634679496,4.301868410495937,-4.809599709386669,5.4572553469037075,NA,NA,NA,NA,NA,0.1625,0.0345,0.13306259708072596,0.03703043467198524,platt_vol_vegas,platt,0.13306259708072596,0.03703043467198524,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0041131,Carsen Ryan,CLE,CAR,2026_03_CAR_CLE,2026,3,NA,NA,12,17,4.2185185960418,1.109585350090777,-2.213819339712453,5.114245391599166,-3.5217048033656413,6.209333900657027,NA,NA,NA,NA,NA,0.181,0.0405,0.13264999863505106,0.04356650636336336,platt_vol_vegas,platt,0.13264999863505106,0.04356650636336336,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0033757,Robert Tonyan,PIT,CIN,2026_03_CIN_PIT,2026,3,NA,NA,12,17,4.269345175288143,1.050179085185739,-2.294361333358788,5.080307408844096,-3.610564505796968,6.182360310094751,NA,NA,NA,NA,NA,0.193,0.046,0.13212999302634795,0.04956610774783282,platt_vol_vegas,platt,0.13212999302634795,0.04956610774783282,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0033217,Mo Alie-Cox,IND,HOU,2026_03_HOU_IND,2026,3,NA,NA,12,17,4.252322181364056,0.5154014158272033,-2.8220734158864165,4.537015797942914,-4.135496012628631,5.636740531645386,NA,NA,NA,NA,NA,0.159,0.0395,0.13177870006715825,0.04247644574696996,platt_vol_vegas,platt,0.13177870006715825,0.04247644574696996,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0041472,Marlin Klein,HOU,IND,2026_03_HOU_IND,2026,3,NA,NA,12,17,3.963052742313574,0.9225770195669842,-2.292729359001476,4.796979981976755,-3.558074048025806,5.856449230207021,NA,NA,NA,NA,NA,0.163,0.0415,0.13157908782620967,0.04465682277974643,platt_vol_vegas,platt,0.13157908782620967,0.04465682277974643,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0033885,David Njoku,LAC,BUF,2026_03_LAC_BUF,2026,3,NA,NA,12,17,5.101118275764272,0.9642284533906326,-2.710760813690112,5.392543402817337,-4.1570081082923735,6.6034818508609225,NA,NA,NA,NA,NA,0.2475,0.077,0.13146376536140464,0,platt_vol_vegas,platt,0.21646376536140463,0.08345869584693612,role_change_down,0.85,"Njoku placed on IR, reducing his opportunity and elevating backup TE usage for Chargers.",2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0036590,Quintin Morris,JAX,NE,2026_03_NE_JAX,2026,3,NA,NA,12,17,3.77363846947141,0.8787099587400513,-2.254313744669756,4.653963352538067,-3.4872770884186552,5.6863197991473795,NA,NA,NA,NA,NA,0.1505,0.0345,0.1312602392238841,0.03703043467198524,platt_vol_vegas,platt,0.1312602392238841,0.03703043467198524,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0038488,Brady Russell,SEA,WAS,2026_03_SEA_WAS,2026,3,NA,NA,12,17,3.956770569703043,1.1930257662111754,-2.019581670827918,5.064176538681459,-3.2838642242645055,6.122756464024116,NA,NA,NA,NA,NA,0.187,0.0465,0.1309988823114471,0.05011184657662508,platt_vol_vegas,platt,0.1309988823114471,0.05011184657662508,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0036187,Reggie Gilliam,NE,JAX,2026_03_NE_JAX,2026,3,NA,NA,12,17,4.02305373130868,0.909825597757949,-2.331157597988341,4.815168795661959,-3.606607085878364,5.883098761158134,NA,NA,NA,NA,NA,0.1885,0.052,0.1307903163840002,0.05611790252579439,platt_vol_vegas,platt,0.1307903163840002,0.05611790252579439,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0036628,John Bates,WAS,SEA,2026_03_SEA_WAS,2026,3,NA,NA,12,17,4.612274829709758,0.4881772444309425,-2.9959791480742606,4.686541026681524,-4.367126487678481,5.83459851149504,NA,NA,NA,NA,NA,0.1775,0.0365,0.1303388303279021,0.03920792541404707,platt_vol_vegas,platt,0.1303388303279021,0.03920792541404707,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0037317,Nick Muse,ATL,GB,2026_03_ATL_GB,2026,3,NA,NA,12,17,4.252322181364056,0.5947217719061799,-2.742753059807439,4.61633615402189,-4.056175656549655,5.716060887724362,NA,NA,NA,NA,NA,0.1505,0.029,0.12538722688191717,0.03104978204797369,platt_vol_vegas,platt,0.12538722688191717,0.03104978204797369,NA,NA,NA,2026-09-24 20:15:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0039359,Cade Stover,HOU,IND,2026_03_HOU_IND,2026,3,NA,NA,12,17,3.8547410033012985,1.0625871036258707,-2.1059005927373495,4.880574154245343,-3.3528203592502845,5.924616271061401,NA,NA,NA,NA,NA,0.1595,0.0385,0.1251161155731952,0.04138665329369701,platt_vol_vegas,platt,0.1251161155731952,0.04138665329369701,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0033246,Johnny Mundt,PHI,CHI,2026_03_PHI_CHI,2026,3,NA,NA,12,17,3.86792032467146,0.7558892962236597,-2.4183280736070167,4.580780529910699,-3.6675026833722817,5.626710620103612,NA,NA,NA,NA,NA,0.141,0.0345,0.123754911066846,0.03703043467198524,platt_vol_vegas,platt,0.123754911066846,0.03703043467198524,NA,NA,NA,2026-09-28 20:15:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0033576,Eric Saubert,SEA,WAS,2026_03_SEA_WAS,2026,3,NA,NA,12,17,3.856534109232652,0.948248780209312,-2.2210190052864585,4.767175828231907,-3.4682457663823723,5.8114749906758165,NA,NA,NA,NA,NA,0.1435,0.033,0.12344887671798734,0.03539820271580311,platt_vol_vegas,platt,0.12344887671798734,0.03539820271580311,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0041579,Seydou Traore,MIA,KC,2026_03_KC_MIA,2026,3,NA,NA,12,17,4.423193588398047,0.21277316548754183,-3.1950321337308085,4.3191348592324825,-4.536132429906858,5.442034046241049,NA,NA,NA,NA,NA,0.1525,0.0345,0.1233030389143146,0.03703043467198524,platt_vol_vegas,platt,0.1233030389143146,0.03703043467198524,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0040187,Mitchell Evans,CAR,CLE,2026_03_CAR_CLE,2026,3,NA,NA,12,17,3.821952188335683,0.6320249582168919,-2.5221677545516035,4.432786736882137,-3.7634619042673823,5.472118541914685,NA,NA,NA,NA,NA,0.1375,0.032,0.12156065414334868,0.03431050162284035,platt_vol_vegas,platt,0.12156065414334868,0.03431050162284035,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0041077,Justin Joly,MIA,KC,2026_03_KC_MIA,2026,3,NA,NA,12,17,4.400641983354807,-0.25263335096503636,-3.651230606833827,3.842632768600931,-4.988707189628679,4.962497831449431,NA,NA,NA,NA,NA,0.126,0.033,0.12086316653841037,0.03539820271580311,platt_vol_vegas,platt,0.12086316653841037,0.03539820271580311,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0039648,David Martin-Robinson,TEN,NYG,2026_03_TEN_NYG,2026,3,NA,NA,12,17,4.2185185960418,0.8636437988049218,-2.4597608909983077,4.8683038403133105,-3.7676463546514962,5.963392349371172,NA,NA,NA,NA,NA,0.1585,0.038,0.12064205225141056,0.04084186165655354,platt_vol_vegas,platt,0.12064205225141056,0.04084186165655354,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0034981,Foster Moreau,HOU,IND,2026_03_HOU_IND,2026,3,NA,NA,12,17,3.778925844044307,0.665995897081241,-2.469350700018928,4.444048347994091,-3.7032281903057314,5.477170206711017,NA,NA,NA,NA,NA,0.1215,0.029,0.1191928718726229,0.03104978204797369,platt_vol_vegas,platt,0.1191928718726229,0.03104978204797369,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0037805,Jeremy Ruckert,NYJ,DET,2026_03_NYJ_DET,2026,3,NA,NA,12,17,3.8795911964144096,0.4238463183353351,-2.7554372639059364,4.254842273022724,-4.006605619900159,5.302441720851291,NA,NA,NA,NA,NA,0.1255,0.025,0.1142610336935631,0.02670853371387331,platt_vol_vegas,platt,0.1142610336935631,0.02670853371387331,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0036244,Colby Parkinson,LA,DEN,2026_03_LA_DEN,2026,3,NA,NA,12,17,4.686013285190173,0.8406659979972391,-2.6728656166557068,5.074426546313184,-4.05557321738506,6.232163402502601,NA,NA,NA,NA,NA,0.2125,0.0545,0.1127826796621284,0,platt_vol_vegas,platt,0.1977826796621284,0.05884947016740101,role_change_down,0.85,"Impact note explicitly states Terrance Ferguson is surpassing Parkinson as receiving threat, implying reduced opportunity/role for Parkinson going forward.",2026-09-27 20:20:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0038558,Darnell Washington,PIT,CIN,2026_03_CIN_PIT,2026,3,NA,NA,12,17,3.964939575998144,0.4093539492943659,-2.806762655827998,4.284733224313595,-4.072426199650652,5.344469448693843,NA,NA,NA,NA,NA,0.1215,0.0265,0.1122244944191898,0.02833556413937982,platt_vol_vegas,platt,0.1122244944191898,0.02833556413937982,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0034365,Ian Thomas,LV,NO,2026_03_LV_NO,2026,3,NA,NA,12,17,3.778210755201611,0.6307124781696741,-2.5043200496035936,4.408386479570322,-3.738073941729603,5.441404849924248,NA,NA,NA,NA,NA,0.1365,0.022,0.10832767830289816,0.02345830653002567,platt_vol_vegas,platt,0.10832767830289816,0.02345830653002567,NA,NA,NA,2026-09-27 16:25:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0037292,Andrew Ogletree,IND,HOU,2026_03_HOU_IND,2026,3,NA,NA,12,17,3.81006663881842,1.1280612821767186,-2.0209354270666964,4.922561943212724,-3.2601847528402117,5.960181623396078,NA,NA,NA,NA,NA,0.154,0.0355,0.10737051931472412,0.0381190179467453,platt_vol_vegas,platt,0.10737051931472412,0.0381190179467453,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0038710,Blake Whiteheart,CLE,CAR,2026_03_CAR_CLE,2026,3,NA,NA,12,17,3.77363846947141,0.7096718697520615,-2.4233518336577453,4.484925263550077,-3.656315177406645,5.51728171015939,NA,NA,NA,NA,NA,0.1275,0.028,0.10618540957650605,0.02996373927867712,platt_vol_vegas,platt,0.10618540957650605,0.02996373927867712,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0038115,Daniel Bellinger,TEN,NYG,2026_03_TEN_NYG,2026,3,NA,NA,12,17,3.857673056913974,0.5396827448923625,-2.6300804501219264,4.359206755033076,-3.877502173603797,5.403669158888022,NA,NA,NA,NA,NA,0.1215,0.0235,0.100659936505204,0.02508274490863029,platt_vol_vegas,platt,0.100659936505204,0.02508274490863029,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0036429,Charlie Woerner,ATL,GB,2026_03_ATL_GB,2026,3,NA,NA,12,17,3.798959528141532,0.6272277367475848,-2.5169063786399524,4.4158690345310605,-3.7542420897883018,5.451886451026177,NA,NA,NA,NA,NA,0.1195,0.0295,0.10046417078251772,0.0315929722364222,platt_vol_vegas,platt,0.10046417078251772,0.0315929722364222,NA,NA,NA,2026-09-24 20:15:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0041524,Will Kacmarek,MIA,KC,2026_03_KC_MIA,2026,3,NA,NA,12,17,3.892924766970076,0.5067321963929927,-2.6783305888197857,4.344692016565308,-3.931773279799791,5.39419575813969,NA,NA,NA,NA,NA,0.1295,0.0305,0.09556092449992291,0.03267967619522707,platt_vol_vegas,platt,0.09556092449992291,0.03267967619522707,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0039912,Ben Sinnott,WAS,SEA,2026_03_SEA_WAS,2026,3,NA,NA,12,17,3.880649458851418,0.13527413873482863,-3.044468470050637,3.966823214522747,-4.29581747035412,5.014573915280408,NA,NA,NA,NA,NA,0.118,0.0235,0.09084859741122128,0.02508274490863029,platt_vol_vegas,platt,0.09084859741122128,0.02508274490863029,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
TE,00-0039686,Colson Yankoff,WAS,SEA,2026_03_SEA_WAS,2026,3,NA,NA,12,17,3.795233749125699,0.6071710377422258,-2.5353304665137797,4.393845060044077,-3.7720236834232295,5.429324518072869,NA,NA,NA,NA,NA,0.1325,0.0275,0.0877601335033078,0.02942089259379163,platt_vol_vegas,platt,0.0877601335033078,0.02942089259379163,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0038543,Jaxon Smith-Njigba,SEA,WAS,2026_03_SEA_WAS,2026,3,NA,NA,15,20,8.947016229310924,NA,NA,NA,NA,NA,18.683881756880997,8.494376293798181,30.578953021981302,6.917878655831377,35.483822823896276,0.5736010014327642,0.355569108199722,0.6769652064065433,0.45028588093006866,platt,platt,0.5919652064065434,0.36528588093006864,role_change_up,0.85,"Drew Lock's continued starting role due to Darnold's injury establishes JSN as the primary receiving target with demonstrated high-volume usage (155 yards, 3 TDs in one game).",2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0036963,Amon-Ra St. Brown,DET,NYJ,2026_03_NYJ_DET,2026,3,NA,NA,15,20,10.08692888558394,NA,NA,NA,NA,NA,20.641107767418752,9.390056347364396,33.775411383402485,7.649318678336014,39.19127209911194,0.648978681565151,0.4314841638425718,0.6697233013443916,0.44338887438735497,platt,platt,0.6697233013443916,0.44338887438735497,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0039075,Puka Nacua,LA,DEN,2026_03_LA_DEN,2026,3,NA,NA,15,20,8.964284578198074,NA,NA,NA,NA,NA,17.656564886424796,7.450809617014654,29.57060592439661,5.871797845129844,34.483297811949654,0.5190350131334164,0.31460108801811093,0.6069529539389057,0.3949745493558446,platt,platt,0.5349529539389057,0.3229745493558445,role_change_up,0.72,"If Nacua remains out, Adams and Ferguson would see increased target/snap opportunities in expanded roles.",2026-09-27 20:20:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0036554,Nico Collins,HOU,IND,2026_03_HOU_IND,2026,3,NA,NA,15,20,9.03136107936005,NA,NA,NA,NA,NA,15.197819469066086,4.928995512794701,27.185485917763557,3.3402258938557186,32.12853685451216,0.4161018387313852,0.2417025252305447,0.511312009757757,0.33251169895360455,platt,platt,0.426312009757757,0.24751169895360456,role_change_up,0.85,"Collins' likely absence in Week 3 creates expanded target and snap opportunities for multiple pass catchers, particularly TE1 designation for Schultz and increased roles for Hutchinson, Boutte, and Noel.",2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0035640,DK Metcalf,PIT,CIN,2026_03_CIN_PIT,2026,3,NA,NA,15,20,8.672640190705398,NA,NA,NA,NA,NA,14.596748787498466,4.666174752659687,26.189547503367017,3.1297384097676098,30.969776816323783,0.39168489466627154,0.21966179668239272,0.4854174239395083,0.30967556131855967,platt,platt,0.4004174239395083,0.22467556131855967,role_change_up,0.85,"Metcalf established high target volume (10 targets, leading team) in Week 1, signaling a primary role in Steelers' passing game that should be monitored for consistency.",2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0037239,Chris Olave,NO,LV,2026_03_LV_NO,2026,3,NA,NA,15,20,9.634132918712194,NA,NA,NA,NA,NA,16.479312819736933,5.6472971194723005,29.124440609908476,3.971391725657435,34.33859225785534,0.46394154615038097,0.282817157068427,0.47693896229888544,0.2900925944719258,platt,platt,0.47693896229888544,0.2900925944719258,NA,NA,NA,2026-09-27 16:25:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0036358,CeeDee Lamb,DAL,BAL,2026_03_BAL_DAL,2026,3,NA,NA,15,20,8.056073389084935,NA,NA,NA,NA,NA,16.271623029146077,6.928196247797745,27.17899511183004,5.482602022967237,31.676592373274932,0.46374969681966893,0.2614811658267403,0.4767363247886882,0.26800024411886225,platt,platt,0.4767363247886882,0.26800024411886225,NA,NA,NA,2026-09-27 16:25:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0037247,George Pickens,DAL,BAL,2026_03_BAL_DAL,2026,3,NA,NA,15,20,7.252971258372925,NA,NA,NA,NA,NA,15.967276957694292,7.400533541054827,25.96796087900455,6.075106040149034,30.091690066575552,0.4542932747969034,0.24081027872665173,0.4667437180661438,0.24658730145793573,platt,platt,0.4667437180661438,0.24658730145793573,NA,NA,NA,2026-09-27 16:25:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0036322,Justin Jefferson,MIN,TB,2026_03_MIN_TB,2026,3,NA,NA,15,20,9.10350108738768,NA,NA,NA,NA,NA,15.8678194088799,5.5312564769852255,27.93456329125492,3.9320064342950296,32.910221390063654,0.44248493989168247,0.26127185282561305,0.45425449065229306,0.2677834544057084,platt,platt,0.45425449065229306,0.2677834544057084,NA,NA,NA,2026-09-27 16:05:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0040667,Matthew Golden,GB,ATL,2026_03_ATL_GB,2026,3,NA,NA,15,20,7.544234111117925,NA,NA,NA,NA,NA,13.503821728292545,4.653751890825935,23.83525653631021,3.284488755813475,28.095369104864183,0.339299227646232,0.17807169950044444,0.429819357524255,0.2665970481536938,platt,platt,0.3448193575242549,0.1815970481536938,role_change_up,0.85,"Golden led Packers receivers in targets in Week 1, signaling a meaningful role increase that affects his fantasy opportunity and WR3/WR4 classification.",2026-09-24 20:15:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0039064,Zay Flowers,BAL,DAL,2026_03_BAL_DAL,2026,3,NA,NA,15,20,8.530780252405064,NA,NA,NA,NA,NA,17.191911639283564,7.395768195125857,28.62777816034105,5.880130654437382,33.343297311742475,0.4994973430097327,0.29387949500002775,0.42942378960348454,0.216541594980315,platt,platt,0.5144237896034846,0.301541594980315,role_change_down,0.85,"Zay Flowers' hamstring absence is explicitly noted as impacting Ravens offensive production and Jackson's performance, suggesting reduced target opportunity when Flowers is unavailable.",2026-09-27 16:25:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0036912,DeVonta Smith,PHI,CHI,2026_03_PHI_CHI,2026,3,NA,NA,15,20,8.62929764499155,NA,NA,NA,NA,NA,15.258589483250166,5.369047322260155,26.80348822346827,3.838959339692167,31.563966234491303,0.41890917952628026,0.23830364385930092,0.42928741002564785,0.24399030448512632,platt,platt,0.42928741002564785,0.24399030448512632,NA,NA,NA,2026-09-28 20:15:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0031381,Davante Adams,LA,DEN,2026_03_LA_DEN,2026,3,NA,NA,15,20,7.624262020780373,NA,NA,NA,NA,NA,15.1336867964723,6.206104802445141,25.55560809861276,4.82484915884881,29.8530322950345,0.4143524724715501,0.21937787634915895,0.4244576982304759,0.22438139324707504,platt,platt,0.4244576982304759,0.22438139324707504,NA,NA,NA,2026-09-27 20:20:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0037740,Garrett Wilson,NYJ,DET,2026_03_NYJ_DET,2026,3,NA,NA,15,20,9.545063271925406,NA,NA,NA,NA,NA,14.815219979662354,4.066031139346686,27.363656973079628,2.402940533211444,32.5379386817421,0.4012348947644256,0.23746627533585796,0.4105483534982875,0.2431227380388756,platt,platt,0.4105483534982875,0.2431227380388756,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0038124,Christian Watson,GB,ATL,2026_03_ATL_GB,2026,3,NA,NA,15,20,7.328356323482898,NA,NA,NA,NA,NA,14.827164417606852,6.186903635269097,24.913671375900797,4.850101690942784,29.072789239422395,0.40008752855834984,0.20392542226803445,0.4093313701772978,0.2083721977335534,platt,platt,0.4093313701772978,0.2083721977335534,NA,NA,NA,2026-09-24 20:15:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0036900,Ja'Marr Chase,CIN,PIT,2026_03_CIN_PIT,2026,3,NA,NA,15,20,9.048493572695309,NA,NA,NA,NA,NA,14.769163796518525,4.484244068217942,26.77562020082746,2.892984147205201,31.726419076516827,0.3990921793339638,0.22989855616428057,0.408275585644755,0.23528191667601153,platt,platt,0.408275585644755,0.23528191667601153,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0038997,Josh Downs,IND,HOU,2026_03_HOU_IND,2026,3,NA,NA,15,20,7.099472824851852,NA,NA,NA,NA,NA,12.654767829113624,4.238131998183087,22.480218473803248,2.935928809307784,26.531691145407933,0.29618860711525774,0.15308811606165074,0.3841116599069821,0.24074733313870408,platt,platt,0.299111659906982,0.15574733313870406,role_change_up,0.85,Alec Pierce injury creates expanded opportunity for Downs as lead receiver in Colts passing game.,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0035676,A.J. Brown,NE,JAX,2026_03_NE_JAX,2026,3,NA,NA,15,20,7.427278874097814,NA,NA,NA,NA,NA,12.043264720096191,3.3067309782517924,22.24215924404606,1.9550338956077091,26.447619526592405,0.2789520703650835,0.1462352497553927,0.375871905829731,0.243663216304922,platt,platt,0.28087190582973104,0.14866321630492202,role_change_up,0.95,"A.J. Brown's six-week absence creates significant target-share opportunity for backup receivers Hollins, Doubs, and Douglas in New England's passing game.",2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0040124,Tetairoa McMillan,CAR,CLE,2026_03_CAR_CLE,2026,3,NA,NA,15,20,8.1922792334981,NA,NA,NA,NA,NA,13.995497801324651,4.521712291643393,25.05504864961859,3.055949254101632,29.615396021197164,0.36500391278202426,0.1961275124851023,0.3721013923463066,0.20029460535557933,platt,platt,0.3721013923463066,0.20029460535557933,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0037238,Drake London,ATL,GB,2026_03_ATL_GB,2026,3,NA,NA,15,20,8.71363989716054,NA,NA,NA,NA,NA,13.87236622719196,3.9030110086025065,25.5104374978602,2.3605745271559133,30.309334709641934,0.3621163700141813,0.19957834925759965,0.36903641226644224,0.20386906777215125,platt,platt,0.36903641226644224,0.20386906777215125,NA,NA,NA,2026-09-24 20:15:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0035719,Deebo Samuel Sr.,SF,ARI,2026_03_ARI_SF,2026,3,NA,NA,15,20,7.111659724158265,NA,NA,NA,NA,NA,13.944547754803729,5.515973797046547,23.783934784324707,4.2119235677224065,27.841154050597368,0.35717634025366296,0.1808789404675959,0.3637928388412832,0.18450338612380696,platt,platt,0.3637928388412832,0.18450338612380696,NA,NA,NA,2026-09-27 16:05:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
WR,00-0037240,Jameson Williams,DET,NYJ,2026_03_NYJ_DET,2026,3,NA,NA,15,20,6.359789357368793,NA,NA,NA,NA,NA,13.880231235007871,6.195124289940377,22.851706359359767,5.006101624383492,26.551046736173713,0.3488227678817357,0.16684990602366812,0.35492635224357566,0.16998233205643096,platt,platt,0.35492635224357566,0.16998233205643096,NA,NA,NA,2026-09-27 13:00:00,2026-09-22 23:42:39,2026-09-22 23:42:29,live
