position,tier,resid
QB,statue,-4.256880710174834
QB,statue,-0.5341099783927745
QB,statue,-0.9395545392487142
QB,statue,5.9725695004544095
QB,statue,7.829330536183219
QB,statue,-0.47576039685152377
QB,statue,1.2776517467576725
QB,statue,5.260975179663478
QB,statue,0.927022884206581
QB,statue,-1.6753127904393637
QB,statue,-3.5338062902196823
QB,statue,0.25419758222920097
QB,statue,0.0338254123575848
QB,statue,-2.801881517687789
QB,statue,3.005186019765933
QB,statue,-2.143346758936618
QB,statue,-1.7770745951661413
QB,statue,-6.795772007664913
QB,statue,-1.6357749364206025
QB,statue,-3.1802195794900743
QB,statue,4.899806327005387
QB,statue,-3.980423299706573
QB,statue,1.739073958977281
QB,statue,-3.945693966146172
QB,statue,9.028434885295122
QB,statue,-2.3331679472217943
QB,statue,1.2385452681699178
QB,statue,-0.6597422761832706
QB,statue,-0.45096284081462984
QB,statue,3.7665940149293307
QB,statue,7.6697259712771855
QB,statue,6.2374999884743
QB,statue,4.91748440783407
QB,statue,3.2636522707705367
QB,statue,-3.7396945316109815
QB,statue,-2.2626363073396343
QB,statue,-0.6247503338442902
QB,statue,-0.16145162950327666
QB,statue,2.1846400857062256
QB,statue,-2.168609363581177
QB,statue,8.777439598656887
QB,statue,4.153208482418354
QB,statue,-1.939309832841889
QB,statue,4.200275678891036
QB,statue,5.1861346805178155
QB,statue,-0.2917312656104771
QB,statue,1.794936185803371
QB,statue,-6.3382608274924515
QB,statue,-2.7531957196505665
QB,statue,-4.469564257396394
QB,statue,2.4097035239851468
QB,statue,2.122480736541056
QB,statue,3.862639512714104
QB,statue,2.926514467634218
QB,statue,0.37477508602997245
QB,statue,2.067591680741474
QB,statue,-1.2464219235808178
QB,statue,-1.7890099165900162
QB,statue,-4.968496623961191
QB,statue,-1.02360189978145
QB,statue,-1.574544027133205
QB,statue,3.0242389043555673
QB,statue,-1.475434171340963
QB,statue,2.2806281429407345
QB,statue,-1.0583334875989494
QB,statue,-4.03520044082483
QB,statue,-1.218688650302648
QB,statue,-1.1590266622509773
QB,statue,2.4943449530130972
QB,statue,0.6068188934806219
QB,statue,-2.270030502778265
QB,statue,-0.5723304034495124
QB,statue,4.820802618497494
QB,statue,1.9542950216618677
QB,statue,-4.612362288994982
QB,statue,-1.4246553558843105
QB,statue,5.712076907159643
QB,statue,-5.198221007548851
QB,statue,-3.882329840804337
QB,statue,-1.1813235178066177
QB,statue,-2.0408818393587076
QB,statue,-1.7820453007096992
QB,statue,5.752158247811412
QB,statue,0.9374693846802653
QB,statue,-7.674733217772481
QB,statue,-0.275630780336572
QB,statue,-0.5527402159076599
QB,statue,0.6329303469336297
QB,statue,-1.7429827502424353
QB,statue,-4.142974135728901
QB,statue,0.5370022151715143
QB,statue,-0.3034311510929843
QB,statue,3.942938760432792
QB,statue,8.365052523694656
QB,statue,0.22972090830527894
QB,statue,-7.181428946951962
QB,statue,-0.8390590159525558
QB,statue,2.853095385429825
QB,statue,-9.650257102730738
QB,statue,-2.9555994715299
QB,statue,0.6680055990685002
QB,statue,-7.098349535735434
QB,statue,2.8679139849312185
QB,statue,-9.025815090882778
QB,statue,-1.7518047127382261
QB,statue,3.2228571004114355
QB,statue,9.349434565448005
QB,statue,5.432633150126124
QB,statue,-11.426404329324425
QB,statue,3.086337085228359
QB,statue,-6.301126609778687
QB,statue,6.783622337560382
QB,statue,-1.0728907974384818
QB,statue,0.9275038920959509
QB,statue,-4.073088138096772
QB,statue,9.17640012958579
QB,statue,1.8813754970408436
QB,statue,-1.396412922999372
QB,statue,4.134170597019577
QB,statue,3.4824693276814713
QB,statue,-7.270417545359017
QB,statue,2.855339506724286
QB,statue,-3.5062977888119558
QB,statue,-6.118167478821309
QB,statue,-6.670587058696903
QB,statue,4.978984665888238
QB,statue,-0.4883892440193007
QB,statue,1.5927166652935678
QB,statue,-2.8188347123314164
QB,statue,-3.5820447723560918
QB,statue,-7.845800337121215
QB,statue,-0.1297480361976282
QB,statue,3.671340187851549
QB,statue,-3.5760434027860013
QB,statue,1.2342800034973855
QB,statue,5.120813750008348
QB,statue,2.395305646259233
QB,statue,0.6625200637975234
QB,statue,-4.0801742356097455
QB,statue,-3.1181706826144375
QB,statue,-2.2714227452715967
QB,statue,-6.844192613286714
QB,statue,5.126999054482436
QB,statue,1.3393579100747544
QB,statue,2.269134758113421
QB,statue,0.8779711844291661
QB,statue,-8.294755454009298
QB,statue,-0.6944827870404701
QB,statue,-2.8330188083968046
QB,statue,3.7751395140546595
