player_id,posteam,defteam,game_id,rolling_epa_per_opp,wt_target_share,wt_air_yards_share,wt_air_yards_per_target,prior_epa_per_opp,baseline_epa_per_opp,is_cold_start,draft_tier,player_name,form_residual,wt_team_total_plays,wt_snap_share,games_played_so_far,def_used_fallback,def_short_pass_epa_adj,def_deep_pass_epa_adj,season,week,team_spread,implied_total,report_status,practice_status,baseline_target_share,baseline_air_yards_share,baseline_snap_share,baseline_team_total_plays
00-0033921,TB,ATL,2025_15_ATL_TB,0.14403914884925711,0.18304836361904336,0.1811230841609535,7.366804127533575,0.5727654483245225,0.5727654483245225,FALSE,r2_3,Chris Godwin Jr.,-0.42872629947526536,70.38511512839136,0.6489729364438699,13,FALSE,-0.1936012763488891,0.6263519902450693,2025,15,NA,NA,NA,Limited Participation in Practice,0.24124513618677043,0.24619640387275243,0.87,68.29411764705883
00-0034348,DEN,GB,2025_15_GB_DEN,0.30141506549132724,0.1783579835340245,0.3091260247481773,11.130229144512548,0.2751327633640827,0.2751327633640827,FALSE,r2_3,Courtland Sutton,0.02628230212724452,68.00565404015296,0.8137057303823345,13,FALSE,-0.3375759448312718,0.6540375243329266,2025,15,NA,NA,NA,NA,0.23725834797891038,0.4503528225806452,0.8523529411764706,65.52941176470588
00-0034827,CHI,CLE,2025_15_CLE_CHI,-0.3740148050348074,0.1207587689264191,0.16981259166525925,12.788652693310915,0.11614729012056696,0.11614729012056696,FALSE,r1,DJ Moore,-0.49016209515537434,74.19234353644623,0.8037763595396549,13,FALSE,-0.7564747936511181,0.03193287072602404,2025,15,NA,NA,NA,NA,0.2204968944099379,0.2313630348478165,0.9382352941176471,68.41176470588235
00-0034960,JAX,NYJ,2025_15_NYJ_JAX,0.44422563181328456,0.227963770849498,0.23180900019790843,9.074413684743304,0.24924081404035767,0.24924081404035767,FALSE,udfa,Jakobi Meyers,0.1949848177729269,65.73861650440442,0.7678746707427437,13,FALSE,-0.03449329262556156,0.02655250682622285,2025,15,NA,NA,NA,NA,0.21666666666666667,0.3279569892473118,0.9166666666666666,62.05882352941177
00-0035208,CHI,CLE,2025_15_CLE_CHI,0.18326711215870628,0.09252615828192236,0.07925805910407725,6.690400434122427,0.3919108223972921,0.3919108223972921,FALSE,udfa,Olamide Zaccheaus,-0.2086437102385858,74.19234353644623,0.4471339156461026,13,FALSE,-0.7564747936511181,0.03193287072602404,2025,15,NA,NA,NA,Full Participation in Practice,0.1245136186770428,0.12228915662650602,0.42058823529411765,68.41176470588235
00-0035359,ATL,TB,2025_15_ATL_TB,-0.31101851506978506,0.09890302838868777,0.16237855983046404,11.154138740539384,NA,0.21464330413841848,TRUE,udfa,David Sills,-0.5256618192082035,64.85678173045648,0.7440597019452933,13,FALSE,-0.15206347157305278,0.20047687713318,2025,15,NA,NA,NA,NA,0.08414239482200647,0.10596026490066225,0.1811764705882353,68.17647058823529
00-0035406,DEN,GB,2025_15_GB_DEN,0.02021235381427194,0.09575635478935918,0.13695815474162026,7.690480393310581,-0.1920554847397119,-0.1920554847397119,FALSE,udfa,Lil'Jordan Humphrey,0.21226783855398385,68.00565404015296,0.4169731757504874,13,FALSE,-0.3375759448312718,0.6540375243329266,2025,15,NA,NA,NA,NA,0.09278350515463918,0.0865072335400059,0.4970588235294118,65.52941176470588
00-0035535,NYG,WAS,2025_15_WAS_NYG,0.8023439549473013,0.12887802416042796,0.24338383929921412,14.570122448429302,0.20162401044555903,0.20162401044555903,FALSE,r4_5,Darius Slayton,0.6007199445017423,69.35392269048049,0.7202349417996194,13,FALSE,0.02202187702567278,0.9992077364017048,2025,15,NA,NA,NA,NA,0.1188118811881188,0.24766479850547105,0.830625,67.6470588235294
00-0035640,PIT,MIA,2025_15_MIA_PIT,0.12551103393537674,0.25861180364645403,0.48103531020959905,10.217665819944962,0.2125644488297593,0.2125644488297593,FALSE,r2_3,DK Metcalf,-0.08705341489438256,57.22153725852362,0.8584078694801486,13,FALSE,-0.34069989058378786,0.4215808294500269,2025,15,NA,NA,NA,Limited Participation in Practice,0.18825561312607944,0.40244565217391304,0.86,67.47058823529412
00-0035659,WAS,NYG,2025_15_WAS_NYG,0.32641416980573335,0.20417984861183905,0.39936936157384795,13.624199345354892,0.6001687134410948,0.6001687134410948,FALSE,r2_3,Terry McLaurin,-0.27375454363536145,67.44817747787678,0.6030730845780368,13,FALSE,-0.2219151960478334,0.5160428755538683,2025,15,NA,NA,NA,Did Not Participate In Practice,0.20379965457685664,0.39103206412825653,0.8047058823529412,68.88235294117646
00-0035719,WAS,NYG,2025_15_WAS_NYG,0.23472271153201169,0.21499521565674223,0.06135224044365491,3.328630460747094,0.1366813054662922,0.1366813054662922,FALSE,r2_3,Deebo Samuel Sr.,0.09804140606571948,67.44817747787678,0.6716377504503851,13,FALSE,-0.2219151960478334,0.5160428755538683,2025,15,NA,NA,Questionable,Did Not Participate In Practice,0.175704989154013,0.15403969807100923,0.7313333333333334,68.88235294117646
00-0036040,NO,CAR,2025_15_CAR_NO,0.6878869426295763,0.16587305826157134,0.1515317572844373,6.666424945850391,0.2480966281385524,0.2480966281385524,FALSE,udfa,Juwan Johnson,0.4397903144910239,65.76739228253011,0.6426190086976159,13,FALSE,-0.09182418763701404,0.02302539606057308,2025,15,NA,NA,NA,NA,0.12408759124087591,0.13247759748123034,0.6417647058823529,65
00-0036252,IND,SEA,2025_15_IND_SEA,-0.23625528996496145,0.2086179181991417,0.2429306226324306,7.859789775315803,0.01105751855109637,0.01105751855109637,FALSE,r2_3,Michael Pittman,-0.24731280851605783,66.27697718666423,0.8425633446301786,13,FALSE,-0.7909544186826742,-0.4647493053516012,2025,15,NA,NA,NA,NA,0.2204724409448819,0.23928640682567384,0.880625,65
00-0036259,SF,TEN,2025_15_TEN_SF,0.3075058774767281,0.2193332097601024,0.29267865801551307,9.241528156526108,0.3826531514570794,0.3826531514570794,FALSE,r6_udfa,Jauan Jennings,-0.07514727398035131,64.31308889229686,0.8343387975010996,13,FALSE,-0.3010105083474299,0.7221623395824538,2025,15,NA,NA,NA,NA,0.2220039292730845,0.2765011119347665,0.744,64.29411764705883
00-0036309,ATL,TB,2025_15_ATL_TB,0.08237665979991177,0.16384039527839428,0.31183202897511725,13.333332270015866,0.4142168730663383,0.4142168730663383,FALSE,r4_5,Darnell Mooney,-0.33184021326642654,64.85678173045648,0.8352544149543042,13,FALSE,-0.15206347157305278,0.20047687713318,2025,15,NA,NA,NA,NA,0.19133574007220217,0.3203763307749443,0.9275,68.17647058823529
00-0036322,MIN,DAL,2025_15_MIN_DAL,-0.5930793129426396,0.21725668296526648,0.3590752839141984,10.238967203686329,0.41683838703318954,0.41683838703318954,FALSE,r1,Justin Jefferson,-1.009917699975829,56.68127729064463,0.9369039453571988,13,FALSE,-0.08680764637012194,0.4913910247288248,2025,15,NA,NA,NA,Limited Participation in Practice,0.25752508361204013,0.36367567567567566,0.9317647058823529,66.41176470588235
00-0036358,DAL,MIN,2025_15_MIN_DAL,0.4595931717364895,0.22266800842839343,0.3386183593997999,12.62517235743839,0.12846782508986015,0.12846782508986015,FALSE,r1,CeeDee Lamb,0.33112534664662935,72.99392296012175,0.7200235261998614,13,FALSE,-0.4917825351128844,0.02157983187446747,2025,15,NA,NA,NA,Full Participation in Practice,0.25163398692810457,0.2831310968355936,0.8019999999999999,70.58823529411765
00-0036407,CLE,CHI,2025_15_CLE_CHI,-0.375768680061211,0.17382367795359197,0.317669677088409,13.109635092718475,0.26215242477629935,0.26215242477629935,FALSE,r1,Jerry Jeudy,-0.6379211048375104,65.50734856694098,0.8273493084544331,13,FALSE,-0.11135678518471394,0.14379934394762753,2025,15,NA,NA,NA,NA,0.20136054421768707,0.3128762866576034,0.8970588235294118,71.3529411764706
00-0036415,TEN,SF,2025_15_TEN_SF,0.38097166973250374,0.11528707808040543,0.1864538200569221,9.387763511133656,0.05174881749736078,0.05174881749736078,FALSE,r2_3,Van Jefferson,0.32922285223514297,64.6174532046021,0.8151889426860651,13,FALSE,0.3884944216162369,0.37292039467430377,2025,15,NA,NA,NA,NA,0.08196721311475409,0.13124470787468248,0.6470588235294118,66.3529411764706
00-0036554,HOU,ARI,2025_15_ARI_HOU,0.5820472993156616,0.22763036632643757,0.36082494087544625,14.187302508843391,0.43265523566382735,0.43265523566382735,FALSE,r2_3,Nico Collins,0.14939206365183422,71.89751441316793,0.8007875041499475,13,FALSE,-0.4076346100357104,0.37054442569185814,2025,15,NA,NA,NA,NA,0.22,0.33790951638065525,0.6625,66.47058823529412
00-0036613,MIA,PIT,2025_15_MIA_PIT,0.264525522961229,0.28137842685080205,0.589763696839083,14.0276129769457,0.47242167023816106,0.47242167023816106,FALSE,r1,Jaylen Waddle,-0.2078961472769321,59.99448078047664,0.83487101878894,13,FALSE,-0.4541050759839692,0.988988586674168,2025,15,NA,NA,NA,NA,0.14782608695652175,0.24583828775267538,0.7866666666666666,68.29411764705883
00-0036900,CIN,BAL,2025_15_BAL_CIN,-0.2642067874347753,0.2749384889932647,0.2936641694986794,8.123044693811641,0.4400596645590096,0.4400596645590096,FALSE,r1,Ja'Marr Chase,-0.7042664519937849,70.47237441037039,0.9873925521713705,13,FALSE,-0.2467709453002897,0.9424502056741192,2025,15,NA,NA,NA,NA,0.2492877492877493,0.33073255309926314,0.9229411764705883,68.17647058823529
00-0036963,DET,LA,2025_15_DET_LA,-0.2644639016198923,0.2163805488738373,0.35010851586902747,6.506547925413713,0.6835567584462947,0.6835567584462947,FALSE,r4_5,Amon-Ra St. Brown,-0.948020660066187,64.55102033937723,0.7197995385763952,13,FALSE,-0.24330012635044904,0.3696557483059343,2025,15,NA,NA,NA,NA,0.24102564102564103,0.3100086033839977,0.8829411764705882,67.70588235294117
00-0037231,NO,CAR,2025_15_CAR_NO,-1.2293068341678008,0.02325581395348837,0.06628242074927954,23,0.106884175009327,0.106884175009327,FALSE,udfa,Kevin Austin Jr.,-1.336191009177128,65.76739228253011,0.11310948103400932,13,FALSE,-0.09182418763701404,0.02302539606057308,2025,15,NA,NA,NA,NA,0.07885304659498207,0.11677186654643823,0.665,65
00-0037239,NO,CAR,2025_15_CAR_NO,0.09681685652170408,0.21239337771419103,0.4523889577123831,14.802843904138012,0.03381219634851211,0.03381219634851211,FALSE,r1,Chris Olave,0.06300466017319198,65.76739228253011,0.8215950291633873,13,FALSE,-0.09182418763701404,0.02302539606057308,2025,15,NA,NA,NA,NA,0.16417910447761194,0.2347781217750258,0.6175,65
00-0037240,DET,LA,2025_15_DET_LA,0.3813142206887322,0.21659518487997995,0.3710032813413228,9.70520559838384,0.4133762243792353,0.4133762243792353,FALSE,r1,Jameson Williams,-0.0320620036905031,64.55102033937723,0.9322547739142304,13,FALSE,-0.24330012635044904,0.3696557483059343,2025,15,NA,NA,NA,NA,0.16883116883116883,0.31066506890353507,0.7953333333333333,67.70588235294117
00-0037247,DAL,MIN,2025_15_MIN_DAL,0.3151722637079786,0.25575906735936027,0.3627168368664297,11.359446892822582,0.2710449709330059,0.2710449709330059,FALSE,r2_3,George Pickens,0.04412729277497268,72.99392296012175,0.787093469457229,13,FALSE,-0.4917825351128844,0.02157983187446747,2025,15,NA,NA,NA,NA,0.2224622030237581,0.4241058010219417,0.8021428571428572,70.58823529411765
00-0037261,BUF,NE,2025_15_BUF_NE,-0.21552997725546413,0.15953840980662165,0.08789529099052354,2.984146161291536,0.4417583134297296,0.4417583134297296,FALSE,r4_5,Khalil Shakir,-0.6572882906851938,66.7692915681493,0.5599711820904275,13,FALSE,-0.1812408263544136,0.05735727351722176,2025,15,NA,NA,NA,NA,0.211864406779661,0.14948172394980905,0.6133333333333333,64.76470588235294
00-0037291,MIN,DAL,2025_15_MIN_DAL,-0.4257930982934964,0.06918707662896473,0.15751126946930483,17.59354810259625,0.5848363332046459,0.5848363332046459,FALSE,r6_udfa,Jalen Nailor,-1.0106294314981423,56.68127729064463,0.5972727134842537,13,FALSE,-0.08680764637012194,0.4913910247288248,2025,15,NA,NA,NA,NA,0.07924528301886792,0.12452058297110713,0.52,66.41176470588235
00-0037545,SEA,IND,2025_15_IND_SEA,0.08844923030686214,0.10912645393358458,0.16337977482419108,11.108041320275955,-0.14472827050316286,-0.14472827050316286,FALSE,udfa,Rashid Shaheed,0.233177500810025,64.97150734519643,0.4939044896954907,13,FALSE,-0.09573753664537088,0.2676543578424101,2025,15,NA,NA,NA,NA,0.2192513368983957,0.5034916201117319,0.7566666666666667,66.41176470588235
00-0037614,NYJ,JAX,2025_15_NYJ_JAX,0.00372420220281247,0.177490606191736,0.1357068693702557,6.0148990438248076,0.0829176323549539,0.0829176323549539,FALSE,r2_3,John Metchie III,-0.07919343015214143,60.42807235149087,0.8097201629307308,13,FALSE,-0.33043244536078575,-0.11681184899284312,2025,15,NA,NA,NA,NA,0.10249307479224377,0.11939763356041593,0.4615384615384615,64.47058823529412
00-0037816,GB,DEN,2025_15_GB_DEN,-0.04397345550396508,0.13682903533715943,0.15283066306375567,13.82394181253978,0.40730933222737137,0.40730933222737137,FALSE,r4_5,Romeo Doubs,-0.45128278773133645,60.15546335322499,0.766267575133009,13,FALSE,-0.306704196399558,1.173725694087086,2025,15,NA,NA,NA,NA,0.18295739348370926,0.26259632483698875,0.7738461538461539,65.58823529411765
00-0038104,KC,LAC,2025_15_LAC_KC,0.4479617151946906,0.04790086652059774,0.2087738566558631,36.36761597242469,NA,0.1588953444012063,TRUE,r2_3,Tyquan Thornton,0.2890663707934843,72.50828725557442,0.2570113131360795,13,FALSE,-0.25421277899130346,-1.1399224092171505,2025,15,NA,NA,NA,NA,0.12742304424547415,0.19391140776086457,0.295,67.23529411764706
00-0038117,NYG,WAS,2025_15_WAS_NYG,0.01730546874672178,0.3106687238565777,0.28121421107002303,7.183659572871562,-0.17313940136086492,-0.17313940136086492,FALSE,r2_3,Wan'Dale Robinson,0.1904448701075867,69.35392269048049,0.953536429376741,13,FALSE,0.02202187702567278,0.9992077364017048,2025,15,NA,NA,NA,NA,0.21705426356589147,0.16322468275690472,0.7594117647058823,67.6470588235294
00-0038124,GB,DEN,2025_15_GB_DEN,1.107147568980463,0.22016033941931296,0.3574862895265139,16.467501246488943,0.36692522280514805,0.36692522280514805,FALSE,r2_3,Christian Watson,0.740222346175315,60.15546335322499,0.7798598539555529,13,FALSE,-0.306704196399558,1.173725694087086,2025,15,NA,NA,NA,NA,0.1258741258741259,0.2637608270466611,0.5906666666666667,65.58823529411765
00-0038543,SEA,IND,2025_15_IND_SEA,0.603410541042721,0.2971016662354942,0.40788446627378266,9.955108100866054,0.351045945606368,0.351045945606368,FALSE,r1,Jaxon Smith-Njigba,0.252364595436353,64.97150734519643,0.7325455651596529,13,FALSE,-0.09573753664537088,0.2676543578424101,2025,15,NA,NA,NA,Full Participation in Practice,0.2123076923076923,0.2882839086047642,0.8641176470588235,66.41176470588235
00-0038559,ARI,HOU,2025_15_ARI_HOU,-0.05749175221581061,0.25288505515448373,0.4160755177774025,11.150997259369452,0.1425853768093611,0.1425853768093611,FALSE,r2_3,Michael Wilson,-0.20007712902517172,71.98484110546175,0.851197662210283,13,FALSE,-0.6198956566240249,0.00564717876270404,2025,15,NA,NA,NA,NA,0.13197026022304834,0.23172135866436386,0.795625,65.47058823529412
00-0038563,LV,PHI,2025_15_LV_PHI,-0.1334414410444942,0.13967850678577556,0.3447697374501864,11.572612705833182,0.1515246265445405,0.1515246265445405,FALSE,r2_3,Tre Tucker,-0.2849660675890347,59.222695030680114,0.9599451280037614,13,FALSE,-0.668127867618355,-0.03013956025034157,2025,15,NA,NA,NA,NA,0.11773255813953488,0.22828282828282828,0.8723529411764706,66.58823529411765
00-0038606,JAX,NYJ,2025_15_NYJ_JAX,0.4102712384687291,0.17516673305272,0.2243631151635751,11.872701960299976,0.25359551648588047,0.25359551648588047,FALSE,r6_udfa,Parker Washington,0.15667572198284865,65.73861650440442,0.710977736058283,13,FALSE,-0.03449329262556156,0.02655250682622285,2025,15,NA,NA,Questionable,Full Participation in Practice,0.12325581395348838,0.1775480059084195,0.5529411764705882,62.05882352941177
00-0038640,ARI,HOU,2025_15_ARI_HOU,0.4139525275483417,0.06382978723404255,0.11363636363636365,13.333333333333334,-0.5891725950876884,-0.5891725950876884,FALSE,r6_udfa,Jalen Brooks,1.00312512263603,71.98484110546175,0.2483783783783784,13,FALSE,-0.6198956566240249,0.00564717876270404,2025,15,NA,NA,NA,NA,0.062111801242236024,0.1175963197239793,0.38285714285714284,65.47058823529412
00-0038976,DEN,GB,2025_15_GB_DEN,0.0835201778497234,0.05812269126033138,0.09762018764053336,6.4983489689150975,0.4228766094728905,0.4228766094728905,FALSE,r2_3,Marvin Mims Jr.,-0.3393564316231671,68.00565404015296,0.31947118293305654,13,FALSE,-0.3375759448312718,0.6540375243329266,2025,15,NA,NA,NA,NA,0.09298245614035087,0.09904565385607428,0.26941176470588235,65.52941176470588
00-0038997,IND,SEA,2025_15_IND_SEA,-0.3819670251229525,0.15507196050676433,0.15721423905383192,5.325104406406302,0.2392267639300632,0.2392267639300632,FALSE,r2_3,Josh Downs,-0.6211937890530157,66.27697718666423,0.5645095983861971,13,FALSE,-0.7909544186826742,-0.4647493053516012,2025,15,NA,NA,NA,Full Participation in Practice,0.2291220556745182,0.1702226345083488,0.6442857142857142,65
00-0039064,BAL,CIN,2025_15_BAL_CIN,0.17849030396965004,0.2295482819182682,0.31903764301878124,10.953086984234764,0.3816811039986149,0.3816811039986149,FALSE,r1,Zay Flowers,-0.20319080002896484,67.5099640871548,0.8936548861524045,13,FALSE,-0.6741893981480008,0.5715184491687791,2025,15,NA,NA,NA,NA,0.23260437375745527,0.2900048053820279,0.7464705882352941,66.05882352941177
00-0039067,KC,LAC,2025_15_LAC_KC,-0.04905466131022618,0.24260197194487923,0.16614836456192136,5.590902917522745,0.5680438692597191,0.5680438692597191,FALSE,r2_3,Rashee Rice,-0.6170985305699452,72.50828725557442,0.7763592363085438,13,FALSE,-0.25421277899130346,-1.1399224092171505,2025,15,NA,NA,NA,Full Participation in Practice,0.29896907216494845,0.3178947368421053,0.6025,67.23529411764706
00-0039075,LA,DET,2025_15_DET_LA,0.4851010722002679,0.29410218296649365,0.3789047188487965,8.351899419248223,0.48920831704324264,0.48920831704324264,FALSE,r4_5,Puka Nacua,-0.00410724484297475,59.9097156801448,0.6298434226913231,13,FALSE,-0.25388119824167654,0.4204063425913383,2025,15,NA,NA,NA,NA,0.2801047120418848,0.30665204678362573,0.6972727272727273,64.47058823529412
00-0039146,GB,DEN,2025_15_GB_DEN,0.43593689874569713,0.1875826875826876,0.17405112749723403,10.081081081081082,0.541190015846824,0.541190015846824,FALSE,r2_3,Jayden Reed,-0.10525311710112688,60.15546335322499,0.312555879494655,13,FALSE,-0.306704196399558,1.173725694087086,2025,15,NA,NA,NA,Full Participation in Practice,0.1504950495049505,0.16240745163601625,0.6317647058823529,65.58823529411765
00-0039342,CAR,NO,2025_15_CAR_NO,-0.3627823904135391,0.11769231655356062,0.26141547990915937,15.16831906200794,0.0531501593039542,0.0531501593039542,FALSE,r1,Xavier Legette,-0.41593254971749327,60.33361533315019,0.6346993752749077,13,FALSE,-0.17627949411293883,0.314454493290417,2025,15,NA,NA,NA,NA,0.16098484848484848,0.2442494664453403,0.698125,63
00-0039410,DAL,MIN,2025_15_MIN_DAL,0.449077428043963,0.09986166802459354,0.12290469737518082,10.210614194823329,-0.2003540624531784,-0.2003540624531784,FALSE,r6_udfa,Ryan Flournoy,0.6494314904971414,72.99392296012175,0.5155387011043495,13,FALSE,-0.4917825351128844,0.02157983187446747,2025,15,NA,NA,NA,NA,0.046822742474916385,0.05909558067831449,0.2,70.58823529411765
00-0039424,NO,CAR,2025_15_CAR_NO,0.1673238325741545,0.1629896426032837,0.264826314277927,12.33429885769209,0.6379382792082403,0.6379382792082403,FALSE,r6_udfa,Devaughn Vele,-0.4706144466340858,65.76739228253011,0.810729177375076,13,FALSE,-0.09182418763701404,0.02302539606057308,2025,15,NA,NA,NA,NA,0.11777301927194861,0.1458860759493671,0.5315384615384615,65
00-0039451,NYJ,JAX,2025_15_NYJ_JAX,-0.27257502193105954,0.08203011774979753,0.02587246384767845,3.559931702116066,NA,0.21464330413841848,TRUE,udfa,Isaiah Williams,-0.487218326069478,60.42807235149087,0.4787454097788773,13,FALSE,-0.33043244536078575,-0.11681184899284312,2025,15,NA,NA,NA,NA,0.08414239482200647,0.10596026490066225,0.052500000000000005,64.47058823529412
00-0039491,CAR,NO,2025_15_CAR_NO,0.7533351163316608,0.160472714218931,0.26351774624802293,9.289569433466864,0.6320565888800553,0.6320565888800553,FALSE,udfa,Jalen Coker,0.1212785274516055,60.33361533315019,0.6881023490809446,13,FALSE,-0.17627949411293883,0.314454493290417,2025,15,NA,NA,NA,NA,0.12672176308539945,0.19203572757722367,0.6636363636363636,63
00-0039868,DEN,GB,2025_15_GB_DEN,-0.13961884246451894,0.16959512765517837,0.33443161664405097,13.012217915281882,-0.3477299176129908,-0.3477299176129908,FALSE,r4_5,Troy Franklin,0.20811107514847188,68.00565404015296,0.5538936871925457,13,FALSE,-0.3375759448312718,0.6540375243329266,2025,15,NA,NA,NA,NA,0.09618874773139746,0.1784790481117434,0.375,65.52941176470588
00-0039890,NYJ,JAX,2025_15_NYJ_JAX,-0.30885414130414146,0.19983790523087272,0.4040851887842798,15.730343573521903,-0.09002812501634966,-0.09002812501634966,FALSE,r2_3,Adonai Mitchell,-0.2188260162877918,60.42807235149087,0.6962532504411163,13,FALSE,-0.33043244536078575,-0.11681184899284312,2025,15,NA,NA,NA,NA,0.10054844606946983,0.14264678814651205,0.36176470588235293,64.47058823529412
00-0039893,JAX,NYJ,2025_15_NYJ_JAX,0.6521023119816893,0.15273988865906407,0.2983297489826506,17.538973217320184,0.40179994891304494,0.40179994891304494,FALSE,r1,Brian Thomas Jr.,0.2503023630686444,65.73861650440442,0.7442240314401708,13,FALSE,-0.03449329262556156,0.02655250682622285,2025,15,NA,NA,NA,NA,0.23076923076923078,0.3362407326646315,0.7935294117647059,62.05882352941177
00-0039894,KC,LAC,2025_15_LAC_KC,0.28195314392792475,0.14172001750677793,0.23366637283015357,12.934630532490928,0.1955094089818484,0.1955094089818484,FALSE,r1,Xavier Worthy,0.08644373494607638,72.50828725557442,0.802000788700683,13,FALSE,-0.25421277899130346,-1.1399224092171505,2025,15,NA,NA,NA,NA,0.15942028985507245,0.24525230602278894,0.6411764705882353,67.23529411764706
00-0039915,LAC,KC,2025_15_LAC_KC,-0.22476066601041655,0.17530031191599008,0.3206675593841567,13.616362842760385,0.5814817995303238,0.5814817995303238,FALSE,r2_3,Ladd McConkey,-0.8062424655407403,66.83211124050146,0.7415574310603137,13,FALSE,-0.3913354211876738,0.22343600052102605,2025,15,NA,NA,NA,Limited Participation in Practice,0.21564885496183206,0.27445183542744517,0.731875,63.23529411764706
00-0039916,SF,TEN,2025_15_TEN_SF,-0.5248711259052768,0.1254071001198058,0.20853423553283795,10.817436627792874,0.16003561223288013,0.16003561223288013,FALSE,r1,Ricky Pearsall,-0.684906738138157,64.31308889229686,0.7841521214868692,13,FALSE,-0.3010105083474299,0.7221623395824538,2025,15,NA,NA,NA,NA,0.1378299120234604,0.21069433359936154,0.67,64.29411764705883
