cell,bin,n,pred,emp,delta,method,threshold,position
exante_low,"[0.1,0.2)",31,0.11227633781903802,0.06451612903225806,-0.04776020878677996,strat_iso,12+,TE
exante_low,"[0.2,0.3)",1,0.20930232558139536,0,-0.20930232558139536,strat_iso,12+,TE
exante_mid,"[0,0.1)",175,0.08177471692614613,0.12571428571428572,0.043939568788139594,strat_iso,12+,TE
exante_mid,"[0.1,0.2)",242,0.14586999093289632,0.17768595041322313,0.03181595948032681,strat_iso,12+,TE
exante_mid,"[0.2,0.3)",388,0.2530489962073423,0.27835051546391754,0.025301519256575256,strat_iso,12+,TE
exante_mid,"[0.3,0.4)",167,0.34739478031961196,0.30538922155688625,-0.042005558762725714,strat_iso,12+,TE
exante_mid,"[0.4,0.5)",94,0.4268212641698153,0.425531914893617,-0.0012893492761982817,strat_iso,12+,TE
exante_mid,"[0.5,0.6)",53,0.5515671669172837,0.49056603773584906,-0.06100112918143463,strat_iso,12+,TE
exante_mid,"[0.6,0.7)",23,0.6552444656792483,0.4782608695652174,-0.17698359611403092,strat_iso,12+,TE
exante_mid,"[0.7,0.8)",8,0.7309253246753247,0.5,-0.23092532467532467,strat_iso,12+,TE
exante_mid,"[0.8,0.9)",1,0.8,0,-0.8,strat_iso,12+,TE
exante_mid,"[0.9,1]",1,1,1,0,strat_iso,12+,TE
exante_high,"[0.2,0.3)",2,0.2857142857142857,0,-0.2857142857142857,strat_iso,12+,TE
exante_high,"[0.3,0.4)",7,0.3781621517011127,0.5714285714285714,0.19326641972745867,strat_iso,12+,TE
exante_high,"[0.4,0.5)",8,0.4278104418049271,0.5,0.07218955819507289,strat_iso,12+,TE
exante_high,"[0.5,0.6)",66,0.5652641522632245,0.5757575757575758,0.01049342349435134,strat_iso,12+,TE
exante_high,"[0.6,0.7)",29,0.6328388293609767,0.5517241379310345,-0.08111469142994221,strat_iso,12+,TE
exante_high,"[0.7,0.8)",13,0.740559354646042,0.46153846153846156,-0.2790208931075804,strat_iso,12+,TE
exante_high,"[0.8,0.9)",3,0.8,1,0.19999999999999996,strat_iso,12+,TE
exante_high,"[0.9,1]",4,0.9765625,0.5,-0.4765625,strat_iso,12+,TE
exante_low,"[0,0.1)",18,0.08819930272317639,0,-0.08819930272317639,platt_vol,12+,TE
exante_low,"[0.1,0.2)",42,0.12389301830968832,0.11904761904761904,-0.004845399262069283,platt_vol,12+,TE
exante_mid,"[0,0.1)",26,0.08752679072041657,0.15384615384615385,0.06631936312573729,platt_vol,12+,TE
exante_mid,"[0.1,0.2)",412,0.14877255148785085,0.15048543689320387,0.0017128854053530262,platt_vol,12+,TE
exante_mid,"[0.2,0.3)",279,0.246209754434247,0.3010752688172043,0.05486551438295731,platt_vol,12+,TE
exante_mid,"[0.3,0.4)",280,0.3466165226332567,0.30357142857142855,-0.04304509406182816,platt_vol,12+,TE
exante_mid,"[0.4,0.5)",136,0.4394984784239923,0.47058823529411764,0.03108975687012533,platt_vol,12+,TE
exante_mid,"[0.5,0.6)",17,0.5227217382849062,0.35294117647058826,-0.16978056181431794,platt_vol,12+,TE
exante_mid,"[0.6,0.7)",2,0.6646308672717247,0.5,-0.1646308672717247,platt_vol,12+,TE
exante_high,"[0.3,0.4)",4,0.38086520362884824,0.5,0.11913479637115176,platt_vol,12+,TE
exante_high,"[0.4,0.5)",35,0.4657921185475066,0.37142857142857144,-0.09436354711893513,platt_vol,12+,TE
exante_high,"[0.5,0.6)",50,0.5451331338188092,0.66,0.1148668661811908,platt_vol,12+,TE
exante_high,"[0.6,0.7)",35,0.6527772363191219,0.5714285714285714,-0.08134866489055048,platt_vol,12+,TE
exante_high,"[0.7,0.8)",8,0.7383409311663356,0.625,-0.11334093116633559,platt_vol,12+,TE
exante_low,"[0,0.1)",19,0.07836722182287698,0.05263157894736842,-0.025735642875508558,platt_vegas,12+,TE
exante_low,"[0.1,0.2)",41,0.12106847933764958,0.0975609756097561,-0.02350750372789348,platt_vegas,12+,TE
exante_mid,"[0,0.1)",49,0.08521527907435357,0.12244897959183673,0.03723370051748316,platt_vegas,12+,TE
exante_mid,"[0.1,0.2)",388,0.1479468215443612,0.16752577319587628,0.019578951651515075,platt_vegas,12+,TE
exante_mid,"[0.2,0.3)",304,0.24621876714731153,0.2894736842105263,0.0432549170632148,platt_vegas,12+,TE
exante_mid,"[0.3,0.4)",251,0.35018413233923074,0.2868525896414343,-0.06333154269779645,platt_vegas,12+,TE
exante_mid,"[0.4,0.5)",137,0.44055961744055966,0.46715328467153283,0.026593667230973173,platt_vegas,12+,TE
exante_mid,"[0.5,0.6)",19,0.520559196524349,0.47368421052631576,-0.04687498599803325,platt_vegas,12+,TE
exante_mid,"[0.6,0.7)",3,0.6356804640493942,0.6666666666666666,0.030986202617272474,platt_vegas,12+,TE
exante_mid,"[0.8,0.9)",1,0.8649503408102538,0,-0.8649503408102538,platt_vegas,12+,TE
exante_high,"[0.3,0.4)",3,0.3759076500280734,0.6666666666666666,0.2907590166385932,platt_vegas,12+,TE
exante_high,"[0.4,0.5)",34,0.4572374734312932,0.4411764705882353,-0.016061002843057892,platt_vegas,12+,TE
exante_high,"[0.5,0.6)",53,0.5496234236509273,0.5849056603773585,0.03528223672643116,platt_vegas,12+,TE
exante_high,"[0.6,0.7)",30,0.6512874061799236,0.6,-0.05128740617992367,platt_vegas,12+,TE
exante_high,"[0.7,0.8)",10,0.7305656707723573,0.6,-0.13056567077235737,platt_vegas,12+,TE
exante_high,"[0.8,0.9)",1,0.8929901112957749,1,0.10700988870422512,platt_vegas,12+,TE
exante_high,"[0.9,1]",1,0.9191824862014887,0,-0.9191824862014887,platt_vegas,12+,TE
exante_low,"[0,0.1)",22,0.07880164155775815,0.045454545454545456,-0.033347096103212695,platt_vol_vegas,12+,TE
exante_low,"[0.1,0.2)",38,0.12326163138014029,0.10526315789473684,-0.017998473485403454,platt_vol_vegas,12+,TE
exante_mid,"[0,0.1)",48,0.08438155256499251,0.10416666666666667,0.01978511410167416,platt_vol_vegas,12+,TE
exante_mid,"[0.1,0.2)",391,0.1474617750409505,0.16879795396419436,0.021336178923243854,platt_vol_vegas,12+,TE
exante_mid,"[0.2,0.3)",301,0.24548016960721616,0.292358803986711,0.04687863437949483,platt_vol_vegas,12+,TE
exante_mid,"[0.3,0.4)",259,0.3504389210118844,0.2972972972972973,-0.05314162371458708,platt_vol_vegas,12+,TE
exante_mid,"[0.4,0.5)",126,0.4417968444988574,0.46825396825396826,0.026457123755110834,platt_vol_vegas,12+,TE
exante_mid,"[0.5,0.6)",25,0.5272323681419478,0.4,-0.12723236814194783,platt_vol_vegas,12+,TE
