component,stratum,nominal,empirical,sharpness,delta
efficiency,pooled,0.5,0.49737544101196113,0.3754524771992406,-0.002624558988038872
efficiency,pooled,0.8,0.7970914723345668,0.7395880443473564,-0.002908527665433258
efficiency,pooled,0.9,0.8961363049651493,0.9810769885675427,-0.0038636950348507337
volume,pooled,0.5,0.5295585577833233,7.636353723971751,0.02955855778332328
volume,pooled,0.8,0.8226486533000602,14.451878592964732,0.022648653300060162
volume,pooled,0.9,0.9094742276912486,18.251595321015778,0.009474227691248616
combined,pooled,0.5,0.5001290766715429,4.622451684214793,1.2907667154293812e-4
combined,pooled,0.8,0.8062989415712933,10.319963481107436,0.006298941571293293
combined,pooled,0.9,0.9043111608295328,14.548175098785954,0.004311160829532756
