position,rank,player_id,player_name,player_disp,posteam,defteam,start_pct,boom_pct,disp_vol,report_status,p_start_recal,p_boom_recal,pred_vol
WR,6,00-0036322,Justin Jefferson,Justin Jefferson,MIN,GB,53,29,10,NA,0.5267256240025695,0.2916666666666667,9.85007121369675
WR,7,00-0037238,Drake London,Drake London,ATL,PIT,48,29,10,NA,0.4822339045955999,0.2911392405063291,9.882747343968418
WR,8,00-0037239,Chris Olave,Chris Olave,NO,DET,48,29,10,NA,0.4786726809441443,0.2916666666666667,9.902199728626142
WR,9,00-0038117,Wan'Dale Robinson,Wan'Dale Robinson,TEN,NYJ,46,29,10,NA,0.4609089704600888,0.2911392405063291,9.533226416425146
WR,10,00-0037740,Garrett Wilson,Garrett Wilson,NYJ,TEN,46,29,10,NA,0.4573647784864006,0.2911392405063291,9.823849450315397
WR,11,00-0035676,A.J. Brown,A.J. Brown,NE,SEA,45,29,10,NA,0.4533177915836328,0.2911392405063291,9.689403344059066
WR,12,00-0039067,Rashee Rice,Rashee Rice,KC,DEN,44,26,9,NA,0.43767142413294863,0.2624254473161034,9.068958388975169
WR,13,00-0039337,Malik Nabers,Malik Nabers,NYG,DAL,44,26,9,NA,0.4351531696300296,0.2624254473161034,9.063980210675682
WR,14,00-0036358,CeeDee Lamb,CeeDee Lamb,DAL,NYG,42,22,8,NA,0.42262728474974337,0.22448979591836735,8.077700904789676
WR,15,00-0037247,George Pickens,George Pickens,DAL,NYG,41,22,8,NA,0.4132367521983082,0.22264875239923224,7.80078138864244
WR,16,00-0039919,Rome Odunze,Rome Odunze,CHI,CAR,38,22,8,NA,0.3829877278829394,0.22264875239923224,7.802083667314162
WR,17,00-0036912,DeVonta Smith,DeVonta Smith,PHI,WAS,38,18,7,NA,0.3751686357899726,0.1778975741239892,7.389549026722832
WR,18,00-0031381,Davante Adams,Davante Adams,LA,SF,36,18,8,NA,0.3642257953182703,0.1778975741239892,7.543026901958908
WR,19,00-0036554,Nico Collins,Nico Collins,HOU,BUF,36,18,8,NA,0.3590167549779529,0.1778975741239892,7.764066455572878
WR,20,00-0036613,Jaylen Waddle,Jaylen Waddle,DEN,KC,36,18,8,NA,0.3590167549779529,0.1778975741239892,7.840203885636542
WR,21,00-0040129,Emeka Egbuka,Emeka Egbuka,TB,CIN,35,18,8,NA,0.3543297490652536,0.1778975741239892,7.712872869288881
WR,22,00-0035640,DK Metcalf,DK Metcalf,PIT,ATL,35,18,8,NA,0.3506850911187548,0.1778975741239892,7.679946635152878
WR,23,00-0034960,Jakobi Meyers,Jakobi Meyers,JAX,CLE,35,18,7,NA,0.3465206660182842,0.1778975741239892,7.484148932031186
WR,24,00-0040124,Tetairoa McMillan,Tetairoa McMillan,CAR,CHI,34,18,8,NA,0.3361141446088244,0.1778975741239892,7.595908867250635
WR,25,00-0031235,Odell Beckham Jr.,Odell Beckham Jr.,NYG,DAL,32,14,7,NA,0.3163622827120589,0.14439140811455847,7.166145633982679
WR,26,00-0036252,Michael Pittman,Michael Pittman,PIT,ATL,31,18,7,NA,0.3137656094249678,0.1778975741239892,7.2430954389725
WR,27,00-0034348,Courtland Sutton,Courtland Sutton,DEN,KC,31,18,7,NA,0.31272709906741775,0.1778975741239892,7.384763104311445
WR,28,00-0038544,Quentin Johnston,Quentin Johnston,LAC,ARI,31,14,7,NA,0.3111695067664006,0.14439140811455847,6.900186585864956
WR,29,00-0035719,Deebo Samuel Sr.,Deebo Samuel Sr.,SF,LA,30,14,7,NA,0.3028659844578948,0.14439140811455847,7.1418639295123105
WR,30,00-0039915,Ladd McConkey,Ladd McConkey,LAC,ARI,30,14,7,NA,0.29923520280537086,0.14439140811455847,6.911381021855113
WR,31,00-0037240,Jameson Williams,Jameson Williams,DET,NO,30,14,7,NA,0.2966425700627347,0.14439140811455847,6.577184687219098
WR,32,00-0031408,Mike Evans,Mike Evans,SF,LA,29,14,7,NA,0.294050606979808,0.14439140811455847,7.124818784837755
WR,33,00-0039893,Brian Thomas Jr.,Brian Thomas Jr.,JAX,CLE,29,14,7,NA,0.2909411570531479,0.14439140811455847,6.868008324770352
WR,34,00-0036410,Tee Higgins,Tee Higgins,CIN,TB,29,14,7,NA,0.2904230132144639,0.14439140811455847,6.519925085717848
WR,35,00-0036259,Jauan Jennings,Jauan Jennings,MIN,GB,29,14,7,NA,0.28524315125532,0.14439140811455847,6.995773976836044
WR,36,00-0040867,Makai Lemon,Makai Lemon,PHI,WAS,28,14,7,NA,0.2831720268514541,0.14439140811455847,6.943155468448795
WR,37,00-0037664,Alec Pierce,Alec Pierce,IND,BAL,28,14,7,NA,0.28213664455413134,0.14439140811455847,6.855035678416154
WR,38,00-0035659,Terry McLaurin,Terry McLaurin,WAS,PHI,28,14,7,NA,0.2816189988346518,0.14439140811455847,7.224824356403832
WR,39,00-0038124,Christian Watson,Christian Watson,GB,MIN,27,11,7,NA,0.27127265567048525,0.11428571428571428,6.528342552338688
WR,40,00-0038994,Jordan Addison,Jordan Addison,MIN,GB,27,14,7,NA,0.26817128685720826,0.14439140811455847,6.78724382398704
WR,41,00-0041438,Carnell Tate,Carnell Tate,TEN,NYJ,26,14,7,NA,0.2599070231717433,0.14439140811455847,6.942043481597487
WR,42,00-0038563,Tre Tucker,Tre Tucker,LV,MIA,25,11,7,NA,0.24804351661630736,0.11336717428087986,6.672536228330042
WR,43,00-0041511,Omar Cooper Jr.,Omar Cooper Jr.,NYJ,TEN,24,11,7,NA,0.2428918850128305,0.11336717428087986,6.873107312113025
WR,44,00-0037816,Romeo Doubs,Romeo Doubs,NE,SEA,24,9,7,NA,0.24083237265917895,0.08568075117370892,6.817915119181447
WR,45,00-0033908,Cooper Kupp,Cooper Kupp,SEA,NE,23,9,6,NA,0.23208700007892144,0.08568075117370892,5.97275618842982
WR,46,00-0033921,Chris Godwin Jr.,Chris Godwin Jr.,TB,CIN,23,9,6,NA,0.2305450067446271,0.08568075117370892,6.22223318686375
WR,47,00-0038606,Parker Washington,Parker Washington,JAX,CLE,23,10,6,NA,0.22951723504099836,0.1020408163265306,6.207752305053023
WR,48,00-0030279,Keenan Allen,Keenan Allen,IND,BAL,23,10,7,NA,0.2284896439456621,0.1020408163265306,6.536644982948098
WR,49,00-0035535,Darius Slayton,Darius Slayton,NYG,DAL,22,11,6,NA,0.22181479574854984,0.11336717428087986,6.156090643861706
WR,50,00-0037261,Khalil Shakir,Khalil Shakir,BUF,HOU,22,9,6,NA,0.2207886016776676,0.08568075117370892,6.221403371508847
WR,51,00-0032951,Laquon Treadwell,Laquon Treadwell,IND,BAL,21,8,6,NA,0.2125860792940313,0.08280254777070063,6.291554425099074
WR,52,00-0039901,Keon Coleman,Keon Coleman,BUF,HOU,21,8,6,NA,0.2079778321167638,0.08280254777070063,6.073824313406203
WR,53,00-0034827,DJ Moore,DJ Moore,BUF,HOU,21,7,6,NA,0.20593107861773985,0.0681265206812652,5.923881743245236
WR,54,00-0040170,Elic Ayomanor,Elic Ayomanor,TEN,NYJ,20,7,6,NA,0.20388517666573064,0.0681265206812652,6.291380295586505
WR,55,00-0036040,Juwan Johnson,Juwan Johnson,NO,DET,20,7,6,NA,0.2028625487967796,0.0681265206812652,6.198131136970819
WR,56,00-0036309,Darnell Mooney,Darnell Mooney,NYG,DAL,20,8,6,NA,0.19979597598410764,0.08280254777070063,6.156090643861706
WR,57,00-0038559,Michael Wilson,Michael Wilson,ARI,LAC,20,7,7,NA,0.19928507370312848,0.06790123456790123,6.731133189026472
WR,58,00-0031588,Stefon Diggs,Stefon Diggs,WAS,PHI,20,9,6,NA,0.1967314019836432,0.08568075117370892,6.201892157556718
WR,59,00-0041547,KC Concepcion,KC Concepcion,CLE,JAX,19,8,7,NA,0.19009855313365387,0.08280254777070063,6.884111127232848
WR,60,00-0036407,Jerry Jeudy,Jerry Jeudy,CLE,JAX,19,7,7,NA,0.18907899386826985,0.06790123456790123,6.949160415683035
WR,61,00-0040718,Travis Hunter,Travis Hunter,JAX,CLE,19,7,6,NA,0.18856930379578676,0.0681265206812652,5.8236734824504275
WR,62,00-0038619,Andrei Iosivas,Andrei Iosivas,CIN,TB,19,7,6,NA,0.1870405943491706,0.0681265206812652,5.614742892201602
WR,63,00-0039868,Troy Franklin,Troy Franklin,DEN,KC,19,7,6,NA,0.18602175748418723,0.06790123456790123,5.859025149561355
WR,64,00-0039894,Xavier Worthy,Xavier Worthy,KC,DEN,18,8,6,NA,0.18245776296468075,0.08280254777070063,5.840000133749798
WR,65,00-0038359,Xavier Smith,Xavier Smith,LA,SF,18,7,5,NA,0.18144003871862305,0.06790123456790123,5.120931790230529
WR,66,00-0031610,Darren Waller,Darren Waller,CAR,CHI,18,7,6,NA,0.17991392555418764,0.06790123456790123,5.694866507457293
WR,67,00-0038608,Kayshon Boutte,Kayshon Boutte,HOU,BUF,18,6,5,NA,0.17991392555418764,0.05753424657534246,5.424804238773875
WR,68,00-0036550,Rashod Bateman,Rashod Bateman,BAL,IND,18,7,5,NA,0.1778800007267394,0.06790123456790123,5.4887183032128455
WR,69,00-0040648,Tory Horton,Tory Horton,SEA,NE,18,6,5,NA,0.1778800007267394,0.05660377358490566,5.171312814689506
WR,70,00-0039491,Jalen Coker,Jalen Coker,CAR,CHI,17,6,6,NA,0.17483105602189292,0.05753424657534246,5.563813985367301
WR,71,00-0040075,LaJohntay Wester,LaJohntay Wester,BAL,IND,17,7,5,NA,0.17229208124605994,0.06790123456790123,5.26017651192033
WR,72,00-0037801,KaVontae Turpin,KaVontae Turpin,DAL,NYG,17,6,5,NA,0.17178448683763647,0.05753424657534246,5.134174520970828
WR,73,00-0037545,Rashid Shaheed,Rashid Shaheed,SEA,NE,17,6,6,NA,0.1702621090036078,0.05753424657534246,5.694866507457293
WR,74,00-0033555,Mack Hollins,Mack Hollins,NE,SEA,17,6,6,NA,0.16924753068847,0.05753424657534246,5.72380230209979
WR,75,00-0038104,Tyquan Thornton,Tyquan Thornton,KC,DEN,17,6,5,NA,0.16924753068847,0.05753424657534246,5.40667657272459
WR,76,00-0039146,Jayden Reed,Jayden Reed,GB,MIN,17,5,5,NA,0.16924753068847,0.05199698568198945,5.420756194220994
WR,77,00-0039849,Marvin Harrison Jr.,Marvin Harrison Jr.,ARI,LAC,17,6,6,NA,0.16569868094723886,0.05753424657534246,6.268297868788973
WR,78,00-0040735,Luther Burden III,Luther Burden III,CHI,CAR,16,5,5,NA,0.164685353323357,0.05199698568198945,5.1749398613734225
WR,79,00-0040024,Darius Cooper,Darius Cooper,PHI,WAS,16,5,5,NA,0.16417879567722185,0.05199698568198945,5.141866063244563
WR,80,00-0040727,Tre Harris,Tre Harris,LAC,ARI,16,5,5,NA,0.16265955046474764,0.05199698568198945,5.131314564330272
WR,81,00-0040669,Isaac TeSlaa,Isaac TeSlaa,DET,NO,16,6,5,NA,0.16164707933613293,0.05753424657534246,5.131965286478381
WR,82,00-0038393,Dontayvion Wicks,Dontayvion Wicks,PHI,WAS,16,6,5,NA,0.1601289163638632,0.05753424657534246,5.176379510643691
WR,83,00-0040277,Jahdae Walker,Jahdae Walker,CHI,CAR,16,6,5,NA,0.15962300808266103,0.05753424657534246,5.142965096036106
WR,84,00-0037291,Jalen Nailor,Jalen Nailor,LV,MIA,16,5,5,NA,0.15861141217491662,0.05199698568198945,5.490931158309108
WR,85,00-0038573,Derius Davis,Derius Davis,LAC,ARI,16,5,5,NA,0.15861141217491662,0.05199698568198945,5.149727819527364
WR,86,00-0035662,Marquise Brown,Marquise Brown,PHI,WAS,16,5,5,NA,0.15760011225653453,0.05199698568198945,5.192479702845727
WR,87,00-0039739,Roman Wilson,Roman Wilson,PIT,ATL,16,5,5,NA,0.15760011225653453,0.05199698568198945,5.257637829858518
WR,88,00-0039792,Devontez Walker,Devontez Walker,BAL,IND,16,5,5,NA,0.15709457396663956,0.05199698568198945,5.2760510850556095
WR,89,00-0040870,Ja'Kobi Lane,Ja'Kobi Lane,BAL,IND,16,5,5,NA,0.15709457396663956,0.05199698568198945,5.292151277257646
WR,90,00-0037524,Tay Martin,Tay Martin,DET,NO,16,5,5,NA,0.15507317161862508,0.05199698568198945,5.115865094276344
WR,91,00-0040237,Tez Johnson,Tez Johnson,TB,CIN,15,4,5,NA,0.15406292478143896,0.04385964912280701,5.0874249175253325
WR,92,00-0040876,Elijah Sarratt,Elijah Sarratt,BAL,IND,15,5,5,NA,0.15406292478143896,0.05199698568198945,5.2760510850556095
WR,93,00-0032464,Kalif Raymond,Kalif Raymond,CHI,CAR,15,5,5,NA,0.15355791591859758,0.05199698568198945,5.063320188455334
WR,94,00-0035021,Ashton Dulin,Ashton Dulin,IND,BAL,15,5,5,NA,0.1530529837998835,0.05199698568198945,5.181392418643416
WR,95,00-0034837,Calvin Ridley,Calvin Ridley,TEN,NYJ,15,5,6,NA,0.1525481287071898,0.05199698568198945,5.575809186848715
WR,96,00-0039410,Ryan Flournoy,Ryan Flournoy,DAL,NYG,15,5,5,NA,0.1520433509237629,0.05199698568198945,5.129842360699485
WR,97,00-0039062,Jonathan Mingo,Jonathan Mingo,DAL,NYG,15,5,5,NA,0.1510340284245348,0.05199698568198945,5.184788160571992
WR,98,00-0040534,Ke'Shawn Williams,Ke'Shawn Williams,CIN,TB,15,4,5,NA,0.1510340284245348,0.04385964912280701,5.0843236678440595
WR,99,00-0041100,Josh Cameron,Josh Cameron,JAX,CLE,15,4,5,NA,0.15052948428210378,0.04385964912280701,5.102311819959799
WR,100,00-0036849,Tutu Atwell,Tutu Atwell,LA,SF,15,5,5,NA,0.14952063165553822,0.05199698568198945,5.137031982432565
WR,101,00-0037093,Dareke Young,Dareke Young,LV,MIA,15,5,5,NA,0.14901632375323196,0.05199698568198945,5.294364132353908
WR,102,00-0039751,Jordan Whittington,Jordan Whittington,LA,SF,15,5,5,NA,0.14901632375323196,0.05199698568198945,5.0599257569136045
WR,103,00-0039855,Jalen McMillan,Jalen McMillan,TB,CIN,15,5,5,NA,0.14901632375323196,0.05199698568198945,5.138038557126497
WR,104,00-0038997,Josh Downs,Josh Downs,IND,BAL,15,5,6,NA,0.1485120951818572,0.05199698568198945,5.655580596869644
WR,105,00-0039342,Xavier Legette,Xavier Legette,CAR,CHI,15,5,5,NA,0.1485120951818572,0.05199698568198945,5.439015917237607
WR,106,00-0040154,Tai Felton,Tai Felton,MIN,GB,15,5,5,NA,0.1480079462359407,0.05199698568198945,5.292151277257646
WR,107,00-0040590,Konata Mumpfield,Konata Mumpfield,LA,SF,15,5,5,NA,0.14649598011832632,0.05199698568198945,5.120931790230529
WR,108,00-0040785,Dohnte Meyers,Dohnte Meyers,CIN,TB,14,4,5,NA,0.1444811581796049,0.04385964912280701,5.0843236678440595
WR,109,00-0040729,Jack Bech,Jack Bech,LV,MIA,14,5,5,NA,0.1429709020412202,0.05199698568198945,5.291825450292096
WR,110,00-0041399,CJ Daniels,CJ Daniels,LA,SF,14,5,5,NA,0.14146139260047233,0.05199698568198945,5.139570664494377
WR,111,00-0038840,Brycen Tremayne,Brycen Tremayne,CAR,CHI,14,5,5,NA,0.14045547199660033,0.05199698568198945,5.1367993672903784
WR,112,00-0040184,KeAndre Lambert-Smith,KeAndre Lambert-Smith,LAC,ARI,14,5,5,NA,0.13995263835592692,0.05199698568198945,5.115214372128236
WR,113,00-0041550,Brenen Thompson,Brenen Thompson,LAC,ARI,14,5,5,NA,0.13995263835592692,0.05199698568198945,5.149727819527364
WR,114,00-0041397,Kaden Wetjen,Kaden Wetjen,PIT,ATL,14,5,5,NA,0.1394498895841781,0.05199698568198945,5.2760510850556095
WR,115,00-0036862,Ben Skowronek,Ben Skowronek,PIT,ATL,14,5,5,NA,0.13894722600457138,0.05199698568198945,5.26017651192033
WR,116,00-0040621,Montorie Foster Jr,Montorie Foster Jr,SEA,NE,14,3,5,NA,0.13894722600457138,0.0332425068119891,5.1367993672903784
WR,117,00-0041048,Ted Hurst III,Ted Hurst III,TB,CIN,14,5,5,NA,0.13894722600457138,0.05199698568198945,5.138038557126497
WR,118,00-0041069,Colbie Young,Colbie Young,CIN,TB,14,5,5,NA,0.1379421557233945,0.05199698568198945,5.1188371152431875
WR,119,00-0041443,Skyler Bell,Skyler Bell,BUF,HOU,14,4,5,NA,0.1379421557233945,0.04385964912280701,5.150378541675472
WR,120,00-0036988,Josh Palmer,Josh Palmer,BUF,HOU,14,4,5,NA,0.13743974967705166,0.04385964912280701,5.150604160742229
WR,121,00-0040930,Camden Brown,Camden Brown,DAL,NYG,14,4,5,NA,0.13743974967705166,0.04385964912280701,5.134174520970828
WR,122,00-0036980,Elijah Moore,Elijah Moore,PHI,WAS,14,4,5,NA,0.13693743013334098,0.04385964912280701,5.157966255446599
WR,123,00-0037614,John Metchie III,John Metchie III,CAR,CHI,14,5,5,NA,0.13693743013334098,0.05199698568198945,5.242448891282407
WR,124,00-0041051,Zavion Thomas,Zavion Thomas,CHI,CAR,14,5,5,NA,0.13643519742437824,0.05199698568198945,5.1749398613734225
WR,125,00-0039589,Kameron Johnson,Kameron Johnson,TB,CIN,13,4,5,NA,0.13492902365474796,0.04385964912280701,5.126270525195803
WR,126,00-0033375,Tim Patrick,Tim Patrick,NYJ,TEN,13,5,5,NA,0.13442714164288208,0.05199698568198945,5.181392418643416
WR,127,00-0040667,Matthew Golden,Matthew Golden,GB,MIN,13,5,5,NA,0.13442714164288208,0.05199698568198945,5.158972830140531
WR,128,00-0039424,Devaughn Vele,Devaughn Vele,NO,DET,13,4,5,NA,0.13392534815421794,0.04385964912280701,5.150378541675472
WR,129,00-0040506,Myles Price,Myles Price,MIN,GB,13,4,5,NA,0.13342364353215436,0.04385964912280701,5.2415376376564815
WR,130,00-0036463,Chris Blair,Chris Blair,ATL,PIT,13,3,5,NA,0.1329220281220383,0.0332425068119891,5.160458145629382
WR,131,00-0040894,Malik Benson,Malik Benson,LV,MIA,13,3,5,NA,0.1329220281220383,0.0332425068119891,5.294364132353908
WR,132,00-0041489,Germie Bernard,Germie Bernard,PIT,ATL,13,5,5,NA,0.1324205022711851,0.05199698568198945,5.292151277257646
WR,133,00-0041106,C.J. Williams,C.J. Williams,JAX,CLE,13,3,5,NA,0.13191906632889877,0.0332425068119891,5.102311819959799
WR,134,00-0038618,Xavier Hutchinson,Xavier Hutchinson,HOU,BUF,13,4,5,NA,0.13141772064649265,0.04385964912280701,5.149727819527364
WR,135,00-0040890,Cyrus Allen,Cyrus Allen,KC,DEN,13,4,5,NA,0.13091646557731026,0.04385964912280701,5.150378541675472
WR,136,00-0041042,Malachi Fields,Malachi Fields,NYG,DAL,13,4,5,NA,0.13041530147674676,0.04385964912280701,5.213637046040296
WR,137,00-0037666,Jalen Tolbert,Jalen Tolbert,MIA,LV,13,4,5,NA,0.12941324761344336,0.04385964912280701,5.266444383533022
WR,138,00-0041067,Bryce Lance,Bryce Lance,NO,DET,13,3,5,NA,0.12941324761344336,0.0332425068119891,5.150378541675472
WR,139,00-0041132,Deion Burks,Deion Burks,IND,BAL,13,4,5,NA,0.12941324761344336,0.04385964912280701,5.200031292907264
WR,140,00-0039890,Adonai Mitchell,Adonai Mitchell,NYJ,TEN,13,5,6,NA,0.12891235857194636,0.05199698568198945,5.514101067536679
WR,141,00-0040131,Kyle Williams,Kyle Williams,NE,SEA,13,3,5,NA,0.1284115619415986,0.0332425068119891,5.12135813306013
WR,142,00-0041525,Chris Bell,Chris Bell,MIA,LV,13,3,5,NA,0.1279108580883817,0.0332425068119891,5.292151277257646
WR,143,00-0037091,Bo Melton,Bo Melton,GB,MIN,13,4,5,NA,0.1274102473804629,0.04385964912280701,5.147204798209837
WR,144,00-0040705,Chimere Dike,Chimere Dike,TEN,NYJ,13,4,5,NA,0.12690973018821797,0.04385964912280701,5.176379510643691
WR,145,00-0038090,Skyy Moore,Skyy Moore,GB,MIN,13,5,5,NA,0.12640930688425564,0.05199698568198945,5.1978184378110015
WR,146,00-0040134,Pat Bryant,Pat Bryant,DEN,KC,13,4,5,NA,0.12640930688425564,0.04385964912280701,5.166478733877509
WR,147,00-0041523,Caleb Douglas,Caleb Douglas,MIA,LV,13,3,5,NA,0.12640930688425564,0.0332425068119891,5.292151277257646
WR,148,00-0038519,Nikko Remigio,Nikko Remigio,KC,DEN,13,4,5,NA,0.12540874344292188,0.04385964912280701,5.115865094276344
WR,149,00-0039355,Luke McCaffrey,Luke McCaffrey,WAS,PHI,13,3,5,NA,0.12540874344292188,0.0332425068119891,5.152899559492415
WR,150,00-0039365,Jacob Cowing,Jacob Cowing,SF,LA,13,4,5,NA,0.12540874344292188,0.04385964912280701,5.150378541675472
WR,151,00-0040172,Jordan Watkins,Jordan Watkins,SF,LA,13,4,5,NA,0.12540874344292188,0.04385964912280701,5.150378541675472
WR,152,00-0040138,Jaylin Noel,Jaylin Noel,HOU,BUF,12,4,5,NA,0.1249086040621502,0.04385964912280701,5.131314564330272
WR,153,00-0040218,Jimmy Horn Jr.,Jimmy Horn Jr.,CAR,CHI,12,4,5,NA,0.1249086040621502,0.04385964912280701,5.075793333973454
WR,154,00-0040948,J. Michael Sturdivant,J. Michael Sturdivant,GB,MIN,12,4,5,NA,0.1249086040621502,0.04385964912280701,5.147204798209837
WR,155,00-0035406,Lil'Jordan Humphrey,Lil'Jordan Humphrey,DEN,KC,12,4,5,NA,0.1244085600829107,0.04385964912280701,5.1345039685401925
WR,156,00-0039451,Isaiah Williams,Isaiah Williams,NYJ,TEN,12,3,5,NA,0.12340875986797696,0.0332425068119891,5.215905866042544
WR,157,00-0041099,Barion Brown,Barion Brown,NO,DET,12,3,5,NA,0.1229090044077412,0.0332425068119891,5.1345039685401925
WR,158,00-0037742,Treylon Burks,Treylon Burks,WAS,PHI,12,4,5,NA,0.12190978473860964,0.04385964912280701,5.171538433756263
WR,159,00-0036626,Dyami Brown,Dyami Brown,WAS,PHI,12,3,5,NA,0.1214103213198719,0.0332425068119891,5.187413006891543
WR,160,00-0040646,Jalen Royals,Jalen Royals,KC,DEN,12,4,5,NA,0.120910956042638,0.04385964912280701,5.150378541675472
WR,161,00-0041040,Antonio Williams,Antonio Williams,WAS,PHI,12,3,5,NA,0.120910956042638,0.0332425068119891,5.187413006891543
WR,162,00-0038728,Jared Wayne,Jared Wayne,HOU,BUF,12,4,5,NA,0.1184156159185032,0.04385964912280701,5.115214372128236
WR,163,00-0040582,Arian Smith,Arian Smith,NYJ,TEN,12,4,5,NA,0.11791684801071256,0.04385964912280701,5.181392418643416
WR,164,00-0037741,Jahan Dotson,Jahan Dotson,ATL,PIT,12,3,5,NA,0.11642115200868716,0.0332425068119891,5.137712730160947
WR,165,00-0038621,DeMario Douglas,DeMario Douglas,NE,SEA,12,3,5,NA,0.11642115200868716,0.0332425068119891,5.123896815121942
WR,166,00-0038976,Marvin Mims Jr.,Marvin Mims Jr.,DEN,KC,11,3,5,NA,0.11492637649851845,0.0332425068119891,5.150604160742229
WR,167,00-0040563,Efton Chism III,Efton Chism III,NE,SEA,11,3,5,NA,0.11492637649851845,0.0332425068119891,5.105257940858094
WR,168,00-0041035,De'Zhaun Stribling,De'Zhaun Stribling,SF,LA,11,3,5,NA,0.11393037661908216,0.0332425068119891,5.166478733877509
WR,169,00-0041529,Kevin Coleman Jr.,Kevin Coleman Jr.,MIA,LV,11,3,5,NA,0.11343253312953394,0.0332425068119891,5.2760510850556095
WR,170,00-0032775,Demarcus Robinson,Demarcus Robinson,SF,LA,11,3,5,NA,0.11293479453020284,0.0332425068119891,5.115865094276344
WR,171,00-0039880,Malik Washington,Malik Washington,MIA,LV,11,3,5,NA,0.1124371612674931,0.0332425068119891,5.2760510850556095
WR,172,00-0041044,Zachariah Branch,Zachariah Branch,ATL,PIT,11,3,5,NA,0.1124371612674931,0.0332425068119891,5.172226177560075
WR,173,00-0040164,Jaylin Lane,Jaylin Lane,WAS,PHI,11,3,5,NA,0.11144221255312044,0.0332425068119891,5.1367993672903784
WR,174,00-0038824,Ryan Miller,Ryan Miller,MIA,LV,11,3,5,NA,0.10995059084693903,0.0332425068119891,5.2415376376564815
WR,175,00-0035208,Olamide Zaccheaus,Olamide Zaccheaus,ATL,PIT,11,4,5,NA,0.1079632772755598,0.04385964912280701,5.273550736789322
WR,176,00-0033307,Kendrick Bourne,Kendrick Bourne,ARI,LAC,10,3,5,NA,0.10201202078770633,0.0332425068119891,5.1188371152431875
WR,177,00-0036331,Devin Duvernay,Devin Duvernay,ARI,LAC,10,3,5,NA,0.10102174493072771,0.0332425068119891,5.134937307445224
WR,178,00-0038640,Jalen Brooks,Jalen Brooks,ARI,LAC,10,3,5,NA,0.10003193738843964,0.0332425068119891,5.102962542107908
WR,179,00-0041070,Reggie Virgil,Reggie Virgil,ARI,LAC,9,3,5,NA,0.09163811005577371,0.0332425068119891,5.1188371152431875
WR,180,00-0041037,Denzel Boston,Denzel Boston,CLE,JAX,9,2,5,NA,0.09114547915577216,0.01886792452830188,5.134937307445224
WR,181,00-0040782,Isaiah Bond,Isaiah Bond,CLE,JAX,9,2,5,NA,0.09065297695764836,0.01603206412825651,5.359034954090268
WR,182,00-0039920,Malachi Corley,Malachi Corley,CLE,JAX,8,2,5,NA,0.08498063747386896,0.01603206412825651,4.865181180877663
WR,183,00-0036646,Simi Fehoko,Simi Fehoko,ARI,LAC,8,3,5,NA,0.08475322629963146,0.0332425068119891,5.1188371152431875
WR,184,00-0036630,Tylan Wallace,Tylan Wallace,CLE,JAX,7,3,5,NA,0.07350183257549253,0.0332425068119891,5.1188371152431875
