position,player_id,player_name,posteam,defteam,game_id,season,week,report_status,practice_status,team_spread,implied_total,pred_fp,pred_vol,lo_80_fp,hi_80_fp,lo_90_fp,hi_90_fp,p_start,p_boom,star_bucket,p_start_recal,p_boom_recal,recal_method_start,recal_method_boom,override_flag_type,override_confidence,override_reason,p_start_recal_preoverride,p_boom_recal_preoverride,pred_eff,med_vol,lo_50_vol,hi_50_vol,lo_80_vol,hi_80_vol,lo_90_vol,hi_90_vol,pred_tot,med_tot,lo_50_tot,hi_50_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,depth_chart_starter_floor,pred_pass_eff,lo_50_pass_eff,hi_50_pass_eff,lo_80_pass_eff,hi_80_pass_eff,lo_90_pass_eff,hi_90_pass_eff,pred_db,lo_50_db,hi_50_db,lo_80_db,hi_80_db,lo_90_db,hi_90_db,pred_rush,lo_50_rush,hi_50_rush,lo_80_rush,hi_80_rush,lo_90_rush,hi_90_rush,pred_carry,lo_50_carry,hi_50_carry,lo_80_carry,hi_80_carry,lo_90_carry,hi_90_carry
RB,00-0035250,Devin Singletary,NYG,TEN,2026_03_TEN_NYG,2026,3,NA,NA,2.5,20.5,7.83059064807227,9.69592842677558,2.13099239721,14.669853833648,1.34558617414347,18.1293326986476,0.0952283829554186,0.0384069808890928,b3,0.00739130434782607,0,strat_iso,platt_vol_vegas,role_change_down,0.85,"Singletary received only 3 touches while Najee Harris significantly out-touched him, indicating a shift in backfield opportunity allocation.",0.0923913043478261,0.037098143572362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035261,Tony Pollard,TEN,NYG,2026_03_TEN_NYG,2026,3,NA,Did Not Participate In Practice,-2.5,18,10.6010447890525,16.8241146413723,2.17922521816896,20.7068519023855,1.01869614061254,25.8186344400238,0.214767395237224,0.113363912583125,b3,0.244111349036403,0.113760074747614,strat_iso,platt_vol_vegas,NA,NA,NA,0.244111349036403,0.113760074747614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035594,Travis Homer,PIT,CIN,2026_03_CIN_PIT,2026,3,NA,NA,-3.5,19.5,6.2568376595595,8.21217948211553,1.18992660949274,12.3369044790175,0.491704858539519,15.4123618914565,0.056704074161272,0.018019141878432,b3,0.0283018867924528,0.0174613520397503,strat_iso,platt_vol_vegas,NA,NA,NA,0.0283018867924528,0.0174613520397503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035685,David Montgomery,HOU,IND,2026_03_HOU_IND,2026,3,NA,NA,1.5,22,10.8495185387406,15.2104256550746,3.00832022206884,20.2586060950254,1.92780091471572,25.0179695902845,0.212685954854648,0.105251307455437,b3,0.244111349036403,0.118991024065926,strat_iso,platt_vol_vegas,NA,NA,NA,0.244111349036403,0.118991024065926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036139,Rico Dowdle,PIT,CIN,2026_03_CIN_PIT,2026,3,NA,Did Not Participate In Practice,-3.5,19.5,8.35453556972688,12.8788286071411,1.38527798188569,16.7173332185095,0.424912349305185,20.9474558111373,0.139235499131184,0.061198916702657,b2,0.141065830721003,0.0591787739170032,strat_iso,platt_vol_vegas,NA,NA,NA,0.141065830721003,0.0591787739170032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036158,J.K. Dobbins,DEN,LA,2026_03_LA_DEN,2026,3,NA,Limited Participation in Practice,-2.5,21,9.17262263051907,15.0106130514816,1.40453938223951,18.493975372251,0.334095351631808,23.208960295077,0.171617160202296,0.0840293802376962,b3,0.254487179487179,0.167609971831574,strat_iso,platt_vol_vegas,role_change_up,0.75,"Blurb indicates Dobbins primed for increased workload if Harvey and/or Coleman are unavailable, implying material opportunity change in Week 3.",0.17948717948718,0.0926099718315737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036187,Reggie Gilliam,NE,JAX,2026_03_NE_JAX,2026,3,NA,Limited Participation in Practice,-3,21.25,7.4724612802459,7.91561526404453,2.53587511053389,13.3961440675065,1.85561216431493,16.3924983310345,0.0732365436220976,0.0241878571546013,b3,0.0658914728682171,0.0234953556666086,strat_iso,platt_vol_vegas,NA,NA,NA,0.0658914728682171,0.0234953556666086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036223,Jonathan Taylor,IND,HOU,2026_03_HOU_IND,2026,3,NA,Limited Participation in Practice,-1.5,20.5,20.2655518512356,24.7509794767763,9.19461766824175,33.550178109977,7.6690398608642,40.269890822373,0.605656976023838,0.4006132373479,b1,0.653465346534653,0.461541487315206,strat_iso,platt_vol_vegas,NA,NA,NA,0.653465346534653,0.461541487315206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036265,AJ Dillon,CAR,CLE,2026_03_CAR_CLE,2026,3,NA,NA,2.5,22.5,6.40832105574991,9.1623531685679,0.932756073229472,12.9787543313784,0.17822169680634,16.302251970549,0.0695915886203847,0.0261464721770268,b3,0.0658914728682171,0.029251791996437,strat_iso,platt_vol_vegas,NA,NA,NA,0.0658914728682171,0.029251791996437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036275,D'Andre Swift,CHI,PHI,2026_03_PHI_CHI,2026,3,NA,NA,-4.5,18.5,15.8085133341429,17.8572254531457,7.02351287330202,26.3501212848444,5.81293736817007,31.6823433267564,0.426932684567357,0.228231859126816,b1,0.524027459954233,0.204094399540902,strat_iso,platt_vol_vegas,NA,NA,NA,0.524027459954233,0.204094399540902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036425,DeeJay Dallas,MIN,TB,2026_03_MIN_TB,2026,3,NA,Limited Participation in Practice,1.5,22,7.1969997295623,8.46116749178028,2.02172803498141,13.4070944797921,1.3085741570973,16.5483234331354,0.0746451859468491,0.026441850097514,b3,0.150891472868217,0.112979340835116,strat_iso,platt_vol_vegas,role_change_up,0.85,"If Aaron Jones (knee) is sidelined in Week 3, Dallas is explicitly identified as primed for increased workload as the backup running back.",0.0658914728682171,0.027979340835116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036555,Chuba Hubbard,CAR,CLE,2026_03_CAR_CLE,2026,3,NA,NA,2.5,22.5,14.6403597439148,17.0949155111868,6.12272861986156,24.8611364392263,4.9489966836493,30.0310736096343,0.375004523682425,0.190872005026325,b3,0.521170212765957,0.292592640249168,strat_iso,platt_vol_vegas,role_change_up,0.85,"Blurb explicitly establishes Hubbard as the lead back over Jonathon Brooks with significant touch advantage, indicating a role solidification despite Brooks' injury.",0.436170212765957,0.207592640249168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036727,Adam Prentice,DEN,LA,2026_03_LA_DEN,2026,3,NA,NA,-2.5,21,6.95509876067041,7.85013091818131,2.04748016847649,12.8440217494725,1.37120896249053,15.8227935944188,0.0638109535950986,0.0199351270067238,b3,0.0658914728682171,0.0201382676337382,strat_iso,platt_vol_vegas,NA,NA,NA,0.0658914728682171,0.0201382676337382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036875,Rhamondre Stevenson,NE,JAX,2026_03_NE_JAX,2026,3,NA,NA,-3,21.25,10.4733436742219,15.1297581363524,2.66162916048405,19.8470519846194,1.58517272936969,24.5885197285254,0.198796700819676,0.0983871237384542,b3,0.172111349036403,0.033290801882884,strat_iso,platt_vol_vegas,role_change_down,0.72,Henderson's return from injury and season debut will reduce Stevenson's backfield touches in a Patriots committee that was previously his to lead.,0.244111349036403,0.105290801882884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036893,Najee Harris,NYG,TEN,2026_03_TEN_NYG,2026,3,NA,NA,2.5,20.5,6.43367964409572,10.2736605649169,0.495523220554887,13.5592019757037,-0.322756385009572,17.1634782317,0.080012658270862,0.0331275275182112,b3,0.11,0.11,strat_iso,platt_vol_vegas,role_change_up,0.85,"Tyrone Tracy Jr. phased out of offense entirely while Najee Harris saw increased touches, suggesting a shift in backfield opportunity allocation.",0.025,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036919,Kenny Gainwell,TB,MIN,2026_03_MIN_TB,2026,3,NA,NA,-1.5,20.5,8.0794910360619,10.4565950231058,2.06661939322216,15.2946682918,1.2380440096726,18.9442943620607,0.107803017847872,0.0437983800348507,b2,0.103030303030303,0.0429944423964203,strat_iso,platt_vol_vegas,NA,NA,NA,0.103030303030303,0.0429944423964203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036973,Travis Etienne,NO,LV,2026_03_LV_NO,2026,3,NA,Limited Participation in Practice,3,23.25,11.2152970284373,15.745748763949,3.17957893505385,20.8577996236734,2.07225474840668,25.7352305732933,0.230058552394409,0.116997000478511,b2,0.185742358078603,0.0523112157066765,strat_iso,platt_vol_vegas,role_change_down,0.85,"Kamara's return as offensive focal point in Week 2 reduced Etienne's volume, signaling a potential committee backfield going forward.",0.270742358078603,0.137311215706676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036997,Javonte Williams,DAL,BAL,2026_03_BAL_DAL,2026,3,NA,NA,-3.5,24.5,13.9727523674576,18.9084058240972,4.82445502609916,24.9503003390163,3.56381710986026,30.5030322878643,0.347904403356775,0.186159348194438,b2,0.38265306122449,0.232233830911979,strat_iso,platt_vol_vegas,NA,NA,NA,0.38265306122449,0.232233830911979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037085,Tyler Badie,DEN,LA,2026_03_LA_DEN,2026,3,NA,NA,-2.5,21,8.3683168354163,8.24135266133149,3.28866044841556,14.463677489605,2.5886823864905,17.5468709251477,0.0913024835838661,0.0329419137613878,b3,0.0923913043478261,0.030335925341485,strat_iso,platt_vol_vegas,NA,NA,NA,0.0923913043478261,0.030335925341485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037157,Bam Knight,ARI,SF,2026_03_ARI_SF,2026,3,NA,NA,-8.5,19.5,6.84895270172871,8.93837096412638,1.46855861046311,13.3051851610454,0.727138809305881,16.5709170293023,0.0740515310606442,0.027488307505229,b3,0.0658914728682171,0.0229526152429979,strat_iso,platt_vol_vegas,NA,NA,NA,0.0658914728682171,0.0229526152429979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037228,Jaylen Warren,PIT,CIN,2026_03_CIN_PIT,2026,3,NA,Limited Participation in Practice,-3.5,19.5,13.5047257203944,16.8183998677007,5.08493290607716,23.6081008164239,3.92468311613886,28.7186531758642,0.322646673923025,0.168232044843193,b2,0.471470588235294,0.25590812216313,strat_iso,platt_vol_vegas,role_change_up,0.95,Dowdle's likely absence elevates Warren to a clear lead role in the backfield.,0.376470588235294,0.16090812216313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037248,James Cook,BUF,LAC,2026_03_LAC_BUF,2026,3,NA,NA,7,28.75,17.7009535327708,20.8045142654295,7.91185480713791,29.4474345279984,6.56291428204713,35.3891129864052,0.498054824841418,0.300496576759422,b1,0.548922056384743,0.397915940101053,strat_iso,platt_vol_vegas,NA,NA,NA,0.548922056384743,0.397915940101053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037256,Rachaad White,WAS,SEA,2026_03_SEA_WAS,2026,3,NA,NA,-7.5,16.5,10.4967240950666,10.8317734720106,4.33179982576016,17.8943577073217,3.48227154802328,21.6362749925904,0.174754197804755,0.0718641256319608,b3,0.178571428571429,0.0484023660261767,strat_iso,platt_vol_vegas,NA,NA,NA,0.178571428571429,0.0484023660261767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037263,Tyler Allgeier,ARI,SF,2026_03_ARI_SF,2026,3,NA,NA,-8.5,19.5,11.9903832573775,14.3793050896596,4.45519903234064,21.0322675794925,3.41684855186575,25.6058900390141,0.25137559442002,0.121812705746341,b3,0.29375,0.100572369276722,strat_iso,platt_vol_vegas,NA,NA,NA,0.29375,0.100572369276722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037304,Connor Heyward,LV,NO,2026_03_LV_NO,2026,3,NA,NA,-3,20.25,7.7695198501691,7.9941485614955,2.79828574920016,13.7347786065195,2.11324830842425,16.7521630866739,0.079034468398012,0.0269232715423864,b3,0.0923913043478261,0.02450451977484,strat_iso,platt_vol_vegas,NA,NA,NA,0.0923913043478261,0.02450451977484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037525,Jordan Mason,MIN,TB,2026_03_MIN_TB,2026,3,NA,NA,1.5,22,11.0215846661802,14.6828560948406,3.37405163246617,20.1982825378314,2.32021945493029,24.8400972298612,0.215394699474472,0.104128328379331,b3,0.244111349036403,0.114649364142363,strat_iso,platt_vol_vegas,NA,NA,NA,0.244111349036403,0.114649364142363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037557,Ronnie Rivers,LA,DEN,2026_03_LA_DEN,2026,3,NA,NA,2.5,23.5,6.83670464038693,9.1969901835454,1.3464831438601,13.4247250778224,0.589929095733384,16.7571187651367,0.0763642133854967,0.0291365839308618,b3,0.0714285714285714,0.0333012652501701,strat_iso,platt_vol_vegas,NA,NA,NA,0.0714285714285714,0.0333012652501701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037746,Brian Robinson,ATL,GB,2026_03_ATL_GB,2026,3,NA,Full Participation in Practice,-4.5,19,9.5158704828656,11.5793534168528,3.05245763976249,17.2716770442008,2.16179755359706,21.1947676099437,0.155962334155588,0.0652273773689624,b3,0.155021834061135,0.0553240999914779,strat_iso,platt_vol_vegas,NA,NA,NA,0.155021834061135,0.0553240999914779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
