bin,n,pred,emp,delta,method,threshold,position
"[0.2,0.3)",2463,0.2623280270738462,0.26999593991067805,0.007667912836831825,iso,20+,WR
"[0.3,0.4)",346,0.33724449597587736,0.3352601156069364,-0.001984380368940941,iso,20+,WR
"[0.4,0.5)",126,0.41393367564104233,0.38095238095238093,-0.0329812946886614,iso,20+,WR
"[0.5,0.6)",11,0.5435292777398041,0.5454545454545454,0.00192526771474133,iso,20+,WR
"[0.6,0.7)",4,0.6195609945609946,0.25,-0.36956099456099456,iso,20+,WR
"[0,0.1)",6919,0.056522182654410974,0.050729874259286024,-0.00579230839512495,strat_platt,20+,WR
"[0.1,0.2)",4566,0.14304295399278982,0.1530880420499343,0.010045088057144463,strat_platt,20+,WR
"[0.2,0.3)",2209,0.24429341533330493,0.25033952014486194,0.006046104811557013,strat_platt,20+,WR
"[0.3,0.4)",1004,0.3333593297842468,0.3187250996015936,-0.014634230182653196,strat_platt,20+,WR
"[0.4,0.5)",38,0.42647811798966323,0.4473684210526316,0.02089030306296835,strat_platt,20+,WR
"[0,0.1)",7112,0.05196855264117033,0.05188413948256468,-8.441315860565485e-5,strat_iso,20+,WR
"[0.1,0.2)",4663,0.15707137422456235,0.15826720995067553,0.0011958357261131758,strat_iso,20+,WR
"[0.2,0.3)",2247,0.25558988852686165,0.26791277258566976,0.012322884058808103,strat_iso,20+,WR
"[0.3,0.4)",575,0.3298167208020371,0.3217391304347826,-0.008077590367254528,strat_iso,20+,WR
"[0.4,0.5)",124,0.4077170035379294,0.31451612903225806,-0.09320087450567133,strat_iso,20+,WR
"[0.5,0.6)",11,0.5431868341137783,0.5454545454545454,0.002267711340767087,strat_iso,20+,WR
"[0.6,0.7)",4,0.618633350776208,0.25,-0.36863335077620796,strat_iso,20+,WR
"[0,0.1)",7268,0.060062063338705916,0.053384700055035775,-0.006677363283670142,platt_vol,20+,WR
"[0.1,0.2)",4334,0.14244754537725693,0.15712967235809874,0.014682126980841814,platt_vol,20+,WR
"[0.2,0.3)",2150,0.24409363768464418,0.25534883720930235,0.011255199524658172,platt_vol,20+,WR
"[0.3,0.4)",823,0.3384710739898056,0.31470230862697446,-0.023768765362831124,platt_vol,20+,WR
"[0.4,0.5)",144,0.43205251548558954,0.3888888888888889,-0.043163626596700644,platt_vol,20+,WR
"[0.5,0.6)",17,0.5352647679627364,0.4117647058823529,-0.12350006208038344,platt_vol,20+,WR
"[0,0.1)",7301,0.05825308704607512,0.05300643747431859,-0.00524664957175653,platt_vegas,20+,WR
"[0.1,0.2)",4375,0.1427275265001136,0.15725714285714285,0.014529616357029235,platt_vegas,20+,WR
"[0.2,0.3)",2055,0.24319530432392203,0.24963503649635035,0.006439732172428325,platt_vegas,20+,WR
"[0.3,0.4)",808,0.33981509829693524,0.3316831683168317,-0.008131929980103536,platt_vegas,20+,WR
"[0.4,0.5)",182,0.4353329388434771,0.41208791208791207,-0.023245026755565057,platt_vegas,20+,WR
"[0.5,0.6)",15,0.5234423967686809,0.6,0.0765576032313191,platt_vegas,20+,WR
"[0,0.1)",7531,0.059743988243356916,0.05444164121630594,-0.0053023470270509784,platt_vol_vegas,20+,WR
"[0.1,0.2)",4232,0.14203909568405823,0.16280718336483932,0.02076808768078109,platt_vol_vegas,20+,WR
"[0.2,0.3)",1893,0.24359908582369047,0.24722662440570523,0.0036275385820147554,platt_vol_vegas,20+,WR
"[0.3,0.4)",803,0.34206403648059647,0.3175591531755915,-0.024504883305004943,platt_vol_vegas,20+,WR
"[0.4,0.5)",243,0.4383954715211183,0.4279835390946502,-0.010411932426468096,platt_vol_vegas,20+,WR
"[0.5,0.6)",29,0.5313094347156079,0.4482758620689655,-0.08303357264664235,platt_vol_vegas,20+,WR
"[0.6,0.7)",5,0.6238105592576009,0.2,-0.42381055925760086,platt_vol_vegas,20+,WR
