position,threshold,method,stratum,pred_vol_ref,p_raw,p_recal
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0,0.09705811623372333
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.01,0.11906764683390514
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.02,0.122777957176823
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.03,0.12501758160013368
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.04,0.12664472016177244
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.05,0.12793273970952232
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.06,0.12900471156510815
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.07,0.129926820522242
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.08,0.1307388354811313
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.09,0.1314665536293179
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.1,0.13212767721469662
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.11,0.13273488979322745
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.12,0.13329759586481296
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.13,0.1338229658348008
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.14,0.13431659491477174
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.15,0.13478293552307125
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.16,0.13522559070678106
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.17,0.13564751900901126
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.18,0.13605118106318578
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.19,0.1364386467581225
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.2,0.13681167506734673
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.21,0.1371717745163732
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.22,0.13752024967236898
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.23,0.13785823737019795
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.24,0.13818673528590786
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.25,0.13850662472511044
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.26,0.1388186889828319
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.27,0.13912362827437436
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.28,0.13942207198329443
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.29,0.13971458879012
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.3,0.14000169511230154
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.31,0.1402838621875971
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.32,0.14056152205969769
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.33,0.1408350726695333
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.34,0.14110488221353495
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.35000000000000003,0.14137129289772518
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.36,0.14163462419141523
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.37,0.14189517566469317
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.38,0.1421532294784949
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.39,0.1424090525838724
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.4,0.14266289867739523
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.41000000000000003,0.1429150099518832
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.42,0.14316561867546934
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.43,0.14341494862700185
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.44,0.14366321641178206
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.45,0.143910632678405
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.46,0.14415740325488663
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.47000000000000003,0.14440373022020345
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.48,0.14464981292576234
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.49,0.14489584898008936
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.5,0.14514203520912758
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.51,0.14538856860393287
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.52,0.14563564726723036
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.53,0.14588347137022448
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.54,0.14613224413124687
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.55,0.1463821728282773
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.56,0.14663346985810324
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.5700000000000001,0.14688635385591767
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.58,0.14714105089053064
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.59,0.14739779575214007
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.6,0.14765683335183544
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.61,0.14791842025479093
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.62,0.14818282637254893
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.63,0.1484503368440535
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.64,0.14872125414035373
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.65,0.14899590043441158
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.66,0.14927462028552396
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.67,0.14955778369793815
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.68,0.14984578962583295
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.6900000000000001,0.15013907001268717
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.7000000000000001,0.1504380944731168
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.71,0.15074337575081814
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.72,0.15105547611905284
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.73,0.15137501493252223
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.74,0.15170267759478778
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.75,0.1520392262781724
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.76,0.15238551282977142
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.77,0.15274249442702117
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.78,0.1531112527225372
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.79,0.15349301746019645
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.8,0.15388919588184025
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.81,0.154301409720695
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.8200000000000001,0.15473154226185107
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.8300000000000001,0.15518179894932696
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.84,0.15565478650634879
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.85,0.156153617795844
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.86,0.15668205316540082
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.87,0.15724469463982402
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.88,0.15784725857130386
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.89,0.15849696809831046
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.9,0.15920313462400904
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.91,0.15997804911705485
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.92,0.1608384048209585
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.93,0.16180768286359254
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.9400000000000001,0.16292040513657005
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.9500000000000001,0.16423033475647617
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.96,0.1658280315113964
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.97,0.1678844149407482
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.98,0.1707866469902617
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,0.99,0.17578699585045854
TE,12+,platt_vol_vegas,exante_low,3.91462319744097,1,0.21146842138046898
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0,0.18700538848134174
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.01,0.22434412099497075
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.02,0.2304767034428967
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.03,0.23415648921170643
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.04,0.2368196407362767
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.05,0.2389216395911599
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.06,0.24066695395961743
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.07,0.24216529900464626
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.08,0.24348248117202434
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.09,0.24466112233235734
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.1,0.2457304309926513
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.11,0.24671131007535607
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.12,0.24761924191410764
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.13,0.24846601934722445
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.14,0.2492608362016198
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.15,0.25001100228545153
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.16,0.25072242817951823
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.17,0.25139996346381693
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.18,0.25204763856799894
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.19,0.2526688414551666
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.2,0.2532664491550894
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.21,0.2538429273361024
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.22,0.25440040681675774
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.23,0.25494074315350723
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.24,0.2554655636161417
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.25,0.25597630463321985
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.26,0.25647424194544655
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.27,0.25696051511519213
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.28,0.2574361476218984
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.29,0.2579020634719394
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.3,0.25835910103188264
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.31,0.258808024631993
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.32,0.25924953436583137
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.33,0.25968427442055914
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.34,0.2601128402030938
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.35000000000000003,0.2605357844738957
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.36,0.2609536226588468
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.37,0.26136683747742584
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.38,0.2617758830000505
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.39,0.26218118822741593
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.4,0.26258316026872836
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.41000000000000003,0.2629821871829993
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.42,0.2633786405373541
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.43,0.2637728777280923
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.44,0.2641652441036193
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.45,0.2645560749230338
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.46,0.2649456971798846
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.47000000000000003,0.26533443131718815
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.48,0.2657225928571177
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.49,0.26611049396670367
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.5,0.26649844497934955
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.51,0.26688675589091165
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.52,0.26727573784847064
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.53,0.2676657046497136
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.54,0.2680569742710417
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.55,0.2684498704431244
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.56,0.268844724293659
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.5700000000000001,0.2692418760785951
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.58,0.2696416770251178
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.59,0.270044491312308
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.6,0.2704506982187248
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.61,0.27086069447032296
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.62,0.27127489682728145
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.63,0.2716937449547187
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.64,0.27211770463017443
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.65,0.2725472713505344
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.66,0.27298297441322245
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.67,0.27342538156162643
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.68,0.27387510430367046
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.6900000000000001,0.27433280403627464
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.7000000000000001,0.2747991991386079
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.71,0.2752750732354464
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.72,0.27576128488123547
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.73,0.27625877897915024
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.74,0.2767686003324958
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.75,0.2772919098350083
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.76,0.2778300039516705
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.77,0.2783843383363067
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.78,0.27895655669638136
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.79,0.27954852637831246
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.8,0.28016238265172544
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.81,0.2808005843843662
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.8200000000000001,0.28146598482256496
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.8300000000000001,0.2821619226853393
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.84,0.2828923410010939
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.85,0.28366194448919113
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.86,0.2844764115338415
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.87,0.2853426851704059
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.88,0.28626938127128754
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.89,0.28726737553323417
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.9,0.2883506722681572
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.91,0.28953773458521864
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.92,0.29085360498470725
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.93,0.29233345621116774
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.9400000000000001,0.2940289114327921
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.9500000000000001,0.2960202087346142
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.96,0.2984421868213111
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.97,0.3015485977199715
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.98,0.3059120205694905
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,0.99,0.3133734844921665
TE,12+,platt_vol_vegas,exante_mid,5.373120297321595,1,0.36462740464219257
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0,0.4230819683753983
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.01,0.479742333298652
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.02,0.48845988773106097
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.03,0.4936164934070836
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.04,0.49731433799389396
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.05,0.5002130248259444
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.06,0.5026065660994788
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.07,0.5046518780966187
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.08,0.5064426672043095
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.09,0.5080394015041746
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.1,0.5094833864021118
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.11,0.5108040977861327
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.12,0.5120233118233496
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.13,0.5131575765163792
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.14,0.5142197649780574
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.15,0.5152200916827753
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.16,0.5161668001694205
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.17,0.517066641962427
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.18,0.5179252184469788
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.19,0.5187472302298699
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.2,0.5195366625002245
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.21,0.5202969251507212
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.22,0.5210309603024037
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.23,0.5217413259373698
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.24,0.5224302617477405
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.25,0.523099741562206
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.26,0.523751515513164
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.27,0.5243871442713405
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.28,0.5250080270821675
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.29,0.5256154249121103
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.3,0.526210479702716
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.31,0.5267942305012532
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.32,0.5273676270661198
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.33,0.5279315414165675
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.34,0.5284867776984522
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.35000000000000003,0.5290340806625967
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.36,0.5295741429942361
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.37,0.5301076116866628
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.38,0.5306350936165931
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.39,0.5311571604506174
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.4,0.5316743529897248
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.41000000000000003,0.5321871850410006
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.42,0.5326961468912459
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.43,0.5332017084457062
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.44,0.5337043220857706
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.45,0.5342044252919667
TE,12+,platt_vol_vegas,exante_high,7.595970935454371,0.46,0.5347024430725122
