position,player_id,player_name,posteam,defteam,game_id,season,week,report_status,practice_status,team_spread,implied_total,pred_eff,pred_vol,lo_50_vol,hi_50_vol,lo_80_vol,hi_80_vol,lo_90_vol,hi_90_vol,pred_tot,lo_50_tot,hi_50_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,p_start,p_boom,p_start_recal,p_boom_recal,recal_method_start,recal_method_boom,med_vol,med_tot,pred_pass_eff,lo_50_pass_eff,hi_50_pass_eff,lo_80_pass_eff,hi_80_pass_eff,lo_90_pass_eff,hi_90_pass_eff,pred_db,lo_50_db,hi_50_db,lo_80_db,hi_80_db,lo_90_db,hi_90_db,pred_rush,lo_50_rush,hi_50_rush,lo_80_rush,hi_80_rush,lo_90_rush,hi_90_rush,pred_carry,lo_50_carry,hi_50_carry,lo_80_carry,hi_80_carry,lo_90_carry,hi_90_carry
RB,00-0032104,Ameer Abdullah,IND,SEA,2025_15_IND_SEA,2025,15,NA,NA,NA,NA,-0.0702656768011881,8.69145314599201,5.24999878462933,12.1329075073547,2.3650169857376,15.0178893062464,0.0268472566430127,17.356059035341,-0.610710837688944,-2.48082190864983,1.25940023327194,-4.25220949025797,3.03078781488008,-5.43051428267139,4.2090926072935,0.086,0.021,0.0883417954207329,0.0279314259146071,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0032764,Derrick Henry,BAL,CIN,2025_15_BAL_CIN,2025,15,NA,NA,NA,NA,-0.0385874923645479,18.0138297447103,14.5723753833477,21.455284106073,11.6873935844559,24.3402659049648,9.34922385536134,26.6784356340593,-0.695108517730276,-3.56827094878909,2.17805391332854,-6.28975863438714,4.89954159892659,-8.10005809438622,6.70984105892567,0.4295,0.2165,0.42548340858542,0.243720227396058,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0033280,Christian McCaffrey,SF,TEN,2025_15_TEN_SF,2025,15,NA,Full Participation in Practice,NA,NA,-0.082190807780015,20.3327638500868,16.8913094887241,23.7742182114494,14.0063276898323,26.6592000103412,11.6681579607378,28.9973697394358,-1.67116628523892,-4.75681802112076,1.41448545064292,-7.6795776641083,4.33724509363046,-9.62376070465905,6.28142813418121,0.4785,0.2475,0.473318904034777,0.275350604133269,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0033293,Aaron Jones,MIN,DAL,2025_15_MIN_DAL,2025,15,NA,Full Participation in Practice,NA,NA,-0.0400842284081146,15.2016518300142,11.7601974686515,18.6431061913769,8.87521566975979,21.5280879902686,6.5370459406652,23.8662577193632,-0.609346484134922,-3.20906578475647,1.99037281648662,-5.67154545042779,4.45285248215795,-7.30955602553128,6.09086305726143,0.3135,0.1395,0.312340858324808,0.162907537971878,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0033526,Samaje Perine,CIN,BAL,2025_15_BAL_CIN,2025,15,NA,NA,NA,NA,-0.0302826014357194,11.3661064460739,7.92465208471121,14.8075608074366,5.03967028581948,17.6925426063283,2.70150055672489,20.0307123354229,-0.344195271382416,-2.53458637161278,1.84619582884795,-4.60934634392793,3.9209558011631,-5.98945064400836,5.30106010124353,0.1935,0.0615,0.194876508679352,0.0763188201375206,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0033854,Dare Ogunbowale,HOU,ARI,2025_15_ARI_HOU,2025,15,NA,NA,NA,NA,-0.0718502241476205,7.98055341396634,4.53909905260366,11.422007775329,1.65411725371193,14.3069895742208,-0.68405247538266,16.6451593033153,-0.57340455161554,-2.35181363890868,1.20500453567761,-4.03634020054842,2.88953109731734,-5.15686613238646,4.01005702915538,0.0825,0.014,0.0848329447885942,0.0190791012947471,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0033923,Kareem Hunt,KC,LAC,2025_15_LAC_KC,2025,15,NA,NA,NA,NA,-0.0759019289598445,19.7593293617173,16.3178750003546,23.20078372308,13.4328932014629,26.0857655219717,11.0947234723683,28.4239352510663,-1.49977121350723,-4.53384713811274,1.53430471109827,-7.40775366588969,4.40821123887522,-9.31944022719748,6.31989780018301,0.47,0.2365,0.465015859907118,0.264177796915713,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0033955,Jeremy McNichols,WAS,NYG,2025_15_WAS_NYG,2025,15,NA,NA,NA,NA,-0.0420028492665071,8.93196825869958,5.4905138973369,12.3734226200623,2.60553209844516,15.258404418954,0.267362369350575,17.5965741480486,-0.375168116423384,-2.27560016633534,1.52526393348857,-4.07570807713149,3.32537184428472,-5.27311727214617,4.5227810392994,0.095,0.027,0.097348537875809,0.0353601850296842,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0034844,Saquon Barkley,PHI,LV,2025_15_LV_PHI,2025,15,NA,NA,NA,NA,-0.0313431436756129,23.7806979743391,20.3392436129765,27.2221523357018,17.4542618140847,30.1071341345936,15.1160920849901,32.4453038636881,-0.745361833316068,-4.12935705461835,2.63863338798621,-7.33471057843668,5.84398691180455,-9.46687152260767,7.97614785597554,0.6745,0.438,0.665939741384924,0.462147435983123,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035250,Devin Singletary,NYG,WAS,2025_15_WAS_NYG,2025,15,NA,NA,NA,NA,-0.066651701644042,13.728587345261,10.2871329838983,17.1700417066237,7.40215118500656,20.0550235055154,5.06398145591198,22.39319323461,-0.915033707730505,-3.36322388928283,1.53315647382182,-5.68217368448859,3.85210626902758,-7.22470999073075,5.39464257526974,0.247,0.0855,0.247354009471128,0.103648493641917,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035261,Tony Pollard,TEN,SF,2025_15_TEN_SF,2025,15,NA,Full Participation in Practice,NA,NA,-0.0867353081298367,17.6701589214925,14.2287045601298,21.1116132828551,11.343722761238,23.9965950817469,9.00555303214346,26.3347648108415,-1.53262667875883,-4.37336409227493,1.30811073475726,-7.06413848265727,3.9988851251396,-8.85400784406063,5.78875448654296,0.369,0.1705,0.366478973532662,0.195878263390267,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035537,Ty Johnson,BUF,NE,2025_15_BUF_NE,2025,15,NA,NA,NA,NA,0.00967581593824525,8.69489114415767,5.25343678279499,12.1363455055203,2.36845498390326,15.0213273044121,0.0302852548086676,17.3594970335067,0.0841301663139483,-1.7864167324461,1.954677065074,-3.55821713442793,3.72647746705583,-4.73679652977398,4.90505686240187,0.107,0.0295,0.109324957161537,0.0384206521186779,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035685,David Montgomery,DET,LA,2025_15_DET_LA,2025,15,NA,NA,NA,NA,-0.0479465082112489,11.473167576743,8.0317132153803,14.9146219381057,5.14673141648857,17.7996037369974,2.80856168739398,20.137773466092,-0.550098323427342,-2.75262258582795,1.65242593897326,-4.83887520856784,3.73867856171316,-6.22662427550428,5.12642762864959,0.178,0.0505,0.179623578651192,0.0635154461912856,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035700,Josh Jacobs,GB,DEN,2025_15_GB_DEN,2025,15,Questionable,Limited Participation in Practice,NA,NA,-0.0582892160328489,19.1064553311574,15.6650009697947,22.5479096925201,12.780019170903,25.4328914914118,10.4418494418084,27.7710612205064,-1.11370030241981,-4.08830087707706,1.86090027223744,-6.90587176899469,4.67847116415507,-8.78008457221254,6.55268396737292,0.473,0.23,0.467946062620296,0.257549892553242,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036139,Rico Dowdle,CAR,NO,2025_15_CAR_NO,2025,15,NA,NA,NA,NA,-0.0525318000450236,18.0568567028714,14.6154023415087,21.498311064234,11.7304205426169,24.3832928631258,9.39225081352236,26.7214625922204,-0.948559185756883,-3.82576319934851,1.92864482783474,-6.55107911163311,4.65396074011935,-8.36392505998858,6.46680668847481,0.427,0.2,0.423044389245467,0.226693368890266,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036223,Jonathan Taylor,IND,SEA,2025_15_IND_SEA,2025,15,NA,NA,NA,NA,-0.0828350910996076,23.8097027793127,20.36824841795,27.2511571406753,17.4832666190582,30.1361389395671,15.1450968899637,32.4743086686617,-1.97227889877894,-5.35870540526622,1.41414760770834,-8.56636186630092,4.62180406874304,-10.7000546954116,6.75549689785375,0.624,0.3635,0.616028450901158,0.390367344519457,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036275,D'Andre Swift,CHI,CLE,2025_15_CLE_CHI,2025,15,NA,NA,NA,NA,-0.0642717664080225,16.0704174953762,12.6289631340135,19.5118718567389,9.7439813351218,22.3968536556306,7.40581160602721,24.7350233847252,-1.03287411934222,-3.71913282357427,1.65338458488983,-6.2635834626577,4.19783522397326,-7.95612010072623,5.8903718620418,0.341,0.1585,0.339171792685289,0.183192455253956,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036555,Chuba Hubbard,CAR,NO,2025_15_CAR_NO,2025,15,NA,NA,NA,NA,-0.0490246487616897,12.1558617077972,8.71440734643454,15.5973160691599,5.82942554754281,18.4822978680516,3.49125581844822,20.8204675971462,-0.595936850620432,-2.87476342677757,1.68288972553671,-5.03329035083308,3.84141664959222,-6.46911537612709,5.27724167488623,0.1905,0.057,0.19192635021883,0.0711049750468745,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036875,Rhamondre Stevenson,NE,BUF,2025_15_BUF_NE,2025,15,NA,NA,NA,NA,-0.0835002322859561,14.8615828794255,11.4201285180629,18.3030372407882,8.53514671917114,21.18801903968,6.19697699007655,23.5261887687745,-1.24094562256902,-3.80623910056662,1.32434785542858,-6.23611028878994,3.7542190436519,-7.852430113857,5.37053886871895,0.2685,0.099,0.26838688513907,0.118720289252831,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036919,Kenneth Gainwell,PIT,MIA,2025_15_MIA_PIT,2025,15,NA,NA,NA,NA,-0.0620212762097614,10.9205713816712,7.47911702030847,14.3620257430338,4.59413522141674,17.2470075419256,2.25596549232215,19.5851772710202,-0.677307774031042,-2.81669425898194,1.46207871091986,-4.84314215854714,3.48852661048505,-6.19110987404058,4.8364943259785,0.151,0.051,0.152984348703349,0.0641018460097538,platt_vegas,platt_vegas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
