component,stratum,nominal,empirical,sharpness,delta
efficiency,low_opp_3_5,0.5,0.45597564070032987,0.8375173751408143,-0.044024359299670135
efficiency,low_opp_3_5,0.8,0.7508246637909161,1.6731992087801533,-0.049175336209083986
efficiency,low_opp_3_5,0.9,0.8672925653387465,2.254244979646432,-0.032707434661253476
volume,low_opp_3_5,0.5,0.5389495052017255,2.7876071064484766,0.038949505201725465
volume,low_opp_3_5,0.8,0.8619639685359046,5.229620795738433,0.06196396853590458
volume,low_opp_3_5,0.9,0.959908652626237,7.027665006888747,0.05990865262623701
combined,low_opp_3_5,0.5,0.5019030702867292,3.606316154674385,0.0019030702867292026
combined,low_opp_3_5,0.8,0.7959908652626237,7.10162597953835,-0.0040091347373762964
combined,low_opp_3_5,0.9,0.8952042628774423,9.481838492762776,-0.004795737122557764
