position,rank,player_id,player_name,player_disp,posteam,defteam,start_pct,boom_pct,disp_vol,report_status,p_start_recal,p_boom_recal,pred_vol
RB,26,00-0033293,Aaron Jones,Aaron Jones,MIN,DAL,31,16,15,NA,0.3123408583248078,0.16290753797187812,15.2016518300142
RB,27,00-0037840,Kyren Williams,Kyren Williams,LA,DET,31,15,16,NA,0.3123408583248078,0.15158376335707818,15.829656643804126
RB,28,00-0040730,RJ Harvey,RJ Harvey,DEN,GB,30,14,15,NA,0.3035558433018762,0.1412626394319901,14.976215093488896
RB,29,00-0038134,Kenneth Walker III,Kenneth Walker III,SEA,IND,30,13,15,NA,0.2991624089005495,0.130864369470722,15.275081510141309
RB,30,00-0040236,Kyle Monangai,Kyle Monangai,CHI,CLE,30,15,15,NA,0.2986742086004354,0.14995903003369165,15.100038198088432
RB,31,00-0039384,Tyrone Tracy Jr.,Tyrone Tracy Jr.,NYG,WAS,29,14,14,NA,0.29428002032507805,0.13962607350564815,14.412053609147636
RB,32,00-0037228,Jaylen Warren,Jaylen Warren,PIT,MIA,29,13,15,NA,0.2869547384185788,0.130864369470722,14.755577793204864
RB,33,00-0036875,Rhamondre Stevenson,Rhamondre Stevenson,NE,BUF,27,12,15,NA,0.26838688513906983,0.11872028925283082,14.861582879425548
RB,34,00-0037197,Isiah Pacheco,Isiah Pacheco,KC,LAC,25,11,14,NA,0.25322629113456563,0.11260333707632648,14.040619448909244
RB,35,00-0035250,Devin Singletary,Devin Singletary,NYG,WAS,25,10,14,NA,0.2473540094711284,0.10364849364191664,13.728587345260976
RB,36,00-0039738,Blake Corum,Blake Corum,LA,DET,20,8,13,NA,0.20175667924934831,0.07747322224437612,12.57365469538652
RB,37,00-0039165,Zach Charbonnet,Zach Charbonnet,SEA,IND,20,8,13,NA,0.1958596894266626,0.08092755966718297,12.786839077029397
RB,38,00-0033526,Samaje Perine,Samaje Perine,CIN,BAL,19,8,11,NA,0.19487650867935247,0.07631882013752056,11.366106446073887
RB,39,00-0036555,Chuba Hubbard,Chuba Hubbard,CAR,NO,19,7,12,NA,0.19192635021883037,0.07110497504687452,12.15586170779722
RB,40,00-0040242,Jacory Croskey-Merritt,Jacory Croskey-Merritt,WAS,NYG,19,8,12,NA,0.1860231778100899,0.08092755966718297,12.154492964735455
RB,41,00-0035685,David Montgomery,David Montgomery,DET,LA,18,6,11,NA,0.17962357865119208,0.06351544619128564,11.47316757674298
RB,42,00-0037525,Jordan Mason,Jordan Mason,MIN,DAL,18,6,11,NA,0.17913110067869498,0.05762609654266285,11.058414080544535
RB,43,00-0039032,Tyjae Spears,Tyjae Spears,TEN,SF,15,6,11,NA,0.15446691977986043,0.05584990912997259,11.14718422106329
RB,44,00-0036919,Kenneth Gainwell,Kenneth Gainwell,PIT,MIA,15,6,11,NA,0.15298434870334937,0.06410184600975384,10.920571381671154
RB,45,00-0036924,Michael Carter,Michael Carter,ARI,HOU,14,5,11,NA,0.14210164431678446,0.05049342510171656,10.766424973567544
RB,46,00-0039405,Jawhar Jordan,Jawhar Jordan,HOU,ARI,13,4,10,NA,0.12722909085919754,0.03781005205888665,10.228199068284034
RB,47,00-0037746,Brian Robinson,Brian Robinson,SF,TEN,12,4,10,NA,0.1162957310478588,0.0408559249024819,9.658357343242598
RB,48,00-0035537,Ty Johnson,Ty Johnson,BUF,NE,11,4,9,NA,0.10932495716153684,0.03842065211867788,8.694891144157667
RB,49,00-0038555,Tank Bigsby,Tank Bigsby,PHI,LV,10,4,9,NA,0.10384011538974924,0.03658663590003337,8.5175800230225
RB,50,00-0033955,Jeremy McNichols,Jeremy McNichols,WAS,NYG,10,4,9,NA,0.09734853787580904,0.03536018502968423,8.931968258699575
RB,51,00-0039373,Audric Estimé,Audric Estimé,NO,CAR,10,3,9,NA,0.09584894509080634,0.03289776267832341,8.652052307898177
RB,52,00-0038454,Keaton Mitchell,Keaton Mitchell,BAL,CIN,10,4,9,NA,0.0953489485304094,0.03597379601665403,8.736322581261792
RB,53,00-0038738,Hunter Luepke,Hunter Luepke,DAL,MIN,9,3,9,NA,0.09334829024857136,0.03289776267832341,8.501906029954338
RB,54,00-0040238,LeQuint Allen Jr.,LeQuint Allen Jr.,JAX,NYJ,9,3,8,NA,0.09234755220763773,0.0316615625176697,8.250283304668267
RB,55,00-0037563,Malik Davis,Malik Davis,DAL,MIN,9,3,9,NA,0.0908459246665567,0.03351459303717058,9.048401588137398
RB,56,00-0032104,Ameer Abdullah,Ameer Abdullah,IND,SEA,9,3,9,NA,0.08834179542073291,0.02793142591460713,8.691453145992012
RB,57,00-0033854,Dare Ogunbowale,Dare Ogunbowale,HOU,ARI,8,2,8,NA,0.08483294478859424,0.01907910129474714,7.98055341396634
RB,58,00-0039798,Isaiah Davis,Isaiah Davis,NYJ,JAX,8,2,8,NA,0.08332801984925559,0.01971952589055912,8.3757219824017
TE,1,00-0037744,Trey McBride,Trey McBride,ARI,HOU,68,42,9,NA,0.6785122510086915,0.4238780924408349,8.669562093789237
TE,2,00-0033288,George Kittle,George Kittle,SF,TEN,60,40,8,NA,0.5957427553636169,0.39718002093045135,8.063329334297743
TE,3,00-0036970,Kyle Pitts,Kyle Pitts (Q),ATL,TB,55,28,8,Questionable,0.5535241432139176,0.27618775788264166,7.713067258489922
TE,4,00-0040663,Harold Fannin Jr.,Harold Fannin Jr.,CLE,CHI,52,29,8,NA,0.5245987690032167,0.2907558715579075,7.517532320754602
TE,5,00-0039847,Theo Johnson,Theo Johnson,NYG,WAS,50,24,7,NA,0.4957905236731979,0.24311036160410401,7.285984556267772
TE,6,00-0033090,Hunter Henry,Hunter Henry,NE,BUF,49,24,7,NA,0.49079395313808927,0.24365439967690233,7.245660556563422
TE,7,00-0030506,Travis Kelce,Travis Kelce,KC,LAC,47,23,7,NA,0.4679542411026337,0.2289451366581165,7.087260213941963
TE,8,00-0040128,Tyler Warren,Tyler Warren,IND,SEA,46,24,7,NA,0.4645523542288099,0.2409336277600178,7.0670991204314975
TE,9,00-0039338,Brock Bowers,Brock Bowers,LV,PHI,40,20,7,NA,0.39607586415985657,0.19830783711097055,6.590195407371219
TE,10,00-0035689,Dawson Knox,Dawson Knox,BUF,NE,39,17,7,NA,0.3923281722222731,0.1746722389506838,6.530980517152432
TE,11,00-0034383,Dalton Schultz,Dalton Schultz,HOU,ARI,39,16,6,NA,0.390956429868096,0.15978640947157205,6.499688433695884
TE,12,00-0038933,Dalton Kincaid,Dalton Kincaid,BUF,NE,37,18,6,NA,0.36619131473566136,0.18017696603800107,6.352808822938977
TE,13,00-0034351,Dallas Goedert,Dallas Goedert,PHI,LV,35,17,6,NA,0.3475283911196298,0.16750910045132417,6.2217195697876875
TE,14,00-0036040,Juwan Johnson,Juwan Johnson,NO,CAR,35,15,6,NA,0.34717310456825884,0.1487393730081163,6.184157511522383
TE,15,00-0034753,Mark Andrews,Mark Andrews,BAL,CIN,33,16,6,NA,0.33414236091644944,0.15978640947157205,6.086135273481064
TE,16,00-0039793,AJ Barner,AJ Barner,SEA,IND,32,13,6,NA,0.3170639065459617,0.13324681872828903,5.948570511943813
TE,17,00-0038935,Brenton Strange,Brenton Strange,JAX,NYJ,31,14,6,NA,0.30868075554616814,0.13822977401709063,5.874243837565695
TE,18,00-0038041,Jake Ferguson,Jake Ferguson (Q),DAL,MIN,31,13,6,Questionable,0.3053823797083788,0.13047727086436067,5.864676929413995
TE,19,00-0040126,Colston Loveland,Colston Loveland,CHI,CLE,28,11,6,NA,0.27522352341336664,0.11273314778856232,5.58458933255413
TE,20,00-0035229,T.J. Hockenson,T.J. Hockenson,MIN,DAL,25,9,5,NA,0.2545799479703822,0.09051627213531165,5.376611684836809
TE,21,00-0040189,Oronde Gadsden II,Oronde Gadsden II,LAC,KC,25,10,5,NA,0.24992165103044325,0.09662901075837764,5.356786087914435
TE,22,00-0033881,Evan Engram,Evan Engram,DEN,GB,24,11,5,NA,0.24491582012475532,0.10773736503104343,5.2946127211061675
TE,23,00-0037252,Greg Dulcich,Greg Dulcich,MIA,PIT,21,8,5,NA,0.2149544220087297,0.07828657851373357,4.9945789083775365
TE,24,00-0040584,Gunnar Helm,Gunnar Helm,TEN,SF,21,8,5,NA,0.2141050191280721,0.07773060831166481,4.99467237598378
TE,25,00-0031610,Darren Waller,Darren Waller,MIA,PIT,21,8,5,NA,0.2116139242378582,0.07828657851373357,4.973259857828635
TE,26,00-0036290,Cole Kmet,Cole Kmet,CHI,CLE,19,7,5,NA,0.19302006486515205,0.06772326333731418,4.7531036719856425
TE,27,00-0036244,Colby Parkinson,Colby Parkinson,LA,DET,19,7,5,NA,0.19272896179233248,0.06549964650018505,4.740418243596268
TE,28,00-0037809,Chig Okonkwo,Chig Okonkwo,TEN,SF,18,5,5,NA,0.18031747714515667,0.05105287777155305,4.576413939944988
TE,29,00-0038558,Darnell Washington,Darnell Washington (Q),PIT,MIA,17,5,4,Questionable,0.1694773347439643,0.04772173962514739,4.449939592554926
TE,30,00-0039144,Luke Musgrave,Luke Musgrave,GB,DEN,16,5,4,NA,0.16000877019939255,0.05105287777155305,4.336799460788341
TE,31,00-0034613,Tanner Hudson,Tanner Hudson,CIN,BAL,15,5,4,NA,0.15252503881055243,0.05216355226637702,4.2564975538556755
TE,32,00-0039359,Cade Stover,Cade Stover,HOU,ARI,15,4,4,NA,0.15015092114313708,0.04383738052702465,4.147921078575895
TE,33,00-0036894,Pat Freiermuth,Pat Freiermuth,PIT,MIA,14,4,4,NA,0.14335163292487862,0.04494695597948644,4.116931744016335
TE,34,00-0039074,Davis Allen,Davis Allen,LA,DET,14,3,4,NA,0.13974166046132744,0.03330891883302643,4.014422373964925
TE,35,00-0038115,Daniel Bellinger,Daniel Bellinger,NYG,WAS,14,5,4,NA,0.1372559231843576,0.04605673032718034,4.029234129690114
TE,36,00-0037005,Tommy Tremble,Tommy Tremble,CAR,NO,13,4,4,NA,0.12800339275430067,0.03607701881924852,3.852624967678427
TE,37,00-0037306,John FitzPatrick,John FitzPatrick,GB,DEN,12,3,4,NA,0.12268142463067172,0.0299902311000344,3.7494288184305464
WR,1,00-0036900,Ja'Marr Chase,Ja'Marr Chase,CIN,BAL,53,38,11,NA,0.5344898954949766,0.37751004016064255,10.573673895127492
WR,2,00-0038117,Wan'Dale Robinson,Wan'Dale Robinson,NYG,WAS,50,26,10,NA,0.4980941253445222,0.2648809523809524,10.196496842568678
WR,3,00-0038543,Jaxon Smith-Njigba,Jaxon Smith-Njigba,SEA,IND,46,24,9,NA,0.45798180246182585,0.24342745861733203,8.780797385376246
WR,4,00-0039064,Zay Flowers,Zay Flowers,BAL,CIN,45,24,9,NA,0.4518290771321424,0.24342745861733203,8.822755300205229
WR,5,00-0039075,Puka Nacua,Puka Nacua,LA,DET,44,26,9,NA,0.4434507339510801,0.2648809523809524,9.10615996150741
WR,6,00-0036554,Nico Collins,Nico Collins,HOU,ARI,42,22,8,NA,0.42105982892103655,0.22075782537067545,8.436631052198903
WR,7,00-0036613,Jaylen Waddle,Jaylen Waddle,MIA,PIT,41,22,8,NA,0.4138797672046202,0.22075782537067545,8.19864757002077
WR,8,00-0040129,Emeka Egbuka,Emeka Egbuka,TB,ATL,39,20,8,NA,0.391315135912158,0.20042194092827004,8.275768166466799
WR,9,00-0037247,George Pickens,George Pickens,DAL,MIN,38,20,8,NA,0.3795219000518465,0.20498614958448755,8.293466405293229
WR,10,00-0036259,Jauan Jennings,Jauan Jennings,SF,TEN,37,20,8,NA,0.3718318029726688,0.20498614958448755,7.863566831101833
WR,11,00-0036358,CeeDee Lamb,CeeDee Lamb,DAL,MIN,36,20,8,NA,0.35901758462629685,0.20042194092827004,8.255890246094708
WR,12,00-0037240,Jameson Williams,Jameson Williams,DET,LA,35,20,8,NA,0.35389298182331835,0.20042194092827004,7.536376667458575
WR,13,00-0038559,Michael Wilson,Michael Wilson,ARI,HOU,35,20,8,NA,0.34876908822406666,0.20042194092827004,8.282661437948244
WR,14,00-0034960,Jakobi Meyers,Jakobi Meyers,JAX,NYJ,34,20,8,NA,0.33647500170996314,0.20042194092827004,7.789016479671913
WR,15,00-0035640,DK Metcalf,DK Metcalf,PIT,MIA,33,20,8,NA,0.33237810607293605,0.20042194092827004,7.648799042640828
WR,16,00-0036252,Michael Pittman,Michael Pittman,IND,SEA,32,20,8,NA,0.3241862087893812,0.19865319865319864,8.382069671160906
WR,17,00-0038124,Christian Watson,Christian Watson,GB,DEN,32,20,7,NA,0.31906765047638547,0.19865319865319864,6.936764957377842
WR,18,00-0035659,Terry McLaurin,Terry McLaurin,WAS,NYG,32,20,7,NA,0.3175323019437724,0.20042194092827004,7.21498358581853
WR,19,00-0037239,Chris Olave,Chris Olave,NO,CAR,31,14,8,NA,0.3057648936352002,0.144880174291939,7.5233160211214765
WR,20,00-0036963,Amon-Ra St. Brown,Amon-Ra St. Brown,DET,LA,29,14,7,NA,0.2878715993811028,0.144880174291939,7.47545905311492
WR,21,00-0034348,Courtland Sutton,Courtland Sutton,DEN,GB,29,14,7,NA,0.28582781318396583,0.144880174291939,7.037960076000183
WR,22,00-0031381,Davante Adams,Davante Adams (Q),LA,DET,28,13,7,Questionable,0.28225180391690685,0.1251788268955651,6.811796933766568
WR,23,00-0039915,Ladd McConkey,Ladd McConkey,LAC,KC,28,14,7,NA,0.28020873062070767,0.14082503556187767,6.976073149248579
WR,24,00-0031408,Mike Evans,Mike Evans (Q),TB,ATL,28,13,7,Questionable,0.27612339376804607,0.1251788268955651,6.77230970736639
WR,25,00-0036322,Justin Jefferson,Justin Jefferson,MIN,DAL,27,14,7,NA,0.2694871117330839,0.14082503556187767,6.962174265488053
WR,26,00-0039067,Rashee Rice,Rashee Rice,KC,LAC,27,14,7,NA,0.26795609733058773,0.14082503556187767,7.221096458326815
WR,27,00-0033555,Mack Hollins,Mack Hollins,NE,BUF,26,10,6,NA,0.2643843865433497,0.10277777777777776,6.478803737403567
WR,28,00-0040124,Tetairoa McMillan,Tetairoa McMillan,CAR,NO,26,13,7,NA,0.25928358198209855,0.1251788268955651,6.797575486611341
WR,29,00-0039893,Brian Thomas Jr.,Brian Thomas Jr.,JAX,NYJ,25,13,7,NA,0.2536750135552625,0.1251788268955651,6.590226168728481
WR,30,00-0035719,Deebo Samuel Sr.,Deebo Samuel Sr. (Q),WAS,NYG,24,13,7,Questionable,0.23737401676224987,0.1251788268955651,6.862715586336995
WR,31,00-0038563,Tre Tucker,Tre Tucker,LV,PHI,24,10,7,NA,0.2353380450091088,0.09750566893424036,6.720890875586392
WR,32,00-0039146,Jayden Reed,Jayden Reed,GB,DEN,23,7,6,NA,0.2312672680722395,0.07338551859099804,6.067174003235804
WR,33,00-0037614,John Metchie III,John Metchie III,NYJ,JAX,23,10,6,NA,0.23075853216766312,0.10277777777777776,6.425400171054017
WR,34,00-0038606,Parker Washington,Parker Washington (Q),JAX,NYJ,23,10,6,Questionable,0.23075853216766312,0.09750566893424036,6.469723370455531
WR,35,00-0036309,Darnell Mooney,Darnell Mooney,ATL,TB,22,7,6,NA,0.22313055200201048,0.07338551859099804,6.2113202819433155
WR,36,00-0033921,Chris Godwin Jr.,Chris Godwin Jr.,TB,ATL,22,10,6,NA,0.22109741742498343,0.09750566893424036,6.443401484538641
WR,37,00-0036407,Jerry Jeudy,Jerry Jeudy,CLE,CHI,22,10,6,NA,0.22008101120773976,0.09750566893424036,6.433903958679188
WR,38,00-0039894,Xavier Worthy,Xavier Worthy,KC,LAC,22,11,6,NA,0.2180485249993125,0.1111111111111111,6.34501262535773
WR,39,00-0039890,Adonai Mitchell,Adonai Mitchell,NYJ,JAX,22,7,7,NA,0.21754047201151577,0.07338551859099804,6.707317799666579
WR,40,00-0039424,Devaughn Vele,Devaughn Vele,NO,CAR,21,7,6,NA,0.21043067947824737,0.07338551859099804,6.2816146190012985
WR,41,00-0031588,Stefon Diggs,Stefon Diggs,NE,BUF,20,7,6,NA,0.20434110402695785,0.07338551859099804,5.969647860678538
WR,42,00-0033908,Cooper Kupp,Cooper Kupp,SEA,IND,20,7,6,NA,0.20383383467839697,0.07338551859099804,6.1772245514454065
WR,43,00-0037816,Romeo Doubs,Romeo Doubs,GB,DEN,20,7,6,NA,0.2002838114895794,0.06609071274298056,5.72807006283507
WR,44,00-0030279,Keenan Allen,Keenan Allen,LAC,KC,20,7,6,NA,0.1957217604143237,0.07338551859099804,6.129681205562834
WR,45,00-0039916,Ricky Pearsall,Ricky Pearsall,SF,TEN,19,7,6,NA,0.19369502032135827,0.06609071274298056,6.036626876986119
WR,46,00-0037261,Khalil Shakir,Khalil Shakir,BUF,NE,19,7,6,NA,0.1931884172927976,0.06609071274298056,6.026504074630147
WR,47,00-0036040,Juwan Johnson,Juwan Johnson,NO,CAR,19,7,6,NA,0.19065590023225387,0.06609071274298056,6.000604808608669
WR,48,00-0040735,Luther Burden III,Luther Burden III,CHI,CLE,19,7,6,NA,0.1886304917156729,0.06609071274298056,6.067654646964
WR,49,00-0039491,Jalen Coker,Jalen Coker,CAR,NO,19,7,6,NA,0.18812422467572576,0.06609071274298056,5.700167385797076
WR,50,00-0035535,Darius Slayton,Darius Slayton,NYG,WAS,19,7,6,NA,0.18761799192442433,0.06609071274298056,5.713101515188839
WR,51,00-0039868,Troy Franklin,Troy Franklin,DEN,GB,19,7,6,NA,0.1855934063597088,0.06609071274298056,6.056469424111636
WR,52,00-0038997,Josh Downs,Josh Downs,IND,SEA,17,7,6,NA,0.17295274616927947,0.06609071274298056,6.08977587785331
WR,53,00-0040705,Chimere Dike,Chimere Dike,TEN,SF,17,7,6,NA,0.1714374341075733,0.06609071274298056,6.045060924431008
WR,54,00-0034827,DJ Moore,DJ Moore,CHI,CLE,16,7,6,NA,0.163866187903026,0.06609071274298056,5.921234205847054
WR,55,00-0036415,Van Jefferson,Van Jefferson,TEN,SF,16,7,6,NA,0.163866187903026,0.06609071274298056,5.576621944374467
WR,56,00-0039410,Ryan Flournoy,Ryan Flournoy,DAL,MIN,14,7,5,NA,0.13669018768231464,0.06609071274298056,5.33377659830032
WR,57,00-0035359,David Sills,David Sills,ATL,TB,13,6,5,NA,0.13468265825463177,0.05778491171749599,5.228832121555132
WR,58,00-0031610,Darren Waller,Darren Waller,MIA,PIT,13,5,5,NA,0.13016875038722162,0.04932735426008968,5.061638648656319
WR,59,00-0039342,Xavier Legette,Xavier Legette,CAR,NO,13,4,5,NA,0.12565917196703552,0.03816793893129771,5.421306852283686
WR,60,00-0032211,Tyler Lockett,Tyler Lockett,LV,PHI,12,5,5,NA,0.12365634783062822,0.04932735426008968,5.187769025258429
WR,61,00-0037545,Rashid Shaheed,Rashid Shaheed,SEA,IND,12,5,5,NA,0.12015358838646203,0.04932735426008968,5.081682338101847
WR,62,00-0037291,Jalen Nailor,Jalen Nailor,MIN,DAL,11,3,5,NA,0.10867812995060212,0.032,4.9644770219626695
WR,63,00-0040782,Isaiah Bond,Isaiah Bond,CLE,CHI,10,2,5,NA,0.10127750481016858,0.02405180388529139,4.744366798843484
WR,64,00-0035208,Olamide Zaccheaus,Olamide Zaccheaus,CHI,CLE,10,2,5,NA,0.10011797383941852,0.02405180388529139,4.880600258715619
WR,65,00-0040727,Tre Harris,Tre Harris,LAC,KC,10,2,5,NA,0.09854898520669585,0.02405180388529139,4.964659290366247
WR,66,00-0040729,Jack Bech,Jack Bech,LV,PHI,10,2,5,NA,0.09854898520669585,0.02405180388529139,4.80488092458794
WR,67,00-0035406,Lil'Jordan Humphrey,Lil'Jordan Humphrey,DEN,GB,10,2,5,NA,0.0983509430634778,0.02405180388529139,4.872328444688082
