bin,n,pred,emp,delta,method,threshold,position
"[0.5,0.6)",30,0.5268563454047939,0.4,-0.12685634540479385,star_platt,20+,WR
"[0,0.1)",3137,0.05842779309563301,0.08256295824035703,0.024135165144724025,raw,bust,WR
"[0.1,0.2)",3976,0.15115642062739043,0.15669014084507044,0.005533720217680005,raw,bust,WR
"[0.2,0.3)",3442,0.24979852350849005,0.2475305055200465,-0.0022680179884435603,raw,bust,WR
"[0.3,0.4)",3616,0.3448108721755886,0.3467920353982301,0.0019811632226415243,raw,bust,WR
"[0.4,0.5)",559,0.4252835301903742,0.4203935599284436,-0.004889970261930554,raw,bust,WR
"[0.5,0.6)",6,0.5065420416386277,0.3333333333333333,-0.1732087083052944,raw,bust,WR
"[0,0.1)",1665,0.06020808211206488,0.07027027027027027,0.010062188158205393,platt,bust,WR
"[0.1,0.2)",4638,0.1518821973453037,0.13238464855541182,-0.019497548789891878,platt,bust,WR
"[0.2,0.3)",4977,0.2505550669194741,0.24392204139039583,-0.006633025529078268,platt,bust,WR
"[0.3,0.4)",3388,0.3326741551581151,0.36865407319952775,0.03597991804141265,platt,bust,WR
"[0.4,0.5)",68,0.4110752491386792,0.45588235294117646,0.04480710380249725,platt,bust,WR
"[0,0.1)",1875,0.07182786233519585,0.07093333333333333,-8.945290018625152e-4,iso,bust,WR
"[0.1,0.2)",5279,0.139624104838214,0.14434551998484563,0.00472141514663163,iso,bust,WR
"[0.2,0.3)",3650,0.2517735241690246,0.2484931506849315,-0.003280373484093102,iso,bust,WR
"[0.3,0.4)",3626,0.3508201172921033,0.3565912851627137,0.0057711678706104386,iso,bust,WR
"[0.4,0.5)",306,0.4123156873716279,0.42483660130718953,0.01252091393556165,iso,bust,WR
"[0,0.1)",1980,0.06284220444091493,0.0696969696969697,0.006854765256054773,strat_platt,bust,WR
"[0.1,0.2)",4378,0.1543930186000069,0.13407948835084513,-0.02031353024916177,strat_platt,bust,WR
"[0.2,0.3)",5005,0.248592374675486,0.25034965034965034,0.001757275674164338,strat_platt,bust,WR
"[0.3,0.4)",3092,0.3467680665662075,0.3628719275549806,0.01610386098877309,strat_platt,bust,WR
"[0.4,0.5)",281,0.4164745622733974,0.44483985765124556,0.028365295377848154,strat_platt,bust,WR
"[0,0.1)",1888,0.06658810625588636,0.0704449152542373,0.003856808998350933,strat_iso,bust,WR
"[0.1,0.2)",5146,0.1409822334326021,0.14088612514574428,-9.610828685782669e-5,strat_iso,bust,WR
"[0.2,0.3)",3674,0.24892010855539598,0.24986390854654328,9.437999911472983e-4,strat_iso,bust,WR
"[0.3,0.4)",3501,0.3489408429866434,0.3513281919451585,0.002387348958515112,strat_iso,bust,WR
"[0.4,0.5)",524,0.41373653169590063,0.41603053435114506,0.0022940026552444315,strat_iso,bust,WR
"[0.5,0.6)",3,0.5,0.3333333333333333,-0.16666666666666669,strat_iso,bust,WR
