bin,n,pred,emp,delta,method,threshold,position
"[0.2,0.3)",450,0.24733773648542248,0.23555555555555555,-0.011782180929866937,platt,20+,RB
"[0.3,0.4)",171,0.33847265341637256,0.29239766081871343,-0.046074992597659126,platt,20+,RB
"[0.4,0.5)",61,0.43648227751316254,0.39344262295081966,-0.04303965456234288,platt,20+,RB
"[0.5,0.6)",10,0.5450264016069847,0.4,-0.14502640160698466,platt,20+,RB
"[0.6,0.7)",2,0.6287363073457228,0.5,-0.12873630734572283,platt,20+,RB
"[0.7,0.8)",3,0.7320211459042705,0.6666666666666666,-0.06535447923760385,platt,20+,RB
"[0,0.1)",1048,0.029476509210329082,0.04770992366412214,0.01823341445379306,iso,20+,RB
"[0.1,0.2)",393,0.17214335091928182,0.14249363867684478,-0.029649712242437037,iso,20+,RB
"[0.2,0.3)",617,0.24449546786142648,0.23824959481361427,-0.0062458730478122115,iso,20+,RB
"[0.3,0.4)",88,0.33703939285966267,0.2159090909090909,-0.12113030195057176,iso,20+,RB
"[0.4,0.5)",76,0.4445986201850496,0.39473684210526316,-0.04986177807978642,iso,20+,RB
"[0.5,0.6)",21,0.5440709617180205,0.38095238095238093,-0.16311858076563956,iso,20+,RB
"[0.6,0.7)",1,0.6666666666666666,0,-0.6666666666666666,iso,20+,RB
"[0.7,0.8)",1,0.75,1,0.25,iso,20+,RB
"[0.9,1]",2,1,0.5,-0.5,iso,20+,RB
"[0,0.1)",986,0.03887041859976898,0.0436105476673428,0.004740129067573817,strat_platt,20+,RB
"[0.1,0.2)",480,0.15542311228626196,0.14166666666666666,-0.013756445619595298,strat_platt,20+,RB
"[0.2,0.3)",583,0.24553917564381156,0.23156089193825044,-0.013978283705561118,strat_platt,20+,RB
"[0.3,0.4)",149,0.33545568184853924,0.3288590604026846,-0.006596621445854656,strat_platt,20+,RB
"[0.4,0.5)",39,0.43247671073635674,0.3076923076923077,-0.12478440304404903,strat_platt,20+,RB
"[0.5,0.6)",6,0.5596608923497911,0.5,-0.059660892349791106,strat_platt,20+,RB
"[0.6,0.7)",1,0.6314466969138948,0,-0.6314466969138948,strat_platt,20+,RB
"[0.7,0.8)",3,0.7320211459042705,0.6666666666666666,-0.06535447923760385,strat_platt,20+,RB
"[0,0.1)",1033,0.02720234565111201,0.04743465634075508,0.02023231068964307,strat_iso,20+,RB
"[0.1,0.2)",422,0.17159498979902452,0.14218009478672985,-0.029414895012294662,strat_iso,20+,RB
"[0.2,0.3)",602,0.2456139467005542,0.23920265780730898,-0.006411288893245215,strat_iso,20+,RB
"[0.3,0.4)",89,0.3369977517413893,0.21348314606741572,-0.12351460567397357,strat_iso,20+,RB
"[0.4,0.5)",76,0.4445986201850496,0.39473684210526316,-0.04986177807978642,strat_iso,20+,RB
"[0.5,0.6)",21,0.5440709617180205,0.38095238095238093,-0.16311858076563956,strat_iso,20+,RB
"[0.6,0.7)",1,0.6666666666666666,0,-0.6666666666666666,strat_iso,20+,RB
"[0.7,0.8)",1,0.75,1,0.25,strat_iso,20+,RB
"[0.9,1]",2,1,0.5,-0.5,strat_iso,20+,RB
"[0,0.1)",1008,0.04112456167138731,0.04662698412698413,0.005502422455596817,platt_vol,20+,RB
"[0.1,0.2)",548,0.15119387732674067,0.1478102189781022,-0.003383658348638463,platt_vol,20+,RB
"[0.2,0.3)",439,0.24750724819313302,0.23234624145785876,-0.015161006735274263,platt_vol,20+,RB
"[0.3,0.4)",172,0.3380564319347876,0.29069767441860467,-0.04735875751618296,platt_vol,20+,RB
"[0.4,0.5)",62,0.4320570901527786,0.3709677419354839,-0.061089348217294726,platt_vol,20+,RB
"[0.5,0.6)",11,0.5297841866429446,0.5454545454545454,0.015670358811600837,platt_vol,20+,RB
"[0.6,0.7)",5,0.6398162819230085,0.4,-0.23981628192300852,platt_vol,20+,RB
"[0.7,0.8)",2,0.7335714153740174,0.5,-0.23357141537401738,platt_vol,20+,RB
"[0,0.1)",1036,0.04194258752085158,0.05115830115830116,0.00921571363744958,platt_vegas,20+,RB
"[0.1,0.2)",526,0.1491673788279663,0.13878326996197718,-0.010384108865989117,platt_vegas,20+,RB
"[0.2,0.3)",407,0.24765323428126249,0.22358722358722358,-0.02406601069403891,platt_vegas,20+,RB
"[0.3,0.4)",196,0.34174260096323866,0.32142857142857145,-0.02031402953466721,platt_vegas,20+,RB
"[0.4,0.5)",61,0.43910724765000636,0.4262295081967213,-0.012877739453285075,platt_vegas,20+,RB
"[0.5,0.6)",14,0.5239942753238678,0.21428571428571427,-0.3097085610381535,platt_vegas,20+,RB
"[0.6,0.7)",5,0.6277202514898502,0.4,-0.2277202514898502,platt_vegas,20+,RB
"[0.7,0.8)",1,0.7394475396016027,1,0.2605524603983973,platt_vegas,20+,RB
"[0.8,0.9)",1,0.8176059636353775,0,-0.8176059636353775,platt_vegas,20+,RB
"[0,0.1)",1035,0.041384270163144894,0.05217391304347826,0.010789642880333364,platt_vol_vegas,20+,RB
"[0.1,0.2)",523,0.14871345783537038,0.13957934990439771,-0.009134107930972662,platt_vol_vegas,20+,RB
"[0.2,0.3)",407,0.24739183037184284,0.22113022113022113,-0.026261609241621714,platt_vol_vegas,20+,RB
"[0.3,0.4)",203,0.3413849557182757,0.32019704433497537,-0.02118791138330034,platt_vol_vegas,20+,RB
"[0.4,0.5)",56,0.44109648160496934,0.39285714285714285,-0.04823933874782649,platt_vol_vegas,20+,RB
