cell,bin,n,pred,emp,delta,method,threshold,position
exante_mid,"[0.2,0.3)",1699,0.23998379111252782,0.2477928193054738,0.007809028192945988,platt_vegas,20+,WR
exante_mid,"[0.3,0.4)",343,0.33100665959352044,0.31486880466472306,-0.01613785492879738,platt_vegas,20+,WR
exante_mid,"[0.4,0.5)",20,0.43192886496095156,0.4,-0.03192886496095154,platt_vegas,20+,WR
exante_high,"[0.1,0.2)",34,0.173592184785594,0.20588235294117646,0.03229016815558247,platt_vegas,20+,WR
exante_high,"[0.2,0.3)",356,0.2585221609142556,0.25842696629213485,-9.519462212076446e-5,platt_vegas,20+,WR
exante_high,"[0.3,0.4)",465,0.34631250577063694,0.34408602150537637,-0.0022264842652605643,platt_vegas,20+,WR
exante_high,"[0.4,0.5)",162,0.4357531948783568,0.41358024691358025,-0.022172947964776535,platt_vegas,20+,WR
exante_high,"[0.5,0.6)",15,0.5234423967686809,0.6,0.0765576032313191,platt_vegas,20+,WR
exante_low,"[0,0.1)",2165,0.04140430113596511,0.03002309468822171,-0.011381206447743403,platt_vol_vegas,20+,WR
exante_low,"[0.1,0.2)",1,0.10194554955342713,0,-0.10194554955342713,platt_vol_vegas,20+,WR
exante_mid,"[0,0.1)",5366,0.06714343337706978,0.06429370108087962,-0.0028497322961901633,platt_vol_vegas,20+,WR
exante_mid,"[0.1,0.2)",4219,0.14196185336488912,0.16283479497511258,0.02087294161022346,platt_vol_vegas,20+,WR
exante_mid,"[0.2,0.3)",1635,0.240456546548675,0.25015290519877675,0.009696358650101766,platt_vol_vegas,20+,WR
exante_mid,"[0.3,0.4)",301,0.33098401150461626,0.30564784053156147,-0.025336170973054795,platt_vol_vegas,20+,WR
exante_mid,"[0.4,0.5)",17,0.4264145365040457,0.4117647058823529,-0.014649830621692783,platt_vol_vegas,20+,WR
exante_high,"[0.1,0.2)",12,0.1725373365761445,0.16666666666666666,-0.005870669909477849,platt_vol_vegas,20+,WR
exante_high,"[0.2,0.3)",258,0.263514014950242,0.22868217054263565,-0.034831844407606366,platt_vol_vegas,20+,WR
exante_high,"[0.3,0.4)",502,0.3487076371136045,0.3247011952191235,-0.02400644189448098,platt_vol_vegas,20+,WR
exante_high,"[0.4,0.5)",226,0.43929669229673884,0.42920353982300885,-0.010093152473729994,platt_vol_vegas,20+,WR
exante_high,"[0.5,0.6)",29,0.5313094347156079,0.4482758620689655,-0.08303357264664235,platt_vol_vegas,20+,WR
exante_high,"[0.6,0.7)",5,0.6238105592576009,0.2,-0.42381055925760086,platt_vol_vegas,20+,WR
