player_id,season,week,opportunities,epa_per_opp_obs,total_epa,pred_eff,lo_50_eff,hi_50_eff,lo_80_eff,hi_80_eff,lo_90_eff,hi_90_eff,pred_vol,lo_50_vol,hi_50_vol,lo_80_vol,hi_80_vol,lo_90_vol,hi_90_vol,alpha_fold,pred_tot,lo_50_tot,hi_50_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,it_c,p_start_sim,p_boom_sim,p_start_norm,p_boom_norm,position,med_eff,med_vol,med_tot,fantasy_points_ppr,hit_start,hit_boom
00-0034184,2024,4,6,-0.15081337249527374,-0.9048802349716424,-0.08996959268661579,-0.2767654439004485,0.0968262585272169,-0.4614932077447044,0.28155402237147276,-0.5781849856922162,0.39824580031898466,11.506012136585332,8.074766478160559,14.937257795010105,5.237225834328566,17.774798438842097,2.9339887605622827,20.07803551260838,0.5524410187423384,-1.0351912253758402,-3.247924330309475,1.177541879557794,-5.385892191900296,3.315509741148616,-6.741892505699674,4.671510054947993,-3.5,0.162,0.049,0.1610837763711741,0.03661747836292457,RB,NA,NA,NA,1.9000000000000001,FALSE,FALSE
00-0034184,2024,10,10,0.1611241889244411,1.6112418892444111,-0.05557468803130665,-0.24237053924513935,0.13122116318252602,-0.4270983030893952,0.3159489270267819,-0.5437900810369071,0.4326407049742938,10.595625271250888,7.164379612826114,14.02687092967566,4.326838968994121,16.864411573507653,2.023601895227838,19.167648647273936,0.5524410187423384,-0.588848568946397,-2.7030804566304707,1.5253833187376764,-4.745875323187418,3.5681781852946237,-6.041512423184726,4.863815285291932,-0.25,0.1485,0.042,0.14732725842633157,0.03144818262325903,RB,NA,NA,NA,5.5,FALSE,FALSE
00-0034184,2024,11,6,-0.0786441592402601,-0.4718649554415606,-0.06436846910278052,-0.2511643203166132,0.12242738211105215,-0.4358920841608691,0.307155145955308,-0.552583862108381,0.42384692390282,11.471238870612732,8.039993212187959,14.902484529037505,5.202452568355966,17.740025172869498,2.899215494589683,20.04326224663578,0.5524410187423384,-0.7383860848136505,-2.947422358303744,1.470650188676443,-5.081818299359556,3.605046129732255,-6.435553132253746,4.958780962626444,-0.25,0.172,0.0595,0.1717745608778009,0.04015195889044369,RB,NA,NA,NA,2.7,FALSE,FALSE
00-0034184,2024,12,10,-0.20313131221337244,-2.0313131221337244,-0.0711512597883048,-0.2579471110021375,0.11564459142552788,-0.44267487484639334,0.3003723552697838,-0.5593666527939053,0.4170641332172956,10.916696698115109,7.485451039690336,14.347942356539882,4.647910395858343,17.185483000371875,2.34467332209206,19.48872007413816,0.5524410187423384,-0.7767367227977173,-2.9261247497157292,1.3726513041202946,-5.002887877357661,3.449414431762226,-6.32006925475874,4.766595809163305,-1,0.153,0.0425,0.15096825182119658,0.03284970442130809,RB,NA,NA,NA,7.1,FALSE,FALSE
00-0034184,2024,13,7,-0.04591945277726544,-0.32143616944085807,-0.05661611565419661,-0.2434119668680293,0.13017973555963608,-0.4281397307122852,0.31490749940389196,-0.544831508659797,0.43159927735140385,17.480151808011893,14.04890614958712,20.911397466436664,11.211365505755127,23.74893811026866,8.908128431988844,26.052175184034944,0.5524410187423384,-0.9896582964153152,-3.777470897975803,1.7981543051451725,-6.471087101839208,4.491770509008578,-8.179505868703215,6.200189275872585,1,0.4075,0.2035,0.41919164205098464,0.17279247175142584,RB,NA,NA,NA,4.300000000000001,FALSE,FALSE
00-0034184,2024,14,10,-0.03244837053352967,-0.3244837053352967,-0.08253030198868863,-0.2693261532025213,0.10426554922514406,-0.4540539170467772,0.2889933130693999,-0.5707456949942891,0.40568509101691186,14.20198024785024,10.770734589425466,17.633225906275012,7.933193945593473,20.470766550107005,5.62995687182719,22.774003623873288,0.5524410187423384,-1.1720937186924711,-3.657717774697205,1.3135303373122629,-6.059355973125356,3.715168535740414,-7.58258848246624,5.2384010450812974,-2.75,0.246,0.09,0.25988778812206714,0.07846468884705443,RB,NA,NA,NA,9.6,FALSE,FALSE
00-0034184,2024,15,8,-0.20229077479598345,-1.6183261983678676,-0.03635122618151678,-0.22314707739534947,0.1504446250323159,-0.4078748412396053,0.3351723888765718,-0.5245666191871172,0.4518641668240837,13.80888791059576,10.377642252170986,17.240133569020532,7.540101608338993,20.077674212852525,5.23686453457271,22.380911286618808,0.5524410187423384,-0.5019700077532792,-2.9493481496369824,1.945408134130424,-5.314032711385858,4.310092695879298,-6.813827476954555,5.809887461447997,2.5,0.2545,0.1025,0.27715993082343526,0.08577680953741898,RB,NA,NA,NA,2.3000000000000003,FALSE,FALSE
00-0034184,2024,16,16,-0.11186382227413497,-1.7898211563861597,-0.0619901509300904,-0.2487860021439231,0.12480570028374229,-0.433513765988179,0.30953346412799815,-0.5502055439356909,0.4262252420755101,15.257130159274846,11.825884500850073,18.68837581769962,8.98834385701808,21.52591646153161,6.685106783251797,23.829153535297895,0.5524410187423384,-0.945791801333482,-3.531798159553851,1.6402145568868869,-6.030426878678335,4.138843276011371,-7.615175362539962,5.723591759872998,0,0.302,0.1305,0.31834177889791093,0.10873950106536365,RB,NA,NA,NA,20.1,TRUE,TRUE
00-0034208,2024,18,5,-0.12211201862664892,-0.6105600931332447,-0.1118761811640552,-0.29867203237788786,0.0749196700497775,-0.48339979622214374,0.2596474338940334,-0.6000915741696556,0.3763392118415453,10.548193324730976,7.116947666306203,13.979438983155749,4.27940702247421,16.81697962698774,1.976169948707927,19.120216700754025,0.5524410187423384,-1.1800915873510802,-3.28908965630818,0.9289064816060196,-5.326827547757414,2.9666443730552543,-6.619257275017215,4.259074100315054,-2.5,0.127,0.033,0.12481467839742096,0.024778402319565802,RB,NA,NA,NA,2.6,FALSE,FALSE
00-0034681,2023,14,10,0.2618023421149701,2.618023421149701,-0.12167877248110424,-0.30847462369493694,0.06511707873272844,-0.4932023875391928,0.2498448425769843,-0.6098941654867047,0.3665366205244962,8.23638730139628,4.805141642971506,11.667632959821052,1.9676009991395136,14.505173603653043,-0.3356360746267697,16.808410677419328,0.5524410187423384,-1.002193496512854,-2.841784129587535,0.8373971365618271,-4.619217496145831,2.614830503120123,-5.746549784956361,3.742162791930653,-3.75,0.0665,0.014,0.07066130612009412,0.010391750886489927,RB,NA,NA,NA,7.800000000000001,FALSE,FALSE
