player_id,posteam,defteam,game_id,rolling_epa_per_opp,wt_target_share,wt_air_yards_share,wt_air_yards_per_target,prior_epa_per_opp,baseline_epa_per_opp,is_cold_start,draft_tier,player_name,form_residual,wt_team_total_plays,wt_snap_share,wt_tgt_per_snap,games_played_so_far,def_used_fallback,def_short_pass_epa_adj,def_deep_pass_epa_adj,season,week,team_spread,implied_total,report_status,practice_status,baseline_target_share,baseline_air_yards_share,baseline_snap_share,baseline_tgt_per_snap,baseline_team_total_plays
00-0030506,KC,HOU,2025_14_HOU_KC,0.6330257849229959,0.1800320716638705,0.20221035726266623,8.774105329005764,0.1539309766848712,0.1539309766848712,FALSE,r2_3,Travis Kelce,0.4790948082381246,74.25554239181909,0.8715493755276964,0.12686171740623525,12,FALSE,0.4394339845464037,0.6151258637460401,2025,14,NA,NA,NA,NA,0.21578099838969403,0.23955507325013564,0.845625,0.1425531914893617,67.23529411764706
00-0031610,MIA,NYJ,2025_14_MIA_NYJ,1.2265510832456807,0.11763431815681452,0.2001626677523944,11.545100615855333,NA,0.1954090143933528,TRUE,udfa,Darren Waller,1.0311420688523278,59.32123037306554,0.4549398784254973,0.10493854679399042,11,FALSE,-0.10044647244078242,0.6454630493627994,2025,14,NA,NA,NA,Full Participation in Practice,0.06053811659192825,0.04607508532423208,0.16875,0.03792235801581596,68.29411764705883
00-0034351,PHI,LAC,2025_14_PHI_LAC,0.29999273788826136,0.13167300332140316,0.1101206842200668,7.358684667467725,0.3724276393520261,0.3724276393520261,FALSE,r2_3,Dallas Goedert,-0.07243490146376474,64.96153398912334,0.8572600571976521,0.07517100640028171,12,FALSE,0.3238820716501819,0.71564176633761,2025,14,NA,NA,NA,NA,0.16507936507936508,0.15576748410535876,0.65,0.11659192825112108,68.58823529411765
00-0034383,HOU,KC,2025_14_HOU_KC,0.06911291374549497,0.19058906779708665,0.17043731152094627,8.020732840257523,0.03912830963026654,0.03912830963026654,FALSE,r4_5,Dalton Schultz,0.02998460411522843,71.98446697821467,0.7529155635249528,0.1456681554995431,12,FALSE,0.0994267143359891,-0.0419800947641206,2025,14,NA,NA,NA,NA,0.1362179487179487,0.1470019342359768,0.7817647058823529,0.09826589595375723,66.47058823529412
00-0034753,BAL,PIT,2025_14_PIT_BAL,0.03135608425275466,0.15094205104648156,0.1544144655786697,7.687373991864698,0.7260719536317718,0.7260719536317718,FALSE,r2_3,Mark Andrews,-0.6947158693790172,61.963450127321224,0.6304554746444527,0.11605550084108936,12,FALSE,-0.1985480523444792,0.5501924330097755,2025,14,NA,NA,NA,NA,0.13717693836978131,0.17563671311869294,0.6111764705882353,0.10117302052785923,66.05882352941177
00-0034829,CIN,BUF,2025_14_CIN_BUF,-0.3964187747055365,0.10093677771148382,0.10706841686120852,7.341521439569743,0.4068382585094621,0.4068382585094621,FALSE,r2_3,Mike Gesicki,-0.8032570332149984,72.00321547201546,0.341517102839491,0.12792910721193204,12,FALSE,-0.32084207920198443,0.02506070024820642,2025,14,NA,NA,NA,NA,0.12388059701492538,0.1379542395693136,0.4476470588235294,0.1586998087954111,68.17647058823529
00-0035229,MIN,WAS,2025_14_WAS_MIN,0.09903195823153114,0.14391331104413077,0.11908252685501326,4.924961084587024,0.1525449808235952,0.1525449808235952,FALSE,r1,T.J. Hockenson,-0.05351302259206404,55.778395331161605,0.7837928245090423,0.1109953197034254,12,FALSE,0.3445749504629286,0.7461749872816054,2025,14,NA,NA,NA,NA,0.16103896103896104,0.1803676725633021,0.615,0.14657210401891252,66.41176470588235
00-0035689,BUF,CIN,2025_14_CIN_BUF,0.3442151315238092,0.10748292654901678,0.2004367467505646,9.126280304447452,0.3062422348302789,0.3062422348302789,FALSE,r2_3,Dawson Knox,0.03797289669353032,68.03319452426013,0.7214233013864616,0.06882395409086697,12,FALSE,0.4795889697063681,0.1753170359930936,2025,14,NA,NA,NA,NA,0.0728476821192053,0.08959455628012475,0.600625,0.05339805825242718,64.76470588235294
00-0036040,NO,TB,2025_14_NO_TB,0.5661390530167172,0.1600829819826572,0.16835123781977043,7.840215077156856,0.2480966281385524,0.2480966281385524,FALSE,udfa,Juwan Johnson,0.3180424248781648,69.39017932828992,0.6948664685926917,0.13877889406834742,12,FALSE,-0.20083805471644056,-0.13226074293639914,2025,14,NA,NA,NA,NA,0.12408759124087591,0.13247759748123034,0.6417647058823529,0.0975609756097561,65
00-0036244,LA,ARI,2025_14_LA_ARI,0.4137149407014568,0.11497890733491468,0.01737021516058257,0.919625839047762,0.06527827795782085,0.06527827795782085,FALSE,r4_5,Colby Parkinson,0.34843666274363594,59.255112651062305,0.6303942323734666,0.10333191428036054,12,FALSE,0.1335234694510404,0.42943235435062127,2025,14,NA,NA,NA,NA,0.09819639278557114,0.0778567199526347,0.5488235294117647,0.08153078202995008,64.47058823529412
00-0036290,CHI,GB,2025_14_CHI_GB,0.3754010521120275,0.07254073793066358,0.05595628220395378,6.31243697837758,0.4427449502783759,0.4427449502783759,FALSE,r2_3,Cole Kmet,-0.06734389816634839,76.4447513486276,0.624844846734223,0.05681179119769728,12,FALSE,-0.33151796138619627,-0.03307624738510879,2025,14,NA,NA,NA,NA,0.10498220640569395,0.0991672975018925,0.8723529411764706,0.059356136820925554,68.41176470588235
00-0036637,KC,HOU,2025_14_HOU_KC,0.10089400330262167,0.06241159617763547,0.08162535185213313,11.757512739145112,0.4729845568802616,0.4729845568802616,FALSE,r4_5,Noah Gray,-0.37209055357764,74.25554239181909,0.44937803873059634,0.08311054584874059,12,FALSE,0.4394339845464037,0.6151258637460401,2025,14,NA,NA,NA,Full Participation in Practice,0.07967479674796749,0.08346839546191248,0.5635294117647058,0.07379518072289157,67.23529411764706
00-0036894,PIT,BAL,2025_14_PIT_BAL,0.844802080071226,0.08037114845300303,0.05743983657788446,2.500252086489681,0.46027221224392617,0.46027221224392617,FALSE,r2_3,Pat Freiermuth,0.38452986782729986,59.05683363639887,0.4541447569099786,0.06523829305633333,12,FALSE,-0.22932557164401257,0.16554521470231948,2025,14,NA,NA,NA,NA,0.14181818181818182,0.1208819057273188,0.6929411764705883,0.10051546391752578,67.47058823529412
00-0036970,ATL,SEA,2025_14_SEA_ATL,-0.23291916497472545,0.17699226482427946,0.23636074599919624,9.04073581247606,0.0938311652119118,0.0938311652119118,FALSE,r1,Kyle Pitts,-0.32675033018663724,63.84622696041835,0.9108686493163752,0.09935415638355571,12,FALSE,0.20375328787186936,0.9092327241167594,2025,14,NA,NA,NA,NA,0.12478920741989882,0.13949843260188088,0.62,0.10466760961810467,68.17647058823529
00-0037252,MIA,NYJ,2025_14_MIA_NYJ,0.46666687402847623,0.13576411648601966,0.09372536361182957,5.490840622916095,-0.6337145123543451,-0.6337145123543451,FALSE,r2_3,Greg Dulcich,1.1003813863828211,59.32123037306554,0.4355506495826459,0.11620828182274684,11,FALSE,-0.10044647244078242,0.6454630493627994,2025,14,NA,NA,NA,NA,0.11320754716981132,0.08432304038004751,0.2566666666666667,0.08163265306122448,68.29411764705883
00-0037744,ARI,LA,2025_14_LA_ARI,0.6338302839986413,0.2164133779433544,0.2594511908391652,7.96311052625461,0.33381900285286775,0.33381900285286775,FALSE,r2_3,Trey McBride,0.3000112811457735,73.67543955738388,0.8780208331577856,0.16441669336836134,12,FALSE,0.3946691086687769,-2.5679635792248434,2025,14,NA,NA,NA,NA,0.2687385740402194,0.253513209668353,0.898125,0.15738758029978586,65.47058823529412
00-0037805,NYJ,MIA,2025_14_MIA_NYJ,0.26597160292522737,0.07722913416855101,0.01606811932519105,2.544611303698636,-0.05604277003484169,-0.05604277003484169,FALSE,r2_3,Jeremy Ruckert,0.3220143729600691,61.87544259084804,0.4364438868113405,0.06839640386552066,12,FALSE,-0.4338049758628315,0.06604621523063482,2025,14,NA,NA,NA,NA,0.05761316872427984,0.030226700251889168,0.36764705882352944,0.07124681933842239,64.47058823529412
00-0037838,BAL,PIT,2025_14_PIT_BAL,-0.24241815862759789,0.13824278348310914,0.17173247633293534,10.006027886523723,0.47769827126496006,0.47769827126496006,FALSE,r4_5,Isaiah Likely,-0.720116429892558,61.963450127321224,0.5479363006230398,0.12359728667167216,12,FALSE,-0.1985480523444792,0.5501924330097755,2025,14,NA,NA,NA,NA,0.13004484304932734,0.12652397724193987,0.59375,0.09250398724082935,66.05882352941177
