cell,bin,n,pred,emp,delta,method,threshold,position
exante_high,"[0.9,1]",8,0.9982789908341779,0.75,-0.24827899083417793,strat_iso,15+,RB
exante_low,"[0,0.1)",5280,0.012432890646782699,0.011363636363636364,-0.0010692542831463349,platt_vol,15+,RB
exante_low,"[0.1,0.2)",1036,0.12462618172410525,0.11196911196911197,-0.012657069754993283,platt_vol,15+,RB
exante_low,"[0.2,0.3)",8,0.21037914809873007,0.125,-0.08537914809873007,platt_vol,15+,RB
exante_mid,"[0,0.1)",15,0.09442055146083914,0,-0.09442055146083914,platt_vol,15+,RB
exante_mid,"[0.1,0.2)",2186,0.161684536840944,0.13769441903019214,-0.02399011781075186,platt_vol,15+,RB
exante_mid,"[0.2,0.3)",1006,0.2272586826216719,0.25944333996023855,0.03218465733856665,platt_vol,15+,RB
exante_mid,"[0.3,0.4)",29,0.31680223826127324,0.41379310344827586,0.09699086518700262,platt_vol,15+,RB
exante_mid,"[0.4,0.5)",1,0.4154518391479662,0,-0.4154518391479662,platt_vol,15+,RB
exante_high,"[0.1,0.2)",15,0.1880636279774832,0.2,0.011936372022516822,platt_vol,15+,RB
exante_high,"[0.2,0.3)",1074,0.26209308270105514,0.2569832402234637,-0.005109842477591442,platt_vol,15+,RB
exante_high,"[0.3,0.4)",1617,0.3494608733391771,0.3500309214594929,5.700481203158025e-4,platt_vol,15+,RB
exante_high,"[0.4,0.5)",1270,0.44573130207459566,0.4559055118110236,0.010174209736427964,platt_vol,15+,RB
exante_high,"[0.5,0.6)",601,0.5424610956911375,0.5474209650582362,0.00495986936709869,platt_vol,15+,RB
exante_high,"[0.6,0.7)",240,0.642839797770745,0.6375,-0.005339797770745003,platt_vol,15+,RB
exante_high,"[0.7,0.8)",95,0.7458464445335528,0.8,0.05415355546644729,platt_vol,15+,RB
exante_high,"[0.8,0.9)",20,0.8372779296788463,0.8,-0.037277929678846244,platt_vol,15+,RB
exante_high,"[0.9,1]",1,0.9149874560382936,1,0.08501254396170643,platt_vol,15+,RB
exante_low,"[0,0.1)",5136,0.008773317124587928,0.008177570093457943,-5.957470311299846e-4,platt_vegas,15+,RB
exante_low,"[0.1,0.2)",1002,0.13745297258861014,0.09880239520958084,-0.0386505773790293,platt_vegas,15+,RB
exante_low,"[0.2,0.3)",168,0.2331026440441605,0.19642857142857142,-0.03667407261558908,platt_vegas,15+,RB
exante_low,"[0.3,0.4)",17,0.3319041037993854,0.17647058823529413,-0.15543351556409127,platt_vegas,15+,RB
exante_low,"[0.4,0.5)",1,0.4318622468826422,0,-0.4318622468826422,platt_vegas,15+,RB
exante_mid,"[0,0.1)",59,0.08752548139616521,0.1016949152542373,0.01416943385807208,platt_vegas,15+,RB
exante_mid,"[0.1,0.2)",1646,0.15891958076029508,0.1336573511543135,-0.025262229605981595,platt_vegas,15+,RB
exante_mid,"[0.2,0.3)",1280,0.23760798710978512,0.2078125,-0.029795487109785107,platt_vegas,15+,RB
exante_mid,"[0.3,0.4)",212,0.33583986452837145,0.32075471698113206,-0.015085147547239386,platt_vegas,15+,RB
exante_mid,"[0.4,0.5)",35,0.4455993937461228,0.3142857142857143,-0.1313136794604085,platt_vegas,15+,RB
exante_mid,"[0.5,0.6)",4,0.540877078373795,0.75,0.20912292162620505,platt_vegas,15+,RB
exante_mid,"[0.6,0.7)",1,0.6041425225989452,0,-0.6041425225989452,platt_vegas,15+,RB
exante_high,"[0.1,0.2)",221,0.17621454130951414,0.19004524886877827,0.013830707559264133,platt_vegas,15+,RB
exante_high,"[0.2,0.3)",1362,0.2554039045253385,0.2701908957415565,0.014786991216218015,platt_vegas,15+,RB
exante_high,"[0.3,0.4)",1493,0.34680802192984184,0.3824514400535834,0.035643418123741555,platt_vegas,15+,RB
exante_high,"[0.4,0.5)",1001,0.4464210158113475,0.4995004995004995,0.053079483689151996,platt_vegas,15+,RB
exante_high,"[0.5,0.6)",490,0.5426479928479634,0.536734693877551,-0.005913298970412373,platt_vegas,15+,RB
exante_high,"[0.6,0.7)",222,0.6440392239995539,0.6531531531531531,0.00911392915359921,platt_vegas,15+,RB
exante_high,"[0.7,0.8)",100,0.7420007770319005,0.76,0.017999222968099526,platt_vegas,15+,RB
exante_high,"[0.8,0.9)",38,0.8362156352835247,0.7631578947368421,-0.07305774054668257,platt_vegas,15+,RB
exante_high,"[0.9,1]",6,0.9259048688191621,0.8333333333333334,-0.09257153548582875,platt_vegas,15+,RB
exante_low,"[0,0.1)",5377,0.013804123664485557,0.012832434442997954,-9.716892214876021e-4,platt_vol_vegas,15+,RB
exante_low,"[0.1,0.2)",918,0.1289051759058296,0.10893246187363835,-0.01997271403219124,platt_vol_vegas,15+,RB
exante_low,"[0.2,0.3)",29,0.22285247085343848,0.27586206896551724,0.053009598112078754,platt_vol_vegas,15+,RB
exante_mid,"[0,0.1)",93,0.08656339323768326,0.10752688172043011,0.020963488482746845,platt_vol_vegas,15+,RB
exante_mid,"[0.1,0.2)",2106,0.1550308299304699,0.1452991452991453,-0.009731684631324594,platt_vol_vegas,15+,RB
exante_mid,"[0.2,0.3)",953,0.2344870337041606,0.236096537250787,0.0016095035466263952,platt_vol_vegas,15+,RB
exante_mid,"[0.3,0.4)",81,0.33273552521449973,0.3950617283950617,0.06232620318056198,platt_vol_vegas,15+,RB
exante_mid,"[0.4,0.5)",4,0.4386844511314036,0.25,-0.18868445113140359,platt_vol_vegas,15+,RB
exante_high,"[0,0.1)",2,0.08838839756934344,0,-0.08838839756934344,platt_vol_vegas,15+,RB
exante_high,"[0.1,0.2)",130,0.17809595335272932,0.18461538461538463,0.006519431262655306,platt_vol_vegas,15+,RB
exante_high,"[0.2,0.3)",1112,0.2569438419092901,0.2517985611510791,-0.005145280758210968,platt_vol_vegas,15+,RB
exante_high,"[0.3,0.4)",1470,0.3495465230811922,0.36666666666666664,0.017120143585474423,platt_vol_vegas,15+,RB
exante_high,"[0.4,0.5)",1179,0.44702240322947817,0.46140797285835455,0.014385569628876382,platt_vol_vegas,15+,RB
exante_high,"[0.5,0.6)",620,0.5446830317076692,0.5193548387096775,-0.025328192997991716,platt_vol_vegas,15+,RB
exante_high,"[0.6,0.7)",275,0.6407258441506208,0.64,-7.258441506208246e-4,platt_vol_vegas,15+,RB
exante_high,"[0.7,0.8)",106,0.7414497035251643,0.78301886792452835,0.04156916439936409,platt_vol_vegas,15+,RB
exante_high,"[0.8,0.9)",37,0.8367963796839141,0.7837837837837838,-0.0530125959001303,platt_vol_vegas,15+,RB
exante_high,"[0.9,1]",2,0.9220509325170247,1,0.07794906748297525,platt_vol_vegas,15+,RB
exante_low,"[0,0.1)",5199,0.011587936507892107,0.010001923446816696,-0.001586013061075411,star_platt,15+,RB
exante_low,"[0.1,0.2)",1020,0.13191127597432573,0.10294117647058823,-0.028970099503737495,star_platt,15+,RB
exante_low,"[0.2,0.3)",97,0.22943173161515518,0.18556701030927836,-0.04386472130587682,star_platt,15+,RB
exante_low,"[0.3,0.4)",7,0.35139903821493573,0.2857142857142857,-0.06568475250065003,star_platt,15+,RB
exante_low,"[0.4,0.5)",1,0.47264440270104285,0,-0.47264440270104285,star_platt,15+,RB
exante_mid,"[0,0.1)",69,0.09357240593983983,0.057971014492753624,-0.035601391447086204,star_platt,15+,RB
exante_mid,"[0.1,0.2)",2065,0.16019475649103557,0.14188861985472154,-0.01830613663631403,star_platt,15+,RB
exante_mid,"[0.2,0.3)",935,0.23336488124262947,0.24171122994652405,0.008346348703894585,star_platt,15+,RB
exante_mid,"[0.3,0.4)",137,0.3406140473388995,0.2846715328467153,-0.05594251449218418,star_platt,15+,RB
exante_mid,"[0.4,0.5)",24,0.4347344257633693,0.3333333333333333,-0.10140109243003598,star_platt,15+,RB
exante_mid,"[0.5,0.6)",7,0.531119283919594,0.5714285714285714,0.04030928750897744,star_platt,15+,RB
exante_high,"[0.1,0.2)",200,0.18402056152021612,0.21,0.025979438479783873,star_platt,15+,RB
exante_high,"[0.2,0.3)",1451,0.2536511605547438,0.26671261199172985,0.01306145143698606,star_platt,15+,RB
exante_high,"[0.3,0.4)",1196,0.3470107792205987,0.36872909698996653,0.021718317769367834,star_platt,15+,RB
exante_high,"[0.4,0.5)",905,0.44743593839470935,0.4685082872928177,0.02107234889810833,star_platt,15+,RB
exante_high,"[0.5,0.6)",670,0.5438433772453093,0.5492537313432836,0.0054103540979743014,star_platt,15+,RB
exante_high,"[0.6,0.7)",330,0.6446684442157148,0.6060606060606061,-0.03860783815510871,star_platt,15+,RB
exante_high,"[0.7,0.8)",119,0.745766014248703,0.7310924369747899,-0.014673577273913163,star_platt,15+,RB
exante_high,"[0.8,0.9)",55,0.8337279369473242,0.8181818181818182,-0.015546118765505934,star_platt,15+,RB
exante_high,"[0.9,1]",7,0.9270000069157768,0.7142857142857143,-0.21271429263006247,star_platt,15+,RB
exante_low,"[0,0.1)",6311,0.010139341343421432,0.008714942164474727,-0.0014243991789467045,raw,20+,RB
exante_low,"[0.1,0.2)",13,0.11762108611151731,0.07692307692307693,-0.04069800918844038,raw,20+,RB
exante_mid,"[0,0.1)",2739,0.06679847707196142,0.06279664110989412,-0.004001835962067296,raw,20+,RB
exante_mid,"[0.1,0.2)",491,0.12621358403109198,0.1446028513238289,0.018389267292736933,raw,20+,RB
exante_mid,"[0.2,0.3)",7,0.225791348828426,0.2857142857142857,0.0599229368858597,raw,20+,RB
exante_high,"[0,0.1)",426,0.0887874983804633,0.09624413145539906,0.007456633074935756,raw,20+,RB
exante_high,"[0.1,0.2)",2723,0.15457360474457033,0.17774513404333456,0.023171529298764232,raw,20+,RB
exante_high,"[0.2,0.3)",1213,0.24349274272598428,0.27287716405605933,0.029384421330075045,raw,20+,RB
exante_high,"[0.3,0.4)",361,0.34375913731348196,0.3656509695290859,0.021891832215603924,raw,20+,RB
exante_high,"[0.4,0.5)",140,0.442483797713699,0.5571428571428572,0.11465905942915816,raw,20+,RB
exante_high,"[0.5,0.6)",54,0.5374816411532513,0.6481481481481481,0.11066650699489688,raw,20+,RB
exante_high,"[0.6,0.7)",15,0.6317179726065851,0.6,-0.031717972606585154,raw,20+,RB
exante_high,"[0.8,0.9)",1,0.8110754585252835,1,0.1889245414747165,raw,20+,RB
exante_low,"[0,0.1)",6284,0.010805986857611399,0.008752387014640357,-0.0020535998429710416,platt,20+,RB
exante_low,"[0.1,0.2)",40,0.11846884762238048,0.025,-0.09346884762238047,platt,20+,RB
exante_mid,"[0,0.1)",2318,0.06898758719633365,0.05133735979292493,-0.017650227403408714,platt,20+,RB
exante_mid,"[0.1,0.2)",886,0.12543151514376238,0.13318284424379231,0.00775132910002993,platt,20+,RB
exante_mid,"[0.2,0.3)",32,0.22018994399509767,0.25,0.02981005600490233,platt,20+,RB
exante_mid,"[0.3,0.4)",1,0.32035979997178765,0,-0.32035979997178765,platt,20+,RB
exante_high,"[0,0.1)",191,0.08870283919274925,0.08900523560209424,3.023964093449849e-4,platt,20+,RB
exante_high,"[0.1,0.2)",2186,0.15583389345897164,0.14913083257090576,-0.0067030608880658815,platt,20+,RB
exante_high,"[0.2,0.3)",1630,0.23964923422862017,0.2411042944785276,0.001455060249907436,platt,20+,RB
exante_high,"[0.3,0.4)",562,0.3388733243764666,0.34519572953736655,0.006322405160899935,platt,20+,RB
exante_high,"[0.4,0.5)",222,0.442653455270584,0.44594594594594594,0.00329249067536197,platt,20+,RB
exante_high,"[0.5,0.6)",98,0.5440775322507005,0.5408163265306123,-0.003261205720088256,platt,20+,RB
exante_high,"[0.6,0.7)",37,0.6443931207330252,0.6216216216216216,-0.022771499111403637,platt,20+,RB
exante_high,"[0.7,0.8)",6,0.7268027799388688,0.8333333333333334,0.1065305533944646,platt,20+,RB
exante_high,"[0.8,0.9)",1,0.8681802857561323,1,0.13181971424386774,platt,20+,RB
exante_low,"[0,0.1)",6272,0.0100585713733435,0.00860969387755102,-0.0014488774957924812,iso,20+,RB
exante_low,"[0.1,0.2)",52,0.1218481416396337,0.038461538461538464,-0.08338660317809524,iso,20+,RB
exante_mid,"[0,0.1)",2179,0.06246860329589498,0.04910509407985315,-0.013363509216041833,iso,20+,RB
exante_mid,"[0.1,0.2)",1040,0.12551768763870955,0.12980769230769232,0.004290004668982772,iso,20+,RB
