component,stratum,nominal,empirical,sharpness,delta
efficiency,pooled,0.5,0.49867260832464205,0.8382220662713556,-0.0013273916753579473
efficiency,pooled,0.8,0.79652981890585,1.6789038601296464,-0.0034701810941500932
efficiency,pooled,0.9,0.8994500805916374,2.290628908102389,-5.499194083625758e-4
volume,pooled,0.5,0.499525931544515,3.256598923968081,-4.740684554849772e-4
volume,pooled,0.8,0.7987579406466294,6.099530819944668,-0.0012420593533706281
volume,pooled,0.9,0.9008722859580923,8.11990515663769,8.722859580923004e-4
combined,pooled,0.5,0.4972504029581872,5.3187449961086415,-0.0027495970418128235
combined,pooled,0.8,0.795297240921589,10.097001124036387,-0.004702759078411001
combined,pooled,0.9,0.898264909452925,13.18017134109634,-0.001735090547074991
