player_id,posteam,defteam,game_id,rolling_epa_per_opp,wt_carry_share,wt_target_share,prior_epa_per_opp,baseline_epa_per_opp,is_cold_start,draft_tier,player_name,form_residual,wt_team_total_plays,wt_snap_share,games_played_so_far,def_used_fallback,def_rush_epa_adj,def_short_pass_epa_adj,def_deep_pass_epa_adj,season,week,team_spread,implied_total,report_status,practice_status,own_q_int,own_practice_int,weeks_missed,return_from_absence,above_new_out_share,above_q_share,above_long_out_share,baseline_carry_share,baseline_target_share,baseline_snap_share,baseline_team_total_plays
00-0035537,BUF,PIT,2025_13_BUF_PIT,1.041594837683297,0.08305588144429267,0.3456469240847237,0.3646942788207213,0.3646942788207213,FALSE,r6_udfa,Ty Johnson,0.6769005588625758,64.44453900613601,0.3238032899604133,11,FALSE,-0.15600983746541552,0.2132156401764168,0,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.11263736263736264,0.3048780487804878,0.2876470588235294,64.76470588235294
00-0035685,DET,GB,2025_13_GB_DET,-0.10048116121153028,0.3932865505748695,0.2833595658433326,0.03163606507982413,0.03163606507982413,FALSE,r2_3,David Montgomery,-0.13211722629135442,66.64276409254761,0.4111220952474043,11,FALSE,-0.08743166087078288,0.27975882096186827,0,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.47692307692307695,0.4318181818181818,0.4185714285714286,67.70588235294117
00-0035700,GB,DET,2025_13_GB_DET,0.084676242809953,0.6481150264925768,0.5124510997685231,-0.0489782974399718,-0.0489782974399718,FALSE,r1,Josh Jacobs,0.1336545402499248,64.03582689705266,0.5070980533586347,11,FALSE,-0.05700682690701515,0.04620844754311574,-0.4736254154495717,2025,13,NA,NA,NA,Limited Participation in Practice,0,1,1,1,0,0,0,0.6763392857142857,0.5972222222222222,0.6341176470588236,65.58823529411765
00-0036139,CAR,LA,2025_13_LA_CAR,0.03334017784070092,0.7131045892701557,0.565564114793025,-0.02180067723558973,-0.02180067723558973,FALSE,udfa,Rico Dowdle,0.05514085507629066,60.21601803900023,0.6870101334555707,11,FALSE,-0.24174978465938068,-0.16417091798830927,0,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.7142857142857143,0.5882352941176471,0.575,63
00-0036223,IND,HOU,2025_13_HOU_IND,0.2503928023236577,0.9230292343384944,0.6794747669147929,-0.10311247729562212,-0.10311247729562212,FALSE,r2_3,Jonathan Taylor,0.3535052796192798,64.44654614825888,0.85180056321318,11,FALSE,-0.2252578574174149,-0.11388787190542576,1.2935645283104549,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.9242424242424242,0.62,0.8028571428571428,65
00-0036275,CHI,PHI,2025_13_CHI_PHI,-0.17085291506097924,0.5582848562097982,0.7581904468723393,-0.1178643742892518,-0.1178643742892518,FALSE,r2_3,D'Andre Swift,-0.05298854077172743,70.99176751530635,0.5299137316496483,11,FALSE,-0.19469421149883437,0.15514378230807527,0.226518028897042,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.7737003058103975,0.6625,0.668235294117647,68.41176470588235
00-0036555,CAR,LA,2025_13_LA_CAR,-0.2639591700893602,0.2538865457116968,0.43443588520697496,-0.03768576544539636,-0.03768576544539636,FALSE,r4_5,Chuba Hubbard,-0.22627340464396384,60.21601803900023,0.29549340137281105,11,FALSE,-0.24174978465938068,-0.16417091798830927,0,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.814935064935065,0.6506024096385542,0.7733333333333333,63
00-0036755,LAC,LV,2025_13_LV_LAC,-0.24308840259543685,0.2423755652618626,0,NA,-0.08752273338819262,TRUE,udfa,Jaret Patterson,-0.15556566920724424,66.24610494774858,0.170932944606414,11,FALSE,-0.10621545837378328,0.8486287317553044,0,2025,13,NA,NA,NA,NA,0,3,3,1,0,0,0.7693046206669831,0.19011406844106463,0.22950819672131148,0,63.23529411764706
00-0036875,NE,NYG,2025_13_NYG_NE,-0.4875145916929931,0.4781015759526148,0.6160072533498714,-0.12188026230289505,-0.12188026230289505,FALSE,r4_5,Rhamondre Stevenson,-0.3656343293900981,66.0452677116389,0.5917245749358337,12,FALSE,0.2707031167103835,-0.09237956594848694,-0.1407027091816041,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.6489028213166145,0.5972222222222222,0.6153333333333333,65.88235294117646
00-0036919,PIT,BUF,2025_13_BUF_PIT,-0.01210231165114468,0.24618606750238872,0.7296844691690498,-0.0943320959041501,-0.0943320959041501,FALSE,r4_5,Kenneth Gainwell,0.08222978425300542,64.84623538670769,0.4979704102423233,11,FALSE,0.06927326779523034,-0.2608158857573113,0.18387564575284712,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.1736111111111111,0.3333333333333333,0.26,67.47058823529412
00-0036924,ARI,TB,2025_13_ARI_TB,-0.02784947966799869,0.2725326055210227,0.35888233417202997,0.01041945519411369,0.01041945519411369,FALSE,r4_5,Michael Carter,-0.03826893486211238,78.34082318105905,0.3918922917990296,11,FALSE,-0.0475102015536733,0.2747956629593075,0.5750334528727546,2025,13,NA,NA,NA,NA,0,3,0,0,0,0.5146088644598255,0,0.5932203389830508,0.5238095238095238,0.6166666666666667,65.47058823529412
00-0036973,JAX,TEN,2025_13_JAX_TEN,0.07544676783207463,0.6358527220661001,0.7800782417078692,-0.15596594755389,-0.15596594755389,FALSE,r1,Travis Etienne,0.23141271538596464,70.24036495944426,0.5684724485617166,11,FALSE,0.0484754362150112,-0.14396598566525032,0,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.5067567567567568,0.7123287671232876,0.5393333333333333,62.05882352941177
00-0036997,DAL,KC,2025_13_KC_DAL,-0.11296711294529796,0.7964174673391414,0.7137752416519347,-0.14082027208035594,-0.14082027208035594,FALSE,r2_3,Javonte Williams,0.02785315913505799,69.7786851955152,0.7749299185514871,11,FALSE,-0.2717462459876787,0.09637049991428266,0.01096447412847179,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.39714285714285713,0.5982905982905983,0.5217647058823529,70.58823529411765
00-0037085,DEN,WAS,2025_13_DEN_WAS,-0.19887895412493323,0.00719971470782427,0.18857610235325395,-0.2814782313611691,-0.2814782313611691,FALSE,r6_udfa,Tyler Badie,0.08259927723623586,65.73793566022505,0.19079084096052956,11,FALSE,0.01173601115356841,0.9836271295949248,0,2025,13,NA,NA,NA,NA,0,3,8,1,0,0,0.24177704826317348,0.18333333333333332,0.15789473684210525,0.10666666666666667,65.52941176470588
00-0037157,ARI,TB,2025_13_ARI_TB,-0.1928625438760825,0.55450914324189,0.5356499048511432,NA,-0.08752273338819262,TRUE,udfa,Bam Knight,-0.10533981048788987,78.34082318105905,0.4599551552880864,11,FALSE,-0.0475102015536733,0.2747956629593075,0.5750334528727546,2025,13,NA,NA,Questionable,Limited Participation in Practice,1,1,0,0,0,0,0,0.19011406844106463,0.22950819672131148,0.112,65.47058823529412
00-0037197,KC,DAL,2025_13_KC_DAL,-0.05092653916724666,0.4872077245786127,0.262291759305693,-0.15677178591572596,-0.15677178591572596,FALSE,r6_udfa,Isiah Pacheco,0.10584524674847932,77.36573971866305,0.5894964112433664,11,FALSE,-0.03723353127534672,-0.1418653310576754,0.11396303925041264,2025,13,NA,NA,NA,Full Participation in Practice,0,2,4,1,0,0,0,0.5886524822695035,0.42105263157894735,0.4757142857142857,67.23529411764706
00-0037228,PIT,BUF,2025_13_BUF_PIT,-0.06896402050705877,0.6734333113902058,0.2496163510459553,-0.07511013836986594,-0.07511013836986594,FALSE,udfa,Jaylen Warren,0.00614611786280716,64.84623538670769,0.46861058914929865,11,FALSE,0.06927326779523034,-0.2608158857573113,0.18387564575284712,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.31088082901554404,0.47,0.44933333333333336,67.47058823529412
00-0037248,BUF,PIT,2025_13_BUF_PIT,0.04129796448632149,0.8530049609992638,0.39358689295239335,0.09549035218328104,0.09549035218328104,FALSE,r2_3,James Cook,-0.05419238769695955,64.44453900613601,0.5847623028037636,11,FALSE,-0.15600983746541552,0.2132156401764168,0,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.6088235294117647,0.4810126582278481,0.476875,64.76470588235294
00-0037256,TB,ARI,2025_13_ARI_TB,-0.02704574690416287,0.4695524728993094,0.6527916978740311,-0.0222851882330911,-0.0222851882330911,FALSE,r2_3,Rachaad White,-0.00476055867107177,68.96804919604773,0.6573245520163268,11,FALSE,-0.0589057791598835,-0.6010936175097709,0.4282073042243223,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.4090909090909091,0.5135135135135135,0.56625,68.29411764705883
00-0037263,ATL,NYJ,2025_13_ATL_NYJ,-0.00275591534942029,0.2840116452018417,0.2116664945296128,0.05904300586686099,0.05904300586686099,FALSE,r4_5,Tyler Allgeier,-0.06179892121628129,60.08593298403555,0.33135270593429855,11,FALSE,-0.10772913177958976,0.36804691763343667,0,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.3026315789473684,0.15294117647058825,0.24941176470588236,68.17647058823529
00-0037525,MIN,SEA,2025_13_MIN_SEA,-0.05351732219908767,0.38767894440191986,0.103136417371285,-0.00487370627528059,-0.00487370627528059,FALSE,udfa,Jordan Mason,-0.04864361592380708,56.30441655529921,0.30679841450939616,11,FALSE,-0.29959827226954844,-0.05966435540895346,-0.1594605599121415,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.5953307392996109,0.22950819672131148,0.4866666666666667,66.41176470588235
00-0037746,SF,CLE,2025_13_SF_CLE,0.09316602518384828,0.2884739060661988,0.10037223025168376,-0.0703161440697476,-0.0703161440697476,FALSE,r2_3,Brian Robinson,0.16348216925359588,61.30534850290117,0.18397832084276375,11,FALSE,-0.16995526861834426,0.2835844471591469,0.1289303696344808,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.6338983050847458,0.373134328358209,0.5157142857142857,64.29411764705883
00-0037840,LA,CAR,2025_13_LA_CAR,0.10232535184245804,0.5881526526157619,0.6846204209437107,-0.07431148217438772,-0.07431148217438772,FALSE,r4_5,Kyren Williams,0.17663683401684577,62.92825183145399,0.647813125125341,12,FALSE,0.03293517874210568,0.09139718533041669,0.07614468775108471,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.8272251308900523,0.8333333333333334,0.86375,64.47058823529412
00-0038120,NYJ,ATL,2025_13_ATL_NYJ,-0.00611487001308945,0.8250496989027545,0.5759189811476623,-0.07759796022637655,-0.07759796022637655,FALSE,r2_3,Breece Hall,0.0714830902132871,59.77364121871108,0.6635246831293891,11,FALSE,-0.01973895848705304,0.2514980740231991,0.03318578619034246,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.6773162939297125,0.7307692307692307,0.72375,64.47058823529412
00-0038134,SEA,MIN,2025_13_MIN_SEA,-0.02109854735179516,0.5441604647439388,0.7123697365885775,-0.0352728083752965,-0.0352728083752965,FALSE,r2_3,Kenneth Walker III,0.01417426102350133,63.89421467825899,0.5261062285445608,11,FALSE,-0.22730486051341017,-0.1242981423837664,0.4068395598235933,2025,13,NA,NA,NA,Full Participation in Practice,0,2,0,0,0,0,0,0.7611940298507462,0.6385542168674698,0.6327272727272727,66.41176470588235
00-0038397,NO,MIA,2025_13_NO_MIA,NA,NA,NA,NA,-0.02809360923288515,TRUE,r4_5,Evan Hull,NA,65.23218134722885,NA,11,FALSE,-0.32607799884963634,0.6214277925494208,0,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.23454545454545456,0.24645354645354645,0.02,65
00-0038454,BAL,CIN,2025_13_CIN_BAL,0.02154537057384695,0.15997092954598735,0.2458763144309193,-0.2539570223270857,-0.2539570223270857,FALSE,udfa,Keaton Mitchell,0.2755023929009327,62.696488428176835,0.1697494695650855,11,FALSE,-0.02426251386748861,0.328314407380864,-0.20027116155832397,2025,13,NA,NA,NA,NA,0,3,1,1,0,0,0,0.23809523809523808,0.1111111111111111,0.10800000000000001,66.05882352941177
00-0038542,ATL,NYJ,2025_13_ATL_NYJ,-0.03133355406338946,0.6972210984597629,0.7883335054703873,0.06786461100555133,0.06786461100555133,FALSE,r1,Bijan Robinson,-0.0991981650689408,60.08593298403555,0.7837429914338343,11,FALSE,-0.10772913177958976,0.36804691763343667,0,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.668859649122807,0.8470588235294118,0.7535294117647059,68.17647058823529
00-0038597,CIN,BAL,2025_13_CIN_BAL,0.03371637619723451,0.787387896429979,0.9046733885985564,0.01699411039393229,0.01699411039393229,FALSE,r4_5,Chase Brown,0.01672226580330222,67.35044600349522,0.7930395985041652,11,FALSE,-0.23404289804257977,0.27414268707003825,0.1009325961245103,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.7371794871794872,0.6989247311827957,0.6275,68.17647058823529
00-0038611,WAS,DEN,2025_13_DEN_WAS,0.08948633114630992,0.3362653009166874,0.05392825183145399,0.2521845568642473,0.2521845568642473,FALSE,r6_udfa,Chris Rodriguez Jr.,-0.16269822571793735,63.69808099686374,0.28813212758750284,11,FALSE,-0.04809991339590579,-0.6360857312802936,-0.8804540795818604,2025,13,NA,NA,NA,Full Participation in Practice,0,2,1,1,0,0,0.6556242117567173,0.24475524475524477,0.038461538461538464,0.11777777777777779,68.88235294117646
00-0038794,DEN,WAS,2025_13_DEN_WAS,-0.5423048913207366,0.2163045398339516,0.1537966537966538,-0.08752273338819262,-0.08752273338819262,FALSE,udfa,Jaleel McLaughlin,-0.4547821579325439,65.73793566022505,0.11621621621621622,11,FALSE,0.01173601115356841,0.9836271295949248,0,2025,13,NA,NA,NA,NA,0,3,1,1,0,0,0,0.33933933933933935,0.26732673267326734,0.281875,65.52941176470588
00-0039032,TEN,JAX,2025_13_JAX_TEN,-0.03692206881469901,0.3279823696638525,0.5506148663337721,-0.05332628858637538,-0.05332628858637538,FALSE,r2_3,Tyjae Spears,0.01640421977167637,63.89947436807043,0.4717192326683868,11,FALSE,-0.04638090695990971,0.08079488086723295,0,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.3514644351464435,0.4666666666666667,0.4275,66.3529411764706
00-0039040,MIA,NO,2025_13_NO_MIA,-0.05814981129441358,0.7092111054308805,0.8923958910611667,0.04338740160307935,0.04338740160307935,FALSE,r2_3,De'Von Achane,-0.10153721289749292,60.57538579765782,0.7853415427861695,11,FALSE,-0.130411422848418,0.3250107908820009,0,2025,13,NA,NA,NA,NA,0,3,1,1,0,0,0,0.5314136125654451,0.6590909090909091,0.6241176470588236,68.29411764705883
00-0039139,DET,GB,2025_13_GB_DET,0.28744823636621886,0.6006254553707202,0.7166404341566674,0.15984713867611566,0.15984713867611566,FALSE,r1,Jahmyr Gibbs,0.1276010976901032,66.64276409254761,0.6523689838400624,11,FALSE,-0.08743166087078288,0.27975882096186827,0,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.5219206680584552,0.5727272727272728,0.5529411764705883,67.70588235294117
00-0039165,SEA,MIN,2025_13_MIN_SEA,0.20699182226564244,0.378488893334735,0.28763026341142256,-0.10012669197339792,-0.10012669197339792,FALSE,r2_3,Zach Charbonnet,0.30711851423904035,63.89421467825899,0.3839669790573004,11,FALSE,-0.22730486051341017,-0.1242981423837664,0.4068395598235933,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.4192546583850932,0.4727272727272727,0.5270588235294118,66.41176470588235
00-0039361,TB,ARI,2025_13_ARI_TB,-0.08829345968596045,0.7478998799753518,0.694520064331385,0.13634750536366969,0.13634750536366969,FALSE,r4_5,Bucky Irving,-0.22464096504963013,68.96804919604773,0.6962570117287099,11,FALSE,-0.0589057791598835,-0.6010936175097709,0.4282073042243223,2025,13,NA,NA,Questionable,Full Participation in Practice,1,2,8,1,0,0,0,0.516209476309227,0.4344262295081967,0.4441176470588235,68.29411764705883
00-0039384,NYG,NE,2025_13_NYG_NE,0.06884104391196921,0.5645324491515664,0.7116964760696192,-0.10806307745506608,-0.10806307745506608,FALSE,r4_5,Tyrone Tracy Jr.,0.1769041213670353,70.79453841629578,0.6003977714149931,12,FALSE,-0.06727711610667571,-0.9132288210615604,-0.2068500881631237,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.6018808777429467,0.6067415730337079,0.5735294117647058,67.6470588235294
00-0039391,LAC,LV,2025_13_LV_LAC,-0.13334405870801366,0.6989986127776181,0.72755591625424,-0.12781488045811076,-0.12781488045811076,FALSE,r6_udfa,Kimani Vidal,-0.0055291782499029,66.24610494774858,0.7062542278906807,11,FALSE,-0.10621545837378328,0.8486287317553044,0,2025,13,NA,NA,NA,NA,0,3,1,1,0,0,0,0.23369565217391305,0.2727272727272727,0.277,63.23529411764706
00-0039738,LA,CAR,2025_13_LA_CAR,-0.2086306215612155,0.41184734738423817,0.1497861407763309,-0.10772193447513873,-0.10772193447513873,FALSE,r2_3,Blake Corum,-0.10090868708607678,62.92825183145399,0.33292933208174846,12,FALSE,0.03293517874210568,0.09139718533041669,0.07614468775108471,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.17791411042944785,0.17391304347826086,0.11176470588235295,64.47058823529412
00-0039875,BUF,PIT,2025_13_BUF_PIT,-0.11963137083674398,0.12146192675768774,0.3865232549669699,0.0703981791029529,0.0703981791029529,FALSE,r4_5,Ray Davis,-0.1900295499396969,64.44453900613601,0.09039392902705008,11,FALSE,-0.15600983746541552,0.2132156401764168,0,2025,13,NA,NA,NA,NA,0,3,4,1,0,0,0,0.31564245810055863,0.24675324675324675,0.24352941176470588,64.76470588235294
00-0040122,LV,LAC,2025_13_LV_LAC,-0.17507587810454447,0.8827917663543507,0.7267179710230633,NA,-0.0489782974399718,TRUE,r1,Ashton Jeanty,-0.12609758066457266,64.25482952774018,0.7945768907329356,11,FALSE,-0.08031987190314162,0.10679413934643028,-0.5691293586241638,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.6173708920187794,0.5972222222222222,0.5529411764705883,66.58823529411765
00-0040202,NO,MIA,2025_13_NO_MIA,-0.3208139533065516,0.29977552797292556,0.4723785298896399,NA,-0.12781488045811076,TRUE,r6_udfa,Devin Neal,-0.19299907284844084,65.23218134722885,0.44879448448804393,11,FALSE,-0.32607799884963634,0.6214277925494208,0,2025,13,NA,NA,NA,Full Participation in Practice,0,2,0,0,0.7940849378896772,0,0,0.22929936305732485,0.15789473684210525,0.09714285714285714,65
00-0040236,CHI,PHI,2025_13_CHI_PHI,0.0690881636340136,0.5044853168404696,0.27423826812415253,NA,-0.12781488045811076,TRUE,r6_udfa,Kyle Monangai,0.19690304409212436,70.99176751530635,0.49172464234614865,11,FALSE,-0.19469421149883437,0.15514378230807527,0.226518028897042,2025,13,NA,NA,NA,Full Participation in Practice,0,2,0,0,0,0,0,0.22929936305732485,0.15789473684210525,0.09714285714285714,68.41176470588235
00-0040583,HOU,IND,2025_13_HOU_IND,-0.06016564056661368,0.6614908983338961,0.5428574317584919,NA,-0.02809360923288515,TRUE,r4_5,Woody Marks,-0.03207203133372853,71.3808817606226,0.6289604823882126,11,FALSE,-0.13666957711492486,-0.2801830613860671,0.0411515273338771,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.23454545454545456,0.24645354645354645,0.23645220588235294,66.47058823529412
00-0040719,JAX,TEN,2025_13_JAX_TEN,-0.06399795098672736,0.30359274611725545,0.13324611722605592,NA,-0.02809360923288515,TRUE,r4_5,Bhayshul Tuten,-0.0359043417538422,70.24036495944426,0.26478449764990786,11,FALSE,0.0484754362150112,-0.14396598566525032,0,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.23454545454545456,0.24645354645354645,0.23645220588235294,62.05882352941177
00-0040730,DEN,WAS,2025_13_DEN_WAS,0.01681325520991188,0.3194685514870709,0.4405050337983816,NA,-0.0725242009387155,TRUE,r2_3,RJ Harvey,0.0893374561486274,65.73793566022505,0.37089568085260566,11,FALSE,0.01173601115356841,0.9836271295949248,0,2025,13,NA,NA,NA,NA,0,3,1,1,0,0,0,0.48366013071895425,0.4666666666666667,0.4230357142857143,65.52941176470588
00-0040734,NE,NYG,2025_13_NYG_NE,0.1185278947053074,0.6825000368421437,0.648301047403816,NA,-0.0725242009387155,TRUE,r2_3,TreVeyon Henderson,0.1910520956440229,66.0452677116389,0.6943572679273519,12,FALSE,0.2707031167103835,-0.09237956594848694,-0.1407027091816041,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.48366013071895425,0.4666666666666667,0.4230357142857143,65.88235294117646
00-0040784,CLE,SF,2025_13_SF_CLE,-0.2316024335087298,0.8018031235613341,0.31484804617075446,NA,-0.0725242009387155,TRUE,r2_3,Quinshon Judkins,-0.1590782325700143,59.70214415358767,0.5170816895047197,12,FALSE,6.747761562299002e-4,0.04496678171272661,0.17574279906061838,2025,13,NA,NA,NA,NA,0,3,0,0,0,0,0,0.48366013071895425,0.4666666666666667,0.4230357142857143,71.3529411764706
