position,player_id,player_name,posteam,defteam,game_id,season,week,report_status,practice_status,thresh_start,thresh_boom,pred_vol,pred_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,p_start,p_boom,p_start_recal,p_boom_recal,recal_method_start,recal_method_boom
QB,00-0039163,C.J. Stroud,HOU,KC,2025_14_HOU_KC,2025,14,NA,NA,20,25,2.325091050899377,3.0304166203843343,-10.419017870035248,16.479851110803917,-13.799580603337143,19.86041384410581,0.3055,0.1545,0.2718000460044843,0.14574808019597077,platt_vol_vegas,platt
QB,00-0036355,Justin Herbert,LAC,PHI,2025_14_PHI_LAC,2025,14,Questionable,Limited Participation in Practice,20,25,3.797139954870455,-0.04546627348400145,-13.494900763903583,13.403968216935581,-16.87546349720548,16.784530950237475,0.2335,0.091,0.26566672648395256,0.08462537318270287,platt_vol_vegas,platt
QB,00-0040743,Tyler Shough,NO,TB,2025_14_NO_TB,2025,14,NA,NA,20,25,3.73761974146295,-1.8356751561160087,-15.285109646535592,11.613759334303573,-18.665672379837485,14.994322067605468,0.2265,0.0915,0.26085887410920483,0.08510220905255811,platt_vol_vegas,platt
QB,00-0033077,Dak Prescott,DAL,DET,2025_14_DAL_DET,2025,14,NA,NA,20,25,1.886399401180602,0.8807328570815313,-12.568701633338051,14.330167347501114,-15.949264366639946,17.71073008080301,0.288,0.1395,0.2556246941005675,0.13121595977655293,platt_vol_vegas,platt
QB,00-0033106,Jared Goff,DET,DAL,2025_14_DAL_DET,2025,14,NA,NA,20,25,1.3782894885940156,2.558824119451906,-10.890610370967677,16.00825860987149,-14.271173104269572,19.388821343173383,0.2915,0.1375,0.24774710892423013,0.12928237854166202,platt_vol_vegas,platt
QB,00-0033119,Jacoby Brissett,ARI,LA,2025_14_LA_ARI,2025,14,NA,NA,20,25,2.062966285722367,-1.1387341848289847,-14.588168675248568,12.310700305590597,-17.96873140855046,15.691263038892492,0.2595,0.1085,0.2459770269347844,0.10136055308931285,platt_vol_vegas,platt
QB,00-0034869,Sam Darnold,SEA,ATL,2025_14_SEA_ATL,2025,14,NA,NA,20,25,2.0914887196573555,1.7660148550237307,-11.683419635395852,15.215449345443313,-15.063982368697747,18.596012078745208,0.257,0.111,0.2453383859530386,0.10375868220919378,platt_vol_vegas,platt
QB,00-0040676,Cam Ward,TEN,CLE,2025_14_TEN_CLE,2025,14,NA,NA,20,25,3.3409236006739977,-3.888264166378378,-17.33769865679796,9.561170324041203,-20.718261390099855,12.9417330573431,0.2105,0.09,0.24500598422090042,0.08367194329188447,platt_vol_vegas,platt
QB,00-0036264,Jordan Love,GB,CHI,2025_14_CHI_GB,2025,14,NA,Full Participation in Practice,20,25,1.6681479746882013,2.1540038572148617,-11.29543063320472,15.603438347634444,-14.675993366506615,18.984001080936338,0.251,0.0995,0.23497344474340864,0.09274229721929776,platt_vol_vegas,platt
QB,00-0039923,J.J. McCarthy,MIN,WAS,2025_14_WAS_MIN,2025,14,NA,Full Participation in Practice,20,25,3.2928477271424446,-1.5419812470420255,-14.991415737461608,11.907453243377557,-18.3719784707635,15.288015976679452,0.193,0.078,0.23465066408761395,0.0722568435565755,platt_vol_vegas,platt
QB,00-0036442,Joe Burrow,CIN,BUF,2025_14_CIN_BUF,2025,14,NA,NA,20,25,1.7683364704690234,0.006299434643198598,-13.443135055776384,13.45573392506278,-16.823697789078278,16.836296658364677,0.24,0.1105,0.23164701435304635,0.1032789146656592,platt_vol_vegas,platt
QB,00-0026498,Matthew Stafford,LA,ARI,2025_14_LA_ARI,2025,14,NA,NA,20,25,1.2569610358903043,1.2695779199850588,-12.179856570434524,14.719012410404641,-15.560419303736419,18.099575143706538,0.236,0.091,0.22099160366657644,0.08462537318270287,platt_vol_vegas,platt
QB,00-0036212,Tua Tagovailoa,MIA,NYJ,2025_14_MIA_NYJ,2025,14,NA,NA,20,25,1.2496740889103353,2.683563298867124,-10.765871191552458,16.132997789286705,-14.146433924854353,19.5135605225886,0.21,0.082,0.20873662124041148,0.07605640108344264,platt_vol_vegas,platt
QB,00-0023459,Aaron Rodgers,PIT,BAL,2025_14_PIT_BAL,2025,14,NA,Full Participation in Practice,20,25,1.2506204323250438,0.4384568982448587,-13.010977592174724,13.88789138866444,-16.39154032547662,17.268454121966336,0.191,0.0825,0.1995233060834064,0.07653173877117592,platt_vol_vegas,platt
QB,00-0040668,Shedeur Sanders,CLE,TEN,2025_14_TEN_CLE,2025,14,NA,NA,20,25,1.7739811366850298,-2.7798540394504276,-16.22928852987001,10.669580450969155,-19.609851263171905,14.05014318427105,0.1445,0.045,0.18269186251046313,0.04115282080697391,platt_vol_vegas,platt
QB,00-0029604,Kirk Cousins,ATL,SEA,2025_14_SEA_ATL,2025,14,NA,NA,20,25,1.0687452633516048,-3.21206327264515,-16.661497763064734,10.237371217774433,-20.042060496366627,13.617933951076328,0.1205,0.038,0.158712723244467,0.03462157084051211,platt_vol_vegas,platt
QB,00-0040398,Brady Cook,NYJ,MIA,2025_14_MIA_NYJ,2025,14,NA,NA,20,25,2.3840162279087576,-4.926856654450324,-18.376291144869906,8.522577835969258,-21.756853878171803,11.903140569271153,0.0865,0.021,0.15245960082070145,0.01889491273565537,platt_vol_vegas,platt
QB,00-0040206,Riley Leonard,IND,JAX,2025_14_IND_JAX,2025,14,NA,NA,20,25,1.8557266003969266,-7.272266907187618,-20.721701397607198,6.177167583231965,-24.102264130909095,9.55773031653386,0.0495,0.011,0.11366952635336061,0.00977035388433862,platt_vol_vegas,platt
RB,00-0036223,Jonathan Taylor,IND,JAX,2025_14_IND_JAX,2025,14,NA,NA,15,20,24.456546150803508,-1.2382456606081027,-7.937299691904369,5.460808370688164,-10.104958730894825,7.6284674096786205,0.667,0.413,0.6585107840604716,0.4382051229377399,platt_vegas,platt_vegas
RB,00-0040122,Ashton Jeanty,LV,DEN,2025_14_DEN_LV,2025,14,NA,NA,15,20,23.774856996048477,-1.420773341220593,-8.009168423284132,5.167621740842947,-10.141020784133334,7.299474101692147,0.6575,0.397,0.6491093750039271,0.42280873338899955,platt_vegas,platt_vegas
RB,00-0038120,Breece Hall,NYJ,MIA,2025_14_MIA_NYJ,2025,14,NA,NA,15,20,21.793487518593203,-1.0990561711054823,-7.358168155712663,5.160055813501698,-9.383472117451559,7.1853597752405935,0.592,0.337,0.5845218043411348,0.36448719137393903,platt_vegas,platt_vegas
RB,00-0039040,De'Von Achane,MIA,NYJ,2025_14_MIA_NYJ,2025,14,NA,NA,15,20,21.273332967140515,-0.6395452199826479,-6.810199452353505,5.5311090123882085,-8.806880530128776,7.527790090163481,0.5645,0.3155,0.5575085094056168,0.34333323294266616,platt_vegas,platt_vegas
RB,00-0038542,Bijan Robinson,ATL,SEA,2025_14_SEA_ATL,2025,14,NA,NA,15,20,21.550213179924157,-1.3331246967276418,-7.550974546393861,4.884725152938578,-9.562927035021039,6.896677641565755,0.5495,0.296,0.5427954893790421,0.32401456720536187,platt_vegas,platt_vegas
RB,00-0034844,Saquon Barkley,PHI,LAC,2025_14_PHI_LAC,2025,14,NA,NA,15,20,21.308309970889376,-1.209297554116898,-7.385927658150509,4.967332549916714,-9.384542389866336,6.965947281632541,0.547,0.294,0.5403446769523131,0.32202563371653187,platt_vegas,platt_vegas
RB,00-0037248,James Cook,BUF,CIN,2025_14_CIN_BUF,2025,14,NA,NA,15,20,20.12304419316141,-0.5768183687278521,-6.548636958520144,5.39500022106444,-8.480979418350952,7.327342680895247,0.521,0.283,0.5148773239978425,0.3110603714451887,platt_vegas,platt_vegas
RB,00-0040666,Omarion Hampton,LAC,PHI,2025_14_PHI_LAC,2025,14,Questionable,Full Participation in Practice,15,20,19.779583475262605,-1.2957768296961636,-7.207326736183509,4.615773076791182,-9.120167643179588,6.5286139837872605,0.49,0.247,0.48455660968973363,0.2748439112412582,platt_vegas,platt_vegas
RB,00-0036997,Javonte Williams,DAL,DET,2025_14_DAL_DET,2025,14,NA,NA,15,20,20.563772756483637,-1.8847002944900706,-7.933240112859048,4.163839523878908,-9.89040778888154,6.121007199901399,0.485,0.2475,0.4796700327678462,0.27535060413326945,platt_vegas,platt_vegas
RB,00-0038597,Chase Brown,CIN,BUF,2025_14_CIN_BUF,2025,14,NA,Full Participation in Practice,15,20,18.98053777220765,-0.9666194957911026,-6.736268988994084,4.803029997411878,-8.603194202213796,6.66995521063159,0.4735,0.241,0.4684344592996895,0.2687550194805504,platt_vegas,platt_vegas
RB,00-0039361,Bucky Irving,TB,NO,2025_14_NO_TB,2025,14,NA,Full Participation in Practice,15,20,19.372853415522023,-0.9864249041669608,-6.826045094957022,4.8531952866231,-8.715611208575586,6.742761400241664,0.472,0.255,0.466969294771403,0.28293805689220125,platt_vegas,platt_vegas
RB,00-0033923,Kareem Hunt,KC,HOU,2025_14_HOU_KC,2025,14,NA,NA,15,20,19.490523077447314,-1.3519503237406425,-7.212443495212117,4.508542847730832,-9.108763622909885,6.404862975428601,0.4595,0.242,0.4547624307147276,0.26977094290951975,platt_vegas,platt_vegas
RB,00-0035700,Josh Jacobs,GB,CHI,2025_14_CHI_GB,2025,14,NA,Full Participation in Practice,15,20,18.409201195969,-1.0180498480024667,-6.6847276610068596,4.648627965001926,-8.518333618657092,6.482233922652159,0.452,0.223,0.4474405610689091,0.2503899573349802,platt_vegas,platt_vegas
RB,00-0039139,Jahmyr Gibbs,DET,DAL,2025_14_DAL_DET,2025,14,NA,NA,15,20,18.766067229203426,-1.2357859883441813,-6.966932861898113,4.49536088520975,-8.821399517369645,6.349827540681283,0.45,0.2225,0.445488323191715,0.24987763464649,platt_vegas,platt_vegas
RB,00-0040784,Quinshon Judkins,CLE,TEN,2025_14_TEN_CLE,2025,14,NA,NA,15,20,18.33946389125917,-1.1261943295045662,-6.780214096235232,4.527825437226101,-8.609724202696176,6.357335543687045,0.4405,0.217,0.436216571756777,0.24423402303744057,platt_vegas,platt_vegas
RB,00-0040583,Woody Marks,HOU,KC,2025_14_HOU_KC,2025,14,NA,Full Participation in Practice,15,20,18.277229217948133,-0.9828195315826947,-6.625526351534487,4.659887288369098,-8.451375849911322,6.485736786745933,0.439,0.2095,0.4347528066953664,0.23651388194578246,platt_vegas,platt_vegas
RB,00-0032764,Derrick Henry,BAL,PIT,2025_14_PIT_BAL,2025,14,NA,NA,15,20,17.681335227582643,-0.6983736428482249,-6.231946621564862,4.835199335868412,-8.02248293149629,6.62573564579984,0.413,0.2055,0.4093878036176573,0.2323847062204924,platt_vegas,platt_vegas
RB,00-0037840,Kyren Williams,LA,ARI,2025_14_LA_ARI,2025,14,NA,Full Participation in Practice,15,20,17.70499580792392,-1.1687706960262543,-6.706705479553769,4.369164087501259,-8.498653168700894,6.161111776648385,0.41,0.184,0.4064617574182095,0.21004267301198556,platt_vegas,platt_vegas
RB,00-0039391,Kimani Vidal,LAC,PHI,2025_14_PHI_LAC,2025,14,NA,NA,15,20,18.16665143667108,-1.6508635903352795,-7.2734305970940705,3.9717034164235114,-9.09276331744412,5.791036136773562,0.394,0.185,0.39085774616698615,0.2110875819055523,platt_vegas,platt_vegas
RB,00-0036973,Travis Etienne,JAX,IND,2025_14_IND_JAX,2025,14,NA,NA,15,20,17.98541382258299,-1.586524115643688,-7.175972607959808,4.002924376672431,-8.98458894255536,5.811540711267984,0.3895,0.1835,0.386469460878928,0.20952000071660265,platt_vegas,platt_vegas
RB,00-0036275,D'Andre Swift,CHI,GB,2025_14_CHI_GB,2025,14,NA,NA,15,20,16.2989665757688,-1.0249004464693023,-6.29931371446369,4.2495128215250855,-8.005991932362303,5.9561910394236985,0.359,0.16,0.35672718269587644,0.1847832974116774,platt_vegas,platt_vegas
RB,00-0033293,Aaron Jones,MIN,WAS,2025_14_WAS_MIN,2025,14,NA,Limited Participation in Practice,15,20,15.910493123294456,-0.592041838768336,-5.792017924264479,4.607934246727807,-7.474609990487721,6.29052631295105,0.351,0.161,0.34892522841197604,0.1858430324490811,platt_vegas,platt_vegas
RB,00-0040202,Devin Neal,NO,TB,2025_14_NO_TB,2025,14,NA,NA,15,20,16.804578251759406,-1.478212754764013,-6.848425827022098,3.8920003174940714,-8.586102647212256,5.629677137684229,0.344,0.1445,0.3420979608925799,0.16827054744741357,platt_vegas,platt_vegas
RB,00-0035261,Tony Pollard,TEN,CLE,2025_14_TEN_CLE,2025,14,NA,Full Participation in Practice,15,20,16.894753604565473,-1.7511668086334637,-7.138340573454087,3.6360069561871597,-8.881505481718914,5.379171864451987,0.333,0.1345,0.3313679904428957,0.15752587178909258,platt_vegas,platt_vegas
RB,00-0037228,Jaylen Warren,PIT,BAL,2025_14_PIT_BAL,2025,14,NA,NA,15,20,15.040734551995406,-0.7971424902296588,-5.827699115163113,4.2334141347037955,-7.455470960000779,5.861185979541462,0.3205,0.124,0.31917211770417653,0.146160888879384,platt_vegas,platt_vegas
RB,00-0037157,Bam Knight,ARI,LA,2025_14_LA_ARI,2025,14,NA,NA,15,20,15.779699545701648,-1.0651132334181184,-6.239859786382382,4.1096333195461465,-7.914288159047292,5.784061692211054,0.314,0.1325,0.31282884744993894,0.15536784653211985,platt_vegas,platt_vegas
RB,00-0038134,Kenneth Walker III,SEA,ATL,2025_14_SEA_ATL,2025,14,NA,Full Participation in Practice,15,20,15.297925617338413,-0.8186546766474863,-5.8997188870502155,4.2624095337552435,-7.54383381908625,5.906524465791278,0.3085,0.129,0.3074605861909101,0.15158376335707818,platt_vegas,platt_vegas
RB,00-0040236,Kyle Monangai,CHI,GB,2025_14_CHI_GB,2025,14,NA,Full Participation in Practice,15,20,15.12402963384644,-0.9795213069230727,-6.026474120949556,4.06743150710341,-7.659551393587395,5.7005087797412495,0.3035,0.111,0.30257958071504715,0.1319627206940053,platt_vegas,platt_vegas
RB,00-0037197,Isiah Pacheco,KC,HOU,2025_14_HOU_KC,2025,14,NA,Full Participation in Practice,15,20,14.57339010687844,-1.3542557784068963,-6.292117144184368,3.5836055873705748,-7.889894945767221,5.181383388953428,0.273,0.107,0.2727860173614496,0.12756378142400443,platt_vegas,platt_vegas
RB,00-0040730,RJ Harvey,DEN,LV,2025_14_DEN_LV,2025,14,NA,NA,15,20,13.09522789566893,-0.49340826125113935,-5.129708777349724,4.142892254847445,-6.6299084584161205,5.643091935913842,0.2335,0.0895,0.23413295830271938,0.10813468150249478,platt_vegas,platt_vegas
RB,00-0039165,Zach Charbonnet,SEA,ATL,2025_14_SEA_ATL,2025,14,NA,NA,15,20,13.011552018253578,-0.30377056177976186,-4.922592758188925,4.315051634629402,-6.417136859007105,5.809595735447582,0.2305,0.0835,0.23119324440456454,0.10139860824889713,platt_vegas,platt_vegas
RB,00-0038611,Chris Rodriguez Jr.,WAS,MIN,2025_14_WAS_MIN,2025,14,NA,NA,15,20,12.61732686259552,-0.7667031855996747,-5.302549993679614,3.7691436224802644,-6.770245176772199,5.236838805572849,0.21,0.0755,0.21108658178812817,0.09235155658285323,platt_vegas,platt_vegas
RB,00-0033526,Samaje Perine,CIN,BUF,2025_14_CIN_BUF,2025,14,NA,NA,15,20,11.671265543675807,-0.5242113563474001,-4.856466205350867,3.808043492656067,-6.258283736420321,5.209861023725521,0.199,0.0635,0.2002827630389099,0.07862613276348475,platt_vegas,platt_vegas
RB,00-0037256,Rachaad White,TB,NO,2025_14_NO_TB,2025,14,NA,NA,15,20,12.09767951219561,-0.5867594685457648,-5.01158658686091,3.838067649769381,-6.443358364514413,5.269839427422884,0.1845,0.0625,0.1860231778100899,0.07747322224437612,platt_vegas,platt_vegas
RB,00-0037525,Jordan Mason,MIN,WAS,2025_14_WAS_MIN,2025,14,NA,NA,15,20,11.807024498144838,-0.3568185642686137,-4.7186944946398075,4.00505736610258,-6.130096722962255,5.416459594425028,0.184,0.0585,0.18553107009588282,0.07284645160092643,platt_vegas,platt_vegas
RB,00-0039738,Blake Corum,LA,ARI,2025_14_LA_ARI,2025,14,NA,NA,15,20,12.39529488487368,-0.9170364932099498,-5.405681770150935,3.571608783731036,-6.858103628808526,5.0240306423886265,0.1815,0.054,0.18307011298637313,0.06761103229926016,platt_vegas,platt_vegas
RB,00-0035685,David Montgomery,DET,DAL,2025_14_DAL_DET,2025,14,NA,NA,15,20,12.130593918182553,-0.8499430732785913,-5.2818595569951015,3.5819734104379193,-6.715925289425083,5.0160391428679,0.1775,0.052,0.17913110067869498,0.06527331482080927,platt_vegas,platt_vegas
RB,00-0036924,Michael Carter,ARI,LA,2025_14_LA_ARI,2025,14,NA,NA,15,20,10.92505756953248,-0.48994317021017053,-4.656785801903444,3.676899461483103,-6.005079762878253,5.025193422457912,0.1605,0.0395,0.16236850236328423,0.05049342510171656,platt_vegas,platt_vegas
RB,00-0038951,Sean Tucker,TB,NO,2025_14_NO_TB,2025,14,NA,NA,15,20,11.072783782715694,-0.4524819809634365,-4.652430883936066,3.7474669220091936,-6.01143726906072,5.1064733071338475,0.1525,0.051,0.15446691977986043,0.06410184600975384,platt_vegas,platt_vegas
RB,00-0039032,Tyjae Spears,TEN,CLE,2025_14_TEN_CLE,2025,14,NA,NA,15,20,10.69687607883335,-0.532013938650893,-4.647356136682464,3.5833282593806777,-5.978985747733062,4.914957870431276,0.149,0.0425,0.15100706647881992,0.05406916414042541,platt_vegas,platt_vegas
RB,00-0036919,Kenneth Gainwell,PIT,BAL,2025_14_PIT_BAL,2025,14,NA,NA,15,20,10.799545302189545,-0.5939004718078198,-4.732470340682149,3.5446693970665093,-6.071615889120592,4.883814945504952,0.1475,0.0455,0.14952370826819397,0.05762609654266285,platt_vegas,platt_vegas
RB,00-0040242,Jacory Croskey-Merritt,WAS,MIN,2025_14_WAS_MIN,2025,14,NA,NA,15,20,10.981093218465475,-0.9221088542890811,-5.101530907329942,3.2573131987517803,-6.453895278285321,4.609677569707159,0.136,0.0415,0.1381394698948636,0.05287939932390686,platt_vegas,platt_vegas
RB,00-0037263,Tyler Allgeier,ATL,SEA,2025_14_SEA_ATL,2025,14,NA,NA,15,20,10.441883359649761,-0.6663174749907739,-4.723570979271446,3.3909360292898976,-6.036404431717556,4.703769481736008,0.1345,0.0385,0.13665295613141482,0.04929712034304052,platt_vegas,platt_vegas
RB,00-0038794,Jaleel McLaughlin,DEN,LV,2025_14_DEN_LV,2025,14,NA,NA,15,20,10.0683344840801,-0.6190582952169413,-4.590152090510269,3.3520355000763864,-5.875106252669917,4.636989662236034,0.117,0.0365,0.11927998161761877,0.04689761880574643,platt_vegas,platt_vegas
RB,00-0035537,Ty Johnson,BUF,CIN,2025_14_CIN_BUF,2025,14,NA,NA,15,20,8.706778706041478,0.16984294821106752,-3.475437660484072,3.815123556906207,-4.654966206481733,4.994652102903869,0.108,0.0285,0.11032144735361353,0.03719871721451617,platt_vegas,platt_vegas
RB,00-0039874,Jaylen Wright,MIA,NYJ,2025_14_MIA_NYJ,2025,14,NA,NA,15,20,8.637873768469863,-0.5954564671781205,-4.223711517491227,3.032798583134986,-5.397730986334374,4.206818051978133,0.096,0.024,0.09834793951178143,0.0316615625176697,platt_vegas,platt_vegas
RB,00-0040162,Dylan Sampson,CLE,TEN,2025_14_TEN_CLE,2025,14,Questionable,Limited Participation in Practice,15,20,9.108157590209553,-0.5004416069301174,-4.243818675602876,3.2429354617426407,-5.455088968594971,4.454205754734737,0.0955,0.022,0.09784827112832913,0.02917854016199872,platt_vegas,platt_vegas
RB,00-0040198,Ollie Gordon II,MIA,NYJ,2025_14_MIA_NYJ,2025,14,NA,NA,15,20,8.976964498401609,-0.5819131306423005,-4.293425833358021,3.1295995720734195,-5.494385554056508,4.330559292771906,0.095,0.023,0.09734853787580905,0.030421868242719193,platt_vegas,platt_vegas
RB,00-0038454,Keaton Mitchell,BAL,PIT,2025_14_PIT_BAL,2025,14,NA,NA,15,20,8.806835743338441,-0.5505190357478309,-4.220424282916639,3.1193862114209767,-5.407920792737244,4.306882721241582,0.088,0.0215,0.09034524165235049,0.02855546637422993,platt_vegas,platt_vegas
RB,00-0037557,Ronnie Rivers,LA,ARI,2025_14_LA_ARI,2025,14,NA,NA,15,20,8.451990972658503,-0.6013156676459512,-4.18336085716945,2.9807295218775476,-5.342427883180649,4.139796547888746,0.075,0.0235,0.07730119212828522,0.031042160597496024,platt_vegas,platt_vegas
RB,00-0037085,Tyler Badie,DEN,LV,2025_14_DEN_LV,2025,14,NA,NA,15,20,8.03064825872693,-0.7356763081499947,-4.211403277054146,2.740050660754156,-5.336068184369443,3.8647155680694536,0.0645,0.016,0.0667243790327074,0.021632577639200637,platt_vegas,platt_vegas
TE,00-0037744,Trey McBride,ARI,LA,2025_14_LA_ARI,2025,14,NA,NA,12,17,8.747940435841535,2.4538550043099994,-2.5315858463470917,8.205796416968559,-4.540870479673119,9.948886430287478,0.686,0.4035,0.6870213916716772,0.43793723077400537,platt_vol_vegas,platt_vegas
TE,00-0030506,Travis Kelce,KC,HOU,2025_14_HOU_KC,2025,14,NA,NA,12,17,8.015161330099328,1.5395044225912542,-3.217491786907676,7.027878333129242,-5.1347062662002285,8.691095856827403,0.58,0.3,0.5960510159062946,0.3288424960488359,platt_vol_vegas,platt_vegas
TE,00-0039338,Brock Bowers,LV,DEN,2025_14_DEN_LV,2025,14,NA,NA,12,17,7.76574490676951,1.4730418827327134,-3.2040051194420003,6.8691745712217465,-5.088997631102147,8.504438967195759,0.5355,0.2715,0.5637898533256495,0.29829163290373306,platt_vol_vegas,platt_vegas
TE,00-0036970,Kyle Pitts,ATL,SEA,2025_14_SEA_ATL,2025,14,NA,NA,12,17,7.2744523955313625,1.2044430186769188,-3.311556625486771,6.414767672191319,-5.1316421426839,7.993724100659628,0.491,0.235,0.493971787447729,0.25886356390011317,platt_vol_vegas,platt_vegas
TE,00-0040663,Harold Fannin Jr.,CLE,TEN,2025_14_TEN_CLE,2025,14,NA,NA,12,17,6.983176559998882,1.1203432901693158,-3.297786292682616,6.217750575775451,-5.07842719181142,7.762488099319244,0.4305,0.199,0.45632091773049727,0.21966257338516898,platt_vol_vegas,platt_vegas
TE,00-0040128,Tyler Warren,IND,JAX,2025_14_IND_JAX,2025,14,NA,NA,12,17,6.944905228434474,1.8350654957888461,-2.570065098736857,6.917475227213501,-4.345467009323809,8.457667835390037,0.486,0.2205,0.44436933024642555,0.24311036160410401,platt_vol_vegas,platt_vegas
TE,00-0034383,Dalton Schultz,HOU,KC,2025_14_HOU_KC,2025,14,NA,NA,12,17,6.777419095878172,1.0690861772208453,-3.2787621959049957,6.0854066717356865,-5.031077625141687,7.605571348370388,0.422,0.1825,0.426255582141009,0.20159842811938758,platt_vol_vegas,platt_vegas
TE,00-0036040,Juwan Johnson,NO,TB,2025_14_NO_TB,2025,14,NA,NA,12,17,6.158351914661957,0.9884925310622913,-3.1416977982444876,5.753690536404263,-4.806290400981733,7.197754107065651,0.366,0.144,0.343062999208394,0.15923445923202897,platt_vol_vegas,platt_vegas
TE,00-0038129,Cade Otton,TB,NO,2025_14_NO_TB,2025,14,NA,NA,12,17,6.030034557421926,1.1784539506248488,-2.905369965652558,5.890156808947891,-4.551275490557941,7.318009008553846,0.3645,0.1405,0.3257575245055814,0.15536960700574537,platt_vol_vegas,platt_vegas
TE,00-0040189,Oronde Gadsden II,LAC,PHI,2025_14_PHI_LAC,2025,14,NA,NA,12,17,5.962436910661454,1.248865633004534,-2.8103483722894844,5.93217486067633,-4.446335352888015,7.351422547391884,0.3455,0.124,0.31874287209189095,0.1371227039992574,platt_vol_vegas,platt_vegas
TE,00-0040126,Colston Loveland,CHI,GB,2025_14_CHI_GB,2025,14,NA,NA,12,17,5.9590465807068584,1.4127012595322403,-2.6452750473702213,6.094582495407917,-4.280763197788364,7.513397438105349,0.3665,0.1455,0.31608706568070316,0.16089017986090118,platt_vol_vegas,platt_vegas
TE,00-0040736,Mason Taylor,NYJ,MIA,2025_14_MIA_NYJ,2025,14,NA,NA,12,17,5.876288581120231,1.0814864593524163,-2.9461756408752233,5.728392745973242,-4.569446241939599,7.136608748175852,0.329,0.1125,0.3091624154260154,0.12438130009033657,platt_vol_vegas,platt_vegas
TE,00-0039793,AJ Barner,SEA,ATL,2025_14_SEA_ATL,2025,14,NA,Full Participation in Practice,12,17,5.900626312248464,1.3568864069196667,-2.6797110298417572,6.0141018184071395,-4.306582843903888,7.425441936679771,0.363,0.129,0.3087723599630996,0.14265656340325714,platt_vol_vegas,platt_vegas
TE,00-0038933,Dalton Kincaid,BUF,CIN,2025_14_CIN_BUF,2025,14,Questionable,Limited Participation in Practice,12,17,5.752930261851452,0.9842510023095105,-2.9978549627732263,5.578596998237868,-4.602765052692772,6.97088493177108,0.324,0.1135,0.2938083410960141,0.12548995268225882,platt_vol_vegas,platt_vegas
