bin,n,pred,emp,delta,method,threshold,position
"[0.3,0.4)",1327,0.3427854186756317,0.36623963828183875,0.023454219606207027,iso,15+,RB_3C
"[0.4,0.5)",620,0.446976921301221,0.4467741935483871,-2.0272775283391997e-4,iso,15+,RB_3C
"[0.5,0.6)",511,0.5488998138148885,0.5499021526418787,0.00100233882699019,iso,15+,RB_3C
"[0.6,0.7)",211,0.6325196913078492,0.5971563981042654,-0.03536329320358389,iso,15+,RB_3C
"[0.7,0.8)",126,0.7427087659618945,0.7142857142857143,-0.0284230516761802,iso,15+,RB_3C
"[0.8,0.9)",41,0.8395997527040946,0.8048780487804879,-0.03472170392360674,iso,15+,RB_3C
"[0.9,1]",4,0.9362345987345987,1,0.06376540126540131,iso,15+,RB_3C
"[0,0.1)",1264,0.07847567423656149,0.07515822784810126,-0.003317446388460224,strat_platt,15+,RB_3C
"[0.1,0.2)",2633,0.1430567137859235,0.14584124572730725,0.0027845319413837555,strat_platt,15+,RB_3C
"[0.2,0.3)",1910,0.2555432801673127,0.29476439790575915,0.03922111773844644,strat_platt,15+,RB_3C
"[0.3,0.4)",2066,0.34764143306624545,0.3233301064859632,-0.024311326580282233,strat_platt,15+,RB_3C
"[0.4,0.5)",1310,0.4449716067794827,0.45114503816793894,0.006173431388456219,strat_platt,15+,RB_3C
"[0.5,0.6)",532,0.5400626099050502,0.5714285714285714,0.031365961523521224,strat_platt,15+,RB_3C
"[0.6,0.7)",155,0.6369414332228357,0.7096774193548387,0.07273598613200305,strat_platt,15+,RB_3C
"[0.7,0.8)",28,0.7240160362065884,0.8928571428571429,0.16884110665055452,strat_platt,15+,RB_3C
"[0.8,0.9)",1,0.8069870422957989,1,0.19301295770420113,strat_platt,15+,RB_3C
"[0,0.1)",9,0.010101010101010102,0.7777777777777778,0.7676767676767677,strat_iso,15+,RB_3C
"[0.1,0.2)",4755,0.1545114541843769,0.14868559411146162,-0.005825860072915273,strat_iso,15+,RB_3C
"[0.2,0.3)",1539,0.287602680431842,0.3190383365821962,0.03143565615035421,strat_iso,15+,RB_3C
"[0.3,0.4)",2082,0.32859508852220604,0.3482228626320845,0.019627774109878482,strat_iso,15+,RB_3C
"[0.4,0.5)",620,0.446976921301221,0.4467741935483871,-2.0272775283391997e-4,strat_iso,15+,RB_3C
"[0.5,0.6)",512,0.5488043063660313,0.548828125,2.3818633968719638e-5,strat_iso,15+,RB_3C
"[0.6,0.7)",211,0.6325196913078492,0.5971563981042654,-0.03536329320358389,strat_iso,15+,RB_3C
"[0.7,0.8)",126,0.7427087659618945,0.7142857142857143,-0.0284230516761802,strat_iso,15+,RB_3C
"[0.8,0.9)",41,0.8395997527040946,0.8048780487804879,-0.03472170392360674,strat_iso,15+,RB_3C
"[0.9,1]",4,0.9362345987345987,1,0.06376540126540131,strat_iso,15+,RB_3C
"[0,0.1)",1396,0.07715653515662702,0.03510028653295129,-0.04205624862367573,platt_vol,15+,RB_3C
"[0.1,0.2)",3075,0.14714329209322177,0.14764227642276423,4.989843295424568e-4,platt_vol,15+,RB_3C
"[0.2,0.3)",2188,0.24726124766754698,0.32449725776965266,0.07723601010210568,platt_vol,15+,RB_3C
"[0.3,0.4)",1439,0.34679557011950607,0.4308547602501737,0.08405919013066765,platt_vol,15+,RB_3C
"[0.4,0.5)",919,0.44583128359721114,0.46789989118607184,0.0220686075888607,platt_vol,15+,RB_3C
"[0.5,0.6)",512,0.5461745198626958,0.5390625,-0.007112019862695829,platt_vol,15+,RB_3C
"[0.6,0.7)",312,0.6424850468042043,0.5416666666666666,-0.10081838013753763,platt_vol,15+,RB_3C
"[0.7,0.8)",56,0.7334535982691376,0.5714285714285714,-0.1620250268405662,platt_vol,15+,RB_3C
"[0.8,0.9)",2,0.8251544031151783,0.5,-0.3251544031151783,platt_vol,15+,RB_3C
"[0,0.1)",4646,0.05111816616444253,0.08222126560482135,0.03110309944037882,raw,20+,RB_3C
"[0.1,0.2)",2925,0.14452290598290599,0.14153846153846153,-0.0029844444444444562,raw,20+,RB_3C
"[0.2,0.3)",1495,0.24367792642140468,0.22408026755852842,-0.01959765886287626,raw,20+,RB_3C
"[0.3,0.4)",610,0.3391868852459016,0.3,-0.03918688524590164,raw,20+,RB_3C
"[0.4,0.5)",179,0.4412290502793296,0.3854748603351955,-0.055754189944134114,raw,20+,RB_3C
"[0.5,0.6)",40,0.541175,0.65,0.10882500000000006,raw,20+,RB_3C
"[0.6,0.7)",4,0.620125,0.5,-0.12012500000000004,raw,20+,RB_3C
"[0,0.1)",3025,0.07131865406331961,0.07570247933884297,0.004383825275523362,platt,20+,RB_3C
"[0.1,0.2)",4925,0.14579781236724812,0.1315736040609137,-0.014224208306334418,platt,20+,RB_3C
"[0.2,0.3)",1774,0.23544822790673306,0.25422773393461107,0.018779506027878007,platt,20+,RB_3C
"[0.3,0.4)",171,0.33141389346786226,0.47368421052631576,0.1422703170584535,platt,20+,RB_3C
"[0.4,0.5)",4,0.4272678045679223,0.5,0.0727321954320777,platt,20+,RB_3C
"[0,0.1)",3553,0.0817946694880858,0.07965099915564312,-0.002143670332442671,iso,20+,RB_3C
"[0.1,0.2)",4521,0.12623111253734148,0.1362530413625304,0.01002192882518893,iso,20+,RB_3C
"[0.2,0.3)",1092,0.2466796776800091,0.24267399267399267,-0.004005685006016418,iso,20+,RB_3C
"[0.3,0.4)",588,0.33649948770967103,0.30272108843537415,-0.03377839927429688,iso,20+,RB_3C
"[0.4,0.5)",63,0.4311704963318906,0.4126984126984127,-0.01847208363347791,iso,20+,RB_3C
"[0.5,0.6)",72,0.5447039172557714,0.5138888888888888,-0.030815028366882546,iso,20+,RB_3C
"[0.6,0.7)",9,0.6299709924156478,0.5555555555555556,-0.07441543686009222,iso,20+,RB_3C
"[0.9,1]",1,1,1,0,iso,20+,RB_3C
"[0,0.1)",4121,0.04386133810718897,0.044892016500849306,0.0010306783936603336,strat_platt,20+,RB_3C
"[0.1,0.2)",2584,0.16330416768169653,0.17917956656346748,0.015875398881770947,strat_platt,20+,RB_3C
"[0.2,0.3)",2872,0.23871379255495467,0.22110027855153203,-0.017613514003422648,strat_platt,20+,RB_3C
