position,player_id,player_name,posteam,defteam,game_id,season,week,report_status,practice_status,team_spread,implied_total,pred_eff,pred_vol,lo_50_vol,hi_50_vol,lo_80_vol,hi_80_vol,lo_90_vol,hi_90_vol,pred_tot,lo_50_tot,hi_50_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,p_start,p_boom,star_bucket,p_start_recal,p_boom_recal,recal_method_start,recal_method_boom,med_vol,med_tot,pred_pass_eff,lo_50_pass_eff,hi_50_pass_eff,lo_80_pass_eff,hi_80_pass_eff,lo_90_pass_eff,hi_90_pass_eff,pred_db,lo_50_db,hi_50_db,lo_80_db,hi_80_db,lo_90_db,hi_90_db,pred_rush,lo_50_rush,hi_50_rush,lo_80_rush,hi_80_rush,lo_90_rush,hi_90_rush,pred_carry,lo_50_carry,hi_50_carry,lo_80_carry,hi_80_carry,lo_90_carry,hi_90_carry
WR,00-0031381,Davante Adams,LA,ARI,2025_14_LA_ARI,2025,14,NA,Full Participation in Practice,7.5,27.5,0.27806250318119,9.18610619996263,7.3186827393011,10.3103343117722,6.39653763890297,12.278798867153,5.65573077257221,13.5269040543413,2.55431168444986,-0.604088674141431,6.02496292218925,-3.73402506711434,8.82680571284656,-5.774364528246,10.4984937847034,0.5345,0.287,NA,0.507240425664487,0.291666666666667,strat_platt,iso,8.4980262173257,2.83733657825333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0031610,Darren Waller,MIA,NYJ,2025_14_MIA_NYJ,2025,14,NA,Full Participation in Practice,2.5,22,0.191401998477636,5.0511282961194,3.18370483545786,6.17535640792899,2.26155973505973,8.14382096330974,1.52075286872897,9.39192615049809,0.966796050444188,-1.44911885055817,3.62155703368339,-3.84326117339702,5.76473490212631,-5.40395201293633,7.04343793660425,0.1275,0.0335,NA,0.121410321319872,0.0332425068119891,strat_platt,iso,4.36304831348247,1.18328667248787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0032211,Tyler Lockett,LV,DEN,2025_14_DEN_LV,2025,14,NA,NA,-7.5,16.5,0.0227476589286393,5.14477587988425,3.27735241922271,6.26900399169384,2.35520731882458,8.2374685470746,1.61440045249382,9.48557373426295,0.117031606979897,-2.31885147019822,2.79373489248971,-4.73278201309087,4.95462669333782,-6.30637237555083,6.24389854688233,0.1005,0.028,NA,0.0945965633340951,0.0332425068119891,strat_platt,iso,4.45669589724732,0.335311581322196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0033375,Tim Patrick,JAX,IND,2025_14_IND_JAX,2025,14,NA,NA,-1.5,23,0.280909051850517,4.62832548468022,2.76090202401868,5.75255359648981,1.83875692362055,7.72101815187056,1.09795005728979,8.96912333905892,1.3001385235571,-1.02297543565753,3.85292392836691,-3.32515315235851,5.91377732233119,-4.82589420654377,7.14336238257207,0.1255,0.033,NA,0.108689426528336,0.0332425068119891,strat_platt,iso,3.94024550204329,1.508313234471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0033908,Cooper Kupp,SEA,ATL,2025_14_SEA_ATL,2025,14,NA,Limited Participation in Practice,7.5,25.5,0.2931559043373,6.77001206117511,4.90258860051358,7.8942401729847,3.98044350011544,9.86270472836546,3.23963663378468,11.1108099155538,1.98466900816822,-0.770053231715333,5.01173304882212,-3.49994951218213,7.45546967869116,-5.27951126888048,8.91349772670788,0.302,0.123,NA,0.299753808359287,0.144391408114558,strat_platt,iso,6.08193207853818,2.23152022425307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0033921,Chris Godwin Jr.,TB,NO,2025_14_NO_TB,2025,14,NA,Limited Participation in Practice,7.5,25,0.283363781400606,6.86562578281324,4.9982023221517,7.98985389462283,4.07605722175357,9.95831845000358,3.33525035542281,11.2064236371919,1.94546968349946,-0.826617767299276,4.99161572260629,-3.57372276086264,7.45075717310823,-5.36450251435001,8.91797633455464,0.312,0.1245,NA,0.310131228760175,0.144391408114558,strat_platt,iso,6.17754580017631,2.1938769996404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0034348,Courtland Sutton,DEN,LV,2025_14_DEN_LV,2025,14,NA,NA,7.5,24,0.324899829021492,7.3913838959511,5.52396043528957,8.51561200776069,4.60181533489143,10.4840765631414,3.86100846856068,11.7321817503298,2.40145936402672,-0.463813046461443,5.55000296486289,-3.30326320323893,8.09180955526494,-5.15424081920473,9.60834994515079,0.3635,0.1645,NA,0.363704834591641,0.178247734138973,strat_platt,iso,6.70330391331417,2.65821700321915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0034775,Christian Kirk,HOU,KC,2025_14_HOU_KC,2025,14,NA,NA,-3.5,19.5,0.0661670100439267,5.86131525412008,3.99389179345855,6.98554336592967,3.07174669306041,8.95400792131043,2.33093982672965,10.2021131084988,0.387825705289984,-2.19461621834067,3.2255771747194,-4.75378479794268,5.5164825269601,-6.42205277053576,6.88332550753839,0.151,0.0515,NA,0.14498474137541,0.0575342465753425,strat_platt,iso,5.17323527148315,0.619238847452619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0034827,DJ Moore,CHI,GB,2025_14_CHI_GB,2025,14,NA,NA,-4.5,20,0.158625622420706,6.634177820152,4.76675435949047,7.75840593196159,3.84460925909233,9.72687048734235,3.10380239276157,10.9749756745307,1.05235058597125,-1.67746726527802,4.05204810008471,-4.38268359910058,6.47369184310334,-6.14615701957908,7.9185384180039,0.2445,0.0885,NA,0.240317598298066,0.102040816326531,strat_platt,iso,5.94609783751507,1.29697011476248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0034960,Jakobi Meyers,JAX,IND,2025_14_IND_JAX,2025,14,NA,NA,-1.5,23,0.276250068172723,7.26010638130784,5.39268292064631,8.38433449311743,4.47053782024817,10.3527990484982,3.72973095391741,11.6009042356865,2.00560488277751,-0.836752061622443,5.12896751169349,-3.65349326984111,7.65044560470314,-5.48966740163087,9.15485722465122,0.3345,0.1465,NA,0.333513602421076,0.177897574123989,strat_platt,iso,6.57202639867091,2.26030906242723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0035208,Olamide Zaccheaus,CHI,GB,2025_14_CHI_GB,2025,14,NA,NA,-4.5,20,0.167439652974725,4.89611571742664,3.02869225676511,6.02034382923623,2.10654715636697,7.98880838461699,1.36574029003622,9.23691357180534,0.819803916650016,-1.56260388604728,3.43774516869549,-3.92354108144791,5.55119861617748,-5.46258619937569,6.81216690831766,0.1125,0.026,NA,0.101490453876643,0.0332425068119891,strat_platt,iso,4.20803573478971,1.03329196084962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0035359,David Sills,ATL,SEA,2025_14_SEA_ATL,2025,14,NA,NA,-7.5,18,0.0677972520157835,4.95384469050612,3.08642122984458,6.07807280231571,2.16427612944645,8.04653735769647,1.42346926311569,9.29464254488482,0.335857056929294,-2.05909678201943,2.9675846917322,-4.43246694695925,5.09216783058684,-5.97961685526768,6.35977652823912,0.0965,0.0175,NA,0.0922514260509376,0.0160320641282565,strat_platt,iso,4.26576470786919,0.550469353970386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0035406,Lil'Jordan Humphrey,DEN,LV,2025_14_DEN_LV,2025,14,NA,NA,7.5,24,0.162987023051507,5.10270506065654,3.23528159999501,6.22693317246613,2.31313649959687,8.19539772784689,1.57232963326612,9.44350291503524,0.831674707346268,-1.59526277667738,3.49854800601815,-4.00032834540843,5.65150409801293,-5.56813981835343,6.93604119988756,0.1405,0.0395,NA,0.134427141642882,0.043859649122807,strat_platt,iso,4.41462507801961,1.04915306527991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0035640,DK Metcalf,PIT,BAL,2025_14_PIT_BAL,2025,14,NA,Full Participation in Practice,-6.5,19,0.123298926786355,7.76339396298087,5.89597050231934,8.88762207479047,4.97382540192121,10.8560866301712,4.23301853559045,12.1041918173596,0.957218143855208,-1.97179689783721,4.17580620288809,-4.87441522791083,6.7741594027823,-6.76657084255835,8.3244376929198,0.322,0.137,NA,0.320518110598208,0.177897574123989,strat_platt,iso,7.07531398034395,1.21968777309927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0035659,Terry McLaurin,WAS,MIN,2025_14_WAS_MIN,2025,14,NA,NA,-1.5,20,0.240429654016582,7.34719652147871,5.47977306081718,8.4714246332883,4.55762796041904,10.4398891886691,3.81682109408828,11.6879943758574,1.76648391765096,-1.09110052490176,4.90657949024453,-3.92293199883441,7.44156602141118,-5.76894315628525,8.95403729945706,0.3225,0.143,NA,0.321037686233119,0.177897574123989,strat_platt,iso,6.65911653884178,2.02255263648453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0035676,A.J. Brown,PHI,LAC,2025_14_PHI_LAC,2025,14,NA,NA,2.5,21.5,0.175361901199942,9.68596343907987,7.81853997841834,10.8101915508895,6.8963948780202,12.7786561062702,6.15558801168944,14.0267612934586,1.69854896363017,-1.53573465486426,5.2525855547147,-4.74087043671204,8.12174500588113,-6.83023079198036,9.83359680811773,0.501,0.261,NA,0.473082161707374,0.287128712871287,strat_platt,iso,8.99788345644294,1.98837377167414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0035719,Deebo Samuel Sr.,WAS,MIN,2025_14_WAS_MIN,2025,14,NA,NA,-1.5,20,0.133459537881418,7.45412591595085,5.58670245528932,8.57835402776044,4.66455735489118,10.5468185831412,3.92375048856042,11.7949237703295,0.994824200052705,-1.88132096739096,4.15531547790918,-4.73154589424926,6.70676737993471,-6.58954735537366,8.22906253680609,0.283,0.117,NA,0.280066244953627,0.144391408114558,strat_platt,iso,6.76604593331392,1.25255614919109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0035876,Andre Baccellia,ARI,LA,2025_14_LA_ARI,2025,14,NA,NA,-7.5,20,0.0728183582945081,4.47883879450162,2.61141533384009,5.60306690631121,1.68927023344195,7.57153146169197,0.948463367111195,8.81963664888032,0.326141688081362,-1.96304699230774,2.84164783833872,-4.231605169754,4.87240583998208,-5.71043035601286,6.08403482198456,0.0715,0.0145,NA,0.0766830054228492,0.0160320641282565,strat_platt,iso,3.79075881186469,0.531276347910306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0036040,Juwan Johnson,NO,TB,2025_14_NO_TB,2025,14,NA,NA,-7.5,17.5,0.10219454580733,5.90246208301439,4.03503862235286,7.02669019482398,3.11289352195472,8.99515475020474,2.37208665562397,10.2432599373931,0.603199431718642,-1.98735000843152,3.4498599560647,-4.55455303842928,5.74795755252121,-6.22805849962686,7.11909170493311,0.162,0.0445,NA,0.156083722082906,0.0519969856819894,strat_platt,iso,5.21438210037746,0.83533909007347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0036252,Michael Pittman,IND,JAX,2025_14_IND_JAX,2025,14,NA,NA,1.5,24.5,0.159577425299945,7.20156238390842,5.33413892324688,8.32579049571801,4.41199382284875,10.2942550510988,3.67118695651799,11.5423602382871,1.14920678336104,-1.68285714849832,4.26125879530063,-4.48939810630968,6.77360587269898,-6.31892291018781,8.27256957460818,0.273,0.108,NA,0.269721820418014,0.144391408114558,strat_platt,iso,6.51348240127149,1.40298860407887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0036309,Darnell Mooney,ATL,SEA,2025_14_SEA_ATL,2025,14,NA,NA,-7.5,18,0.121542036759268,6.55856376779936,4.69114030713782,7.68279187960895,3.76899520673969,9.6512564349897,3.02818834040893,10.8993616221781,0.797141198553875,-1.9186912136995,3.78147062260573,-4.61004814734631,6.19070776830422,-6.36448691742435,7.62815208608259,0.2155,0.073,NA,0.210537453285051,0.0828025477707006,strat_platt,iso,5.87048378516243,1.04050748933307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0036322,Justin Jefferson,MIN,WAS,2025_14_WAS_MIN,2025,14,NA,NA,1.5,21.5,0.227025968862526,8.84097689765867,6.97355343699713,9.96520500946826,6.051408336599,11.933669564849,5.31060147026824,13.1817747520374,2.00713134588217,-1.0975360245178,5.4187373579375,-4.17422367884182,8.17291317528827,-6.17985141133748,9.81616128221786,0.436,0.234,NA,0.439322239870272,0.262425447316103,strat_platt,iso,8.15289691502174,2.28534121576532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0036358,CeeDee Lamb,DAL,DET,2025_14_DAL_DET,2025,14,NA,NA,-3.5,25,0.303312292369242,8.91639763641932,7.04897417575778,10.0406257482289,6.12682907535965,12.0090903036097,5.38602220902889,13.257195490798,2.70445300677804,-0.412054088034177,6.12906926120941,-3.50047476544371,8.89374819492337,-5.51375100800286,10.5432628684141,0.501,0.2775,NA,0.507096684949165,0.291139240506329,strat_platt,iso,8.22831765378239,2.98372383675616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0036407,Jerry Jeudy,CLE,TEN,2025_14_TEN_CLE,2025,14,NA,NA,3.5,18.5,0.13604006149251,6.58741498114458,4.71999152048305,7.71164309295417,3.79784642008491,9.68010764833493,3.05703955375415,10.9282128355233,0.896152339111591,-1.82502678853136,3.88635707416834,-4.52168225218725,6.30033733481969,-6.27957502212542,7.74061157892962,0.218,0.0765,NA,0.213098363316677,0.0856807511737089,strat_platt,iso,5.89933499850765,1.13999775013633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0036410,Tee Higgins,CIN,BUF,2025_14_CIN_BUF,2025,14,NA,Full Participation in Practice,-4.5,23.5,0.342897259810657,6.87545254420751,5.00802908354598,7.9996806560171,4.08588398314784,9.96814521139786,3.34507711681708,11.2162503985862,2.35757383736697,-0.41629075024297,5.40567270745568,-3.16515686480087,7.86639067055803,-4.95708465588704,9.33455044056322,0.3335,0.1455,NA,0.332473514322669,0.177897574123989,strat_platt,iso,6.18737256157058,2.60614040309636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0036415,Van Jefferson,TEN,CLE,2025_14_TEN_CLE,2025,14,NA,NA,-3.5,15,0.0550605597201548,5.5031381157455,3.63571465508397,6.62736622755509,2.71356955468583,8.59583078293585,1.97276268835508,9.8439359701242,0.303005864870265,-2.20749314510206,3.06170188407607,-4.69536717109779,5.28878608918951,-6.31715972923413,6.61755089823704,0.1325,0.038,NA,0.126409306884256,0.043859649122807,strat_platt,iso,4.81505813310857,0.527972188014952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0036550,Rashod Bateman,BAL,PIT,2025_14_PIT_BAL,2025,14,NA,Full Participation in Practice,6.5,25.5,0.333711704333769,5.28514826943881,3.41772480877728,6.40937638124841,2.49557970837915,8.37784093662916,1.75477284204839,9.62594612381751,1.7637158366511,-0.701726266345873,4.47290046014756,-3.14494944479677,6.66001431456279,-4.73763505800503,7.96493126222677,0.207,0.06,NA,0.201840138366509,0.0679012345679012,strat_platt,iso,4.59706828680189,1.98464460126489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0036554,Nico Collins,HOU,KC,2025_14_HOU_KC,2025,14,NA,NA,-3.5,19.5,0.204623296260405,8.13460974024208,6.26718627958055,9.25883785205168,5.34504117918242,11.2273024074324,4.60423431285166,12.4754075946208,1.66453065884033,-1.32643163824518,4.9511903029146,-4.29043894599296,7.60449741973452,-6.22261273925533,9.18756334796965,0.394,0.184,NA,0.395502154448203,0.222648752399232,strat_platt,iso,7.44652975760516,1.93255139414711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0036613,Jaylen Waddle,MIA,NYJ,2025_14_MIA_NYJ,2025,14,NA,NA,2.5,22,0.273035818046413,7.45749358498741,5.59007012432588,8.581721696797,4.66792502392774,10.5501862521778,3.92711815759699,11.7982914393661,2.03616286155292,-0.840564468681318,5.19729385691834,-3.69136631179404,7.74926220031689,-5.5497438524459,9.27186548614039,0.3605,0.157,NA,0.36057933262545,0.177897574123989,strat_platt,iso,6.76941360235048,2.2939469784165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0036900,Ja'Marr Chase,CIN,BUF,2025_14_CIN_BUF,2025,14,NA,NA,-4.5,23.5,0.317839348376371,9.95804802954197,8.09062456888044,11.0822761413516,7.1684794684823,13.0507406967323,6.42767260215154,14.2988458839207,3.16505949681023,-0.109622416591753,6.76348830430331,-3.35479241800934,9.6684854132998,-5.47025023588657,11.401719352078,0.586,0.362,NA,0.560237448328578,0.376623376623377,strat_platt,iso,9.26996804690504,3.45850440421713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0036912,DeVonta Smith,PHI,LAC,2025_14_PHI_LAC,2025,14,NA,NA,2.5,21.5,0.189565456214453,8.55022508826076,6.68280162759923,9.67445320007035,5.76065652720109,11.6429177554511,5.01984966087034,12.8910229426395,1.62082731959241,-1.43766750040689,4.98169599597028,-4.46859871810237,7.69491176621541,-6.44439879548543,9.31372152050168,0.3995,0.1955,NA,0.401239213646343,0.224489795918367,strat_platt,iso,7.86214510562383,1.89489965791207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0036963,Amon-Ra St. Brown,DET,DAL,2025_14_DAL_DET,2025,14,Questionable,Did Not Participate In Practice,3.5,28.5,0.287767336589742,7.45615156202925,5.58872810136771,8.58037967383884,4.66658300096958,10.5488442292196,3.92577613463882,11.7969494164079,2.1456368762146,-0.730858478357167,5.30651296196482,-3.58143043640599,7.85827551785587,-5.43965811983761,9.3807560228714,0.3645,0.1585,NA,0.364746768264872,0.177897574123989,strat_platt,iso,6.76807157939232,2.40340020569224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0037239,Chris Olave,NO,TB,2025_14_NO_TB,2025,14,Questionable,Limited Participation in Practice,-7.5,17.5,0.102888325541449,7.37257716228609,5.50515370162455,8.49680527409568,4.58300860122642,10.4652698294764,3.84220173489566,11.7133750166648,0.758552119152742,-2.10345129925167,3.9035035435282,-4.93966192457982,6.44241018431568,-6.78852775838081,7.95722035179367,0.254,0.096,NA,0.250105284094504,0.11336717428088,strat_platt,iso,6.68449717964916,1.01501682330455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0037240,Jameson Williams,DET,DAL,2025_14_DAL_DET,2025,14,NA,NA,3.5,28.5,0.356274156472533,7.45634416189052,5.58892070122899,8.58057227370011,4.66677560083085,10.5490368290809,3.92596873450009,11.7971420162692,2.65650272664644,-0.220025921231315,5.81741539719925,-3.07063087254199,8.36920748785435,-4.92888006358451,9.89170561445555,0.413,0.1985,NA,0.415323473450493,0.224489795918367,strat_platt,iso,6.76826417925359,2.91426903954395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0037247,George Pickens,DAL,DET,2025_14_DAL_DET,2025,14,NA,Full Participation in Practice,-3.5,25,0.310641878544018,9.77697381948531,7.90955035882378,10.9012019312949,6.98740525842565,12.8696664866757,6.24659839209489,14.117771673864,3.0371375137606,-0.210727962912587,6.6060987146308,-3.42932320124829,9.4873067432736,-5.52745749206985,11.2063471941086,0.583,0.3465,NA,0.557134614848789,0.330246913580247,strat_platt,iso,9.08889383684838,3.32817939485809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0037261,Khalil Shakir,BUF,CIN,2025_14_CIN_BUF,2025,14,NA,NA,4.5,28,0.188642969849748,6.98251859160059,5.11509513093905,8.10674670341018,4.19295003054092,10.0752112587909,3.45214316421016,11.3233164459793,1.31720304415061,-1.47593392856494,4.38647963701885,-4.24389874267732,6.8642942905772,-6.04827657282651,8.34265460916379,0.3075,0.1265,NA,0.305460161974293,0.174311926605505,strat_platt,iso,6.29443860896366,1.56749661220035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0037291,Jalen Nailor,MIN,WAS,2025_14_WAS_MIN,2025,14,NA,NA,1.5,21.5,0.180504206264774,4.91845642852466,3.05103296786312,6.04268454033425,2.12888786746499,8.011149095715,1.38808100113423,9.25925428290335,0.887802073678719,-1.49947059190246,3.51108914654246,-3.86522880733169,5.62885825367845,-5.40741664644362,6.89240143574102,0.119,0.0285,NA,0.105120618011469,0.0332425068119891,strat_platt,iso,4.23037644588773,1.10172605922354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0037545,Rashid Shaheed,SEA,ATL,2025_14_SEA_ATL,2025,14,NA,NA,7.5,25.5,0.219018629268656,6.24438234390688,4.37695888324535,7.36861045571647,3.45481378284721,9.33707501109723,2.71400691651646,10.5851801982856,1.36763606159188,-1.28911121446329,4.2870389792493,-3.92191549579436,6.64386121736914,-5.63818502788343,8.0500327684959,0.2455,0.084,NA,0.241347188665725,0.102040816326531,strat_platt,iso,5.55630236126995,1.60570772138727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0037614,John Metchie III,NYJ,MIA,2025_14_MIA_NYJ,2025,14,NA,NA,-2.5,19.5,0.130053119838195,5.71478045230242,3.84735699164088,6.83900856411201,2.92521189124275,8.80747311949276,2.18440502491199,10.0555783066811,0.743225027012261,-1.81008582767374,3.54896542469315,-4.34038587178181,5.81402836741009,-5.9898350555057,7.1654527642288,0.1505,0.05,NA,0.144481158179605,0.0575342465753425,strat_platt,iso,5.02670046966549,0.972027728205303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0037664,Alec Pierce,IND,JAX,2025_14_IND_JAX,2025,14,NA,NA,1.5,24.5,0.280098211782688,6.42494975552426,4.55752629486272,7.54917786733385,3.63538119446459,9.5176424227146,2.89457432813383,10.765747609903,1.79961693731596,-0.891283194117234,4.75654918511914,-3.55793254030236,7.14366870058096,-5.29626495569518,8.56791678237934,0.2575,0.0855,NA,0.253714869865971,0.102040816326531,strat_platt,iso,5.73686977288733,2.04074904137712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0037741,Jahan Dotson,PHI,LAC,2025_14_PHI_LAC,2025,14,NA,Full Participation in Practice,2.5,21.5,0.105802699721034,4.714086121241,2.84666266057946,5.83831423305059,1.92451756018133,7.80677878843134,1.18371069385057,9.05488397561969,0.498763038344755,-1.84354133906181,3.07263609547496,-4.16473652710138,5.1505134663757,-5.67787466939048,6.39025569149219,0.109,0.023,NA,0.0995081765586239,0.0332425068119891,strat_platt,iso,4.02600613860407,0.70865740650731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038104,Tyquan Thornton,KC,HOU,2025_14_HOU_KC,2025,14,NA,NA,3.5,23,0.190844402544626,4.54858908530986,2.68116562464832,5.67281719711945,1.75902052425019,7.6412817525002,1.01821365791943,8.88938693968856,0.868072766406965,-1.43702194339356,3.40105747365413,-3.72134280278959,5.44592584408375,-5.21044334865881,6.66597361934192,0.102,0.0255,NA,0.0954804378368587,0.0332425068119891,strat_platt,iso,3.86050910267293,1.07463276874284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
