position,player_id,player_name,posteam,defteam,game_id,season,week,report_status,practice_status,team_spread,implied_total,pred_eff,pred_vol,lo_50_vol,hi_50_vol,lo_80_vol,hi_80_vol,lo_90_vol,hi_90_vol,pred_tot,lo_50_tot,hi_50_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,p_start,p_boom,p_start_recal,p_boom_recal,recal_method_start,recal_method_boom,med_vol,med_tot,pred_pass_eff,lo_50_pass_eff,hi_50_pass_eff,lo_80_pass_eff,hi_80_pass_eff,lo_90_pass_eff,hi_90_pass_eff,pred_db,lo_50_db,hi_50_db,lo_80_db,hi_80_db,lo_90_db,hi_90_db,pred_rush,lo_50_rush,hi_50_rush,lo_80_rush,hi_80_rush,lo_90_rush,hi_90_rush,pred_carry,lo_50_carry,hi_50_carry,lo_80_carry,hi_80_carry,lo_90_carry,hi_90_carry
RB,00-0032104,Ameer Abdullah,IND,SEA,2025_15_IND_SEA,2025,15,NA,NA,NA,NA,-0.0479852830192147,8.57198901214458,5.1407433537198,12.0032346705693,2.30320270988781,14.8407753144013,-3.43638784734424e-05,17.1440123881676,-0.411329318785356,-2.29195859921857,1.46929996164786,-4.10904397303435,3.28638533546364,-5.26152543983295,4.43886680226224,0.095,0.0205,0.095,0.0205,raw,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0032764,Derrick Henry,BAL,CIN,2025_15_BAL_CIN,2025,15,NA,NA,NA,NA,-0.0477704379100715,19.0085963010729,15.5773506426481,22.4398419594977,12.7398099988161,25.2773826033297,10.4365729250499,27.580619677096,-0.908048969358018,-3.82799690532351,2.01189896660747,-6.64928377028407,4.83318583156804,-8.43867730745258,6.62257936873654,0.4635,0.25,0.4635,0.25,raw,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0033280,Christian McCaffrey,SF,TEN,2025_15_TEN_SF,2025,15,NA,Full Participation in Practice,NA,NA,-0.068149395423313,20.9007006078161,17.4694549493914,24.3319462662409,14.6319143055594,27.1694869100729,12.3286772317931,29.4727239838392,-1.42437011034634,-4.50147033863516,1.65273011794248,-7.47459953361442,4.62585931292174,-9.36029865649934,6.51155843580666,0.529,0.279,0.529,0.279,raw,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0033293,Aaron Jones,MIN,DAL,2025_15_MIN_DAL,2025,15,NA,Full Participation in Practice,NA,NA,-0.0496852745108301,16.3142038823089,12.8829582238841,19.7454495407336,10.0454175800521,22.5829901845656,7.7421805062858,24.8862272583319,-0.810575698318166,-3.49407677471063,1.8729253780743,-6.086905998027,4.46575460139066,-7.73140089601348,6.11024949937715,0.3415,0.1585,0.3415,0.1585,raw,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0033526,Samaje Perine,CIN,BAL,2025_15_BAL_CIN,2025,15,NA,NA,NA,NA,-0.0401707078993688,10.369775833874,6.93853017544926,13.8010214922988,4.10098953161727,16.6385621361308,1.79775245785098,18.9417992098971,-0.416561236004487,-2.50577705408807,1.6726545820791,-4.52440111002628,3.69127863801731,-5.8047079389879,4.97158546697892,0.138,0.036,0.138,0.036,raw,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0033854,Dare Ogunbowale,HOU,ARI,2025_15_ARI_HOU,2025,15,NA,NA,NA,NA,-0.0922454748485223,7.34513904145695,3.91389338303218,10.7763846998817,1.07635273920018,13.6139253437137,-1.2268843345661,15.91716241748,-0.677555838707616,-2.40436591720355,1.04925423978832,-4.07282943079397,2.71771775337874,-5.13104788610228,3.77593620868704,0.07,0.014,0.07,0.014,raw,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0033923,Kareem Hunt,KC,LAC,2025_15_LAC_KC,2025,15,NA,NA,NA,NA,-0.0812966141002551,19.1194983448308,15.6882526864061,22.5507440032556,12.8507120425741,25.3882846470876,10.5474749688078,27.6915217208539,-1.55435047873018,-4.4836974814772,1.37499652401684,-7.31406583153104,4.20536487407068,-9.10921927597294,6.00051831851258,0.4405,0.217,0.4405,0.217,raw,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0033955,Jeremy McNichols,WAS,NYG,2025_15_WAS_NYG,2025,15,NA,NA,NA,NA,-0.0389409936301914,9.4579954504021,6.02674979197732,12.8892411088269,3.18920914814533,15.7267817526589,0.885972074379046,18.0300188264251,-0.368303740588487,-2.35395095138936,1.61734347021238,-4.2725058424805,3.53589836130353,-5.48934407522416,4.75273659404719,0.126,0.0315,0.126,0.0315,raw,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0034844,Saquon Barkley,PHI,LV,2025_15_LV_PHI,2025,15,NA,NA,NA,NA,-0.035120837754031,24.7213865517997,21.2901408933749,28.1526322102244,18.4526002495429,30.9901728540564,16.1493631757766,33.2934099278227,-0.868235806140441,-4.24438174692135,2.50791013464047,-7.50645230632865,5.76998069404776,-9.57541170541927,7.83894009313838,0.685,0.426,0.685,0.426,raw,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035250,Devin Singletary,NYG,WAS,2025_15_WAS_NYG,2025,15,NA,NA,NA,NA,-0.0893617861945935,13.1485641159962,9.71731845757146,16.579809774421,6.87977781373947,19.417350418253,4.57654073997319,21.7205874920193,-1.17497917529956,-3.55699654684082,1.2070381962417,-5.85852878981732,3.5085704392182,-7.31826936859914,4.96831101800002,0.218,0.0685,0.218,0.0685,raw,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
