player_id,posteam,defteam,game_id,source,rolling_epa_per_opp,wt_target_share,wt_air_yards_share,wt_air_yards_per_target,prior_epa_per_opp,baseline_epa_per_opp,is_cold_start,draft_tier,baseline_target_share,baseline_air_yards_share,player_name,form_residual,wt_team_total_plays,baseline_team_total_plays,wt_snap_share,baseline_snap_share,games_played_so_far,def_used_fallback,def_short_pass_epa_adj,def_deep_pass_epa_adj,season,week,team_spread,implied_total,report_status,practice_status
00-0040718,JAX,CLE,2026_01_CLE_JAX,roster_cold,NA,NA,NA,NA,-0.05126866922320295,-0.05126866922320295,FALSE,r1,0.16071428571428573,0.16913521261347347,Travis Hunter,NA,NA,68.58823529411765,NA,0.6628571428571429,0,TRUE,-0.4492938210207894,0.14114180258693235,2026,1,7.5,24,NA,NA
00-0040727,LAC,ARI,2026_01_ARI_LAC,roster_cold,NA,NA,NA,NA,0.35644842425808304,0.35644842425808304,FALSE,r2_3,0.0727580372250423,0.09006562570717357,Tre Harris,NA,NA,68.41176470588235,NA,0.4852941176470588,0,TRUE,-0.1840464797853476,0.3019310345155143,2026,1,10.5,28.5,NA,NA
00-0040729,LV,MIA,2026_01_MIA_LV,roster_cold,NA,NA,NA,NA,-0.07001934884513518,-0.07001934884513518,FALSE,r2_3,0.07552083333333333,0.11267605633802817,Jack Bech,NA,NA,59.411764705882355,NA,0.3975,0,TRUE,-0.18133246425616448,0.7705781690435598,2026,1,3.5,22,NA,NA
00-0040735,CHI,CAR,2026_01_CHI_CAR,roster_cold,NA,NA,NA,NA,0.501177401340586,0.501177401340586,FALSE,r2_3,0.11363636363636363,0.10653080129689671,Luther Burden III,NA,NA,69.3529411764706,NA,0.39666666666666667,0,TRUE,-0.21347679484713694,0.3770474251028468,2026,1,2.5,25,NA,NA
00-0040782,CLE,JAX,2026_01_CLE_JAX,roster_cold,NA,NA,NA,NA,-0.018284216863069632,-0.018284216863069632,FALSE,udfa,0.08461538461538462,0.21895043731778427,Isaiah Bond,NA,NA,65.70588235294117,NA,0.480625,0,TRUE,-0.4603925952192231,-0.07585504836003418,2026,1,-7.5,16.5,NA,NA
00-0040785,CIN,TB,2026_01_TB_CIN,roster_cold,NA,NA,NA,NA,NA,0.10951653016293401,TRUE,udfa,0.07819905213270142,0.11561561561561562,Dohnte Meyers,NA,NA,66.82352941176471,NA,0.16999999999999998,0,TRUE,-0.3431718391851636,0.0951739302649122,2026,1,3.5,27,NA,NA
00-0040867,PHI,WAS,2026_01_WAS_PHI,roster_cold,NA,NA,NA,NA,NA,0.22148506743809637,TRUE,r1,0.17387997365043362,0.3331100734005259,Makai Lemon,NA,NA,63.411764705882355,NA,0.77625,0,TRUE,-0.09967817809184196,0.3053970941150707,2026,1,5.5,25,NA,NA
00-0040870,BAL,IND,2026_01_BAL_IND,roster_cold,NA,NA,NA,NA,NA,0.202775449976989,TRUE,r2_3,0.11513351659139996,0.1578748298261697,Ja'Kobi Lane,NA,NA,60.588235294117645,NA,0.49625,0,TRUE,-0.25019613380242867,0.37412892425705946,2026,1,3.5,26,NA,NA
00-0040876,BAL,IND,2026_01_BAL_IND,roster_cold,NA,NA,NA,NA,NA,0.1567199440614786,TRUE,r4_5,0.12093023255813953,0.18774373259052926,Elijah Sarratt,NA,NA,60.588235294117645,NA,0.48,0,TRUE,-0.25019613380242867,0.37412892425705946,2026,1,3.5,26,NA,NA
00-0040890,KC,DEN,2026_01_DEN_KC,roster_cold,NA,NA,NA,NA,NA,0.1567199440614786,TRUE,r4_5,0.12093023255813953,0.18774373259052926,Cyrus Allen,NA,NA,66.17647058823529,NA,0.48,0,TRUE,-0.4174581918582657,0.206524597834003,2026,1,3,22.75,NA,NA
