player_id,player_name,posteam,defteam,season,week,game_id,epa_per_opp_obs,opportunities,carries,targets,carry_share_obs,target_share_obs,team_total_plays_obs,total_epa,prior_epa_per_opp,baseline_epa_per_opp,rolling_epa_per_opp,form_residual,is_cold_start,draft_tier,wt_carry_share,wt_target_share,wt_snap_share,wt_team_total_plays,def_rush_epa_adj,def_short_pass_epa_adj,def_deep_pass_epa_adj,games_played_so_far,def_used_fallback
00-0033699,Austin Ekeler,WAS,PIT,2024,10,2024_10_PIT_WAS,0.12347545844717359,15,13,2,0.6842105263157895,1,64,1.8521318767076038,-0.21520245854645678,-0.21520245854645678,0.06758494030520747,0.28278739885166426,FALSE,udfa,0.3773099014190979,0.8887729805976261,0.5304118096130479,66.66648915283773,-0.031729231266158196,0.06391200926845182,0.4615236440912052,8,FALSE
00-0033699,Austin Ekeler,WAS,PHI,2024,11,2024_11_WAS_PHI,0.0926964370036413,11,2,9,0.09523809523809523,0.8181818181818182,67,1.0196608070400544,-0.21520245854645678,-0.21520245854645678,-0.013903436786051535,0.20129902176040526,FALSE,udfa,0.46931242630350006,0.9054570335079821,0.5809747025941174,65.78795074328298,-0.18413501162944484,-0.4923798418513354,-1.3285800985504834,9,FALSE
00-0033699,Austin Ekeler,WAS,DAL,2024,12,2024_12_DAL_WAS,-0.3879567772334364,12,9,3,0.5294117647058824,0.6,70,-4.655481326801237,-0.21520245854645678,-0.21520245854645678,0.025494926573499787,0.24069738511995656,FALSE,udfa,0.32670737933085786,0.8706127949986449,0.5443110075988277,66.80724694589142,0.013511455283759525,0.5927318809466114,-0.08142952465098816,10,FALSE
00-0033699,Austin Ekeler,WAS,DAL,2024,18,2024_18_WAS_DAL,0.5203648402821273,5,3,2,0.375,0.6666666666666666,57,2.6018242014106363,-0.21520245854645678,-0.21520245854645678,-0.038753688107609624,0.17644877043884716,FALSE,udfa,0.3996453517735834,0.7821643720859403,0.5834854334736029,77.18826521240148,-0.10805529932599714,-0.43606130441282076,-0.32425665558947664,16,FALSE
00-0033854,Dare Ogunbowale,HOU,JAX,2024,4,2024_04_JAX_HOU,1.1726529188842203,6,2,4,0.09523809523809523,0.8,76,7.035917513305321,-0.8032214901702291,-0.8032214901702291,-0.2101410248350469,0.5930804653351822,FALSE,udfa,0.03671309793758773,0.26388310426211303,0.31393586005830904,71.21477162293488,-0.07974858584442442,0.11301957317549269,-0.17378664944931302,3,FALSE
00-0033854,Dare Ogunbowale,HOU,BUF,2024,5,2024_05_BUF_HOU,-0.2287545498921138,22,15,7,0.625,0.7,69,-5.032600097626504,-0.8032214901702291,-0.8032214901702291,0.2237958029119479,1.027017293082177,FALSE,udfa,0.055078923003451304,0.4321228236322576,0.33780567214529483,72.71643196171497,0.15060684279041203,0.2160070828656157,0.7128005245871679,4,FALSE
00-0033854,Dare Ogunbowale,HOU,TEN,2024,18,2024_18_HOU_TEN,-0.4128791156065562,5,2,3,0.07692307692307693,0.5,63,-2.064395578032781,-0.8032214901702291,-0.8032214901702291,0.7462893632300416,1.5495108534002706,FALSE,udfa,0.05410462054928258,0.19220703055878097,0.23310188563503048,57.30213640140146,0.0395029882241044,0.3524618685535374,-0.060473891082279574,16,FALSE
00-0033856,Leonard Fournette,BUF,LAC,2023,16,2023_16_BUF_LAC,0.003437004005536437,5,5,0,0.2,0,56,0.017185020027682185,-0.08621183395469188,-0.08621183395469188,NA,NA,FALSE,r1,NA,NA,NA,74.15562008220687,-0.009547525502343156,0.023496346096534802,0,14,FALSE
00-0033856,Leonard Fournette,BUF,MIA,2023,18,2023_18_BUF_MIA,-0.1628259344808092,7,7,0,0.3333333333333333,0,78,-1.1397815413656645,-0.08621183395469188,-0.08621183395469188,0.003437004005536437,0.08964883796022832,FALSE,r1,0.2,0,0.18,69.96030543613631,-0.12036805962023422,0.12543584154070034,1.121642971024248,16,FALSE
00-0033893,Dalvin Cook,NYJ,BUF,2023,1,2023_01_BUF_NYJ,-0.16429441981381387,16,13,3,0.5416666666666666,0.42857142857142855,54,-2.628710717021022,-0.13150336694380182,-0.13150336694380182,NA,NA,FALSE,r2_3,NA,NA,NA,NA,-0.09072019430323731,-0.27399073436293964,0.6621065851784339,0,TRUE
00-0033893,Dalvin Cook,NYJ,DAL,2023,2,2023_02_NYJ_DAL,-1.6746785292867572,5,4,1,0.4,0.2,49,-8.373392646433786,-0.13150336694380182,-0.13150336694380182,-0.16429441981381387,-0.03279105287001205,FALSE,r2_3,0.5416666666666666,0.42857142857142855,0.5,54,-0.14416382153557405,-0.0376484062433914,-0.27150030224995203,1,TRUE
00-0033893,Dalvin Cook,NYJ,NE,2023,3,2023_03_NE_NYJ,-0.23210766495586457,11,8,3,0.38095238095238093,0.5,64,-2.5531843145145103,-0.13150336694380182,-0.13150336694380182,-0.9807182627721616,-0.8492148958283597,FALSE,r2_3,0.4650900900900901,0.305019305019305,0.4243243243243243,51.2972972972973,-0.18290108613771003,0.11363905339004454,-1.392080987173988,2,TRUE
00-0033893,Dalvin Cook,NYJ,KC,2023,4,2023_04_KC_NYJ,-0.19135296791985942,6,5,1,0.4166666666666667,0.125,60,-1.1481178075191565,-0.13150336694380182,-0.13150336694380182,-0.6897131712983824,-0.5582098043545806,FALSE,r2_3,0.4323834976167338,0.3808135499097598,0.3565597667638484,56.23517978620019,-0.044373209722589894,-0.2823608019773098,0,3,FALSE
00-0033893,Dalvin Cook,NYJ,DEN,2023,5,2023_05_NYJ_DEN,-0.11959276272682473,6,6,0,0.20689655172413793,0,67,-0.7175565763609484,-0.13150336694380182,-0.13150336694380182,-0.5333219412733486,-0.4018185743295468,FALSE,r2_3,0.4274513732060902,0.30053628166835716,0.32312007217667593,57.41662417134115,-0.03279363325007841,0.5932491188510121,0,4,FALSE
00-0033893,Dalvin Cook,NYJ,LV,2023,10,2023_10_NYJ_LV,0.015576248709112405,5,4,1,0.23529411764705882,0.2,67,0.07788124354556203,-0.13150336694380182,-0.13150336694380182,-0.08669910464750896,0.04480426229629286,FALSE,r2_3,0.18804587544403717,0.0869084034198438,0.14467677596687456,69.40613197928481,0.10409200068845523,0.2240683350790944,0,9,FALSE
00-0033893,Dalvin Cook,NYJ,ATL,2023,13,2023_13_ATL_NYJ,-0.4919620105594566,11,9,2,0.4090909090909091,0.2,72,-5.4115821161540225,-0.13150336694380182,-0.13150336694380182,-0.10938770854755409,0.02211565839624774,FALSE,r2_3,0.15079852523227857,0.1521301004095364,0.2087042389291197,65.79143080078398,-0.012546261833844326,-0.003659398973617744,0.674585154524452,11,FALSE
00-0033893,Dalvin Cook,NYJ,HOU,2023,14,2023_14_HOU_NYJ,-0.5199851479337667,8,7,1,0.3333333333333333,0.1,70,-4.159881183470134,-0.13150336694380182,-0.13150336694380182,-0.20578470124996612,-0.07428133430616429,FALSE,r2_3,0.22353137688984304,0.1832388371795599,0.23195196678019686,67.56020499476726,-0.12223400001925075,0.10751948260851374,0,12,FALSE
00-0033893,Dalvin Cook,DAL,SF,2024,8,2024_08_DAL_SF,-0.15501584932540677,7,6,1,0.35294117647058826,0.5,63,-1.0851109452778473,-0.3119178261164972,-0.3119178261164972,NA,NA,FALSE,r2_3,NA,NA,NA,72.17563420466783,-0.09827645828404007,0.19310746724929043,0,7,FALSE
00-0033897,Joe Mixon,CIN,CLE,2023,1,2023_01_CIN_CLE,-0.2171129378839396,18,13,5,0.7647058823529411,0.8333333333333334,56,-3.9080328819109127,-9.267080064797178e-4,-9.267080064797178e-4,NA,NA,FALSE,r2_3,NA,NA,NA,NA,0.06616325619701488,0.006150188187220514,2.7167437433418127,0,TRUE
00-0033897,Joe Mixon,CIN,BAL,2023,2,2023_02_BAL_CIN,0.13631523334091375,18,13,5,0.9285714285714286,0.7142857142857143,60,2.4536742001364473,-9.267080064797178e-4,-9.267080064797178e-4,-0.2171129378839396,-0.2161862298774599,FALSE,r2_3,0.7647058823529411,0.8333333333333334,0.63,56,-0.1211133654832834,0.07929848052618908,3.294573262180395,1,TRUE
00-0033897,Joe Mixon,CIN,LA,2023,3,2023_03_LA_CIN,-0.037397037856169935,21,19,2,0.95,0.5,77,-0.7853377949795686,-9.267080064797178e-4,-9.267080064797178e-4,-0.02607068316780266,-0.025143975161322944,FALSE,r2_3,0.8532818532818534,0.7689832689832691,0.7110810810810811,58.16216216216216,-0.1072269889697291,-0.0028905952701163487,0.43801098687175355,2,TRUE
00-0033897,Joe Mixon,CIN,TEN,2023,4,2023_04_CIN_TEN,0.018642918178251863,15,14,1,0.9333333333333333,0.5,52,0.27964377267377794,-9.267080064797178e-4,-9.267080064797178e-4,-0.030473542133154362,-0.029546834126674644,FALSE,r2_3,0.8908788004997918,0.6644222314776251,0.7262099125364432,65.48493683187561,-0.35754620106658086,-0.11260705508080505,1.080223660138722,3,FALSE
