player_id,player_name,posteam,defteam,season,week,game_id,epa_per_opp_obs,opportunities,targets,target_share_obs,air_yards_obs,air_yards_share_obs,air_yards_per_target_obs,team_total_plays_obs,total_epa,prior_epa_per_opp,baseline_epa_per_opp,rolling_epa_per_opp,form_residual,is_cold_start,draft_tier,wt_target_share,wt_air_yards_share,wt_air_yards_per_target,wt_snap_share,wt_team_total_plays,baseline_target_share,baseline_air_yards_share,baseline_snap_share,baseline_team_total_plays,def_short_pass_epa_adj,def_deep_pass_epa_adj,games_played_so_far,def_used_fallback
00-0027874,Demaryius Thomas,DEN,ARI,2018,7,2018_07_DEN_ARI,0.5596382072544657,6,6,0.25,41,0.21025641025641026,6.833333333333333,56,3.357829243526794,-0.0841037032213188,-0.0841037032213188,0.7613506081673407,0.8454543113886595,FALSE,r1,0.15597512413514547,0.2544109390448164,12.401530678138792,0.7583308026377656,68.11867248867085,0.2282958199356913,0.3078542851126553,0.7875,71.625,-0.32080469847122606,0.31131901152197755,6,FALSE
00-0027874,Demaryius Thomas,DEN,KC,2018,8,2018_08_DEN_KC,-0.5315474300379199,7,7,0.1794871794871795,90,0.31141868512110726,12.857142857142858,74,-3.7208320102654397,-0.0841037032213188,-0.0841037032213188,0.8056084325499586,0.8897121357712774,FALSE,r1,0.16343211889502535,0.2376506945644668,11.296201870138681,0.7241529304106467,65.10445902379753,0.2282958199356913,0.3078542851126553,0.7875,71.625,-0.5638427847378495,0.32609487567643225,7,FALSE
00-0027874,Demaryius Thomas,HOU,DEN,2018,9,2018_09_HOU_DEN,1.3491446905536577,3,3,0.10714285714285714,25,0.15723270440251572,8.333333333333334,63,4.047434071660973,-0.0841037032213188,-0.0841037032213188,0.4089172721376597,0.4930209753589785,FALSE,r1,0.17114671241632612,0.2506704386489722,11.776462179884263,0.7124586901164681,68.96716443566612,0.2282958199356913,0.3078542851126553,0.7875,69.875,-0.5949019872297575,0.3946706767445627,8,FALSE
00-0027874,Demaryius Thomas,HOU,TEN,2018,12,2018_12_TEN_HOU,1.1495835499023088,5,5,0.17857142857142858,32,0.1693121693121693,6.4,63,5.747917749511544,-0.0841037032213188,-0.0841037032213188,0.3217755338878908,0.4058792371092096,FALSE,r1,0.12400206241000244,0.18767243697577146,11.631846791441554,0.7332316504909999,62.800800834539686,0.2282958199356913,0.3078542851126553,0.7875,69.875,-0.10732555025659146,0.3384181248798277,10,FALSE
00-0027874,Demaryius Thomas,HOU,CLE,2018,13,2018_13_CLE_HOU,0.04732126691948091,5,5,0.14285714285714285,65,0.2801724137931034,13,77,0.23660633459740454,-0.0841037032213188,-0.0841037032213188,0.43305156021903424,0.517155263440353,FALSE,r1,0.14242255844152435,0.18562809533051003,9.877975573551435,0.7597110288330768,62.95032196851601,0.2282958199356913,0.3078542851126553,0.7875,69.875,-0.5636276756556438,0.44157347163190097,11,FALSE
00-0027874,Demaryius Thomas,HOU,IND,2018,14,2018_14_IND_HOU,0.4290471102867741,6,6,0.13953488372093023,66,0.25680933852140075,11,75,2.5742826617206447,-0.0841037032213188,-0.0841037032213188,0.3138977723948237,0.3980014756161425,FALSE,r1,0.1296690397655882,0.20817458179827314,11.084067002321884,0.7762185004238423,66.49346878312585,0.2282958199356913,0.3078542851126553,0.7875,69.875,-0.16436336486984246,0.6957868807796348,12,FALSE
00-0027874,Demaryius Thomas,HOU,NYJ,2018,15,2018_15_HOU_NYJ,-0.03579630973399617,8,8,0.23529411764705882,36,0.13636363636363635,4.5,52,-0.28637047787196934,-0.0841037032213188,-0.0841037032213188,0.4460969134226616,0.5302006166439804,FALSE,r1,0.12636897338719175,0.20893626431779766,10.8492660421101,0.828303214966438,69.44442609385875,0.2282958199356913,0.3078542851126553,0.7875,69.875,0.14141083779525704,0.13002889382808488,13,FALSE
00-0027874,Demaryius Thomas,HOU,PHI,2018,16,2018_16_HOU_PHI,0.10092237634817139,5,5,0.11363636363636363,84,0.20095693779904306,16.8,69,0.5046118817408569,-0.0841037032213188,-0.0841037032213188,0.20811684481621912,0.29222054803753794,FALSE,r1,0.15803992319548582,0.19555356854706318,9.438251309024052,0.8495218586371993,65.51170832904997,0.2282958199356913,0.3078542851126553,0.7875,69.875,-0.09196465965987195,-0.010757694702298629,14,FALSE
00-0027874,Demaryius Thomas,NYJ,PHI,2019,5,2019_05_NYJ_PHI,-0.43505323028635307,9,9,0.24324324324324326,97,0.7185185185185186,10.777777777777779,60,-3.9154790725771775,0.3094469196865265,0.3094469196865265,-1.1129746912047267,-1.422421610891253,FALSE,r1,0.05714285714285714,0.07878787878787878,6.5,0.11,62.51506316812439,0.16333938294010888,0.2278894472361809,0.7666666666666666,63.6875,-0.1875135699677376,0.8132588725184822,4,FALSE
00-0027874,Demaryius Thomas,NYJ,DAL,2019,6,2019_06_DAL_NYJ,1.0809129222325282,4,4,0.11764705882352941,32,0.10996563573883161,8,59,4.323651688930113,0.3094469196865265,0.3094469196865265,-0.7465306582758761,-1.0559775779624025,FALSE,r1,0.15773766044036316,0.4245882245882246,8.812312312312313,0.47216216216216217,61.72580708429765,0.16333938294010888,0.2278894472361809,0.7666666666666666,63.6875,-0.22450517993426122,0.12964262877943494,5,FALSE
