player_id,season,season_share,n_weeks,prior_share,prior_n_weeks,abs_delta,cohort
00-0027905,2015,0.06770833333333333,4,0.012345679012345678,3,0.05536265432098765,stable
00-0027905,2016,0.04151404151404151,3,0.06770833333333333,4,0.026194291819291816,stable
00-0027917,2015,0,1,0,1,0,stable
00-0027925,2017,0,8,0,5,0,stable
00-0027925,2018,0.017299333526514055,12,0,8,0.017299333526514055,stable
00-0027925,2019,0.06451612903225806,1,0.017299333526514055,12,0.04721679550574401,stable
00-0027966,2015,0.6439781746031746,12,0.742219764467775,13,0.09824158986460041,stable
00-0027966,2016,0.5862128341303905,16,0.6439781746031746,12,0.057765340472784144,stable
00-0027966,2017,0.5878245831107045,16,0.5862128341303905,16,0.0016117489803140206,stable
00-0027966,2018,0.4502215795788089,12,0.5878245831107045,16,0.13760300353189564,stable
00-0027966,2019,0.5786227084204605,15,0.4502215795788089,12,0.1284011288416516,stable
00-0027966,2020,0.3481723024137885,10,0.5786227084204605,15,0.230450406006672,role_change
00-0027966,2021,0.5277026192380595,14,0.3481723024137885,10,0.179530316824271,stable
00-0027966,2022,0.33130952380952383,10,0.5277026192380595,14,0.19639309542853567,role_change
00-0027994,2015,0.1626140865833579,16,0.2869146683172797,16,0.12430058173392178,stable
00-0027994,2016,0.2676651305683564,5,0.1626140865833579,16,0.10505104398499848,stable
00-0027994,2017,0.13206785376874175,15,0.2676651305683564,5,0.13559727679961464,stable
00-0028009,2015,0.5106056210855244,15,0.8414002562272659,16,0.33079463514174146,role_change
00-0028009,2016,0.7329425837649942,16,0.5106056210855244,15,0.22233696267946979,role_change
00-0028009,2017,0.5530910766496968,15,0.7329425837649942,16,0.1798515071152974,stable
00-0028011,2015,0.2235629849094371,8,0.5537997541674012,6,0.33023676925796414,role_change
00-0028011,2016,0.10714285714285714,1,0.2235629849094371,8,0.11642012776657996,stable
00-0028011,2017,0.5416666666666667,2,0.10714285714285714,1,0.4345238095238096,role_change
00-0028011,2018,0.16268237934904603,9,0.5416666666666667,2,0.3789842873176207,role_change
00-0028043,2015,0.10330068482242395,8,0.1428568069357543,13,0.03955612211333036,stable
00-0028063,2016,0.013888888888888888,3,0.08801219640672206,9,0.07412330751783316,stable
00-0028063,2017,0,1,0.013888888888888888,3,0.013888888888888888,stable
00-0028063,2018,0,2,0,1,0,stable
00-0028063,2019,0.45,1,0,2,0.45,role_change
00-0028063,2020,0,2,0.45,1,0.45,role_change
00-0028064,2015,0.29009959855650114,11,0.10047461925887209,14,0.18962497929762906,stable
00-0028064,2016,0.3361573076947465,16,0.29009959855650114,11,0.04605770913824536,stable
00-0028064,2017,0.5073086097691777,15,0.3361573076947465,16,0.1711513020744312,stable
00-0028064,2018,0.4652789851572813,7,0.5073086097691777,15,0.04202962461189641,stable
00-0028064,2019,0.21664905166381507,12,0.4652789851572813,7,0.2486299334934662,role_change
00-0028074,2015,0.015625,4,0.010656807307525013,11,0.004968192692474987,stable
00-0028074,2016,0,6,0.015625,4,0.015625,stable
00-0028074,2017,0.14736842105263157,5,0,6,0.14736842105263157,stable
00-0028074,2018,0.005208333333333333,8,0.14736842105263157,5,0.14216008771929822,stable
00-0028074,2019,0.044695652173913046,5,0.005208333333333333,8,0.03948731884057971,stable
00-0028074,2020,0.03424242424242424,4,0.044695652173913046,5,0.010453227931488805,stable
00-0028083,2015,0.11077837704524361,5,0.18711568149987268,16,0.07633730445462907,stable
00-0028083,2016,0.49862843095601717,10,0.11077837704524361,5,0.38785005391077354,role_change
00-0028083,2017,0.25281161364152277,13,0.49862843095601717,10,0.2458168173144944,role_change
00-0028083,2018,0.13568232238140704,13,0.25281161364152277,13,0.11712929126011573,stable
00-0028087,2016,0.31393443358378076,7,0.36702154546028937,7,0.05308711187650861,stable
00-0028087,2017,0.43538416013280723,16,0.31393443358378076,7,0.12144972654902647,stable
00-0028087,2018,0.4090340749863187,16,0.43538416013280723,16,0.02635008514648851,stable
00-0028087,2019,0.15528461886971912,15,0.4090340749863187,16,0.2537494561165996,role_change
00-0028087,2020,0.10831834170449789,16,0.15528461886971912,15,0.046966277165221226,stable
00-0028121,2015,0.06286549707602339,3,0.12513766332180654,15,0.06227216624578315,stable
00-0028121,2016,0.07829254079254079,4,0.06286549707602339,3,0.015427043716517402,stable
00-0028149,2015,0.033255095141504876,10,0.020688014182338448,14,0.012567080959166428,stable
00-0028198,2015,0.07063863965354752,15,0.5044497973704686,15,0.433811157716921,role_change
00-0028198,2016,0.33693683124029994,16,0.07063863965354752,15,0.2662981915867524,role_change
00-0028202,2015,0.533307039290812,9,0.2631578947368421,1,0.27014914455396993,role_change
00-0028202,2016,0.21717381040809497,14,0.533307039290812,9,0.31613322888271705,role_change
00-0028292,2018,0.011363636363636364,4,0,1,0.011363636363636364,stable
00-0028292,2019,0,2,0.011363636363636364,4,0.011363636363636364,stable
00-0028292,2020,0.05,1,0,2,0.05,stable
00-0028292,2021,0,1,0.05,1,0.05,stable
00-0028292,2022,0.03125,1,0,1,0.03125,stable
00-0028409,2015,0.45072115384615385,4,0.10643104409089063,6,0.3442901097552632,role_change
00-0028409,2016,0.27815313553299825,8,0.45072115384615385,4,0.1725680183131556,stable
00-0028581,2015,0.0034482758620689655,10,0,9,0.0034482758620689655,stable
00-0028581,2016,0,9,0.0034482758620689655,10,0.0034482758620689655,stable
00-0028581,2017,0.01567398119122257,8,0,9,0.01567398119122257,stable
00-0028581,2018,0.007692307692307693,5,0.01567398119122257,8,0.007981673498914876,stable
00-0028581,2019,0.027086948139579715,6,0.007692307692307693,5,0.019394640447272023,stable
00-0028841,2015,0.032,5,0.009074074074074075,9,0.022925925925925926,stable
00-0029004,2015,0.05052545155993432,4,0.061358156238386766,14,0.010832704678452446,stable
00-0029004,2016,0.03648570060207991,10,0.05052545155993432,4,0.01403975095785441,stable
00-0029004,2017,0.30625,2,0.03648570060207991,10,0.2697642993979201,role_change
00-0029068,2015,0.05591666666666667,5,0,2,0.05591666666666667,stable
00-0029068,2018,0.023333333333333334,5,0.008658008658008658,7,0.014675324675324676,stable
00-0029104,2015,0.3648886827458256,7,0.4069466425013942,8,0.042057959755568586,stable
00-0029141,2015,0.4820971650739305,16,0.8085507138027876,16,0.3264535487288571,role_change
00-0029141,2016,0.1953358890831082,13,0.4820971650739305,16,0.28676127599082235,role_change
00-0029141,2017,0.35666259403455325,13,0.1953358890831082,13,0.16132670495144505,stable
00-0029141,2018,0.4169353574985986,11,0.35666259403455325,13,0.060272763464045365,stable
00-0029141,2019,0.058823529411764705,1,0.4169353574985986,11,0.3581118280868339,role_change
00-0029141,2020,0.288700239567943,9,0.058823529411764705,1,0.22987671015617828,role_change
00-0029205,2015,0.10771168116369355,6,0.03254416400968125,13,0.07516751715401229,stable
00-0029205,2016,0.015789473684210527,13,0.10771168116369355,6,0.09192220747948301,stable
00-0029205,2017,0.13883369137128534,7,0.015789473684210527,13,0.12304421768707482,stable
00-0029205,2018,0.34375,1,0.13883369137128534,7,0.20491630862871466,role_change
00-0029239,2015,0.2579951190984121,11,0.1518261694732283,9,0.1061689496251838,stable
00-0029239,2016,0.013888888888888888,3,0.2579951190984121,11,0.2441062302095232,role_change
00-0029239,2017,0.13035714285714284,3,0.013888888888888888,3,0.11646825396825394,stable
00-0029239,2018,0.09766917293233082,5,0.13035714285714284,3,0.032687969924812016,stable
00-0029239,2019,0.06667044560974789,9,0.09766917293233082,5,0.030998727322582936,stable
00-0029239,2022,0.11188343454790824,8,0.12748987018243016,16,0.015606435634521923,stable
00-0029239,2023,0.06898550724637681,3,0.11188343454790824,8,0.04289792730153143,stable
00-0029264,2015,0.07095588235294117,4,0.27004644874451905,13,0.19909056639157788,role_change
00-0029273,2015,0.24184732664995823,10,0.19155090063610494,16,0.050296426013853285,stable
00-0029273,2016,0.1467394038709828,15,0.24184732664995823,10,0.09510792277897542,stable
00-0029273,2017,0.16725160282897544,6,0.1467394038709828,15,0.02051219895799264,stable
00-0029273,2018,0.10526315789473684,2,0.16725160282897544,6,0.06198844493423861,stable
00-0029384,2015,0.04684210526315789,5,0.39219965455915784,12,0.34535754929599993,role_change
00-0029384,2016,0.12751498448841903,8,0.04684210526315789,5,0.08067287922526113,stable
00-0029384,2017,0.015873015873015872,3,0.12751498448841903,8,0.11164196861540315,stable
00-0029429,2015,0.3612179487179487,3,0.23524358926873834,7,0.12597435944921037,stable
00-0029438,2015,0.27087173930345854,15,0.20279307394716603,8,0.0680786653562925,stable
00-0029492,2015,0.1159964119427035,10,0.015507518796992479,8,0.10048889314571102,stable
00-0029492,2016,0.057483602425074,13,0.1159964119427035,10,0.05851280951762951,stable
00-0029492,2017,0.0820209044846726,6,0.057483602425074,13,0.0245373020595986,stable
00-0029492,2018,0,4,0.0820209044846726,6,0.0820209044846726,stable
00-0029492,2019,0,2,0,4,0,stable
00-0029510,2015,0.16790547889496973,13,0.12399790715940312,9,0.043907571735566614,stable
00-0029510,2016,0.12476147508234871,8,0.16790547889496973,13,0.043144003812621026,stable
00-0029588,2015,0.15713366296175219,8,0.370759249458309,11,0.21362558649655683,role_change
00-0029613,2015,0.7184949300234811,16,0.6409106800747667,11,0.07758424994871438,stable
00-0029613,2016,0.7098092105011343,8,0.7184949300234811,16,0.008685719522346758,stable
00-0029613,2017,0.5975562015944301,11,0.7098092105011343,8,0.1122530089067042,stable
00-0029613,2018,0.49574748666882285,16,0.5975562015944301,11,0.10180871492560728,stable
00-0029615,2015,0.6875948635472596,16,0.6800877058217109,16,0.007507157725548774,stable
00-0029615,2016,0.7148429770249045,14,0.6875948635472596,16,0.027248113477644886,stable
00-0029615,2017,0.6079733811430751,16,0.7148429770249045,14,0.10686959588182943,stable
00-0029615,2018,0.6208969370576514,14,0.6079733811430751,16,0.012923555914576279,stable
00-0029626,2016,0.229020979020979,2,0.1111111111111111,1,0.1179098679098679,stable
00-0029683,2015,0.5539313219460278,16,0.5291308367055649,8,0.024800485240462855,stable
00-0029683,2016,0.24377124083645824,8,0.5539313219460278,16,0.31016008110956955,role_change
00-0029729,2015,0.035777777777777776,5,0.06061417297049481,6,0.024836395192717034,stable
00-0029731,2015,0.09645803471890428,13,0.17493018793570264,8,0.07847215321679836,stable
00-0029731,2016,0.16297989952653164,16,0.09645803471890428,13,0.06652186480762735,stable
00-0029731,2017,0.050388464680744094,8,0.16297989952653164,16,0.11259143484578754,stable
00-0029795,2015,0.13907635239156976,14,0.20386103533654787,16,0.0647846829449781,stable
00-0029795,2016,0.10472284093200608,10,0.13907635239156976,14,0.03435351145956368,stable
00-0029795,2017,0.0368557406082761,11,0.10472284093200608,10,0.06786710032372997,stable
00-0029795,2018,0.08046503496503496,5,0.0368557406082761,11,0.04360929435675886,stable
00-0029854,2015,0.4252183546301193,15,0.5046517386690069,14,0.07943338403888761,stable
00-0029854,2016,0.6629115045897367,7,0.4252183546301193,15,0.23769314995961738,role_change
00-0029854,2017,0.5868045318153243,16,0.6629115045897367,7,0.07610697277441236,stable
00-0029854,2018,0.2871170676773393,9,0.5868045318153243,16,0.299687464137985,role_change
00-0029854,2019,0.3005952380952381,2,0.2871170676773393,9,0.013478170417898783,stable
00-0029892,2015,0.004464285714285715,16,0,13,0.004464285714285715,stable
00-0029892,2016,0.012509057971014492,16,0.004464285714285715,16,0.008044772256728776,stable
00-0029892,2017,0.027480354403431325,13,0.012509057971014492,16,0.014971296432416833,stable
00-0029892,2018,0.02152931944598611,15,0.027480354403431325,13,0.005951034957445214,stable
00-0029892,2019,0.012345679012345678,9,0.02152931944598611,15,0.009183640433640432,stable
00-0029892,2020,0.04134817477208782,16,0.012345679012345678,9,0.02900249575974214,stable
00-0029892,2021,0.03384804567413263,15,0.04134817477208782,16,0.007500129097955187,stable
00-0029892,2022,0.020943381177637263,13,0.03384804567413263,15,0.012904664496495369,stable
00-0029892,2023,0.022795008912655974,10,0.020943381177637263,13,0.0018516277350187106,stable
00-0029892,2024,0.021110779317301057,14,0.022795008912655974,10,0.001684229595354917,stable
00-0029892,2025,0.004341736694677871,15,0.021110779317301057,14,0.016769042622623187,stable
00-0029931,2016,0.049427655677655676,6,0.018940092165898616,10,0.03048756351175706,stable
00-0029931,2017,0.03752925297053565,7,0.049427655677655676,6,0.011898402707120025,stable
