player_id,season,week,opportunities,epa_per_opp_obs,total_epa,pred_eff,lo_50_eff,hi_50_eff,lo_80_eff,hi_80_eff,lo_90_eff,hi_90_eff,pred_vol,lo_50_vol,hi_50_vol,lo_80_vol,hi_80_vol,lo_90_vol,hi_90_vol,pred_tot,lo_50_tot,hi_50_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,fold,p_start_sim,p_boom_sim,position,fantasy_points_ppr,hit_start,hit_boom,stratum
00-0026367,2014,6,10,-0.17543738991371355,-1.7543738991371356,-0.08613177751376619,-0.3196308105341748,0.1335009800984664,-0.5294382820994684,0.3507271928942239,-0.6522224429590475,0.4925186387140852,11.561235445223,7.071379767693729,15.861739984829786,2.862159037064256,19.76775578149431,1,21.88885596272756,-1.092683886902026,-3.4459411886408025,1.1664077779227315,-6.666034309688198,3.6085885953661183,-8.68584507953841,5.750821447978049,1,0.1965,0.065,RB,8.2,FALSE,FALSE,exante_mid
00-0026373,2014,6,14,0.23102897954855248,3.2344057136797346,-0.11909803263784276,-0.29627657754143866,0.05585061278561454,-0.45699001947673207,0.231310653113905,-0.5642795511903362,0.33416583189310367,16.193402843328567,12.08254966773146,20.22285926680349,8.241638899989564,23.786850867447555,6.636081922628089,25.793640245839764,-1.8676397367766977,-4.4675658209120535,0.7585871531536971,-7.758191102524002,3.916530373847176,-10.281993846233346,5.8423338866879275,1,0.298,0.118,RB,11.1,FALSE,FALSE,exante_high
00-0026796,2014,6,24,0.03745305162753526,0.8988732390608463,-0.06744874880067174,-0.20802665036935503,0.06795055327692603,-0.33989725774503116,0.2048165236966686,-0.448069150464464,0.2974322509022157,21.654679809996917,17.52447878309809,25.794745512141045,14.055602565611103,29.31074767926202,11.601140018546598,31.77929515347011,-1.4479493181109893,-4.172710309593999,1.3814124978891622,-7.491603755718226,4.308516933217691,-10.032277378008972,6.327370685130444,1,0.5555,0.3045,RB,29.1,TRUE,TRUE,exante_high
00-0026855,2014,6,6,0.9560240058538816,5.736144035123289,0.07212116363778033,-0.2074941873110186,0.35652712130670594,-0.4732123064811669,0.6294814302552233,-0.6498090507136467,0.8208382703433346,9.128580436847724,4.2378354412111845,13.154621161250088,1,17.53514542526569,1,19.65490048466817,0.6479998062949379,-1.461770302991543,2.570435062052317,-4.310635014841274,5.923074572439642,-6.726427147828574,8.705639515381677,1,0.2025,0.078,RB,16.9,TRUE,FALSE,exante_low
00-0026988,2014,6,7,-0.6885940150241368,-4.820158105168957,-0.03284522942693315,-0.28938446466406587,0.24096886161089623,-0.5484792322092744,0.475850947812378,-0.7299275087867513,0.6410939451662853,18.738293275380343,14.577756542029338,23.25617963258956,10.946985587988111,26.71694608646415,7.965785884585467,29.304308004947437,-0.5670425526199903,-5.073987701679528,4.152373053023583,-10.816856188801516,9.126499724051218,-14.50846143505344,12.671215709861787,1,0.5075,0.3275,RB,2.8,FALSE,FALSE,exante_high
00-0027029,2014,6,24,0.12524437458826773,3.0058649901184253,-0.13674857369359317,-0.2829221002637322,-6.421236829563665e-4,-0.40079732492806097,0.1382393204807104,-0.4854314661684707,0.22621663859275457,21.67170551075224,17.456445610496843,25.75577447990918,14.04319438947462,29.325463390731706,11.986442619105482,31.266176913493904,-2.967768370221923,-5.905790226962325,-0.01329040631095057,-9.05713156120042,2.874993104607982,-11.482044631279814,5.32167972971748,1,0.4785,0.221,RB,17.4,TRUE,FALSE,exante_high
00-0027218,2014,6,21,-0.03621287615461924,-0.7604703992470041,-0.11432304798154912,-0.2738556647129676,0.04162690547487423,-0.4185328074843264,0.19222591881737427,-0.5104529196531639,0.29820900920749205,15.445476521357428,11.476186556485253,19.45710172986259,7.770619401641731,22.889694938218437,5.902578594747103,25.316523358306007,-1.7770498676535864,-4.10141322617859,0.5101975822279681,-6.971526567946358,3.078994656752403,-8.740960495948293,4.518689897825911,1,0.266,0.088,RB,17.700000000000003,TRUE,FALSE,exante_high
00-0027325,2014,6,8,-0.17562247658846852,-1.4049798127077482,-0.07548634804140247,-0.31623679652480663,0.17202631642274935,-0.5611199509866477,0.4081440859549304,-0.7047112086161021,0.5664257744628459,10.481382950588197,6.177573612608352,14.270909742278825,2.6160918437778613,17.95853479864049,1.0186996365745948,20.20857099436665,-0.7146574702129583,-2.707201896348103,1.4779523137125126,-6.343054671279285,4.498924406428664,-8.689533774985211,7.184733301623457,1,0.189,0.0715,RB,2.7,FALSE,FALSE,exante_mid
00-0027531,2014,6,10,-0.31912897673319096,-3.1912897673319094,-0.01844762022163673,-0.2345347476870603,0.19785185545425177,-0.4428001065686138,0.3980107392809572,-0.5601637706583291,0.5229125051145801,14.7587671712775,10.605023089121282,18.877001963105883,6.856304786407871,22.54647863000462,4.95810717042889,24.293385173379036,-0.2324205138383964,-2.965820973781224,2.5082801004224873,-6.449026646841319,5.983920663397777,-8.73672190407929,8.649776713676196,1,0.3375,0.1625,RB,3.1,FALSE,FALSE,exante_high
00-0027651,2014,6,8,0.13011943327415254,1.0409554661932203,-0.09810265726171588,-0.3358818171356219,0.14942143497316518,-0.5753062484792376,0.39694417073165594,-0.7399160349492131,0.5371894605681529,10.01827973044231,5.754664470500229,13.907576054923693,2.1438839534255885,17.756193366043586,1,19.678346175353305,-1.0400961706067202,-3.046072838812509,1.0358696645123822,-6.1753371414193845,3.669009294943713,-8.809160038113792,5.61429178040865,1,0.1405,0.0455,RB,11.8,FALSE,FALSE,exante_mid
00-0027772,2014,6,7,-0.28793740924447775,-2.015561864711344,-0.11574069456495026,-0.3989322548701686,0.1646856439833188,-0.6548502462202609,0.4210057240053401,-0.8034044208634163,0.596603901735529,10.524390836788273,5.540836578678836,14.66170107233145,2.06918865197796,19.165477950585192,1,21.495877537508512,-1.207673116557801,-3.5164354834018976,1.1334103061152996,-7.855737858213953,4.372083562953832,-10.888560646486171,6.984739530945865,1,0.17,0.059,RB,2.3000000000000003,FALSE,FALSE,exante_mid
00-0027791,2014,6,13,-0.20677930161428565,-2.6881309209857136,5.077668651189155e-4,-0.2139732122757611,0.20609273498505,-0.38947095292873823,0.3921272596957856,-0.5146461918388866,0.49810718116242975,13.040379604185482,8.810453906505497,17.34878188671108,4.857492428888698,21.28528711704727,3.0476574793665225,23.388960975348517,-0.00130414267263307,-2.1996636848601994,2.2649881528394356,-5.3200054657961084,5.177528568730755,-7.231376835780723,7.387182594794183,1,0.2925,0.112,RB,6.2,FALSE,FALSE,exante_mid
00-0027861,2014,6,7,-0.4614966460669946,-3.2304765224689618,-0.11284583747972415,-0.37164768432734224,0.138908003125553,-0.6275968946187651,0.38240832239947486,-0.8184556720648322,0.5535056726437956,16.391803399873087,12.182257591746009,20.67030526860697,8.359509401236194,24.139858080478856,6.422085715999102,26.307001861514145,-1.7950129682580347,-5.739588575854893,2.074099910384957,-10.155188788239808,6.165671765341548,-13.983329000181955,8.966753735108334,1,0.369,0.19,RB,-0.09999999999999988,FALSE,FALSE,exante_high
00-0027890,2014,6,25,-0.119138917963719,-2.978472949092975,-0.04673318258209717,-0.18703896209380472,0.08923951102644567,-0.3196019507847333,0.2313668635712612,-0.4186681629652863,0.3372355672263762,15.03659050924014,10.648036184254666,19.042699375235166,6.9098296215894255,22.791647757872365,4.831593499180093,24.99300779488335,-0.689704433633462,-2.5360242884678685,1.1451400771633924,-5.091516557636401,3.37348479145297,-6.533428046239814,5.261860026463815,1,0.2925,0.0975,RB,19.8,TRUE,FALSE,exante_high
00-0027994,2014,6,8,-0.7519502650854133,-6.015602120683306,-0.20753769088543775,-0.4669885845630981,0.03277214965878798,-0.7016709529640702,0.2657214377207631,-0.8518633667797441,0.43530981985043526,13.7394633191488,9.855045309774134,17.613474654536702,5.9234294453163425,21.11353563191816,4.023083958181621,23.621303096995813,-2.7891439274310525,-5.854590989937316,0.3773909221483704,-10.042357922005372,3.4144680399373684,-13.051673948220468,6.020174012546762,1,0.212,0.0835,RB,1.7000000000000002,FALSE,FALSE,exante_mid
00-0028009,2014,6,34,-0.03557783043553979,-1.209646234808353,-0.1804346580884841,-0.3019278518732982,-0.0641885726786254,-0.3986278870621121,0.04818067589560999,-0.4763377872965901,0.11709331774963562,25.94588615289487,21.613500717638036,30.00499749576823,18.009946172676614,33.84479238441594,16.049747375100626,36.06101296335709,-4.654594011256564,-7.670503585098651,-1.5521512841932168,-10.936358515732891,1.2994836768024254,-13.059301250007124,3.071057097926142,1,0.619,0.319,RB,26.6,TRUE,TRUE,exante_high
00-0028011,2014,6,11,-0.07647597114555538,-0.8412356826011091,-0.23340574622621507,-0.4302644767413763,-0.02255676442299174,-0.6356943937995894,0.17660222206830917,-0.7806376761114009,0.2897530759383902,18.31545622338921,14.311319445552858,22.39981040938475,10.55434703493144,25.817483957332787,8.45270065415453,27.82842297411531,-4.15933176267259,-7.602999828358769,-0.35373380648717,-12.161752067370696,3.2928723418931067,-15.367405345506086,5.463543893678066,1,0.3195,0.1275,RB,3.9,FALSE,FALSE,exante_high
00-0028043,2014,6,5,0.272005062433891,1.360025312169455,-0.23114961119404273,-0.5590930574366071,0.09876565823256817,-0.8478401614937692,0.3895253789057233,-1.013605584996476,0.6051742369148929,9.880167629796684,5.6193466171533055,13.654433682001654,2.3566031806920416,17.274015014674507,1,19.39054033523515,-2.2468738814199445,-4.9443186659329355,0.6239311378223451,-9.113735932389972,3.862248093143383,-12.382729700724427,6.031627450386294,1,0.135,0.0415,RB,8.600000000000001,FALSE,FALSE,exante_low
00-0028121,2014,6,6,-0.6107282111091384,-3.6643692666548304,-0.18990150384084376,-0.4851351147795918,0.10775754645389744,-0.7788584698217937,0.411373274952691,-0.9478695382895896,0.5852913980185976,9.905927366213993,5.188985733014793,13.919677000194667,1.538693085494825,18.161695161530854,1,20.57328272952044,-1.8868203633227316,-4.482326522518885,0.5920313149012376,-8.607149368677778,3.8754961120949103,-11.362801946500628,6.279555589221922,1,0.1475,0.0575,RB,1.1,FALSE,FALSE,exante_low
00-0029004,2014,6,5,0.8072867103270255,4.0364335516351275,-0.18544799290028496,-0.4992657675656037,0.13373344519245256,-0.821656310524608,0.4519510423036358,-1.051992082067642,0.6587904988626629,11.266277086130447,6.92734617564575,15.208292211941323,2.7967752293476007,19.155524112014728,1,21.39451117125561,-2.0637674633388694,-5.067390783389245,1.024528810797301,-9.952368970603628,5.365324197322829,-13.211316239935568,7.804378583886677,1,0.1795,0.077,RB,8.4,FALSE,FALSE,exante_mid
00-0029141,2014,6,16,-0.15846732646559825,-2.535477223449572,-0.27655673838814937,-0.4601344201572769,-0.09826754997157196,-0.6212435350701531,0.06763089647000547,-0.7291567214128571,0.18685995502469277,17.75975251461013,13.464556104695248,21.92208402888656,9.953573133469574,25.750011235647047,7.624446930754694,28.02398956466845,-4.895590001610288,-8.003890579485304,-1.4108021157994663,-11.724380437465957,1.1819297630496188,-14.486469537970796,3.0201405498049265,1,0.252,0.078,RB,6.5,FALSE,FALSE,exante_high
00-0029239,2014,6,6,-0.293755313672591,-1.762531882035546,-0.2452762451282222,-0.5363807163335261,0.04728808568624845,-0.7957508491402492,0.3403598349079565,-1.0213551364239415,0.5079178073521087,9.897782431161753,5.001157405668463,14.107164600437958,1.1346439579437777,18.007801854549527,1,20.333040108151827,-2.4865984948650044,-4.987887869530812,0.2600281774127249,-9.674199374623027,2.915347046245298,-12.700178466188984,5.278207688999791,1,0.1245,0.0375,RB,1,FALSE,FALSE,exante_low
00-0029264,2014,6,15,-0.11954392645185136,-1.7931588967777703,-0.17428119467150385,-0.3544988760020725,0.01232599311415969,-0.5081203120719932,0.17277745992775476,-0.6319540421209002,0.27294026044806946,16.878404782012257,12.514055964754789,21.036285717039014,8.875403915693894,24.883867202134105,6.520809620499095,27.19402484656196,-2.98221668935184,-5.918496203845864,0.1615466743635836,-9.50719560099968,2.80706801428076,-12.01242532026366,4.670412820473848,1,0.2905,0.1045,RB,9.2,FALSE,FALSE,exante_high
00-0029384,2014,6,10,-0.1269620982842753,-1.2696209828427527,-0.24919903854998965,-0.4759915675675001,-0.02660577686046967,-0.6602478211612276,0.18067415370496945,-0.7921002736853942,0.3371156533150635,13.553826386248302,9.573026404280842,17.623519306327594,5.845500757670987,21.159487486923837,3.570756573562648,23.346296189557265,-3.434108359675677,-6.097130993267922,-0.23077128647526363,-9.86066614092578,2.1131981162398867,-12.798798339655098,3.92124867326308,1,0.157,0.0425,RB,4.2,FALSE,FALSE,exante_mid
00-0029613,2014,6,13,-0.06115056675536415,-0.7949573678197339,-0.2790191081806756,-0.4669971309539443,-0.08524159699561244,-0.640810955854125,0.09805312185058554,-0.7581457895597384,0.20484576878313623,17.95637334166646,13.975301169234228,21.82318519534483,10.526349855433256,25.472576639421906,8.000920384659544,28.066381175824617,-5.038218215675648,-8.332092312304951,-1.1906375577186337,-12.400540984668757,1.431052610801964,-15.524990727082844,3.151347402093164,1,0.24,0.0825,RB,5.800000000000001,FALSE,FALSE,exante_high
00-0029615,2014,6,17,0.0121967775733484,0.2073452187469229,-0.09887628910392383,-0.26082080351609366,0.06360947652788879,-0.40991728376584785,0.2207172148534313,-0.5056392554894492,0.29875404699311564,17.10084043860819,13.03674088582604,20.964815112142468,9.73063060293741,25.361864891227604,7.075495043406651,27.180751855431296,-1.7539310338079894,-4.3177809159418485,0.855990266235362,-7.347405488522117,3.522667529164484,-9.42980793208683,5.033886651262014,1,0.362,0.1585,RB,18.3,TRUE,FALSE,exante_high
00-0029675,2014,6,17,-0.27032317205756795,-4.595493924978655,-0.14695844812545725,-0.30537196241664677,0.0098620549577465,-0.46435205929115,0.17197448873447505,-0.5739868512382563,0.288036110406153,17.388653655180278,13.365169254578277,21.449746851414044,9.719768732356243,24.517924316894696,7.719670784118034,26.89525546652174,-2.51882092823525,-5.227524314732502,0.1474474081962155,-8.323740394746368,3.014209845284605,-10.924001311739987,5.362642684908808,1,0.313,0.1295,RB,10.1,FALSE,FALSE,exante_high
00-0029683,2014,6,29,-0.0944107821801324,-2.73791268322384,-0.14678512580186148,-0.27477827007356126,-0.01808688076581866,-0.3988165774150396,0.09988022148391117,-0.4789794509887074,0.1724573187217846,13.766242953253933,9.338884889157148,18.043480476392205,5.45562003780995,21.601122938371688,3.1501274489273436,23.99691241650467,-2.0577916662527955,-3.6161769210164048,-0.15552802861154935,-6.004288389443565,1.2044417288576363,-7.698841687641032,2.436209110499715,1,0.1725,0.048,RB,14.6,FALSE,FALSE,exante_mid
00-0029731,2014,6,11,0.2910219372715801,3.201241309987381,-0.03074005896821419,-0.2380635370254992,0.18907820474474651,-0.4783273991671728,0.3970704883551986,-0.5873679790403528,0.5315206478730792,12.796014115584091,8.294158517655848,16.951074139458967,4.577507181968815,21.12198402840941,2.7665902648312506,23.510822534145767,-0.4720957897037892,-2.85347510400809,1.904853678315695,-6.2756734306871,4.87032383255997,-8.821022485080679,7.652075360873476,1,0.2625,0.1075,RB,13.2,FALSE,FALSE,exante_mid
00-0029795,2014,6,9,0.02787762936592723,0.25089866429334506,-0.17851657427755235,-0.4071391062129968,0.05351841443292769,-0.6331149556457807,0.27076385356334837,-0.7513530169729954,0.42328903233688336,10.844381525309728,6.438029798759898,14.797466535900607,3.1207989185556104,18.91047724430395,1,21.24817116677224,-2.025108787287045,-4.339601898208138,0.318014287474346,-7.536495553281851,2.715146283986595,-9.84906012049745,4.3191851518571935,1,0.1195,0.027,RB,11.3,FALSE,FALSE,exante_mid
00-0030107,2014,6,9,0.4053169431539977,3.647852488385979,-0.11371190109048916,-0.3554587235708442,0.12016047809873533,-0.5763437062704989,0.34807688010722126,-0.7300431312856337,0.5005594639422103,12.121950887529664,7.303139081751931,16.680288593553758,3.1897306687111806,20.50425938266478,1,23.235971557403712,-1.3576778497297572,-3.794848513650491,1.0857360755246548,-7.390707963560505,4.14917533752901,-10.660312044556472,6.312311211144465,1,0.218,0.0695,RB,19.1,TRUE,FALSE,exante_mid
00-0030247,2014,6,5,0.1957612999016419,0.9788064995082096,-0.06005958150501857,-0.3767945517252896,0.25551970589094575,-0.681132025889482,0.5507181233805508,-0.901480706553669,0.7732878508269795,12.459501127879374,8.201308942973762,16.575507425564368,4.325952241168609,20.33237424519725,2.16042305368653,23.09396964628683,-0.7320711648149205,-4.022223453554145,2.779853636687024,-8.803642789320783,7.068258166073534,-12.094813033820696,10.707736101467184,1,0.3025,0.1585,RB,1.6,FALSE,FALSE,exante_mid
00-0030282,2014,6,5,-0.35459653367288413,-1.7729826683644203,-0.17841072573704458,-0.4915772734939868,0.12966592989984707,-0.8029922663923306,0.4306642954326689,-0.984365515603817,0.6660313853135584,12.805168987932682,8.212814137278023,17.085399920045766,4.231326488766961,21.595332375579588,1.7906296939392818,23.942830016103738,-2.2205100527553263,-5.817273912159795,1.1929858292832771,-10.252974333601538,5.522016372328346,-13.628650949831307,8.81060539723691,1,0.2515,0.12,RB,2,FALSE,FALSE,exante_mid
00-0030287,2014,6,28,-0.1329121834091243,-3.7215411354554817,-0.17179076603015997,-0.30051497937906835,-0.04098774740800785,-0.4380860735223285,0.07855886800200627,-0.5099068927579866,0.15931550502334832,19.28749295327266,15.177049761833652,23.42317015650455,11.290452043358178,27.132051431963937,8.82222748715462,28.733722258826894,-3.312361569533938,-5.717052175333889,-0.6650071875260135,-8.790959392811263,1.3738541118583552,-10.806841920123942,2.72333907016556,1,0.342,0.12,RB,15.3,TRUE,FALSE,exante_high
00-0030388,2014,6,5,0.5533411731710658,2.7667058658553287,-0.16874720136657495,-0.47231334204053527,0.1453308071293003,-0.7876587087387219,0.46378209041391866,-1.0355600359943704,0.6354772103843531,12.516712007107706,7.520700228606719,16.786973227948593,3.553890340093214,21.27285183435178,1.2344785785913233,24.0446583752189,-2.1253067609591216,-5.644929081455148,1.423719624590379,-10.339612657088308,5.429708615809724,-13.413747347737225,8.635905414767688,1,0.2295,0.1055,RB,5.2,FALSE,FALSE,exante_mid
00-0030456,2014,6,23,0.10398938345631746,2.3917558194953017,-0.15361555719647368,-0.2955999483996385,-0.0069184257304589,-0.4287754279651038,0.11658855847318415,-0.5103316441605874,0.19861413966698077,21.28373836183391,17.24563176064388,25.267970253063694,13.741602864408216,29.05764821915693,11.240224074162477,31.279682270135652,-3.270746606226124,-6.144584838946983,-0.15224404973116518,-9.484275160385168,2.5208961108822168,-12.032460058960917,4.3965558244596155,1,0.4345,0.19,RB,25.700000000000003,TRUE,TRUE,exante_high
00-0030485,2014,6,14,-0.20290494291943365,-2.840669200872071,-0.04565484675812291,-0.2312195489820119,0.1384277608639213,-0.39153604454641433,0.31215776011696045,-0.4919170438113083,0.4101986921613171,17.31207116559072,13.256187636863547,21.60864966087282,9.102839100183928,25.066201081849982,7.012579634671396,27.298380971022077,-0.7757196543449222,-3.6781421267875536,2.0874629376793705,-7.050488501007262,5.253334115448553,-9.278589778565845,7.731127051719724,1,0.428,0.214,RB,4,FALSE,FALSE,exante_high
00-0030496,2014,6,24,0.03580927877192153,0.8594226905261166,-0.07846187627414858,-0.2085845563365629,0.05964004354951356,-0.35041535497304493,0.18791832575702225,-0.4208278227219601,0.25958539879562087,21.232925425405536,17.071423518134974,25.35212818015158,13.51066657400268,28.790241642467905,10.985149839319016,30.837263068269746,-1.6998513403249664,-4.13888367853596,1.198376858314607,-7.483793562687298,3.4319438753396745,-9.600672549883534,5.499230747921446,1,0.5125,0.2575,RB,14.5,FALSE,FALSE,exante_high
00-0030536,2014,6,11,-0.34953712149184535,-3.844908336410299,-0.2744663850281292,-0.48585437830164807,-0.07577134549727849,-0.6787103664888139,0.13449556929306397,-0.7893739345095079,0.23178896601977125,16.04702487435001,11.78960445371433,20.402180405457074,8.168919171579393,23.92631292646656,5.997335061290831,26.332271487370853,-4.498967901247078,-7.543654974246419,-0.810825164961115,-12.06949581330182,1.7970509999557904,-14.671992124223268,3.6644641974649814,1,0.236,0.083,RB,5.4,FALSE,FALSE,exante_high
00-0030547,2014,6,8,0.04645522075588815,0.3716417660471052,-0.24558331652061935,-0.4958593742608329,-0.00323201996558728,-0.7557069607216185,0.27079441295422435,-0.8985329745414175,0.46118310521058986,11.263740856479474,6.9834729205900326,15.176955633909833,3.438382828508779,18.768543023508144,1,20.942305457302428,-2.8044077795544804,-5.4491689851416485,-0.02051295916164119,-9.379899589899926,2.655936060972003,-12.53706015574979,5.037815616543718,1,0.136,0.038,RB,6.6,FALSE,FALSE,exante_mid
00-0030578,2014,6,9,-1.457475756527856,-13.117281808750704,-0.11145591738585478,-0.33253144240803645,0.11998588421356944,-0.5527097726202547,0.32648745181407374,-0.679970721044585,0.4836072096932992,9.39295956956316,4.955488237396368,13.1092043170065,1,16.80475318843967,1,19.43877603402317,-1.019246494929698,-2.8078971443819034,0.7274107683797776,-5.510174421772712,2.8360767537640728,-7.779397774083507,4.920193496714348,1,0.1125,0.0245,RB,3.7,FALSE,FALSE,exante_low
00-0030656,2014,6,11,-0.16577184906716205,-1.8234903397387825,0.00746819990475976,-0.19010341787093707,0.2232389886427047,-0.3836918817007737,0.419147891221448,-0.5162694116749535,0.5259978133411872,8.947899702791334,4.512465747596773,12.646522403080922,1.0045657199245044,16.400653585333366,1,18.41919744239921,0.1276584933662419,-1.275882183820869,1.5570702370821612,-3.5297521314502744,4.118417830720564,-5.571408089351758,5.896085728366196,1,0.148,0.0395,RB,11.7,FALSE,FALSE,exante_low
00-0030705,2014,6,9,0.03725920086597196,0.33533280779374763,-0.01224665000064377,-0.2568701852911134,0.2216029738428083,-0.4634127926146627,0.45793468399277903,-0.599554470710895,0.6117452068808854,9.375039524731092,4.33704323453755,13.602018076551154,1,17.5303730669111,1,20.2783705982356,-0.1264193834711645,-1.728823347425966,1.59490401375577,-4.849562009708413,4.2015842863298065,-6.658464544525934,6.324620853972344,1,0.1665,0.0555,RB,4.800000000000001,FALSE,FALSE,exante_low
00-0031045,2014,6,12,-0.7811170763307018,-9.373404915968422,-0.12456368046957744,-0.327222102891886,0.07983505000535272,-0.5085575149244876,0.25959142424563864,-0.613542467339902,0.36666326636254687,10.227944205697078,5.869586008208991,14.241674156295726,1.9153752204876855,17.87459329970135,1,19.784328699934157,-1.2644251593289386,-3.1723340891007696,0.4882045009131901,-5.814918823545021,2.546920735183171,-7.79152687922786,4.077280234600236,1,0.1245,0.026,RB,2.5,FALSE,FALSE,exante_mid
