player_id,posteam,defteam,game_id,source,rolling_epa_per_opp,wt_target_share,wt_air_yards_share,wt_air_yards_per_target,prior_epa_per_opp,baseline_epa_per_opp,is_cold_start,draft_tier,baseline_target_share,baseline_air_yards_share,player_name,form_residual,wt_team_total_plays,baseline_team_total_plays,wt_snap_share,wt_tgt_per_snap,baseline_snap_share,baseline_tgt_per_snap,games_played_so_far,def_used_fallback,def_short_pass_epa_adj,def_deep_pass_epa_adj,season,week,team_spread,implied_total,report_status,practice_status
00-0033757,PIT,ATL,2026_01_ATL_PIT,roster_cold,NA,NA,NA,NA,NA,0.023589487529063053,TRUE,udfa,0.057971014492753624,0.03275466754012447,Robert Tonyan,NA,NA,61.1764705882353,NA,NA,0.11058823529411765,0.007518796992481203,0,TRUE,0.1648983297516029,-0.21541072137672476,2026,1,3.5,23,NA,NA
00-0033858,GB,MIN,2026_01_GB_MIN,roster_cold,NA,NA,NA,NA,0.009849226599353306,0.009849226599353306,FALSE,r2_3,0.09433962264150944,0.07134146341463414,Jonnu Smith,NA,NA,62.294117647058826,NA,NA,0.5270588235294118,0.10261194029850747,0,TRUE,0.10280543419342497,-0.11629601316746795,2026,1,-1.5,22.5,NA,NA
00-0033881,DEN,KC,2026_01_DEN_KC,roster_cold,NA,NA,NA,NA,0.04534130431633051,0.04534130431633051,FALSE,r1,0.1254071661237785,0.07845461009717943,Evan Engram,NA,NA,67.76470588235294,NA,NA,0.42125,0.16812227074235808,0,TRUE,0.14929255631107058,-0.3843021953634466,2026,1,-3,19.75,NA,NA
00-0033885,LAC,ARI,2026_01_ARI_LAC,roster_cold,NA,NA,NA,NA,-0.0753077571559954,-0.0753077571559954,FALSE,r1,0.10810810810810811,0.0921004732435384,David Njoku,NA,NA,68.41176470588235,NA,NA,0.6391666666666667,0.0933852140077821,0,TRUE,0.24536570730728108,0.7484971914646018,2026,1,10.5,28.5,NA,NA
00-0034270,DET,NO,2026_01_NO_DET,roster_cold,NA,NA,NA,NA,-0.3679633868704738,-0.3679633868704738,FALSE,r4_5,0.0390625,0.026254375729288213,Tyler Conklin,NA,NA,65.52941176470588,NA,NA,0.19230769230769232,0.05917159763313609,0,TRUE,0.25923001163209985,0.2306057423134831,2026,1,7,28.25,NA,NA
00-0034351,PHI,WAS,2026_01_WAS_PHI,roster_cold,NA,NA,NA,NA,0.44052165594547676,0.44052165594547676,FALSE,r2_3,0.17558886509635974,0.148232901093313,Dallas Goedert,NA,NA,63.411764705882355,NA,NA,0.846,0.10419313850063533,0,TRUE,0.27998183624506445,1.1603020228360477,2026,1,5.5,25,NA,NA
00-0034365,LV,MIA,2026_01_MIA_LV,roster_cold,NA,NA,NA,NA,0.3902573798281642,0.3902573798281642,FALSE,r4_5,0.04797047970479705,0.030791788856304986,Ian Thomas,NA,NA,59.411764705882355,NA,NA,0.35933333333333334,0.040880503144654086,0,TRUE,0.02721410435455831,0.5345106257707705,2026,1,3.5,22,NA,NA
00-0034383,HOU,BUF,2026_01_BUF_HOU,roster_cold,NA,NA,NA,NA,0.3431415006696507,0.3431415006696507,FALSE,r4_5,0.17313915857605178,0.13830010493179434,Dalton Schultz,NA,NA,68.70588235294117,NA,NA,0.7105882352941176,0.1293833131801693,0,TRUE,-0.15607095386526387,0.12355268327917278,2026,1,-1.5,21.5,NA,NA
00-0034753,BAL,IND,2026_01_BAL_IND,roster_cold,NA,NA,NA,NA,0.022109239233504257,0.022109239233504257,FALSE,r2_3,0.14925373134328357,0.1484511981297487,Mark Andrews,NA,NA,60.588235294117645,NA,NA,0.6170588235294118,0.1111111111111111,0,TRUE,0.06295707709066013,0.5229538931293327,2026,1,3.5,26,NA,NA
00-0034798,BAL,IND,2026_01_BAL_IND,roster_cold,NA,NA,NA,NA,NA,0.1800353329640066,TRUE,r4_5,0.08669165885660732,0.0679909093696707,Durham Smythe,NA,NA,60.588235294117645,NA,NA,0.2541176470588235,0.020477815699658702,0,TRUE,0.06295707709066013,0.5229538931293327,2026,1,3.5,26,NA,NA
00-0034829,CIN,TB,2026_01_TB_CIN,roster_cold,NA,NA,NA,NA,0.10196977223677366,0.10196977223677366,FALSE,r2_3,0.09409190371991247,0.1317365269461078,Mike Gesicki,NA,NA,66.82352941176471,NA,NA,0.3853846153846154,0.13395638629283488,0,TRUE,0.10114120865623302,0.5515246081411267,2026,1,3.5,27,NA,NA
00-0034959,NYJ,TEN,2026_01_NYJ_TEN,roster_cold,NA,NA,NA,NA,NA,0.023589487529063053,TRUE,udfa,0.057971014492753624,0.03275466754012447,Andrew Beck,NA,NA,63.294117647058826,NA,NA,0.10588235294117647,0.08181818181818182,0,TRUE,0.14621991106320606,0.40104365681701926,2026,1,-1.5,19,NA,NA
00-0034981,HOU,BUF,2026_01_BUF_HOU,roster_cold,NA,NA,NA,NA,-0.3735705005470663,-0.3735705005470663,FALSE,r4_5,0.0353356890459364,0.004868549172346641,Foster Moreau,NA,NA,68.70588235294117,NA,NA,0.3572727272727273,0.039525691699604744,0,TRUE,-0.15607095386526387,0.12355268327917278,2026,1,-1.5,21.5,NA,NA
00-0035229,MIN,GB,2026_01_GB_MIN,roster_cold,NA,NA,NA,NA,0.21356765845258424,0.21356765845258424,FALSE,r1,0.13414634146341464,0.09421534936998854,T.J. Hockenson,NA,NA,60.05882352941177,NA,NA,0.7793333333333333,0.0955137481910275,0,TRUE,0.018022174352720507,0.385448012106729,2026,1,1.5,24,NA,NA
00-0035249,MIN,GB,2026_01_GB_MIN,roster_cold,NA,NA,NA,NA,0.5266724550856511,0.5266724550856511,FALSE,r2_3,0.05305039787798409,0.02545743834526651,Josh Oliver,NA,NA,60.05882352941177,NA,NA,0.458,0.05,0,TRUE,0.018022174352720507,0.385448012106729,2026,1,1.5,24,NA,NA
00-0035631,CIN,TB,2026_01_TB_CIN,roster_cold,NA,NA,NA,NA,0.13259035284863785,0.13259035284863785,FALSE,r2_3,0.045662100456621,-0.002403020940611054,Drew Sample,NA,NA,66.82352941176471,NA,NA,0.5358823529411765,0.03361344537815126,0,TRUE,0.10114120865623302,0.5515246081411267,2026,1,3.5,27,NA,NA
00-0035644,NO,DET,2026_01_NO_DET,roster_cold,NA,NA,NA,NA,-0.2874096347390416,-0.2874096347390416,FALSE,r1,0.07692307692307693,0.03704705246078962,Noah Fant,NA,NA,67.47058823529412,NA,NA,0.37933333333333336,0.10817941952506596,0,TRUE,-0.36760236813790487,0.49580654772999233,2026,1,-7,21.25,NA,NA
00-0035689,BUF,HOU,2026_01_BUF_HOU,roster_cold,NA,NA,NA,NA,0.3495936223780178,0.3495936223780178,FALSE,r2_3,0.09727626459143969,0.09391949757350843,Dawson Knox,NA,NA,66.3529411764706,NA,NA,0.5829411764705883,0.07656967840735068,0,TRUE,-0.1797519948542561,0.21991846347072314,2026,1,1.5,23,NA,NA
00-0036040,NO,DET,2026_01_NO_DET,roster_cold,NA,NA,NA,NA,0.3452590313654281,0.3452590313654281,FALSE,udfa,0.15912636505460218,0.16147900564027576,Juwan Johnson,NA,NA,67.47058823529412,NA,NA,0.75,0.12,0,TRUE,-0.36760236813790487,0.49580654772999233,2026,1,-7,21.25,NA,NA
00-0036187,NE,SEA,2026_01_NE_SEA,roster_cold,NA,NA,NA,NA,NA,0.023589487529063053,TRUE,udfa,0.057971014492753624,0.03275466754012447,Reggie Gilliam,NA,NA,64.3529411764706,NA,NA,0.21176470588235294,0.01276595744680851,0,TRUE,0.04480609759074378,0.8137212336098396,2026,1,-3.5,20.5,NA,NA
00-0036244,LA,SF,2026_01_SF_LA,roster_cold,NA,NA,NA,NA,0.22423413257347047,0.22423413257347047,FALSE,r4_5,0.10687022900763359,0.05200251625078633,Colby Parkinson,NA,NA,66.52941176470588,NA,NA,0.604,0.09017713365539452,0,TRUE,-0.3003229345894526,0.8432502025114952,2026,1,3.5,26,NA,NA
00-0036290,CHI,CAR,2026_01_CHI_CAR,roster_cold,NA,NA,NA,NA,0.27329670560245917,0.27329670560245917,FALSE,r2_3,0.08703374777975133,0.09085023737591713,Cole Kmet,NA,NA,69.3529411764706,NA,NA,0.714375,0.06380208333333333,0,TRUE,0.25455652345972823,0.9062175679916321,2026,1,2.5,25,NA,NA
00-0036422,DEN,KC,2026_01_DEN_KC,roster_cold,NA,NA,NA,NA,0.4691952286419742,0.4691952286419742,FALSE,r2_3,0.05251141552511415,0.035041322314049585,Adam Trautman,NA,NA,67.76470588235294,NA,NA,0.5729411764705882,0.03533026113671275,0,TRUE,0.14929255631107058,-0.3843021953634466,2026,1,-3,19.75,NA,NA
00-0036429,ATL,PIT,2026_01_ATL_PIT,roster_cold,NA,NA,NA,NA,NA,0.1628485139301166,TRUE,r6_udfa,0.05125252525252525,0.02572677186057827,Charlie Woerner,NA,NA,65.88235294117646,NA,NA,0.508235294117647,0.01592920353982301,0,TRUE,0.0876373994237274,0.7777793447538579,2026,1,-3.5,19.5,NA,NA
00-0036556,HOU,BUF,2026_01_BUF_HOU,roster_cold,NA,NA,NA,NA,NA,0.1800353329640066,TRUE,r4_5,0.08669165885660732,0.0679909093696707,Brevin Jordan,NA,NA,68.70588235294117,NA,NA,0.4388235294117647,0.06166825095057034,0,TRUE,-0.15607095386526387,0.12355268327917278,2026,1,-1.5,21.5,NA,NA
00-0036590,JAX,CLE,2026_01_CLE_JAX,roster_cold,NA,NA,NA,NA,NA,0.023589487529063053,TRUE,udfa,0.057971014492753624,0.03275466754012447,Quintin Morris,NA,NA,68.58823529411765,NA,NA,0.23285714285714287,0.04205607476635514,0,TRUE,-0.14982904998749624,0.45843948539977974,2026,1,7.5,24,NA,NA
00-0036628,WAS,PHI,2026_01_WAS_PHI,roster_cold,NA,NA,NA,NA,0.4877952467541036,0.4877952467541036,FALSE,r4_5,0.0599250936329588,0.02104340201665936,John Bates,NA,NA,63.11764705882353,NA,NA,0.514,0.033402922755741124,0,TRUE,-0.31836449096661845,-0.49394566109426197,2026,1,-5.5,19.5,NA,NA
00-0036637,KC,DEN,2026_01_DEN_KC,roster_cold,NA,NA,NA,NA,-0.1803768333120516,-0.1803768333120516,FALSE,r4_5,0.07755102040816327,0.06770538243626062,Noah Gray,NA,NA,66.17647058823529,NA,NA,0.52125,0.06972477064220184,0,TRUE,-0.14486555689492825,0.6145594711860838,2026,1,3,22.75,NA,NA
00-0036754,DET,NO,2026_01_NO_DET,roster_cold,NA,NA,NA,NA,-0.08768295463497369,-0.08768295463497369,FALSE,udfa,0.088,0.015427769985974754,Brock Wright,NA,NA,65.52941176470588,NA,NA,0.5763636363636364,0.05486284289276808,0,TRUE,0.25923001163209985,0.2306057423134831,2026,1,7,28.25,NA,NA
00-0036825,CAR,CHI,2026_01_CHI_CAR,roster_cold,NA,NA,NA,NA,NA,0.023589487529063053,TRUE,udfa,0.057971014492753624,0.03275466754012447,Feleipe Franks,NA,NA,63.11764705882353,NA,NA,0.012941176470588235,0,0,TRUE,0.06343968514036061,0.17691813781214252,2026,1,-2.5,22.5,NA,NA
00-0036876,TEN,NYJ,2026_01_NYJ_TEN,roster_cold,NA,NA,NA,NA,NA,0.1800353329640066,TRUE,r4_5,0.08669165885660732,0.0679909093696707,Kylen Granson,NA,NA,63.1764705882353,NA,NA,0.23411764705882354,0.036885245901639344,0,TRUE,0.34571159117038053,0.5317412517880135,2026,1,1.5,20.5,NA,NA
00-0036887,SF,LA,2026_01_SF_LA,roster_cold,NA,NA,NA,NA,0.25327844596800525,0.25327844596800525,FALSE,r4_5,0.043076923076923075,0.019114219114219115,Luke Farrell,NA,NA,66.05882352941177,NA,NA,0.34705882352941175,0.034653465346534656,0,TRUE,0.03283159407031338,0.126306484348907,2026,1,-3.5,22.5,NA,NA
00-0036894,PIT,ATL,2026_01_ATL_PIT,roster_cold,NA,NA,NA,NA,0.4316637198117232,0.4316637198117232,FALSE,r2_3,0.10112359550561797,0.10466623460790668,Pat Freiermuth,NA,NA,61.1764705882353,NA,NA,0.5035294117647059,0.10344827586206896,0,TRUE,0.1648983297516029,-0.21541072137672476,2026,1,3.5,23,NA,NA
00-0036970,ATL,PIT,2026_01_ATL_PIT,roster_cold,NA,NA,NA,NA,0.20658783492159372,0.20658783492159372,FALSE,r1,0.2073170731707317,0.20839328537170262,Kyle Pitts,NA,NA,65.88235294117646,NA,NA,0.88,0.12382934443288242,0,TRUE,0.0876373994237274,0.7777793447538579,2026,1,-3.5,19.5,NA,NA
00-0037004,ARI,LAC,2026_01_ARI_LAC,roster_cold,NA,NA,NA,NA,0.4569846110774533,0.4569846110774533,FALSE,r2_3,0.0625,0.03182256509161042,Hunter Long,NA,NA,68.11764705882354,NA,NA,0.3988888888888889,0.06589147286821706,0,TRUE,0.07245482031588424,0.6565405716268172,2026,1,-10.5,18,NA,NA
00-0037005,CAR,CHI,2026_01_CHI_CAR,roster_cold,NA,NA,NA,NA,0.2229485393595591,0.2229485393595591,FALSE,r2_3,0.07474747474747474,0.05229387231312159,Tommy Tremble,NA,NA,63.11764705882353,NA,NA,0.6011764705882353,0.05817610062893082,0,TRUE,0.06343968514036061,0.17691813781214252,2026,1,-2.5,22.5,NA,NA
00-0037112,SF,LA,2026_01_SF_LA,roster_cold,NA,NA,NA,NA,0.3090445706396216,0.3090445706396216,FALSE,udfa,0.12813370473537605,0.08652060898626067,Jake Tonges,NA,NA,66.05882352941177,NA,NA,0.33176470588235296,0.11528822055137844,0,TRUE,0.03283159407031338,0.126306484348907,2026,1,-3.5,22.5,NA,NA
00-0037252,MIA,LV,2026_01_MIA_LV,roster_cold,NA,NA,NA,NA,0.5150349497480989,0.5150349497480989,FALSE,r2_3,0.1349206349206349,0.09069631363370392,Greg Dulcich,NA,NA,59.05882352941177,NA,NA,0.422,0.13877551020408163,0,TRUE,0.09801464852238095,0.6583340590306076,2026,1,-3.5,18.5,NA,NA
00-0037292,IND,BAL,2026_01_BAL_IND,roster_cold,NA,NA,NA,NA,NA,0.1628485139301166,TRUE,r6_udfa,0.05125252525252525,0.02572677186057827,Andrew Ogletree,NA,NA,63.76470588235294,NA,NA,0.23666666666666666,0.02654867256637168,0,TRUE,-0.07088043442153802,0.5858135023653456,2026,1,-3.5,22.5,NA,NA
00-0037304,LV,MIA,2026_01_MIA_LV,roster_cold,NA,NA,NA,NA,NA,0.1628485139301166,TRUE,r6_udfa,0.05125252525252525,0.02572677186057827,Connor Heyward,NA,NA,59.411764705882355,NA,NA,0.08647058823529412,0.044444444444444446,0,TRUE,0.02721410435455831,0.5345106257707705,2026,1,3.5,22,NA,NA
00-0037311,TB,CIN,2026_01_TB_CIN,roster_cold,NA,NA,NA,NA,NA,0.1628485139301166,TRUE,r6_udfa,0.05125252525252525,0.02572677186057827,Ko Kieft,NA,NA,68,NA,NA,0.14,0,0,TRUE,0.51945625353165,0.27889506682309656,2026,1,-3.5,23.5,NA,NA
00-0037744,ARI,LAC,2026_01_ARI_LAC,roster_cold,NA,NA,NA,NA,0.4277433346486651,0.4277433346486651,FALSE,r2_3,0.2390998593530239,0.24163090128755366,Trey McBride,NA,NA,68.11764705882354,NA,NA,0.9135294117647059,0.16456921587608905,0,TRUE,0.07245482031588424,0.6565405716268172,2026,1,-10.5,18,NA,NA
00-0037755,NYJ,TEN,2026_01_NYJ_TEN,roster_cold,NA,NA,NA,NA,NA,0.3270699854662281,TRUE,r2_3,0.09727626459143969,0.09828009828009827,Jelani Woods,NA,NA,63.294117647058826,NA,NA,0.22749999999999998,0.05,0,TRUE,0.14621991106320606,0.40104365681701926,2026,1,-1.5,19,NA,NA
00-0037805,NYJ,TEN,2026_01_NYJ_TEN,roster_cold,NA,NA,NA,NA,0.1567625867239007,0.1567625867239007,FALSE,r2_3,0.06621004566210045,0.036585365853658534,Jeremy Ruckert,NA,NA,63.294117647058826,NA,NA,0.4717647058823529,0.058704453441295545,0,TRUE,0.14621991106320606,0.40104365681701926,2026,1,-1.5,19,NA,NA
00-0037809,WAS,PHI,2026_01_WAS_PHI,roster_cold,NA,NA,NA,NA,0.16039372231281626,0.16039372231281626,FALSE,r4_5,0.12619808306709265,0.09118086696562033,Chig Okonkwo,NA,NA,63.11764705882353,NA,NA,0.6370588235294118,0.11861861861861862,0,TRUE,-0.31836449096661845,-0.49394566109426197,2026,1,-5.5,19.5,NA,NA
00-0037838,NYG,DAL,2026_01_DAL_NYG,roster_cold,NA,NA,NA,NA,0.14987278520690372,0.14987278520690372,FALSE,r4_5,0.11726384364820847,0.12846911369740377,Isaiah Likely,NA,NA,69.82352941176471,NA,NA,0.5592857142857143,0.07392197125256673,0,TRUE,0.3860368708823616,0.17922618405169377,2026,1,-2.5,23,NA,NA
00-0038041,DAL,NYG,2026_01_DAL_NYG,roster_cold,NA,NA,NA,NA,0.18505035840243697,0.18505035840243697,FALSE,r4_5,0.15653495440729484,0.09370684553166304,Jake Ferguson,NA,NA,70.52941176470588,NA,NA,0.6670588235294117,0.13104325699745548,0,TRUE,0.03167488640781445,0.7075344683491337,2026,1,2.5,25.5,NA,NA
00-0038046,LAC,ARI,2026_01_ARI_LAC,roster_cold,NA,NA,NA,NA,0.3436378828967766,0.3436378828967766,FALSE,r4_5,0.047021943573667714,0.04632867132867133,Charlie Kolar,NA,NA,68.41176470588235,NA,NA,0.40352941176470586,0.03731343283582089,0,TRUE,0.24536570730728108,0.7484971914646018,2026,1,10.5,28.5,NA,NA
00-0038115,TEN,NYJ,2026_01_NYJ_TEN,roster_cold,NA,NA,NA,NA,0.8691340654813058,0.8691340654813058,FALSE,r4_5,0.0611764705882353,0.07561202355128602,Daniel Bellinger,NA,NA,63.1764705882353,NA,NA,0.499375,0.04684684684684685,0,TRUE,0.34571159117038053,0.5317412517880135,2026,1,1.5,20.5,NA,NA
00-0038129,TB,CIN,2026_01_TB_CIN,roster_cold,NA,NA,NA,NA,0.03756494610003398,0.03756494610003398,FALSE,r4_5,0.15413533834586465,0.10707896754408382,Cade Otton,NA,NA,68,NA,NA,0.9349999999999999,0.08257804632426989,0,TRUE,0.51945625353165,0.27889506682309656,2026,1,-3.5,23.5,NA,NA
00-0038488,SEA,NE,2026_01_NE_SEA,roster_cold,NA,NA,NA,NA,NA,0.023589487529063053,TRUE,udfa,0.057971014492753624,0.03275466754012447,Brady Russell,NA,NA,63,NA,NA,0.054117647058823534,0.017241379310344827,0,TRUE,0.1372570362368536,0.13025440229255159,2026,1,3.5,24,NA,NA
00-0038498,PHI,WAS,2026_01_WAS_PHI,roster_cold,NA,NA,NA,NA,NA,0.023589487529063053,TRUE,udfa,0.057971014492753624,0.03275466754012447,E.J. Jenkins,NA,NA,63.411764705882355,NA,NA,0.095,0,0,TRUE,0.27998183624506445,1.1603020228360477,2026,1,5.5,25,NA,NA
00-0038547,DAL,NYG,2026_01_DAL_NYG,roster_cold,NA,NA,NA,NA,0.15826768047712825,0.15826768047712825,FALSE,r2_3,0.04107142857142857,0.03825643403663343,Luke Schoonmaker,NA,NA,70.52941176470588,NA,NA,0.32941176470588235,0.058823529411764705,0,TRUE,0.03167488640781445,0.7075344683491337,2026,1,2.5,25.5,NA,NA
00-0038558,PIT,ATL,2026_01_ATL_PIT,roster_cold,NA,NA,NA,NA,0.332784269992278,0.332784269992278,FALSE,r2_3,0.10068649885583524,0.0982940698619009,Darnell Washington,NA,NA,61.1764705882353,NA,NA,0.5725,0.08058608058608059,0,TRUE,0.1648983297516029,-0.21541072137672476,2026,1,3.5,23,NA,NA
00-0038564,NE,SEA,2026_01_NE_SEA,roster_cold,NA,NA,NA,NA,NA,0.3270699854662281,TRUE,r2_3,0.09727626459143969,0.09828009828009827,Cameron Latu,NA,NA,64.3529411764706,NA,NA,0.11066666666666666,0,0,TRUE,0.04480609759074378,0.8137212336098396,2026,1,-3.5,20.5,NA,NA
00-0038589,GB,MIN,2026_01_GB_MIN,roster_cold,NA,NA,NA,NA,NA,0.1800353329640066,TRUE,r4_5,0.08669165885660732,0.0679909093696707,Josh Whyle,NA,NA,62.294117647058826,NA,NA,0.39875,0.03409090909090909,0,TRUE,0.10280543419342497,-0.11629601316746795,2026,1,-1.5,22.5,NA,NA
00-0038643,SF,LA,2026_01_SF_LA,roster_cold,NA,NA,NA,NA,NA,0.1628485139301166,TRUE,r6_udfa,0.05125252525252525,0.02572677186057827,Brayden Willis,NA,NA,66.05882352941177,NA,NA,0.028333333333333335,0.07692307692307693,0,TRUE,0.03283159407031338,0.126306484348907,2026,1,-3.5,22.5,NA,NA
00-0038710,CLE,JAX,2026_01_CLE_JAX,roster_cold,NA,NA,NA,NA,NA,0.023589487529063053,TRUE,udfa,0.057971014492753624,0.03275466754012447,Blake Whiteheart,NA,NA,65.70588235294117,NA,NA,0.23705882352941177,0.024489795918367346,0,TRUE,-0.07150559898411009,0.23084823665451423,2026,1,-7.5,16.5,NA,NA
00-0038783,DEN,KC,2026_01_DEN_KC,roster_cold,NA,NA,NA,NA,-0.05711020196428184,-0.05711020196428184,FALSE,udfa,0.044534412955465584,0.01849894291754757,Nate Adkins,NA,NA,67.76470588235294,NA,NA,0.3277777777777778,0.05527638190954774,0,TRUE,0.14929255631107058,-0.3843021953634466,2026,1,-3,19.75,NA,NA
00-0038933,BUF,HOU,2026_01_BUF_HOU,roster_cold,NA,NA,NA,NA,0.7877680632536485,0.7877680632536485,FALSE,r1,0.13262599469496023,0.18379446640316205,Dalton Kincaid,NA,NA,66.3529411764706,NA,NA,0.3741666666666667,0.16556291390728478,0,TRUE,-0.1797519948542561,0.21991846347072314,2026,1,1.5,23,NA,NA
00-0038935,JAX,CLE,2026_01_CLE_JAX,roster_cold,NA,NA,NA,NA,0.5227458468589535,0.5227458468589535,FALSE,r2_3,0.14423076923076922,0.12144323848635964,Brenton Strange,NA,NA,68.58823529411765,NA,NA,0.7483333333333333,0.10152284263959391,0,TRUE,-0.14982904998749624,0.45843948539977974,2026,1,7.5,24,NA,NA
00-0038996,GB,MIN,2026_01_GB_MIN,roster_cold,NA,NA,NA,NA,0.8891790188757692,0.8891790188757692,FALSE,r2_3,0.16793893129770993,0.10474205315268369,Tucker Kraft,NA,NA,62.294117647058826,NA,NA,0.86,0.10022779043280182,0,TRUE,0.10280543419342497,-0.11629601316746795,2026,1,-1.5,22.5,NA,NA
00-0039041,ARI,LAC,2026_01_ARI_LAC,roster_cold,NA,NA,NA,NA,0.038586035046751635,0.038586035046751635,FALSE,udfa,0.06085526315789474,0.03662459787181391,Elijah Higgins,NA,NA,68.11764705882354,NA,NA,0.4252941176470588,0.07789473684210527,0,TRUE,0.07245482031588424,0.6565405716268172,2026,1,-10.5,18,NA,NA
00-0039050,TB,CIN,2026_01_TB_CIN,roster_cold,NA,NA,NA,NA,NA,0.1800353329640066,TRUE,r4_5,0.08669165885660732,0.0679909093696707,Payne Durham,NA,NA,68,NA,NA,0.3176470588235294,0.011299435028248588,0,TRUE,0.51945625353165,0.27889506682309656,2026,1,-3.5,23.5,NA,NA
00-0039065,DET,NO,2026_01_NO_DET,roster_cold,NA,NA,NA,NA,0.7434253533214469,0.7434253533214469,FALSE,r2_3,0.16666666666666666,0.15783475783475784,Sam LaPorta,NA,NA,65.52941176470588,NA,NA,0.9066666666666666,0.09477756286266925,0,TRUE,0.25923001163209985,0.2306057423134831,2026,1,7,28.25,NA,NA
00-0039066,LV,MIA,2026_01_MIA_LV,roster_cold,NA,NA,NA,NA,-0.1968367652389679,-0.1968367652389679,FALSE,r2_3,0.117096018735363,0.09828009828009827,Michael Mayer,NA,NA,59.411764705882355,NA,NA,0.6176923076923077,0.10752688172043011,0,TRUE,0.02721410435455831,0.5345106257707705,2026,1,3.5,22,NA,NA
