component,stratum,nominal,empirical,sharpness,delta
efficiency,pooled,0.5,0.4987119260494014,0.8351158438321091,-0.0012880739505986005
efficiency,pooled,0.8,0.7963327776935899,1.6798828923264106,-0.003667222306410145
efficiency,pooled,0.9,0.9002879224124868,2.2721654389508408,2.87922412486763e-4
volume,pooled,0.5,0.49992423094408245,2.6220752270083767,-7.576905591755168e-5
volume,pooled,0.8,0.8010304591604789,5.465945554478005,0.001030459160478836
volume,pooled,0.9,0.8974086982876194,7.291608472994234,-0.0025913017123806448
combined,pooled,0.5,0.5040157599636309,4.416473106401974,0.004015759963630905
combined,pooled,0.8,0.7960297014699197,8.703736914197556,-0.003970298530080352
combined,pooled,0.9,0.8992271556296408,11.689778196076013,-7.728443703591825e-4
