component,stratum,nominal,empirical,sharpness,delta
efficiency,pooled,0.5,0.4978056965837708,0.3781515304120401,-0.0021943034162292263
efficiency,pooled,0.8,0.7961449100765855,0.7743858839334148,-0.0038550899234145453
efficiency,pooled,0.9,0.9001807073401601,1.0408444677344826,1.8070734016006895e-4
volume,pooled,0.5,0.5058945013337923,7.584065136059941,0.0058945013337923235
volume,pooled,0.8,0.8001032613372343,14.339102934458875,1.0326133723426167e-4
volume,pooled,0.9,0.900352809568884,18.96960819588411,3.5280956888394943e-4
combined,pooled,0.5,0.496256776525256,5.369951751451861,-0.003743223474743984
combined,pooled,0.8,0.7970054212202048,11.173430716015265,-0.002994578779795254
combined,pooled,0.9,0.9011272695981413,15.18624755249617,0.001127269598141245
