component,stratum,nominal,empirical,sharpness,delta
efficiency,low_opp_3_5,0.5,0.4423149546827795,0.8366042484531886,-0.05768504531722052
efficiency,low_opp_3_5,0.8,0.7339501510574018,1.6785624375636288,-0.06604984894259824
efficiency,low_opp_3_5,0.9,0.8564954682779456,2.2927623835667377,-0.043504531722054374
volume,low_opp_3_5,0.5,0.5608950151057401,3.1016098388533555,0.060895015105740136
volume,low_opp_3_5,0.8,0.8178814199395771,6.144609164463794,0.017881419939577037
volume,low_opp_3_5,0.9,0.9056835347432024,8.223798976657763,0.005683534743202379
combined,low_opp_3_5,0.5,0.5005664652567976,4.378067999959603,5.664652567975992e-4
combined,low_opp_3_5,0.8,0.804380664652568,8.288312409379714,0.004380664652567923
combined,low_opp_3_5,0.9,0.9120090634441088,10.88823704790053,0.012009063444108792
