player_id,player_name,posteam,defteam,season,week,game_id,epa_per_opp_obs,opportunities,targets,target_share_obs,air_yards_obs,air_yards_share_obs,air_yards_per_target_obs,team_total_plays_obs,total_epa,prior_epa_per_opp,baseline_epa_per_opp,rolling_epa_per_opp,form_residual,is_cold_start,draft_tier,wt_target_share,wt_air_yards_share,wt_air_yards_per_target,wt_snap_share,wt_team_total_plays,baseline_target_share,baseline_air_yards_share,baseline_snap_share,baseline_team_total_plays,def_short_pass_epa_adj,def_deep_pass_epa_adj,games_played_so_far,def_used_fallback
00-0020337,Steve Smith,BAL,NO,2014,12,2014_12_BAL_NO,1.972517919105788,6,6,0.24,82,0.5359477124183006,13.666666666666666,59,11.835107514634728,0.22649922162094782,0.22649922162094782,0.10929269384013135,-0.11720652778081647,FALSE,r2_3,0.21693196598370745,0.2625691602929348,10.519988214964965,0.8084520569414929,66.32312797342685,0.22540983606557377,0.30429355966050925,0.78,73.75,-0.24586166353499653,0.4945363586378452,10,FALSE
00-0020337,Steve Smith,BAL,LAC,2014,13,2014_13_SD_BAL,-0.5338814128335798,4,4,0.12903225806451613,54,0.20532319391634982,13.5,73,-2.1355256513343193,0.22649922162094782,0.22649922162094782,0.4113749022902635,0.1848756806693157,FALSE,r2_3,0.2234686606073383,0.31598433054426844,10.274142427776601,0.8095591365412779,64.62645248162647,0.22540983606557377,0.30429355966050925,0.78,73.75,0.23860662836083246,0.921536794751783,11,FALSE
00-0020337,Steve Smith,BAL,MIA,2014,14,2014_14_BAL_MIA,0.22299242445627565,11,11,0.3235294117647059,89,0.42788461538461536,8.090909090909092,62,2.4529166690190323,0.22649922162094782,0.22649922162094782,0.11110245686270817,-0.11539676475823965,FALSE,r2_3,0.20173284759933832,0.30857470199826986,11.607474003626727,0.8123216786516588,66.3610496460116,0.22540983606557377,0.30429355966050925,0.78,73.75,-0.3301133429285336,-0.06445882749129972,12,FALSE
00-0020337,Steve Smith,BAL,JAX,2014,15,2014_15_JAX_BAL,0.28295180306304246,5,5,0.16666666666666666,34,0.12546125461254612,6.8,63,1.4147590153152123,0.22649922162094782,0.22649922162094782,0.154320335163797,-0.07217888645715081,FALSE,r2_3,0.22794490321021432,0.3355416247041656,10.466072502558546,0.7883128883466104,65.22832716248077,0.22540983606557377,0.30429355966050925,0.78,73.75,-0.4941957361331152,0.674344271737545,13,FALSE
00-0020337,Steve Smith,BAL,HOU,2014,16,2014_16_BAL_HOU,-0.31281006852562615,12,12,0.22641509433962265,159,0.33125,13.25,74,-3.753720822307514,0.22649922162094782,0.22649922162094782,0.26620793333072623,0.03970871170977841,FALSE,r2_3,0.21916011078704029,0.291926964448625,9.787547273580698,0.7846910669536099,64.05658927400776,0.22540983606557377,0.30429355966050925,0.78,73.75,-0.3716744173316538,-0.02032511626821117,14,FALSE
00-0020337,Steve Smith,BAL,CLE,2014,17,2014_17_CLE_BAL,0.22703213429000849,12,12,0.32432432432432434,132,0.353887399463807,11,68,2.724385611480102,0.22649922162094782,0.22649922162094782,0.2131804692368411,-0.013318752384106708,FALSE,r2_3,0.2174266305096146,0.3108696403977836,10.866665359315107,0.7824874069105684,66.86415473363655,0.22540983606557377,0.30429355966050925,0.78,73.75,-0.303256616836966,0.06290534536588131,15,FALSE
00-0020337,Steve Smith,BAL,DEN,2015,1,2015_01_BAL_DEN,-1.5386231781199708,7,7,0.20588235294117646,60,0.3125,8.571428571428571,58,-10.770362246839795,0.2922525538493042,0.2922525538493042,NA,NA,FALSE,r2_3,NA,NA,NA,NA,NA,0.23344947735191637,0.3056456846203764,0.766875,67.4375,-0.3663188887967124,0.003265340680681232,0,TRUE
00-0020337,Steve Smith,BAL,LV,2015,2,2015_02_BAL_OAK,0.3519883318846947,16,16,0.35555555555555557,208,0.46017699115044247,13,83,5.631813310155115,0.2922525538493042,0.2922525538493042,-1.5386231781199708,-1.830875731969275,FALSE,r2_3,0.20588235294117646,0.3125,8.571428571428571,0.79,58,0.23344947735191637,0.3056456846203764,0.766875,67.4375,-0.07958444760134772,0.44739614731283367,1,TRUE
00-0020337,Steve Smith,BAL,CIN,2015,3,2015_03_CIN_BAL,0.8740062485312057,17,17,0.3469387755102041,86,0.2986111111111111,5.0588235294117645,76,14.858106225030497,0.2922525538493042,0.2922525538493042,-0.5166710105498815,-0.8089235643991857,FALSE,r2_3,0.2867867867867868,0.39232540062186083,10.965250965250966,0.8116216216216217,71.51351351351352,0.23344947735191637,0.3056456846203764,0.766875,67.4375,-0.3176533773401014,0.15621983334678696,2,TRUE
00-0020337,Steve Smith,BAL,PIT,2015,4,2015_04_BAL_PIT,-0.9535231623199901,7,7,0.1794871794871795,37,0.18781725888324874,5.285714285714286,80,-6.674662136239931,0.2922525538493042,0.2922525538493042,0.023922676167742407,-0.2683298776815618,FALSE,r2_3,0.31016948405536493,0.3558961335622885,8.669263623816875,0.7915549076773567,73.25753158406219,0.23344947735191637,0.3056456846203764,0.766875,67.4375,-0.04659149835956185,1.1554121074146004,3,FALSE
00-0020337,Steve Smith,BAL,SF,2015,6,2015_06_BAL_SF,0.7817991000728457,10,10,0.18867924528301888,176,0.31095406360424027,17.6,78,7.8179910007284565,0.2922525538493042,0.2922525538493042,-0.28281120010817096,-0.5750637539574752,FALSE,r2_3,0.26915985644992485,0.3031510271631861,7.6074664753910035,0.6812328874593025,73.92450718846744,0.23344947735191637,0.3056456846203764,0.766875,67.4375,-0.45598361285906075,0.47600472742474953,5,FALSE
00-0020337,Steve Smith,BAL,ARI,2015,7,2015_07_BAL_ARI,0.6287293759394541,9,9,0.20454545454545456,70,0.2892561983471074,7.777777777777778,65,5.6585643834550865,0.2922525538493042,0.2922525538493042,0.004251661744437418,-0.2880008921048668,FALSE,r2_3,0.24745896311713372,0.305255047734402,10.301865797137806,0.7078645760481039,76.92865629334273,0.23344947735191637,0.3056456846203764,0.766875,67.4375,-0.13217552851688472,-0.03900147432594188,6,FALSE
00-0020337,Steve Smith,BAL,LAC,2015,8,2015_08_SD_BAL,0.8423069016010102,7,7,0.175,82,0.27702702702702703,11.714285714285714,68,5.896148311207071,0.2922525538493042,0.2922525538493042,0.3572281074790845,0.0649755536297803,FALSE,r2_3,0.24086198862395233,0.3000743026289539,9.828299213950254,0.7093992392745976,72.98581518451046,0.23344947735191637,0.3056456846203764,0.766875,67.4375,0.23278497158603906,-0.08987583117206832,7,FALSE
00-0020337,Steve Smith,BAL,BUF,2016,1,2016_01_BUF_BAL,-0.1488535602838965,8,8,0.21621621621621623,41,0.1646586345381526,5.125,70,-1.190828482271172,0.3070903951711849,0.3070903951711849,NA,NA,FALSE,r2_3,NA,NA,NA,NA,NA,0.24013157894736842,0.32198835647111507,0.6942857142857143,72.25,-0.1740027105523611,0.23187882110629138,0,TRUE
00-0020337,Steve Smith,BAL,CLE,2016,2,2016_02_BAL_CLE,0.009814985888651298,6,6,0.13333333333333333,80,0.16494845360824742,13.333333333333334,75,0.058889915331907794,0.3070903951711849,0.3070903951711849,-0.1488535602838965,-0.45594395545508143,FALSE,r2_3,0.21621621621621623,0.1646586345381526,5.125,0.66,70,0.24013157894736842,0.32198835647111507,0.6942857142857143,72.25,-0.11990896523528087,0.5039703204007117,1,TRUE
00-0020337,Steve Smith,BAL,JAX,2016,3,2016_03_BAL_JAX,0.32599355588370765,11,11,0.2619047619047619,66,0.2462686567164179,6,70,3.585929114720784,0.3070903951711849,0.3070903951711849,-0.06308677856900581,-0.3701771737401907,FALSE,r2_3,0.17141465790114438,0.16481529349496063,9.561936936936938,0.687027027027027,72.70270270270271,0.24013157894736842,0.32198835647111507,0.6942857142857143,72.25,-0.20712008770086954,0.6795769180114785,2,TRUE
00-0020337,Steve Smith,BAL,LV,2016,4,2016_04_OAK_BAL,0.28922573594917633,12,12,0.21428571428571427,88,0.25882352941176473,7.333333333333333,89,3.470708831390116,0.3070903951711849,0.3070903951711849,0.0881592212182492,-0.2189311739529357,FALSE,r2_3,0.2065905972611512,0.1964784084498517,8.177316164561063,0.6531972789115646,71.65208940719145,0.24013157894736842,0.32198835647111507,0.6942857142857143,72.25,0.031313099793113384,0.40965665273636864,3,FALSE
00-0020337,Steve Smith,BAL,WAS,2016,5,2016_05_WAS_BAL,0.32726215532359976,3,3,0.06,27,0.07988165680473373,9,73,0.9817864659707993,0.3070903951711849,0.3070903951711849,0.15125623286252085,-0.15583416230866406,FALSE,r2_3,0.20900541451280868,0.2160430327661465,7.912464532747551,0.7055419134664418,77.09606558663162,0.24013157894736842,0.32198835647111507,0.6942857142857143,72.25,-0.013937132987196538,1.3286332239985685,4,FALSE
00-0020337,Steve Smith,BAL,PIT,2016,9,2016_09_PIT_BAL,0.19590978746965992,8,8,0.22857142857142856,46,0.20353982300884957,5.75,72,1.5672782997572794,0.3070903951711849,0.3070903951711849,0.19871469141406295,-0.10837570375712197,FALSE,r2_3,0.168827406922324,0.17932830790332474,8.205708965515692,0.5638341301794293,74.62053891176157,0.24013157894736842,0.32198835647111507,0.6942857142857143,72.25,-0.03878888024078448,0.23836295267122481,7,FALSE
00-0020337,Steve Smith,BAL,CLE,2016,10,2016_10_CLE_BAL,0.5692726608997744,7,7,0.1590909090909091,98,0.3563636363636364,14,79,3.98490862629842,0.3070903951711849,0.3070903951711849,0.23954187685891373,-0.06754851831227118,FALSE,r2_3,0.17926720333302273,0.18761182951531877,7.912128407661632,0.6240980247092508,74.46674059331188,0.24013157894736842,0.32198835647111507,0.6942857142857143,72.25,-0.3352370991144468,0.8431505859543826,9,FALSE
00-0020337,Steve Smith,BAL,DAL,2016,11,2016_11_BAL_DAL,0.7960673810577847,9,9,0.25,74,0.21764705882352942,8.222222222222221,56,7.164606429520063,0.3070903951711849,0.3070903951711849,0.35593571514857236,0.04884531997738745,FALSE,r2_3,0.17932242799318085,0.2358257540292401,8.905069985950567,0.6450725587775813,73.9503169127424,0.24013157894736842,0.32198835647111507,0.6942857142857143,72.25,-0.10653228338279273,0.22219909162559576,9,FALSE
00-0020337,Steve Smith,BAL,CIN,2016,12,2016_12_CIN_BAL,0.11518405235256068,4,4,0.10526315789473684,17,0.09289617486338798,4.25,69,0.46073620941024274,0.3070903951711849,0.3070903951711849,0.47819568937565515,0.17110529420447024,FALSE,r2_3,0.18849976308995048,0.22967462573738523,9.068512286185246,0.6976327519755435,69.22386797015746,0.24013157894736842,0.32198835647111507,0.6942857142857143,72.25,-0.28105828901906477,0.5106325000260108,10,FALSE
00-0020337,Steve Smith,BAL,MIA,2016,13,2016_13_MIA_BAL,0.16926397992065176,10,10,0.2,42,0.15328467153284672,4.2,69,1.6926397992065176,0.3070903951711849,0.3070903951711849,0.4029213776508407,0.09583098247965577,FALSE,r2_3,0.16297067638750745,0.1893061004794831,7.9768415608558785,0.7078986014044939,66.9171038506457,0.24013157894736842,0.32198835647111507,0.6942857142857143,72.25,-0.3299899025906567,0.15127674125876067,11,FALSE
00-0020337,Steve Smith,BAL,NE,2016,14,2016_14_BAL_NE,0.569548841759873,6,6,0.1111111111111111,55,0.16717325227963525,9.166666666666666,74,3.4172930505592376,0.3070903951711849,0.3070903951711849,0.3489696673415524,0.041879272170367465,FALSE,r2_3,0.1852748512113991,0.19268491524549872,6.8360372827726,0.7635344407724547,68.54559212377882,0.24013157894736842,0.32198835647111507,0.6942857142857143,72.25,-0.3892112284285089,0.24750039567614393,12,FALSE
00-0020337,Steve Smith,BAL,PHI,2016,15,2016_15_PHI_BAL,0.3359029921112254,7,7,0.21212121212121213,133,0.5428571428571428,19,56,2.3513209447785774,0.3070903951711849,0.3070903951711849,0.42675919042991317,0.11966879525872826,FALSE,r2_3,0.16009718991439087,0.1845072234873441,7.594405992477382,0.7923791627975955,69.60303582352654,0.24013157894736842,0.32198835647111507,0.6942857142857143,72.25,-0.4240726407152724,1.2882030762722325,13,FALSE
00-0020337,Steve Smith,BAL,PIT,2016,16,2016_16_BAL_PIT,0.8683050506570144,8,8,0.1702127659574468,41,0.13666666666666666,5.125,76,6.946440405256115,0.3070903951711849,0.3070903951711849,0.38521011965913293,0.07811972448794802,FALSE,r2_3,0.1742454054734511,0.2605720293343515,9.903451389392124,0.8114864142936832,64.81083148938035,0.24013157894736842,0.32198835647111507,0.6942857142857143,72.25,-0.625144823116972,0.19798147193845833,14,FALSE
