player_id,posteam,defteam,game_id,rolling_epa_per_opp,wt_target_share,wt_air_yards_share,wt_air_yards_per_target,prior_epa_per_opp,baseline_epa_per_opp,is_cold_start,draft_tier,baseline_target_share,baseline_air_yards_share,player_name,form_residual,wt_team_total_plays,baseline_team_total_plays,wt_snap_share,baseline_snap_share,games_played_so_far,def_used_fallback,def_short_pass_epa_adj,def_deep_pass_epa_adj,season,week,team_spread,implied_total,report_status,practice_status
00-0031381,LA,DET,2025_15_DET_LA,0.3999390694937064,0.21142601094392932,0.338893977214515,11.116110686051625,0.1460001742183268,0.1460001742183268,FALSE,r2_3,0.26542056074766357,0.3600614439324117,Davante Adams,0.2539388952753796,59.9097156801448,64.47058823529412,0.65204533006618,0.9178571428571428,13,FALSE,-0.25388177062859835,0.42040634261198906,2025,15,3.5,27.5,Questionable,Limited Participation in Practice
00-0031408,TB,ATL,2025_15_ATL_TB,-0.19722912817499266,0.20756494473036813,0.32039973812206657,15.42901963184982,0.35023279406950764,0.35023279406950764,FALSE,r1,0.22,0.3852434230420321,Mike Evans,-0.5474619222445003,70.55070856667132,68.29411764705883,0.5938881261522772,0.7157142857142857,13,FALSE,-0.19360184873581096,0.62635199026572,2025,15,4.5,24,Questionable,Limited Participation in Practice
00-0031588,NE,BUF,2025_15_BUF_NE,0.536203173995108,0.16953449547488672,0.15344480605272054,8.750876972447516,0.2825167033980258,0.2825167033980258,FALSE,r4_5,0.21122112211221122,0.270823185582075,Stefon Diggs,0.25368647059708216,65.37955377742125,65.88235294117646,0.5560171289609879,0.7837500000000001,13,FALSE,-0.5766801979748347,0.2549639687983571,2025,15,-1.5,23.5,NA,NA
00-0031610,MIA,PIT,2025_15_MIA_PIT,0.7811958144126745,0.12268451510125913,0.2540470576462685,11.847521098024147,NA,0.20495743879264655,TRUE,r6_udfa,0.08661276107319274,0.12607714723920024,Darren Waller,0.576238375620028,59.994480780476636,68.29411764705883,0.45296660998582694,0.29533333333333334,13,FALSE,-0.45410564837089107,0.9889885866948186,2025,15,-3.5,19,NA,Full Participation in Practice
00-0032211,LV,PHI,2025_15_LV_PHI,0.9379872994283098,0.09257546428319396,0.17425870078355657,8.393883525087592,0.16626606225787213,0.16626606225787213,FALSE,r2_3,0.11384615384615385,0.19032571706368498,Tyler Lockett,0.7717212371704377,59.222695030680114,66.58823529411765,0.5870851442833526,0.6905882352941176,13,FALSE,-0.6681284400052767,-0.030139560229690776,2025,15,-12.5,13,NA,NA
00-0033307,SF,TEN,2025_15_TEN_SF,0.45447402098416817,0.05849321552048804,0.12269683325971173,16.323739722033565,0.21390532533519035,0.21390532533519035,FALSE,udfa,0.08775981524249422,0.11861559139784947,Kendrick Bourne,0.24056869564897781,64.31308889229686,64.29411764705883,0.3744156452599594,0.5833333333333334,13,FALSE,-0.3013153918461268,0.7221623396031048,2025,15,12.5,28.5,NA,NA
00-0033555,NE,BUF,2025_15_BUF_NE,0.18678631016835756,0.1575435687427566,0.24401722155917902,13.65269756418445,0.488811453544609,0.488811453544609,FALSE,r4_5,0.1,0.16136250621581302,Mack Hollins,-0.3020251433762514,65.37955377742125,65.88235294117646,0.7844262455319599,0.6664705882352941,13,FALSE,-0.5766801979748347,0.2549639687983571,2025,15,-1.5,23.5,NA,NA
00-0033908,SEA,IND,2025_15_IND_SEA,0.5793340474336475,0.13269874937336484,0.1545802736788838,8.572397113201419,0.03868146633528411,0.03868146633528411,FALSE,r2_3,0.24154589371980675,0.2618307426597582,Cooper Kupp,0.5406525810983633,64.97150734519643,66.41176470588235,0.7189794246866684,0.815,13,FALSE,-0.09565188936601848,0.2676543578630609,2025,15,10.5,26.5,NA,Limited Participation in Practice
00-0033921,TB,ATL,2025_15_ATL_TB,0.14403914884925711,0.18304836361904336,0.1811230841609535,7.366804127533575,0.5727654483245225,0.5727654483245225,FALSE,r2_3,0.24124513618677043,0.24619640387275243,Chris Godwin Jr.,-0.42872629947526536,70.55070856667132,68.29411764705883,0.6489729364438699,0.87,13,FALSE,-0.19360184873581096,0.62635199026572,2025,15,4.5,24,NA,Limited Participation in Practice
00-0034348,DEN,GB,2025_15_GB_DEN,0.30141506549132724,0.1783579835340245,0.3091260247481773,11.130229144512548,0.2751327633640827,0.2751327633640827,FALSE,r2_3,0.23725834797891038,0.4503528225806452,Courtland Sutton,0.026282302127244528,68.27529529931023,65.52941176470588,0.8137057303823345,0.8523529411764706,13,FALSE,-0.3375765172181936,0.6540375243535774,2025,15,-1.5,20,NA,NA
00-0034827,CHI,CLE,2025_15_CLE_CHI,-0.3740148050348074,0.1207587689264191,0.16981259166525925,12.788652693310915,0.11614729012056697,0.11614729012056697,FALSE,r1,0.2204968944099379,0.2313630348478165,DJ Moore,-0.49016209515537434,74.19234353644623,68.41176470588235,0.8037763595396549,0.9382352941176471,13,FALSE,-0.7564753660380401,0.0319328707466748,2025,15,7.5,23.5,NA,NA
00-0034960,JAX,NYJ,2025_15_NYJ_JAX,0.44422563181328456,0.22796377084949798,0.23180900019790845,9.074413684743304,0.24924081404035767,0.24924081404035767,FALSE,udfa,0.21666666666666667,0.3279569892473118,Jakobi Meyers,0.1949848177729269,65.73861650440442,62.05882352941177,0.7678746707427437,0.9166666666666666,13,FALSE,-0.0344938650124834,0.026552506846873665,2025,15,10.5,26,NA,NA
00-0035208,CHI,CLE,2025_15_CLE_CHI,0.18326711215870628,0.09252615828192237,0.07925805910407725,6.690400434122427,0.3919108223972921,0.3919108223972921,FALSE,udfa,0.1245136186770428,0.12228915662650602,Olamide Zaccheaus,-0.2086437102385858,74.19234353644623,68.41176470588235,0.4471339156461026,0.42058823529411765,13,FALSE,-0.7564753660380401,0.0319328707466748,2025,15,7.5,23.5,NA,Full Participation in Practice
00-0035359,ATL,TB,2025_15_ATL_TB,-0.31101851506978506,0.09890302838868775,0.16237855983046404,11.154138740539384,NA,0.21464330413841848,TRUE,udfa,0.08414239482200647,0.10596026490066225,David Sills,-0.5256618192082035,64.85678173045648,68.17647058823529,0.7440597019452933,0.1811764705882353,13,FALSE,-0.1520640439599745,0.20047687715383095,2025,15,-4.5,19.5,NA,NA
00-0035406,DEN,GB,2025_15_GB_DEN,0.020212353814271944,0.09575635478935918,0.13695815474162026,7.690480393310581,-0.1920554847397119,-0.1920554847397119,FALSE,udfa,0.09278350515463918,0.0865072335400059,Lil'Jordan Humphrey,0.21226783855398385,68.27529529931023,65.52941176470588,0.4169731757504874,0.4970588235294118,13,FALSE,-0.3375765172181936,0.6540375243535774,2025,15,-1.5,20,NA,NA
00-0035535,NYG,WAS,2025_15_WAS_NYG,0.8023439549473013,0.12887802416042796,0.24338383929921412,14.570122448429302,0.20162401044555903,0.20162401044555903,FALSE,r4_5,0.1188118811881188,0.24766479850547105,Darius Slayton,0.6007199445017423,69.32470031901931,67.6470588235294,0.7202349417996194,0.830625,13,FALSE,0.022021304638750936,0.9992077364223556,2025,15,1.5,23.5,NA,NA
00-0035640,PIT,MIA,2025_15_MIA_PIT,0.12551103393537674,0.25861180364645403,0.48103531020959905,10.217665819944962,0.2125644488297593,0.2125644488297593,FALSE,r2_3,0.18825561312607944,0.40244565217391304,DK Metcalf,-0.08705341489438256,57.22153725852362,67.47058823529412,0.8584078694801486,0.86,13,FALSE,-0.34070046297070966,0.42158082947067765,2025,15,3.5,22.5,NA,Limited Participation in Practice
00-0035659,WAS,NYG,2025_15_WAS_NYG,0.32641416980573335,0.20417984861183905,0.39936936157384795,13.624199345354892,0.6001687134410948,0.6001687134410948,FALSE,r2_3,0.20379965457685664,0.39103206412825653,Terry McLaurin,-0.27375454363536145,67.2189824075931,68.88235294117646,0.6030730845780368,0.8047058823529412,13,FALSE,-0.22191576843475525,0.5160428755745192,2025,15,-1.5,22,NA,Did Not Participate In Practice
