component,stratum,nominal,empirical,sharpness,delta
efficiency,pooled,0.5,0.4984829809424481,0.8355510299863219,-0.001517019057551916
efficiency,pooled,0.8,0.79652981890585,1.6779062801051368,-0.0034701810941500932
efficiency,pooled,0.9,0.8981226889162796,2.2908627897384277,-0.0018773110837204676
volume,pooled,0.5,0.5010429506020669,3.1117584676305046,0.0010429506020669388
volume,pooled,0.8,0.7985683132644353,6.233118136964867,-0.0014316867355647078
volume,pooled,0.9,0.8999241490471224,8.31457570407907,-7.585095287765409e-5
combined,pooled,0.5,0.4965867071205082,5.312837344722649,-0.003413292879491825
combined,pooled,0.8,0.796245377832559,10.07130000114891,-0.0037546221674410463
combined,pooled,0.9,0.899213046363895,13.234371798961371,-7.869536361050367e-4
