player_id,player_name,posteam,defteam,season,week,game_id,epa_per_opp_obs,opportunities,targets,target_share_obs,air_yards_obs,air_yards_share_obs,air_yards_per_target_obs,team_total_plays_obs,total_epa,prior_epa_per_opp,baseline_epa_per_opp,rolling_epa_per_opp,form_residual,is_cold_start,draft_tier,wt_target_share,wt_air_yards_share,wt_air_yards_per_target,wt_snap_share,wt_tgt_per_snap,wt_team_total_plays,baseline_target_share,baseline_air_yards_share,baseline_snap_share,baseline_tgt_per_snap,baseline_team_total_plays,def_short_pass_epa_adj,def_deep_pass_epa_adj,games_played_so_far,def_used_fallback
00-0036637,Noah Gray,KC,WAS,2025,8,2025_08_WAS_KC,-0.18737635991419666,4,4,0.10810810810810811,33,0.1506849315068493,8.25,68,-0.7495054396567866,0.47298455688026164,0.47298455688026164,0.43128885419082214,-0.04169570268943951,FALSE,r4_5,0.07468561692943947,0.057151437223858084,5.627948204161126,0.6285268318331729,0.0364414205887001,69.65003766551338,0.07967479674796749,0.08346839546191248,0.5635294117647058,0.07379518072289157,67.23529411764706,0.04492058414561607,1.2233602437511217,7,FALSE
00-0036637,Noah Gray,KC,DEN,2025,11,2025_11_KC_DEN,0.0074716169231881695,3,3,0.0625,14,0.043209876543209874,4.666666666666667,73,0.02241485076956451,0.47298455688026164,0.47298455688026164,0.15600377488528358,-0.31698078199497803,FALSE,r4_5,0.051025248023422363,0.066888098652893,11.591451360929993,0.5437834376227079,0.047340607040689674,66.57440329231977,0.07967479674796749,0.08346839546191248,0.5635294117647058,0.07379518072289157,67.23529411764706,-0.18828549774625863,0.9821976087372846,10,FALSE
00-0036637,Noah Gray,KC,IND,2025,12,2025_12_IND_KC,0.010457167620188557,4,4,0.0784313725490196,36,0.10256410256410256,9,98,0.041828670480754226,0.47298455688026164,0.47298455688026164,0.20113686483995602,-0.2718476920403056,FALSE,r4_5,0.057075585328889164,0.06989185546472508,11.469983310329564,0.5327338590214381,0.06270962091435872,68.37573161257271,0.07967479674796749,0.08346839546191248,0.5635294117647058,0.07379518072289157,67.23529411764706,0.13271869188444127,0.7722444643969166,10,FALSE
00-0036637,Noah Gray,KC,HOU,2025,14,2025_14_HOU_KC,-0.7463694855299158,3,3,0.08571428571428572,17,0.058823529411764705,5.666666666666667,65,-2.239108456589747,0.47298455688026164,0.47298455688026164,0.10089400330262169,-0.37209055357764,FALSE,r4_5,0.062411596177635476,0.08162535185213313,11.757512739145113,0.44937803873059634,0.08311054584874059,73.98590113266181,0.07967479674796749,0.08346839546191248,0.5635294117647058,0.07379518072289157,67.23529411764706,0.4393428787386017,0.6153526469804358,12,FALSE
00-0036637,Noah Gray,KC,LV,2025,18,2025_18_KC_LV,0.09342832049587742,5,5,0.1282051282051282,25,0.11210762331838565,5,66,0.4671416024793871,0.47298455688026164,0.47298455688026164,-0.41419510808840143,-0.8871796649686631,FALSE,r4_5,0.06070214974118069,0.04804159780349508,7.484498717237884,0.44260217297149723,0.04813227661664422,55.91430463732407,0.07967479674796749,0.08346839546191248,0.5635294117647058,0.07379518072289157,67.23529411764706,0.32185025777508286,0.8244074159223485,16,FALSE
00-0036741,Jack Stoll,PHI,DEN,2021,10,2021_10_PHI_DEN,-0.17470926826354116,3,3,0.12,16,0.06722689075630252,5.333333333333333,62,-0.5241278047906235,NA,0.3413987019450243,-0.303529672099597,-0.6449283740446213,TRUE,udfa,0.0625,-0.043478260869565216,-6,0.37267905443551447,0.005457025482944749,62.775766328884814,0.06605215127548494,0.06182492915298457,0.2744196428571428,0.04992668730283328,72.6875,-0.20664240406430806,0.8369512791695782,9,FALSE
00-0036741,Jack Stoll,PHI,TEN,2022,13,2022_13_TEN_PHI,1.119110889073151,3,3,0.06976744186046512,29,0.07360406091370558,9.666666666666666,81,3.3573326672194526,NA,0.1829903801495675,0.5318629428570818,0.3488725627075143,TRUE,udfa,0.04055909695083961,0.0420212265867233,7.85138722001547,0.5767780397417511,0.040968954754598594,65.34320445042898,0.08085106382978724,0.07966226138032305,0.319375,0.015105740181268883,66.88235294117646,-0.4960779878268867,-0.08893276346736677,11,FALSE
00-0036741,Jack Stoll,NO,SEA,2025,3,2025_03_NO_SEA,0.6756643171732625,3,3,0.06976744186046512,27,0.07780979827089338,9,78,2.0269929515197873,NA,0.1954090143933528,NA,NA,TRUE,udfa,NA,NA,NA,0.2454054054054054,0,74.21621621621622,0.06053811659192825,0.04607508532423208,0.2827272727272727,0.014778325123152709,65,-2.604406001387042e-4,0.4855243118890119,2,TRUE
00-0036754,Brock Wright,DET,MIN,2021,13,2021_13_MIN_DET,0.6721755168400705,3,3,0.06818181818181818,30,0.09090909090909091,10,73,2.0165265505202115,NA,0.3413987019450243,0.17740365877319628,-0.16399504317182803,TRUE,udfa,0.055188621905263587,0.013627680059671047,1.3108108108108107,0.32307042187060253,0.02845349056299525,61.22078394825584,0.06605215127548494,0.06182492915298457,0.2744196428571428,0.04992668730283328,66.125,-0.14248253774145295,0.8535093599296504,11,FALSE
00-0036754,Brock Wright,DET,DEN,2021,14,2021_14_DET_DEN,-1.118099397351034,5,5,0.12195121951219512,12,0.04316546762589928,2.4,65,-5.59049698675517,NA,0.3413987019450243,0.3697347989352465,0.028336096990222215,TRUE,udfa,0.06023942706621775,0.0436690448213503,4.688532555879495,0.35255604746360264,0.05207939033964285,63.34659013348928,0.06605215127548494,0.06182492915298457,0.2744196428571428,0.04992668730283328,66.125,-0.4315547050166422,0.7751467620390986,12,FALSE
00-0036754,Brock Wright,DET,ATL,2021,16,2021_16_DET_ATL,-0.3409182429507685,3,3,0.08571428571428572,0,0,0,75,-1.0227547288523056,NA,0.3413987019450243,-0.21645412869765032,-0.5578528306426747,TRUE,udfa,0.06777047567806038,0.03532656248352241,3.439072872235545,0.49784416757530153,0.0692256586381564,63.740953957069735,0.06605215127548494,0.06182492915298457,0.2744196428571428,0.04992668730283328,66.125,0.027887867107210217,1.277462091582141,14,FALSE
