component,stratum,nominal,empirical,sharpness,delta
efficiency,low_opp_3_5,0.5,0.4420317220543807,0.8356217362815036,-0.05796827794561932
efficiency,low_opp_3_5,0.8,0.7343277945619335,1.6776683507725605,-0.06567220543806651
efficiency,low_opp_3_5,0.9,0.8554569486404834,2.290293351000565,-0.04454305135951664
volume,low_opp_3_5,0.5,0.5558912386706949,3.111923202674829,0.0558912386706949
volume,low_opp_3_5,0.8,0.8120279456193353,6.245092804099886,0.01202794561933529
volume,low_opp_3_5,0.9,0.9043617824773413,8.340471128097734,0.004361782477341314
combined,low_opp_3_5,0.5,0.4997167673716012,4.346924875772233,-2.832326283987996e-4
combined,low_opp_3_5,0.8,0.8046638972809668,8.242575854027056,0.004663897280966722
combined,low_opp_3_5,0.9,0.9100264350453172,10.838015942539846,0.010026435045317195
