position,threshold,n,pearson_r,mean_diff_pp,mad_pp,max_abs_pp,n_over_flag,pass_r,pass_mean,pass_rows
QB,boom,32,0.9660142677260951,0.16908498762836,1.1640499766749195,3.1415950607540806,0,TRUE,TRUE,TRUE
QB,start,32,0.9881664061239908,0.5231427563813373,1.0281650285981738,2.0670090259819114,0,TRUE,TRUE,TRUE
RB,boom,58,0.9694387780240883,-0.017241379310344574,1.8017241379310351,10.450000000000001,1,TRUE,TRUE,FALSE
RB,start,58,0.9825640977093341,-0.1698275862068962,2.4474137931034488,10.949999999999992,1,TRUE,TRUE,FALSE
TE,boom,37,0.9619958306754558,0.42162162162162187,1.8027027027027032,6.5,0,TRUE,TRUE,TRUE
TE,start,37,0.9640492055384291,0.7837837837837848,2.708108108108108,11.350000000000005,1,TRUE,TRUE,FALSE
WR,boom,75,0.9001381688374978,0.1472265482782175,2.2613453569211233,12.554585152838428,2,FALSE,TRUE,FALSE
WR,start,75,0.9301803154969432,-0.8799999999999999,3.130666666666668,18.25,2,FALSE,TRUE,FALSE
