component,stratum,nominal,empirical,sharpness,delta
efficiency,low_opp_5_8,0.5,0.5145949491636602,0.5195259075600804,0.01459494916366022
efficiency,low_opp_5_8,0.8,0.8091177435224663,1.0242849728066796,0.009117743522466304
efficiency,low_opp_5_8,0.9,0.8986552968186291,1.3594202433850704,-0.001344703181370921
volume,low_opp_5_8,0.5,0.45391931780911776,7.66895700661914,-0.04608068219088224
volume,low_opp_5_8,0.8,0.8045260741226632,14.430867767594004,0.0045260741226631485
volume,low_opp_5_8,0.9,0.9176779271892423,17.873732163479243,0.017677927189242326
combined,low_opp_5_8,0.5,0.662840275500164,4.95175883145467,0.162840275500164
combined,low_opp_5_8,0.8,0.9340767464742539,11.714841894667847,0.13407674647425383
combined,low_opp_5_8,0.9,0.9822892751721876,16.864846283020793,0.08228927517218754
