ib,n,arm_a,arm_b,position,grad_a,grad_b,rmse_a,rmse_b,pooled80_delta_b,low80_delta_b,sharp80_a,sharp80_b
low_implied,1633,-0.42160169604951625,-0.1439044907691382,TE,1.2041834340970392,0.4690953250552914,3.6025268116043323,3.57605297541647,6.06336213430092e-5,-0.0013201320132013583,8.704100815607621,8.632619971368893
mid_implied,3554,0.04592634896386038,0.06877475922020115,TE,1.2041834340970392,0.4690953250552914,3.6025268116043323,3.57605297541647,6.06336213430092e-5,-0.0013201320132013583,8.704100815607621,8.632619971368893
high_implied,1216,0.7825817380475228,0.3251908342861532,TE,1.2041834340970392,0.4690953250552914,3.6025268116043323,3.57605297541647,6.06336213430092e-5,-0.0013201320132013583,8.704100815607621,8.632619971368893
