component,stratum,nominal,empirical,sharpness,delta
efficiency,pooled,0.5,0.4983881672513511,0.8356145766191367,-0.0016118327486489004
efficiency,pooled,0.8,0.7962927846781075,1.677874936461495,-0.003707215321892554
efficiency,pooled,0.9,0.898170095761828,2.290941320627676,-0.0018299042381719755
volume,pooled,0.5,0.49938371100786955,3.1000253083189215,-6.162889921304537e-4
volume,pooled,0.8,0.8015549445339907,6.151324259953243,0.001554944533990632
volume,pooled,0.9,0.9003982175026074,8.248573333593743,3.9821750260737865e-4
combined,pooled,0.5,0.49734521664928416,5.309822886328839,-0.002654783350715839
combined,pooled,0.8,0.7954394614582345,10.049805951906556,-0.004560538541765524
combined,pooled,0.9,0.899307860054992,13.217575214347006,-6.921399450080523e-4
