player_id,posteam,defteam,game_id,source,rolling_epa_per_opp,wt_target_share,wt_air_yards_share,wt_air_yards_per_target,prior_epa_per_opp,baseline_epa_per_opp,is_cold_start,draft_tier,baseline_target_share,baseline_air_yards_share,player_name,form_residual,wt_team_total_plays,baseline_team_total_plays,wt_snap_share,baseline_snap_share,games_played_so_far,def_used_fallback,def_short_pass_epa_adj,def_deep_pass_epa_adj,season,week,team_spread,implied_total,report_status,practice_status
00-0033921,TB,CLE,2026_02_CLE_TB,played,0.7172922818426741,0.125,0.02097902097902098,0.75,0.2826941765446876,0.2826941765446876,FALSE,r2_3,0.16560509554140126,0.1585419411506368,Chris Godwin Jr.,0.43459810529798654,61,68,0.86,0.7088888888888889,1,TRUE,-0.44940780969584027,0.14046415883363841,2026,2,8.5,25,NA,NA
00-0034348,DEN,JAX,2026_02_JAX_DEN,played,-0.961268643848598,0.15625,0.43478260869565216,8,0.36475133576941443,0.36475133576941443,FALSE,r2_3,0.19500780031201248,0.34358288770053474,Courtland Sutton,-1.3260199796180125,53,67.76470588235294,0.76,0.8535294117647059,1,TRUE,-0.460506583894274,-0.07653269211332808,2026,2,3,24.25,NA,NA
00-0034827,BUF,DET,2026_02_DET_BUF,played,0.7970818149842671,0.25,0.412532637075718,19.75,0.16027291167631172,0.16027291167631172,FALSE,r1,0.14119601328903655,0.19983818770226539,DJ Moore,0.6368089033079554,57,66.3529411764706,0.76,0.8482352941176471,1,TRUE,-0.25807160781502275,0.2135842853461529,2026,2,4.5,29.5,NA,NA
00-0034960,JAX,DEN,2026_02_JAX_DEN,played,2.371372693392914,0.08333333333333333,0.11983471074380166,14.5,0.09103701540351261,0.09103701540351261,FALSE,udfa,0.20446096654275092,0.251685393258427,Jakobi Meyers,2.280335677989401,59,68.58823529411765,0.65,0.85,1,TRUE,-0.4175721805333166,0.2058469540807091,2026,2,-3,21.25,NA,NA
00-0035021,IND,KC,2026_02_IND_KC,played,-0.6130716041661799,0.030303030303030304,0,0,0.5759459519234952,0.5759459519234952,FALSE,udfa,0.05847953216374269,0.12116564417177914,Ashton Dulin,-1.189017556089675,55,63.76470588235294,0.19,0.21333333333333332,1,TRUE,-0.47792278172609926,0.23031124760457686,2026,2,-6.5,20,NA,NA
00-0035208,ATL,CAR,2026_02_CAR_ATL,played,-0.10871167090954259,0.038461538461538464,0.06493506493506493,5,-0.05751201048564797,-0.05751201048564797,FALSE,udfa,0.13441955193482688,0.11561561561561562,Olamide Zaccheaus,-0.05119966042389462,61,65.88235294117646,0.3,0.53625,1,TRUE,-0.21359078352218777,0.3763697813495529,2026,2,-2.5,20.5,NA,NA
00-0035640,PIT,NE,2026_02_PIT_NE,played,-0.544210947206011,0.23255813953488372,0.5012285012285013,20.4,0.33258423549018334,0.33258423549018334,FALSE,r2_3,0.20081135902636918,0.38283828382838286,DK Metcalf,-0.8767951826961944,67,61.1764705882353,0.96,0.8726666666666667,1,TRUE,-0.259413438197376,0.3611798971440164,2026,2,-4.5,18.5,NA,NA
00-0035659,WAS,DAL,2026_02_WAS_DAL,played,0.49264315304753836,0.1111111111111111,0.0694006309148265,5.5,0.5291637756750293,0.5291637756750293,FALSE,r2_3,0.19607843137254902,0.3630463003028992,Terry McLaurin,-0.036520622627490895,74,63.11764705882353,0.87,0.704,1,TRUE,-0.13545665840384688,0.7513868427325702,2026,2,-4.5,23,NA,NA
00-0035676,NE,PIT,2026_02_PIT_NE,played,0.31276963392156176,0.1111111111111111,0.08597285067873303,4.75,0.278375808130328,0.278375808130328,FALSE,r2_3,0.25910064239828695,0.3604857070579307,A.J. Brown,0.03439382579123379,74,64.3529411764706,0.44,0.9066666666666666,1,TRUE,-0.3462531065111875,0.8413805290993014,2026,2,4.5,23,NA,NA
00-0035719,SF,MIA,2026_02_MIA_SF,played,0.41739043385522173,0.20588235294117646,0.11409395973154363,2.4285714285714284,0.17621090014982269,0.17621090014982269,FALSE,r2_3,0.2109704641350211,0.14312873438348722,Deebo Samuel Sr.,0.24117953370539905,65,66.05882352941177,0.42,0.7225,1,TRUE,-0.1814464529312153,0.7699005252902659,2026,2,13.5,29.5,NA,NA
00-0035891,LV,LAC,2026_02_LV_LAC,played,-0.750253529055044,0.03333333333333333,0.01327433628318584,3,NA,0.10951653016293401,TRUE,udfa,0.07819905213270142,0.11561561561561562,Cody White,-0.8597700592179781,68,59.411764705882355,NA,0.16999999999999998,1,TRUE,-0.3176534960029862,-0.20775139864141748,2026,2,-6.5,18.5,NA,NA
00-0036040,NO,BAL,2026_02_NO_BAL,played,0.1401175818422676,0.11290322580645161,0.15942028985507245,11,0.3452590313654281,0.3452590313654281,FALSE,udfa,0.15912636505460218,0.16147900564027576,Juwan Johnson,-0.20514144952316052,90,67.47058823529412,0.84,0.75,1,TRUE,-0.32597676431236444,0.6939722423340242,2026,2,-8.5,19.5,NA,NA
00-0036252,PIT,NE,2026_02_PIT_NE,played,1.1492969880346209,0.06976744186046512,0.08108108108108109,11,0.195777786749231,0.195777786749231,FALSE,r2_3,0.1958762886597938,0.20707762557077625,Michael Pittman,0.9535192012853899,67,61.1764705882353,0.88,0.8552941176470589,1,TRUE,-0.259413438197376,0.3611798971440164,2026,2,-4.5,18.5,NA,NA
00-0036259,MIN,CHI,2026_02_MIN_CHI,played,-4.073928768280894,0.03571428571428571,0.17045454545454544,30,-0.024421453180236315,-0.024421453180236315,FALSE,r6_udfa,0.18093385214007782,0.24479307546659454,Jauan Jennings,-4.049507315100657,66,60.05882352941177,0.48,0.8206666666666667,1,TRUE,-0.297627694693401,0.28015198772107125,2026,2,-5.5,21,NA,NA
00-0036309,NYG,LA,2026_02_NYG_LA,played,1.2165764828969259,0.06451612903225806,0.10204081632653061,12.5,0.05094329877041118,0.05094329877041118,FALSE,r4_5,0.1448692152917505,0.2791780821917808,Darnell Mooney,1.1656331841265146,71,69.82352941176471,0.57,0.8193333333333334,1,TRUE,-0.32160665967487395,0.1800455867275577,2026,2,-7,20.25,NA,NA
00-0036322,MIN,CHI,2026_02_MIN_CHI,played,1.250185658036219,0.35714285714285715,0.45454545454545453,8,-0.09738508616904025,-0.09738508616904025,FALSE,r1,0.2591240875912409,0.3827521959009848,Justin Jefferson,1.3475707442052591,66,60.05882352941177,0.92,0.941764705882353,1,TRUE,-0.297627694693401,0.28015198772107125,2026,2,-5.5,21,NA,NA
00-0036358,DAL,WAS,2026_02_WAS_DAL,played,0.6991593014317914,0.23529411764705882,0.2912621359223301,11.25,0.24778478106506657,0.24778478106506657,FALSE,r1,0.2316831683168317,0.3461633358006415,CeeDee Lamb,0.4513745203667248,59,70.52941176470588,0.81,0.7285714285714285,1,TRUE,-0.0997921667668928,0.30471945036177683,2026,2,4.5,27.5,NA,NA
00-0036407,CLE,TB,2026_02_CLE_TB,played,-1.5218536063330248,0.14814814814814814,0.17543859649122806,10,-0.30476842922662845,-0.30476842922662845,FALSE,r1,0.1734860883797054,0.3402906208718626,Jerry Jeudy,-1.2170851771063964,55,65.70588235294117,0.63,0.8452941176470589,1,TRUE,-0.3432858278602144,0.09449628651161825,2026,2,-8.5,16.5,NA,NA
00-0036410,CIN,HOU,2026_02_CIN_HOU,played,0.3888021868090921,0.16666666666666666,0.5176991150442478,19.5,0.3635037029282626,0.3635037029282626,FALSE,r2_3,0.16751269035532995,0.3250061835270838,Tee Higgins,0.025298483880829503,65,66.82352941176471,0.72,0.8086666666666666,1,TRUE,-0.5581859537011984,0.2572211632824346,2026,2,-2.5,22,NA,NA
00-0036550,BAL,NO,2026_02_NO_BAL,played,-0.8310982692055404,0.037037037037037035,0.08550185873605948,23,-0.0429681983184013,-0.0429681983184013,FALSE,r1,0.10317460317460317,0.17378388414407725,Rashod Bateman,-0.7881300708871392,67,60.588235294117645,0.78,0.693076923076923,1,TRUE,-0.37679828957512407,0.3886245829097611,2026,2,8.5,28,NA,NA
00-0036554,HOU,CIN,2026_02_CIN_HOU,played,0.4906799838790158,0.24390243902439024,0.37267080745341613,12,0.3248776803524119,0.3248776803524119,FALSE,r2_3,0.22120658135283364,0.36112423240434577,Nico Collins,0.1658023035266039,81,68.70588235294117,0.72,0.772,1,TRUE,-0.339097888127041,0.5571362223502608,2026,2,2.5,24.5,NA,NA
00-0036613,DEN,JAX,2026_02_JAX_DEN,played,-1.4253211675677449,0.09375,0.14130434782608695,4.333333333333333,0.3445166005579873,0.3445166005579873,FALSE,r1,0.20366598778004075,0.40787008119925044,Jaylen Waddle,-1.7698377681257322,53,67.76470588235294,0.75,0.77625,1,TRUE,-0.460506583894274,-0.07653269211332808,2026,2,3,24.25,NA,NA
00-0036626,WAS,DAL,2026_02_WAS_DAL,played,-1.0210624973304645,0.05555555555555555,0.20189274447949526,32,-0.05632216731309277,-0.05632216731309277,FALSE,r2_3,0.10054347826086957,0.18362282878411912,Dyami Brown,-0.9647403300173717,74,63.11764705882353,0.53,0.36642857142857144,1,TRUE,-0.13545665840384688,0.7513868427325702,2026,2,-4.5,23,NA,NA
00-0036900,CIN,HOU,2026_02_CIN_HOU,played,-0.6342887267965125,0.1111111111111111,0.1504424778761062,8.5,0.22367283104733418,0.22367283104733418,FALSE,r1,0.28861154446177845,0.3591855410661176,Ja'Marr Chase,-0.8579615578438466,65,66.82352941176471,0.94,0.94375,1,TRUE,-0.5581859537011984,0.2572211632824346,2026,2,-2.5,22,NA,NA
00-0036912,PHI,TEN,2026_02_PHI_TEN,played,0.13623379764612764,0.21428571428571427,0.3511111111111111,13.166666666666666,0.4769258080844846,0.4769258080844846,FALSE,r1,0.21348314606741572,0.30225295561008253,DeVonta Smith,-0.34069201043835695,54,63.411764705882355,0.95,0.8441176470588235,1,TRUE,-0.33901522048974037,0.9010375186637395,2026,2,7,23.25,NA,NA
00-0036963,DET,BUF,2026_02_DET_BUF,played,0.05792347200419041,0.35,0.33816425120772947,5,0.32334137349508607,0.32334137349508607,FALSE,r4_5,0.27697262479871176,0.372454448017149,Amon-Ra St. Brown,-0.26541790149089567,79,65.52941176470588,0.9,0.8523529411764705,1,TRUE,-0.39266403713387804,0.3058113020759974,2026,2,-4.5,25,NA,NA
00-0036988,BUF,DET,2026_02_DET_BUF,played,2.059454448928591,0.0625,0.1618798955613577,31,0.18225979566179004,0.18225979566179004,FALSE,r2_3,0.09462915601023018,0.15351194786386677,Josh Palmer,1.877194653266801,57,66.3529411764706,0.31,0.48333333333333334,1,TRUE,-0.25807160781502275,0.2135842853461529,2026,2,4.5,29.5,NA,NA
00-0037091,GB,NYJ,2026_02_GB_NYJ,played,0.9960427635232918,0.021739130434782608,0.021321961620469083,10,-0.19832504768139467,-0.19832504768139467,FALSE,r6_udfa,0.07222222222222222,0.1284722222222222,Bo Melton,1.1943678112046865,72,62.294117647058826,0.12,0.10375000000000001,1,TRUE,0.046908369655587465,0.36216760793519137,2026,2,4.5,24.5,NA,NA
00-0037238,ATL,CAR,2026_02_CAR_ATL,played,0.1798126466112171,0.15384615384615385,0.2857142857142857,5.5,0.21929730382885856,0.21929730382885856,FALSE,r1,0.2803970223325062,0.4041708043694141,Drake London,-0.03948465721764147,61,65.88235294117646,0.98,0.9066666666666666,1,TRUE,-0.21359078352218777,0.3763697813495529,2026,2,-2.5,20.5,NA,NA
00-0037239,NO,BAL,2026_02_NO_BAL,played,1.0545929178076152,0.20967741935483872,0.484472049689441,18,0.22839334783785775,0.22839334783785775,FALSE,r1,0.2591362126245847,0.408566355969818,Chris Olave,0.8261995699697575,90,67.47058823529412,0.86,0.843125,1,TRUE,-0.32597676431236444,0.6939722423340242,2026,2,-8.5,19.5,NA,NA
00-0037240,DET,BUF,2026_02_DET_BUF,played,0.049402967438153506,0.225,0.6135265700483091,14.11111111111111,0.5506709267063128,0.5506709267063128,FALSE,r1,0.1642512077294686,0.3453912111468382,Jameson Williams,-0.5012679592681593,79,65.52941176470588,0.84,0.9017647058823529,1,TRUE,-0.39266403713387804,0.3058113020759974,2026,2,-4.5,25,NA,NA
00-0037247,DAL,WAS,2026_02_WAS_DAL,played,0.10312292356199275,0.17647058823529413,0.3365695792880259,17.333333333333332,0.6430631252181457,0.6430631252181457,FALSE,r2_3,0.20972644376899696,0.305188400078911,George Pickens,-0.539940201656153,59,70.52941176470588,0.84,0.8111764705882353,1,TRUE,-0.0997921667668928,0.30471945036177683,2026,2,4.5,27.5,NA,NA
00-0037261,BUF,DET,2026_02_DET_BUF,played,0.09153628155233069,0.1875,0.10182767624020887,6.5,0.07734156732041667,0.07734156732041667,FALSE,r4_5,0.18908382066276802,0.10219619326500733,Khalil Shakir,0.014194714231914027,57,66.3529411764706,0.53,0.5975,1,TRUE,-0.25807160781502275,0.2135842853461529,2026,2,4.5,29.5,NA,NA
00-0037291,LV,LAC,2026_02_LV_LAC,played,-0.3288611868629232,0.16666666666666666,0.2831858407079646,12.8,0.2141220202834129,0.2141220202834129,FALSE,r6_udfa,0.09854014598540146,0.17460739952089432,Jalen Nailor,-0.5429832071463361,68,59.411764705882355,0.6,0.6535294117647059,1,TRUE,-0.3176534960029862,-0.20775139864141748,2026,2,-6.5,18.5,NA,NA
00-0037545,SEA,ARI,2026_02_SEA_ARI,played,-0.9658674981134633,0.11538461538461539,0.12337662337662338,6.333333333333333,-0.04651510372008813,-0.04651510372008813,FALSE,udfa,0.14910858995137763,0.24408901251738527,Rashid Shaheed,-0.9193523943933751,55,63,0.66,0.6088888888888889,1,TRUE,-0.1841604684603985,0.30125339076222035,2026,2,3.5,22,NA,NA
00-0037664,IND,KC,2026_02_IND_KC,played,0.3158860181768735,0.18181818181818182,0.5124378109452736,17.166666666666668,0.6640370602194742,0.6640370602194742,FALSE,r2_3,0.1640625,0.4192105263157895,Alec Pierce,-0.34815104204260067,55,63.76470588235294,0.59,0.8593333333333334,1,TRUE,-0.47792278172609926,0.23031124760457686,2026,2,-6.5,20,NA,NA
00-0037740,NYJ,GB,2026_02_GB_NYJ,played,0.7841744292233193,0.2916666666666667,0.4583333333333333,11,-0.03441880080256032,-0.03441880080256032,FALSE,r1,0.2830188679245283,0.4664341761115955,Garrett Wilson,0.8185932300258796,68,63.294117647058826,0.75,0.87,1,TRUE,-0.18277921895639612,0.5179280733827715,2026,2,-4.5,20,NA,NA
00-0037741,ATL,CAR,2026_02_CAR_ATL,played,-1.5247109037979196,0.11538461538461539,0.6753246753246753,17.333333333333332,-0.4182574205819122,-0.4182574205819122,FALSE,r1,0.07775377969762419,0.1423076923076923,Jahan Dotson,-1.1064534832160073,61,65.88235294117646,0.63,0.5688235294117647,1,TRUE,-0.21359078352218777,0.3763697813495529,2026,2,-2.5,20.5,NA,NA
00-0037801,DAL,WAS,2026_02_WAS_DAL,played,0.9334858994698152,0.029411764705882353,0.003236245954692557,1,0.44002637599729455,0.44002637599729455,FALSE,udfa,0.06397306397306397,0.07293459552495697,KaVontae Turpin,0.49345952347252064,59,70.52941176470588,0.14,0.3546666666666667,1,TRUE,-0.0997921667668928,0.30471945036177683,2026,2,4.5,27.5,NA,NA
00-0037816,NE,PIT,2026_02_PIT_NE,played,-1.9899532245860125,0.08333333333333333,0.3393665158371041,25,0.40285433209407073,0.40285433209407073,FALSE,r4_5,0.1702970297029703,0.25493421052631576,Romeo Doubs,-2.3928075566800833,74,64.3529411764706,0.56,0.775625,1,TRUE,-0.3462531065111875,0.8413805290993014,2026,2,4.5,23,NA,NA
00-0038090,GB,NYJ,2026_02_GB_NYJ,played,-3.6607192716328427,0.021739130434782608,0.0255863539445629,12,NA,0.202775449976989,TRUE,r2_3,0.11513351659139996,0.1578748298261697,Skyy Moore,-3.8634947216098317,72,62.294117647058826,0.06,0.1011764705882353,1,TRUE,0.046908369655587465,0.36216760793519137,2026,2,4.5,24.5,NA,NA
00-0038104,KC,IND,2026_02_IND_KC,played,-0.5619077577721328,0.034482758620689655,0.2706766917293233,36,0.7094089949408671,0.7094089949408671,FALSE,r2_3,0.08466819221967964,0.2864958249352145,Tyquan Thornton,-1.2713167527129998,67,66.17647058823529,0.68,0.39,1,TRUE,-0.2503101224774796,0.3734512805037655,2026,2,6.5,26.5,NA,NA
00-0038117,TEN,PHI,2026_02_PHI_TEN,played,0.49425220146076754,0.17142857142857143,0.12105263157894737,3.8333333333333335,0.13803222063922505,0.13803222063922505,FALSE,r2_3,0.26159554730983303,0.27675448822569365,Wan'Dale Robinson,0.3562199808215425,52,63.1764705882353,0.82,0.9075,1,TRUE,-0.4077289623168241,0.24113981188822564,2026,2,-7,16.25,NA,NA
00-0038124,GB,NYJ,2026_02_GB_NYJ,played,0.8602809771873581,0.17391304347826086,0.27078891257995735,15.875,0.5867787996102517,0.5867787996102517,FALSE,r2_3,0.1724137931034483,0.34208683473389356,Christian Watson,0.2735021775771064,72,62.294117647058826,0.76,0.677,1,TRUE,0.046908369655587465,0.36216760793519137,2026,2,4.5,24.5,NA,NA
00-0038393,PHI,TEN,2026_02_PHI_TEN,played,0.939867969675106,0.14285714285714285,0.3511111111111111,19.75,0.30778224645932106,0.30778224645932106,FALSE,r4_5,0.1141439205955335,0.15090484530064216,Dontayvion Wicks,0.6320857232157849,54,63.411764705882355,0.91,0.44642857142857145,1,TRUE,-0.33901522048974037,0.9010375186637395,2026,2,7,23.25,NA,NA
00-0038543,SEA,ARI,2026_02_SEA_ARI,played,0.6979132208492171,0.4230769230769231,0.4935064935064935,6.909090909090909,0.556272061624747,0.556272061624747,FALSE,r1,0.3196078431372549,0.48685258964143424,Jaxon Smith-Njigba,0.14164115922447018,55,63,0.9,0.7741176470588236,1,TRUE,-0.1841604684603985,0.30125339076222035,2026,2,3.5,22,NA,NA
00-0038544,LAC,LV,2026_02_LV_LAC,played,-0.18259926066578677,0.2,0.14285714285714285,6.5,0.28464903021532056,0.28464903021532056,FALSE,r1,0.17427385892116182,0.28040827899064363,Quentin Johnston,-0.4672482908811073,59,68.41176470588235,0.78,0.7685714285714286,1,TRUE,-0.25644596466932607,0.6294946192889918,2026,2,6.5,25,NA,NA
00-0038559,ARI,SEA,2026_02_SEA_ARI,played,0.27528331605948825,0.18421052631578946,0.29328621908127206,11.857142857142858,0.20277307639659567,0.20277307639659567,FALSE,r2_3,0.17862165963431786,0.3223175965665236,Michael Wilson,0.07251023966289258,75,68.11764705882354,0.85,0.8135294117647058,1,TRUE,-0.3980087777185034,-0.17664360634011608,2026,2,-3.5,18.5,NA,NA
00-0038563,LV,LAC,2026_02_LV_LAC,played,0.9494943554745987,0.13333333333333333,0.22123893805309736,12.5,0.2371616587226847,0.2371616587226847,FALSE,r2_3,0.15834767641996558,0.2914588528678304,Tre Tucker,0.712332696751914,68,59.411764705882355,0.71,0.9482352941176471,1,TRUE,-0.3176534960029862,-0.20775139864141748,2026,2,-6.5,18.5,NA,NA
00-0038573,LAC,LV,2026_02_LV_LAC,played,-2.3486546009080485,0.03333333333333333,0.20146520146520147,55,NA,0.1567199440614786,TRUE,r4_5,0.12093023255813953,0.18774373259052926,Derius Davis,-2.505374544969527,59,68.41176470588235,0.18,0.11090909090909092,1,TRUE,-0.25644596466932607,0.6294946192889918,2026,2,6.5,25,NA,NA
00-0038606,JAX,DEN,2026_02_JAX_DEN,played,1.460385279856079,0.25,0.4214876033057851,17,0.3063750697999053,0.3063750697999053,FALSE,r6_udfa,0.17830882352941177,0.27451433857539315,Parker Washington,1.1540102100561738,59,68.58823529411765,0.61,0.61375,1,TRUE,-0.4175721805333166,0.2058469540807091,2026,2,-3,21.25,NA,NA
00-0038608,HOU,CIN,2026_02_CIN_HOU,played,0.21184089715825394,0.04878048780487805,0.09937888198757763,16,0.8013117646997143,0.8013117646997143,FALSE,r6_udfa,0.10043668122270742,0.2143837496568762,Kayshon Boutte,-0.5894708675414604,81,68.70588235294117,0.46,0.675,1,TRUE,-0.339097888127041,0.5571362223502608,2026,2,2.5,24.5,NA,NA
00-0038618,HOU,CIN,2026_02_CIN_HOU,played,0.15144057143091536,0.14634146341463414,0.17701863354037267,9.5,0.22606257309669633,0.22606257309669633,FALSE,r6_udfa,0.10575139146567718,0.14219625030435842,Xavier Hutchinson,-0.07462200166578098,81,68.70588235294117,0.56,0.5747058823529412,1,TRUE,-0.339097888127041,0.5571362223502608,2026,2,2.5,24.5,NA,NA
00-0038619,CIN,HOU,2026_02_CIN_HOU,played,-2.7863173930246234,0.08333333333333333,0.06637168141592921,5,0.20132340629898463,0.20132340629898463,FALSE,r6_udfa,0.09309791332263243,0.13744613290995691,Andrei Iosivas,-2.987640799323608,65,66.82352941176471,0.61,0.7617647058823529,1,TRUE,-0.5581859537011984,0.2572211632824346,2026,2,-2.5,22,NA,NA
00-0038621,NE,PIT,2026_02_PIT_NE,played,0.07303263752588204,0.19444444444444445,0.19909502262443438,6.285714285714286,0.6117880944781932,0.6117880944781932,FALSE,r6_udfa,0.09090909090909091,0.10552525492055964,DeMario Douglas,-0.5387554569523111,74,64.3529411764706,0.62,0.25882352941176473,1,TRUE,-0.3462531065111875,0.8413805290993014,2026,2,4.5,23,NA,NA
00-0038728,HOU,CIN,2026_02_CIN_HOU,played,0.7344047607621178,0.024390243902439025,0.037267080745341616,12,NA,0.10951653016293401,TRUE,udfa,0.07819905213270142,0.11561561561561562,Jared Wayne,0.6248882305991837,81,68.70588235294117,0.32,0.44,1,TRUE,-0.339097888127041,0.5571362223502608,2026,2,2.5,24.5,NA,NA
00-0038994,MIN,CHI,2026_02_MIN_CHI,played,-1.6386052559048125,0.07142857142857142,0.1534090909090909,13.5,0.17708065165712772,0.17708065165712772,FALSE,r1,0.16844349680170576,0.3384375,Jordan Addison,-1.8156859075619403,66,60.05882352941177,0.83,0.8514285714285714,1,TRUE,-0.297627694693401,0.28015198772107125,2026,2,-5.5,21,NA,NA
00-0038997,IND,KC,2026_02_IND_KC,played,0.8469291011278983,0.12121212121212122,0.1791044776119403,9,0.09838079741628332,0.09838079741628332,FALSE,r2_3,0.16117216117216118,0.16287691547207117,Josh Downs,0.748548303711615,55,63.76470588235294,0.89,0.586875,1,TRUE,-0.47792278172609926,0.23031124760457686,2026,2,-6.5,20,NA,NA
00-0039062,DAL,WAS,2026_02_WAS_DAL,played,1.0189214644487947,0.029411764705882353,0.03559870550161812,11,NA,0.202775449976989,TRUE,r2_3,0.11513351659139996,0.1578748298261697,Jonathan Mingo,0.8161460144718058,59,70.52941176470588,0.19,0.20666666666666667,1,TRUE,-0.0997921667668928,0.30471945036177683,2026,2,4.5,27.5,NA,NA
00-0039064,BAL,NO,2026_02_NO_BAL,played,2.175383744373297,0.2222222222222222,0.3382899628252788,15.166666666666666,0.3897832156168252,0.3897832156168252,FALSE,r1,0.2537313432835821,0.35184102863822325,Zay Flowers,1.7856005287564716,67,60.588235294117645,0.29,0.8647058823529412,1,TRUE,-0.37679828957512407,0.3886245829097611,2026,2,8.5,28,NA,NA
