position,player_id,player_name,pred_vol,threshold,deploy,backtest,diff
QB,00-0036389,Jalen Hurts,7.305637619241469,start,0.45726783799585746,0.4649962195116524,-0.007728381515794913
QB,00-0034857,Josh Allen,4.905400160000398,start,0.38220800776389613,0.37846943048614545,0.0037385772777506765
QB,00-0034796,Lamar Jackson,5.271105213551035,start,0.36915471295020624,0.3682147869503733,9.399259998329468e-4
QB,00-0039732,Bo Nix,4.306103225900639,start,0.3665665661938517,0.3559083525817276,0.010658213612124101
QB,00-0040691,Jaxson Dart,6.214817208292497,start,0.3633763565822333,0.3598907899565672,0.00348556662566607
QB,00-0036355,Justin Herbert,4.1428767863866724,start,0.35785085171186715,0.34327477886948027,0.014576072842386878
QB,00-0035710,Daniel Jones,4.693439485157125,start,0.3381433804967845,0.33861395941993766,-4.705789231531643e-4
QB,00-0039851,Drake Maye,3.505586264199673,start,0.3086148289764812,0.2865721152510274,0.0220427137254538
QB,00-0033873,Patrick Mahomes,2.558512903000231,start,0.3018415621488918,0.2997845980286172,0.002056964120274618
QB,00-0034855,Baker Mayfield,2.8713947904057253,start,0.2830219397609199,0.2769115374362415,0.00611040232467841
QB,00-0039918,Caleb Williams,3.1961095815250653,start,0.28278058763654684,0.273511636742878,0.00926895089366886
QB,00-0036971,Trevor Lawrence,3.5582104992247463,start,0.27623881323002114,0.2752430148450937,9.957983849274155e-4
QB,00-0028118,Tyrod Taylor,4.571299456367588,start,0.2761535146915956,0.2662542141451579,0.009899300546437728
QB,00-0039163,C.J. Stroud,2.737980381669798,start,0.2758002637545188,0.27557405632900817,2.2620742551066053e-4
QB,00-0030565,Geno Smith,3.1197186638592207,start,0.2720301808878548,0.2732637581379926,-0.001233577250137785
QB,00-0037834,Brock Purdy,2.7016226376426977,start,0.2670037529492775,0.2536610385190197,0.013342714430257752
QB,00-0040676,Cam Ward,3.464693844020883,start,0.2646884015670608,0.2476662786463344,0.017022122920726412
QB,00-0040743,Tyler Shough,3.199536294880679,start,0.2558778884965586,0.2569626153462153,-0.0010847268496566587
QB,00-0033077,Dak Prescott,1.9676810857645792,start,0.25491237904625175,0.2510762391445579,0.003836139901693847
QB,00-0033106,Jared Goff,1.356941984105742,start,0.2531537870145518,0.25284983084252677,3.03956172025055e-4
QB,00-0034869,Sam Darnold,2.1003611888902163,start,0.24549999356969973,0.23922396214563044,0.006276031424069295
QB,00-0032268,Marcus Mariota,3.984849237665608,start,0.24363586139573234,0.24201928845006343,0.0016165729456689149
QB,00-0033119,Jacoby Brissett,2.0907931573745047,start,0.24182539379569404,0.23394610305647923,0.007879290739214811
QB,00-0039150,Bryce Young,2.7978580867737133,start,0.2262893125131306,0.24303334537428,-0.016744032861149394
QB,00-0036442,Joe Burrow,1.6519845674959732,start,0.22209357869560825,0.2200291152992564,0.0020644633963518566
QB,00-0026498,Matthew Stafford,1.290151063040745,start,0.22040650853690372,0.2230795286504668,-0.002673020113563074
QB,00-0036264,Jordan Love,1.6681479746882013,start,0.21707725365509214,0.23147644046247684,-0.014399186807384695
QB,00-0023459,Aaron Rodgers,1.2397377850257245,start,0.20881345713006833,0.20186705975653224,0.006946397373536084
QB,00-0036212,Tua Tagovailoa,1.211204888724618,start,0.19816270494298213,0.2038892186150838,-0.0057265136721016685
