player_id,season,season_share,n_weeks,prior_share,prior_n_weeks,abs_delta,cohort
00-0025396,2018,0.14586743454380632,5,0.1350319887212613,15,0.010835445822545031,stable
00-0025396,2019,0.09863110063841649,15,0.14586743454380632,5,0.04723633390538984,stable
00-0025396,2020,0.04303140349651977,3,0.09863110063841649,15,0.05559969714189671,role_change
00-0025410,2015,0.05440086833602299,7,0.19794824186377666,15,0.14354737352775365,role_change
00-0025465,2015,0.16494112883599327,16,0.16830380996518554,16,0.0033626811291922742,stable
00-0026035,2015,0.14803309157040187,14,0.07476946370761096,14,0.0732636278627909,role_change
00-0026035,2016,0.07306555771011151,11,0.14803309157040187,14,0.07496753386029036,role_change
00-0026035,2017,0.14580717952051533,15,0.07306555771011151,11,0.07274162181040382,role_change
00-0026035,2018,0.15665752595325325,15,0.14580717952051533,15,0.010850346432737912,stable
00-0026035,2019,0.1593725052905473,15,0.15665752595325325,15,0.00271497933729406,stable
00-0026035,2020,0.12462005488339685,14,0.1593725052905473,15,0.034752450407150456,stable
00-0026035,2021,0.13308490673884413,8,0.12462005488339685,14,0.008464851855447278,stable
00-0026176,2017,0.17552714010642875,14,0.2379680268614698,16,0.06244088675504106,role_change
00-0026176,2018,0.1584587072115786,15,0.17552714010642875,14,0.01706843289485016,stable
00-0026182,2015,0.15657238717245542,9,0.14536387316425384,16,0.011208514008201581,stable
00-0026182,2016,0.12256230913115658,9,0.15657238717245542,9,0.03401007804129884,stable
00-0026189,2015,0.16050064615136775,9,0.1734647019845364,15,0.012964055833168647,stable
00-0026189,2016,0.16973439971352514,15,0.16050064615136775,9,0.009233753562157387,stable
00-0026189,2017,0.1625106736196862,14,0.16973439971352514,15,0.0072237260938389225,stable
00-0026189,2018,0.14489363047265527,12,0.1625106736196862,14,0.017617043147030942,stable
00-0026189,2019,0.1241279069767442,2,0.14489363047265527,12,0.020765723495911076,stable
00-0026189,2020,0.1118989656228647,5,0.1241279069767442,2,0.012228941353879502,stable
00-0026189,2021,0.07267656064323585,13,0.1118989656228647,5,0.03922240497962884,stable
00-0026189,2022,0.09230491776591603,7,0.07267656064323585,13,0.01962835712268017,stable
00-0026224,2015,0.12930356787856054,14,0.15538795581695147,12,0.026084387938390935,stable
00-0026224,2016,0.08608906889524344,7,0.12930356787856054,14,0.0432144989833171,stable
00-0026224,2017,0.12,1,0.08608906889524344,7,0.033910931104756556,stable
00-0026237,2015,0.04709174661797263,11,0.046612053423937656,8,4.796931940349719e-4,stable
00-0026293,2016,0.02702702702702703,1,0.03125,1,0.0042229729729729715,stable
00-0026345,2015,0.18851162211559722,16,0.17045672952343935,16,0.018054892592157867,stable
00-0026345,2016,0.1887486447927231,16,0.18851162211559722,16,2.3702267712588654e-4,stable
00-0026345,2017,0.19409035072452274,8,0.1887486447927231,16,0.00534170593179964,stable
00-0026345,2018,0.16502259157251417,8,0.19409035072452274,8,0.02906775915200857,stable
00-0026364,2015,0.17433345979498102,9,0.10470947625053478,13,0.06962398354444624,role_change
00-0026739,2016,0.0645552320781761,14,0.07669728877072153,10,0.012142056692545436,stable
00-0026901,2015,0.15361156956021133,15,0.18554655804227016,16,0.031934988482058835,stable
00-0026901,2016,0.1643945110789894,16,0.15361156956021133,15,0.010782941518778066,stable
00-0026901,2017,0.15649253742838576,15,0.1643945110789894,16,0.007901973650603633,stable
00-0026901,2018,0.08108108108108109,1,0.15649253742838576,15,0.07541145634730467,role_change
00-0026983,2015,0.1055908820015403,11,0.022210171027501238,5,0.08338071097403907,role_change
00-0026983,2016,0.06406859455332675,7,0.1055908820015403,11,0.041522287448213555,stable
00-0026983,2017,0.03450268817204301,3,0.06406859455332675,7,0.029565906381283744,stable
00-0026983,2018,0.02872670807453416,2,0.03450268817204301,3,0.005775980097508848,stable
00-0026986,2015,0.23279458129980934,16,0.19477137097150135,16,0.038023210328307994,stable
00-0026986,2016,0.23852507335316878,16,0.23279458129980934,16,0.005730492053359432,stable
00-0026986,2017,0.2101918968368011,13,0.23852507335316878,16,0.028333176516367686,stable
00-0026986,2018,0.1632832938007833,16,0.2101918968368011,13,0.04690860303601779,stable
