player_id,posteam,defteam,game_id,source,rolling_epa_per_opp,wt_carry_share,wt_target_share,prior_epa_per_opp,baseline_epa_per_opp,is_cold_start,draft_tier,baseline_carry_share,baseline_target_share,player_name,form_residual,wt_team_total_plays,baseline_team_total_plays,wt_snap_share,baseline_snap_share,games_played_so_far,def_used_fallback,def_rush_epa_adj,def_short_pass_epa_adj,def_deep_pass_epa_adj,season,week,team_spread,implied_total,report_status,practice_status,own_q_int,own_practice_int,weeks_missed,return_from_absence,above_new_out_share,above_q_share,above_long_out_share
00-0034959,NYJ,TEN,2026_01_NYJ_TEN,roster_cold,NA,NA,NA,0.10762629277596716,0.10762629277596716,FALSE,udfa,0.006993006993006993,0.11688311688311688,Andrew Beck,NA,NA,63.294117647058826,NA,0.10588235294117647,0,TRUE,-0.021838574646645063,-0.7852525468897957,-0.4292058914662256,2026,1,-1.5,19,NA,NA,0,3,0,0,0,0,0
00-0034975,BAL,IND,2026_01_BAL_IND,roster_cold,NA,NA,NA,-0.0185070806933153,-0.0185070806933153,FALSE,r4_5,0.09836065573770492,0.36486486486486486,Justice Hill,NA,NA,60.588235294117645,NA,0.371,0,TRUE,-0.07183208730881922,-0.6446751674816371,-0.07808644383862179,2026,1,3.5,26,NA,NA,0,3,0,0,0,0,0
00-0035125,LAC,ARI,2026_01_ARI_LAC,roster_cold,NA,NA,NA,0.00609479309955182,0.00609479309955182,FALSE,udfa,0.011049723756906077,0.10784313725490197,Alec Ingold,NA,NA,68.41176470588235,NA,0.3694117647058824,0,TRUE,-0.09093039343107973,-0.46785535758476876,-0.6202349294554725,2026,1,10.5,28.5,NA,NA,0,3,0,0,0,0,0
00-0035250,NYG,DAL,2026_01_DAL_NYG,roster_cold,NA,NA,NA,-0.003644778202146356,-0.003644778202146356,FALSE,r2_3,0.29974811083123426,0.11176470588235295,Devin Singletary,NA,NA,69.82352941176471,NA,0.27647058823529413,0,TRUE,-0.008981486729110802,-0.25141823569562227,-0.11291317233012993,2026,1,-2.5,23,NA,NA,0,3,0,0,0,0,0
00-0035261,TEN,NYJ,2026_01_NYJ_TEN,roster_cold,NA,NA,NA,-0.11845038250770308,-0.11845038250770308,FALSE,r4_5,0.7378048780487805,0.21693121693121692,Tony Pollard,NA,NA,63.1764705882353,NA,0.6247058823529412,0,TRUE,-0.08570625141332595,-0.2525382626137332,1.0543026267355637,2026,1,1.5,20.5,NA,NA,0,3,0,0,0,0,0
00-0035537,BUF,HOU,2026_01_BUF_HOU,roster_cold,NA,NA,NA,0.17123775479751246,0.17123775479751246,FALSE,r6_udfa,0.11933174224343675,0.22602739726027396,Ty Johnson,NA,NA,66.3529411764706,NA,0.2958823529411765,0,TRUE,-0.14582247010232058,-0.9396082707684634,2.7954319202070734,2026,1,1.5,23,NA,NA,0,3,0,0,0,0,0
00-0035685,HOU,BUF,2026_01_BUF_HOU,roster_cold,NA,NA,NA,0.0191591945336895,0.0191591945336895,FALSE,r2_3,0.3897058823529412,0.14871794871794872,David Montgomery,NA,NA,68.70588235294117,NA,0.37058823529411766,0,TRUE,-0.015950645255013406,-0.7206689532083455,-0.29445656096574013,2026,1,-1.5,21.5,NA,NA,0,3,0,0,0,0,0
00-0036139,PIT,ATL,2026_01_ATL_PIT,roster_cold,NA,NA,NA,-0.011179030418947274,-0.011179030418947274,FALSE,udfa,0.6030534351145038,0.3067484662576687,Rico Dowdle,NA,NA,61.1764705882353,NA,0.5605882352941176,0,TRUE,-0.0693093179559202,-0.5491276134281179,0.013746711180636048,2026,1,3.5,23,NA,NA,0,3,0,0,0,0,0
00-0036158,DEN,KC,2026_01_DEN_KC,roster_cold,NA,NA,NA,-0.004799248291838992,-0.004799248291838992,FALSE,r2_3,0.7285714285714285,0.14736842105263157,J.K. Dobbins,NA,NA,67.76470588235294,NA,0.511,0,TRUE,-0.0915553806350148,-0.2782599032517471,-0.5460958431847011,2026,1,-3,19.75,NA,NA,0,3,0,0,0,0,0
00-0036187,NE,SEA,2026_01_NE_SEA,roster_cold,NA,NA,NA,NA,-0.053057520304063764,TRUE,udfa,0.18985042735042734,0.10986562457150692,Reggie Gilliam,NA,NA,64.3529411764706,NA,0.21176470588235294,0,TRUE,-0.2748391309487062,-0.5183059624563855,-0.900834697865967,2026,1,-3.5,20.5,NA,NA,0,3,0,0,0,0,0
00-0036223,IND,BAL,2026_01_BAL_IND,roster_cold,NA,NA,NA,0.0736991602138947,0.0736991602138947,FALSE,r2_3,0.8663101604278075,0.45161290322580644,Jonathan Taylor,NA,NA,63.76470588235294,NA,0.8258823529411765,0,TRUE,-0.14937842248520308,-0.5715023772900206,-0.30975109221707325,2026,1,-3.5,22.5,NA,NA,0,3,0,0,0,0,0
00-0036265,CAR,CHI,2026_01_CHI_CAR,roster_cold,NA,NA,NA,-0.2904506971904387,-0.2904506971904387,FALSE,r2_3,0.10909090909090909,0.05357142857142857,AJ Dillon,NA,NA,63.11764705882353,NA,0.11857142857142858,0,TRUE,-0.07421109743382612,-0.5234388229719642,0.07297382373365463,2026,1,-2.5,22.5,NA,NA,0,3,0,0,0,0,0
00-0036275,CHI,CAR,2026_01_CHI_CAR,roster_cold,NA,NA,NA,0.05122248451575868,0.05122248451575868,FALSE,r2_3,0.601078167115903,0.3582089552238806,D'Andre Swift,NA,NA,69.3529411764706,NA,0.57875,0,TRUE,-0.04703706316644954,-0.5348965383846037,1.100360956365609,2026,1,2.5,25,NA,NA,0,3,0,0,0,0,0
00-0036555,CAR,CHI,2026_01_CHI_CAR,roster_cold,NA,NA,NA,-0.06376101293045675,-0.06376101293045675,FALSE,r4_5,0.4066265060240964,0.2746478873239437,Chuba Hubbard,NA,NA,63.11764705882353,NA,0.458,0,TRUE,-0.07421109743382612,-0.5234388229719642,0.07297382373365463,2026,1,-2.5,22.5,NA,NA,0,3,0,0,0,0,0
00-0036842,NYJ,TEN,2026_01_NYJ_TEN,roster_cold,NA,NA,NA,-0.28783187852656866,-0.28783187852656866,FALSE,r4_5,0.29545454545454547,0.07142857142857142,Kene Nwangwu,NA,NA,63.294117647058826,NA,0.04416666666666666,0,TRUE,-0.021838574646645063,-0.7852525468897957,-0.4292058914662256,2026,1,-1.5,19,NA,NA,0,3,0,0,0,0,0
00-0036875,NE,SEA,2026_01_NE_SEA,roster_cold,NA,NA,NA,-0.030641450506770085,-0.030641450506770085,FALSE,r4_5,0.42810457516339867,0.296875,Rhamondre Stevenson,NA,NA,64.3529411764706,NA,0.5935714285714285,0,TRUE,-0.2748391309487062,-0.5183059624563855,-0.900834697865967,2026,1,-3.5,20.5,NA,NA,0,3,0,0,0,0,0
00-0036893,NYG,DAL,2026_01_DAL_NYG,roster_cold,NA,NA,NA,0.05405561785058429,0.05405561785058429,FALSE,r1,0.2631578947368421,0.11538461538461539,Najee Harris,NA,NA,69.82352941176471,NA,0.21666666666666667,0,TRUE,-0.008981486729110802,-0.25141823569562227,-0.11291317233012993,2026,1,-2.5,23,NA,NA,0,3,0,0,0,0,0
00-0036919,TB,CIN,2026_01_TB_CIN,roster_cold,NA,NA,NA,0.01646254448229697,0.01646254448229697,FALSE,r4_5,0.30978260869565216,0.4358974358974359,Kenny Gainwell,NA,NA,68,NA,0.4964705882352941,0,TRUE,-0.01592911841027905,-0.2298432372887771,-0.8786253860026962,2026,1,-3.5,23.5,NA,NA,0,3,0,0,0,0,0
00-0036973,NO,DET,2026_01_NO_DET,roster_cold,NA,NA,NA,-0.03152025979761577,-0.03152025979761577,FALSE,r1,0.6951871657754011,0.3851851851851852,Travis Etienne,NA,NA,67.47058823529412,NA,0.6011764705882353,0,TRUE,-0.09684312853612323,-0.7169204971472922,-0.5235288125372282,2026,1,-7,21.25,NA,NA,0,3,0,0,0,0,0
00-0036997,DAL,NYG,2026_01_DAL_NYG,roster_cold,NA,NA,NA,-0.034759951871465834,-0.034759951871465834,FALSE,r2_3,0.7,0.40476190476190477,Javonte Williams,NA,NA,70.52941176470588,NA,0.69,0,TRUE,0.09327984545984665,-0.5405626763548909,-0.27697952653010705,2026,1,2.5,25.5,NA,NA,0,3,0,0,0,0,0
00-0037085,DEN,KC,2026_01_DEN_KC,roster_cold,NA,NA,NA,-0.06362536838392681,-0.06362536838392681,FALSE,r6_udfa,0.026578073089700997,0.2198581560283688,Tyler Badie,NA,NA,67.76470588235294,NA,0.17500000000000002,0,TRUE,-0.0915553806350148,-0.2782599032517471,-0.5460958431847011,2026,1,-3,19.75,NA,NA,0,3,0,0,0,0,0
00-0037157,ARI,LAC,2026_01_ARI_LAC,roster_cold,NA,NA,NA,-0.1314286425248393,-0.1314286425248393,FALSE,udfa,0.46111111111111114,0.22962962962962963,Bam Knight,NA,NA,68.11764705882354,NA,0.3308333333333333,0,TRUE,-0.1298451129205979,-0.5286966772843708,-1.1212001911204725,2026,1,-10.5,18,NA,NA,0,3,0,0,0,0,0
00-0037228,PIT,ATL,2026_01_ATL_PIT,roster_cold,NA,NA,NA,0.03961403450454899,0.03961403450454899,FALSE,udfa,0.6169590643274854,0.24193548387096775,Jaylen Warren,NA,NA,61.1764705882353,NA,0.5075000000000001,0,TRUE,-0.0693093179559202,-0.5491276134281179,0.013746711180636048,2026,1,3.5,23,NA,NA,0,3,0,0,0,0,0
00-0037248,BUF,HOU,2026_01_BUF_HOU,roster_cold,NA,NA,NA,0.04082520831168669,0.04082520831168669,FALSE,r2_3,0.7374701670644391,0.273972602739726,James Cook,NA,NA,66.3529411764706,NA,0.571764705882353,0,TRUE,-0.14582247010232058,-0.9396082707684634,2.7954319202070734,2026,1,1.5,23,NA,NA,0,3,0,0,0,0,0
00-0037256,WAS,PHI,2026_01_WAS_PHI,roster_cold,NA,NA,NA,0.048411582305422515,0.048411582305422515,FALSE,r2_3,0.3333333333333333,0.30405405405405406,Rachaad White,NA,NA,63.11764705882353,NA,0.5105882352941177,0,TRUE,-0.13672709726098525,-0.49044378506569064,0.5411411167297632,2026,1,-5.5,19.5,NA,NA,0,3,0,0,0,0,0
00-0037263,ARI,LAC,2026_01_ARI_LAC,roster_cold,NA,NA,NA,-0.05516917802925405,-0.05516917802925405,FALSE,r4_5,0.325,0.0935672514619883,Tyler Allgeier,NA,NA,68.11764705882354,NA,0.3023529411764706,0,TRUE,-0.1298451129205979,-0.5286966772843708,-1.1212001911204725,2026,1,-10.5,18,NA,NA,0,3,0,0,0,0,0
00-0037304,LV,MIA,2026_01_MIA_LV,roster_cold,NA,NA,NA,0.5245871559753524,0.5245871559753524,FALSE,udfa,0.05928853754940711,0.031007751937984496,Connor Heyward,NA,NA,59.411764705882355,NA,0.08647058823529412,0,TRUE,-0.08368898759176781,-0.2577029876184742,0.7567502338269113,2026,1,3.5,22,NA,NA,0,3,0,0,0,0,0
00-0037525,MIN,GB,2026_01_GB_MIN,roster_cold,NA,NA,NA,-0.05932107179855256,-0.05932107179855256,FALSE,udfa,0.49226006191950467,0.11188811188811189,Jordan Mason,NA,NA,60.05882352941177,NA,0.4275,0,TRUE,-0.12713808979524208,-0.3474287818667443,-0.0029681306049001866,2026,1,1.5,24,NA,NA,0,3,0,0,0,0,0
00-0037557,LA,SF,2026_01_SF_LA,roster_cold,NA,NA,NA,NA,-0.053057520304063764,TRUE,udfa,0.18985042735042734,0.10986562457150692,Ronnie Rivers,NA,NA,66.52941176470588,NA,0.024545454545454547,0,TRUE,-0.02599134695854461,-0.23445326368834546,-0.2415191678130294,2026,1,3.5,26,NA,NA,0,3,0,0,0,0,0
00-0037563,DAL,NYG,2026_01_DAL_NYG,roster_cold,NA,NA,NA,-0.07015058713844619,-0.07015058713844619,FALSE,udfa,0.24299065420560748,0.07462686567164178,Malik Davis,NA,NA,70.52941176470588,NA,0.20700000000000002,0,TRUE,0.09327984545984665,-0.5405626763548909,-0.27697952653010705,2026,1,2.5,25.5,NA,NA,0,3,0,0,0,0,0
00-0037594,TEN,NYJ,2026_01_NYJ_TEN,roster_cold,NA,NA,NA,-0.36083434263117375,-0.36083434263117375,FALSE,udfa,0.07534246575342465,0.02666666666666667,Julius Chestnut,NA,NA,63.1764705882353,NA,0.03882352941176471,0,TRUE,-0.08570625141332595,-0.2525382626137332,1.0543026267355637,2026,1,1.5,20.5,NA,NA,0,3,0,0,0,0,0
00-0037746,ATL,PIT,2026_01_ATL_PIT,roster_cold,NA,NA,NA,-0.045983948775551675,-0.045983948775551675,FALSE,r2_3,0.23173803526448364,0.05714285714285714,Brian Robinson,NA,NA,65.88235294117646,NA,0.16705882352941176,0,TRUE,-0.19643904179363356,-0.6408370634042836,0.2661469341687911,2026,1,-3.5,19.5,NA,NA,0,3,0,0,0,0,0
00-0037840,LA,SF,2026_01_SF_LA,roster_cold,NA,NA,NA,0.043580175972070666,0.043580175972070666,FALSE,r4_5,0.6271186440677966,0.4807692307692308,Kyren Williams,NA,NA,66.52941176470588,NA,0.6829411764705883,0,TRUE,-0.02599134695854461,-0.23445326368834546,-0.2415191678130294,2026,1,3.5,26,NA,NA,0,3,0,0,0,0,0
00-0038120,NYJ,TEN,2026_01_NYJ_TEN,roster_cold,NA,NA,NA,-0.04672514621171823,-0.04672514621171823,FALSE,r2_3,0.7689873417721519,0.2823529411764706,Breece Hall,NA,NA,63.294117647058826,NA,0.64375,0,TRUE,-0.021838574646645063,-0.7852525468897957,-0.4292058914662256,2026,1,-1.5,19,NA,NA,0,3,0,0,0,0,0
00-0038134,KC,DEN,2026_01_DEN_KC,roster_cold,NA,NA,NA,-0.02900563797889113,-0.02900563797889113,FALSE,r2_3,0.5022727272727273,0.3103448275862069,Kenneth Walker III,NA,NA,66.17647058823529,NA,0.4688235294117647,0,TRUE,-0.05185388214803607,-0.7706880552412495,-0.11413011532447975,2026,1,3,22.75,NA,NA,0,3,0,0,0,0,0
00-0038454,LAC,ARI,2026_01_ARI_LAC,roster_cold,NA,NA,NA,-0.041022475715808596,-0.041022475715808596,FALSE,udfa,0.19407894736842105,0.15,Keaton Mitchell,NA,NA,68.41176470588235,NA,0.17461538461538462,0,TRUE,-0.09093039343107973,-0.46785535758476876,-0.6202349294554725,2026,1,10.5,28.5,NA,NA,0,3,0,0,0,0,0
00-0038488,SEA,NE,2026_01_NE_SEA,roster_cold,NA,NA,NA,NA,-0.053057520304063764,TRUE,udfa,0.18985042735042734,0.10986562457150692,Brady Russell,NA,NA,63,NA,0.054117647058823534,0,TRUE,-0.11877807175204005,-0.6680247497319286,-1.0651496304339716,2026,1,3.5,24,NA,NA,0,3,0,0,0,0,0
00-0038542,ATL,PIT,2026_01_ATL_PIT,roster_cold,NA,NA,NA,0.03666293225957687,0.03666293225957687,FALSE,r1,0.6545454545454545,0.6023391812865497,Bijan Robinson,NA,NA,65.88235294117646,NA,0.7817647058823529,0,TRUE,-0.19643904179363356,-0.6408370634042836,0.2661469341687911,2026,1,-3.5,19.5,NA,NA,0,3,0,0,0,0,0
00-0038551,NO,DET,2026_01_NO_DET,roster_cold,NA,NA,NA,-0.06334311256180697,-0.06334311256180697,FALSE,r2_3,0.3263888888888889,0.0847457627118644,Kendre Miller,NA,NA,67.47058823529412,NA,0.24285714285714285,0,TRUE,-0.09684312853612323,-0.7169204971472922,-0.5235288125372282,2026,1,-7,21.25,NA,NA,0,3,0,0,0,0,0
00-0038555,PHI,WAS,2026_01_WAS_PHI,roster_cold,NA,NA,NA,0.0971935475679769,0.0971935475679769,FALSE,r2_3,0.23684210526315788,0.04819277108433735,Tank Bigsby,NA,NA,63.411764705882355,NA,0.12647058823529414,0,TRUE,-0.028544671384256523,-0.2285744936723992,-0.3182737048534685,2026,1,5.5,25,NA,NA,0,3,0,0,0,0,0
00-0038597,CIN,TB,2026_01_TB_CIN,roster_cold,NA,NA,NA,-0.045249826505390715,-0.045249826505390715,FALSE,r4_5,0.6955223880597015,0.49171270718232046,Chase Brown,NA,NA,66.82352941176471,NA,0.6658823529411765,0,TRUE,-0.11962112038834419,-0.25646452324222097,0.2835101001922579,2026,1,3.5,27,NA,NA,0,3,0,0,0,0,0
00-0038611,JAX,CLE,2026_01_CLE_JAX,roster_cold,NA,NA,NA,0.024978149752534026,0.024978149752534026,FALSE,r6_udfa,0.4357976653696498,0.04395604395604396,Chris Rodriguez Jr.,NA,NA,68.58823529411765,NA,0.3123076923076923,0,TRUE,-0.1555554809484036,-0.689686227673249,-0.5414217518363517,2026,1,7.5,24,NA,NA,0,3,0,0,0,0,0
00-0038685,GB,MIN,2026_01_GB_MIN,roster_cold,NA,NA,NA,-0.13584729775683257,-0.13584729775683257,FALSE,udfa,0.08490566037735849,0.16831683168316833,Chris Brooks,NA,NA,62.294117647058826,NA,0.20058823529411765,0,TRUE,-0.1343862710640092,-0.8298561716341875,-1.6035177127489946,2026,1,-1.5,22.5,NA,NA,0,3,0,0,0,0,0
00-0038705,DAL,NYG,2026_01_DAL_NYG,roster_cold,NA,NA,NA,-0.13264032641650775,-0.13264032641650775,FALSE,udfa,0.22448979591836735,0.14492753623188406,Emari Demercado,NA,NA,70.52941176470588,NA,0.2323076923076923,0,TRUE,0.09327984545984665,-0.5405626763548909,-0.27697952653010705,2026,1,2.5,25.5,NA,NA,0,3,0,0,0,0,0
00-0038738,DAL,NYG,2026_01_DAL_NYG,roster_cold,NA,NA,NA,0.0969552106314851,0.0969552106314851,FALSE,udfa,0.06015037593984962,0.189873417721519,Hunter Luepke,NA,NA,70.52941176470588,NA,0.21058823529411766,0,TRUE,0.09327984545984665,-0.5405626763548909,-0.27697952653010705,2026,1,2.5,25.5,NA,NA,0,3,0,0,0,0,0
00-0038797,SEA,NE,2026_01_NE_SEA,roster_cold,NA,NA,NA,-0.04679396880957497,-0.04679396880957497,FALSE,udfa,0.3443526170798898,0.14173228346456693,Emanuel Wilson,NA,NA,63,NA,0.3111764705882353,0,TRUE,-0.11877807175204005,-0.6680247497319286,-1.0651496304339716,2026,1,3.5,24,NA,NA,0,3,0,0,0,0,0
00-0038896,DET,NO,2026_01_NO_DET,roster_cold,NA,NA,NA,NA,-0.053057520304063764,TRUE,udfa,0.18985042735042734,0.10986562457150692,Jacob Saylors,NA,NA,65.52941176470588,NA,0.008125,0,TRUE,-0.17698966632407578,-0.6727833969667862,-0.2353592003551348,2026,1,7,28.25,NA,NA,0,3,0,0,0,0,0
00-0038951,TB,CIN,2026_01_TB_CIN,roster_cold,NA,NA,NA,-0.07028204704921294,-0.07028204704921294,FALSE,udfa,0.26791277258566976,0.09649122807017543,Sean Tucker,NA,NA,68,NA,0.15823529411764706,0,TRUE,-0.01592911841027905,-0.2298432372887771,-0.8786253860026962,2026,1,-3.5,23.5,NA,NA,0,3,0,0,0,0,0
00-0039021,CHI,CAR,2026_01_CHI_CAR,roster_cold,NA,NA,NA,NA,-0.06448674100855273,TRUE,r4_5,0.2900036954915004,0.1888479159682646,Roschon Johnson,NA,NA,69.3529411764706,NA,0.008571428571428572,0,TRUE,-0.04703706316644954,-0.5348965383846037,1.100360956365609,2026,1,2.5,25,NA,NA,0,3,0,0,0,0,0
