position,player_id,player_name,pred_vol,threshold,deploy,backtest,diff
QB,00-0036389,Jalen Hurts,6.93390120192036,start,0.4515426625567666,0.4489043548350905,0.002638307721676114
QB,00-0034857,Josh Allen,5.434985499375528,start,0.4162896685658182,0.3916263376967176,0.024663330869100608
QB,00-0034796,Lamar Jackson,5.216094959489634,start,0.38408812543574056,0.38709702629212034,-0.0030089008563797814
QB,00-0039732,Bo Nix,4.43322297927373,start,0.33925216476807735,0.3382594159794996,9.927487885777464e-4
QB,00-0040691,Jaxson Dart,5.32859997758589,start,0.33426312338032704,0.3283786147124783,0.005884508667848731
QB,00-0036355,Justin Herbert,4.158664629411894,start,0.33090381842710465,0.3543444188296967,-0.02344060040259205
QB,00-0039851,Drake Maye,3.5252468185164023,start,0.3081073194476347,0.27931081615688524,0.028796503290749453
QB,00-0036971,Trevor Lawrence,3.48049574546877,start,0.300934070265999,0.2890056958986141,0.01192837436738492
QB,00-0032268,Marcus Mariota,4.62843034939848,start,0.30008663931713186,0.29498255783183375,0.0051040814852981176
QB,00-0034855,Baker Mayfield,3.0118187522395976,start,0.2981243740343731,0.2879383380830539,0.010186035951319172
QB,00-0037834,Brock Purdy,2.732476979241321,start,0.29106848359845283,0.27804351199457267,0.013024971603880164
QB,00-0040743,Tyler Shough,4.457330484157064,start,0.2835928160795035,0.2750000199305522,0.00859279614895131
QB,00-0040676,Cam Ward,3.09523449954326,start,0.2758329718668924,0.2516884495648965,0.024144522301995874
QB,00-0033873,Patrick Mahomes,2.6955190643510822,start,0.2673519462236089,0.278696502543469,-0.011344556319860089
QB,00-0039163,C.J. Stroud,2.374737851306567,start,0.259839630948115,0.2702357758796706,-0.010396144931555606
QB,00-0039150,Bryce Young,2.80384766230152,start,0.2573366851064655,0.2445914901657159,0.012745194940749605
QB,00-0039923,J.J. McCarthy,2.8416371666542237,start,0.2507187795565509,0.25250004319000074,-0.0017812636334498255
QB,00-0034869,Sam Darnold,2.153038976368353,start,0.24947701692007992,0.25572430153424014,-0.0062472846141602145
QB,00-0033106,Jared Goff,1.3804781114521651,start,0.24431662632525294,0.22844003527958143,0.015876591045671518
QB,00-0033077,Dak Prescott,1.7752746574787024,start,0.24371718444397236,0.22312599174945855,0.020591192694513816
QB,00-0036442,Joe Burrow,1.6410442429142071,start,0.24151647760783632,0.2346742963524754,0.00684218125536093
QB,00-0039918,Caleb Williams,3.091460467241062,start,0.2316580108349075,0.2291708540142745,0.0024871568206329964
QB,00-0026498,Matthew Stafford,1.2569610358903043,start,0.2280054791471867,0.22531914194637823,0.002686337200808464
QB,00-0033119,Jacoby Brissett,2.12371749179619,start,0.2179786240858844,0.21770751258148924,2.711115043951551e-4
QB,00-0036264,Jordan Love,1.5647796404581285,start,0.2167990363819208,0.22211455883076003,-0.005315522448839233
QB,00-0029604,Kirk Cousins,1.0640881325022706,start,0.2000121329544121,0.201506461165776,-0.0014943282113639156
QB,00-0040668,Shedeur Sanders,2.5030070908838344,start,0.19988807992669155,0.2139232869249716,-0.014035206998280036
QB,00-0036212,Tua Tagovailoa,1.2231006617164508,start,0.19958514626155044,0.181940572335463,0.017644573926087426
QB,00-0023459,Aaron Rodgers,1.3173362299348084,start,0.1952930845633327,0.18148162871996903,0.013811455843363657
QB,00-0040398,Brady Cook,1.760277361433143,start,0.16895143238856927,0.164517822721913,0.004433609666656263
QB,00-0022942,Philip Rivers,2.6773442332924096,start,0.15133616072202735,0.14443457915202026,0.006901581570007087
QB,00-0038102,Kenny Pickett,1.9419335051999695,start,0.13619840553758952,0.14101434901824225,-0.004815943480652729
RB,00-0034844,Saquon Barkley,23.780697974339137,start,0.665939741384924,0.6648467051494674,0.0010930362354565348
RB,00-0036223,Jonathan Taylor,23.80970277931266,start,0.6160284509011577,0.6184944635025084,-0.002466012601350709
RB,00-0040122,Ashton Jeanty,23.39726751898601,start,0.5963269961968468,0.5973537085310182,-0.001026712334171398
RB,00-0038120,Breece Hall,21.744528855630406,start,0.549169387440064,0.5223791464111126,0.026790241028951445
RB,00-0036997,Javonte Williams,21.87739991208369,start,0.5153667386071493,0.5248243106596643,-0.009457572052514962
RB,00-0037248,James Cook,20.263653876969496,start,0.4918883596322972,0.5630089788844338,-0.07112061925213659
RB,00-0038542,Bijan Robinson,19.374380953364707,start,0.48602277540966776,0.4788962165133201,0.007126558896347668
RB,00-0033280,Christian McCaffrey,20.332763850086753,start,0.4733189040347766,0.5483130654977052,-0.07499416146292859
RB,00-0040583,Woody Marks,19.621015704783467,start,0.47283041981152085,0.4950108863769555,-0.022180466565434653
RB,00-0035700,Josh Jacobs,19.106455331157388,start,0.4679460626202961,0.4364448049723651,0.03150125764793099
RB,00-0033923,Kareem Hunt,19.75932936171729,start,0.4650158599071182,0.4574216960574982,0.007594163849619973
RB,00-0039040,De'Von Achane,18.327743599327913,start,0.4615976652118042,0.4403469322787738,0.02125073293303037
RB,00-0038597,Chase Brown,19.029001839456313,start,0.4596445871084032,0.4852434111664357,-0.025598824058032488
RB,00-0039139,Jahmyr Gibbs,18.60248636917587,start,0.4532979291303611,0.4535184114658216,-2.2048233546051454e-4
RB,00-0040734,TreVeyon Henderson,18.165797675845383,start,0.4513453612580306,0.4559579272909835,-0.004612566032952903
RB,00-0040784,Quinshon Judkins,19.100013005357784,start,0.445488323191715,0.46230126387699694,-0.01681294068528194
RB,00-0040202,Devin Neal,18.829842562248263,start,0.44060817928532897,0.4140107695313928,0.026597409753936152
RB,00-0036973,Travis Etienne,19.157825283322833,start,0.4376803880864735,0.4198627333050751,0.017817654781398407
RB,00-0032764,Derrick Henry,18.01382974471034,start,0.42548340858541994,0.44424928492369,-0.018765876338270038
RB,00-0036139,Rico Dowdle,18.056856702871357,start,0.42304438924546717,0.44083471355811016,-0.01779032431264299
RB,00-0040666,Omarion Hampton,17.99274830114068,start,0.42255659906740656,0.4583975673484263,-0.035840968281019736
RB,00-0039391,Kimani Vidal,18.212522514597342,start,0.4001223450619279,0.39645543955724366,0.003666905504684237
RB,00-0039361,Bucky Irving,17.252445714816172,start,0.3996347159163276,0.4003566219525258,-7.219060361982055e-4
RB,00-0035261,Tony Pollard,17.67015892149246,start,0.366478973532662,0.35646132142774367,0.01001765210491834
RB,00-0036275,D'Andre Swift,16.070417495376212,start,0.33917179268528874,0.31789995952381744,0.0212718331614713
RB,00-0033293,Aaron Jones,15.201651830014201,start,0.3123408583248078,0.32424869406899004,-0.011907835744182249
RB,00-0037840,Kyren Williams,15.829656643804126,start,0.3123408583248078,0.33840630002859856,-0.02606544170379077
RB,00-0040730,RJ Harvey,14.976215093488896,start,0.3035558433018762,0.3169230963205776,-0.013367253018701397
RB,00-0038134,Kenneth Walker III,15.275081510141307,start,0.2991624089005495,0.30470900440918,-0.005546595508630459
RB,00-0040236,Kyle Monangai,15.100038198088432,start,0.2986742086004354,0.2636141296083015,0.035060078992133925
RB,00-0039384,Tyrone Tracy Jr.,14.412053609147637,start,0.29428002032507805,0.2831951211225356,0.011084899202542464
RB,00-0037228,Jaylen Warren,14.755577793204864,start,0.2869547384185788,0.31643465076533683,-0.029479912346758008
RB,00-0036875,Rhamondre Stevenson,14.861582879425548,start,0.26838688513906983,0.2748761399780636,-0.006489254838993763
RB,00-0037197,Isiah Pacheco,14.040619448909245,start,0.25322629113456563,0.2150260814700027,0.03820020966456292
RB,00-0035250,Devin Singletary,13.728587345260976,start,0.2473540094711284,0.22731551230837868,0.02003849716274972
RB,00-0039738,Blake Corum,12.573654695386521,start,0.20175667924934831,0.21846864126419316,-0.016711962014844844
RB,00-0039165,Zach Charbonnet,12.786839077029397,start,0.1958596894266626,0.2002578399059253,-0.004398150479262702
RB,00-0033526,Samaje Perine,11.366106446073887,start,0.19487650867935247,0.18052651008118523,0.01434999859816724
RB,00-0036555,Chuba Hubbard,12.15586170779722,start,0.19192635021883037,0.17014672643404438,0.021779623784785984
RB,00-0040242,Jacory Croskey-Merritt,12.154492964735455,start,0.1860231778100899,0.22141845116024025,-0.03539527335015036
RB,00-0035685,David Montgomery,11.47316757674298,start,0.17962357865119208,0.1622276447895829,0.017395933861609175
RB,00-0037525,Jordan Mason,11.058414080544535,start,0.17913110067869498,0.15578611126325945,0.02334498941543553
RB,00-0039032,Tyjae Spears,11.14718422106329,start,0.15446691977986043,0.169652062449158,-0.015185142669297574
RB,00-0036919,Kenneth Gainwell,10.920571381671154,start,0.15298434870334937,0.16668330805311837,-0.013698959349769002
RB,00-0036924,Michael Carter,10.766424973567544,start,0.14210164431678446,0.13393026082700848,0.008171383489775974
RB,00-0039405,Jawhar Jordan,10.228199068284034,start,0.12722909085919754,0.13044480056523222,-0.003215709706034686
RB,00-0037746,Brian Robinson,9.658357343242598,start,0.1162957310478588,0.10797451430710411,0.008321216740754686
RB,00-0035537,Ty Johnson,8.694891144157667,start,0.10932495716153684,0.1224684725105434,-0.013143515349006554
RB,00-0038555,Tank Bigsby,8.5175800230225,start,0.10384011538974924,0.09694361659198485,0.006896498797764397
RB,00-0033955,Jeremy McNichols,8.931968258699575,start,0.09734853787580905,0.11997301946656824,-0.022624481590759193
RB,00-0039373,Audric Estimé,8.652052307898177,start,0.09584894509080634,0.08889946889639563,0.006949476194410706
RB,00-0038454,Keaton Mitchell,8.736322581261792,start,0.09534894853040939,0.08789256548441295,0.00745638304599644
RB,00-0038738,Hunter Luepke,8.501906029954338,start,0.09334829024857137,0.07274817460672114,0.020600115641850228
RB,00-0040238,LeQuint Allen Jr.,8.250283304668267,start,0.09234755220763773,0.07679456700586504,0.015552985201772687
RB,00-0037563,Malik Davis,9.048401588137398,start,0.0908459246665567,0.09945355047783586,-0.008607625811279163
RB,00-0032104,Ameer Abdullah,8.691453145992012,start,0.08834179542073291,0.0999553256706959,-0.011613530249962992
RB,00-0033854,Dare Ogunbowale,7.98055341396634,start,0.08483294478859424,0.07072265421512035,0.014110290573473891
RB,00-0039798,Isaiah Davis,8.3757219824017,start,0.08332801984925559,0.08033029726927161,0.002997722579983972
TE,00-0037744,Trey McBride,8.669562093789237,start,0.6785122510086915,0.6815346510737414,-0.003022400065049946
TE,00-0033288,George Kittle,8.063329334297743,start,0.5957427553636169,0.5819714057251387,0.013771349638478148
