cell,bin,n,pred,emp,delta,method,threshold,position
exante_statue,"[0.3,0.4)",49,0.32379000077669606,0.30612244897959184,-0.01766755179710422,iso,25+,QB
exante_statue,"[0.4,0.5)",7,0.41795419732853456,0.14285714285714285,-0.2750970544713917,iso,25+,QB
exante_mover,"[0,0.1)",89,0.07169232126573799,0.20224719101123595,0.13055486974549796,iso,25+,QB
exante_mover,"[0.1,0.2)",333,0.1525367798347552,0.15615615615615616,0.003619376321400969,iso,25+,QB
exante_mover,"[0.2,0.3)",267,0.24620726925967562,0.24719101123595505,9.837419762794286e-4,iso,25+,QB
exante_mover,"[0.3,0.4)",79,0.3402959599048535,0.35443037974683544,0.014134419841981938,iso,25+,QB
exante_mover,"[0.4,0.5)",32,0.4231810195318184,0.34375,-0.07943101953181841,iso,25+,QB
exante_mover,"[0.5,0.6)",9,0.5147198480531814,0.3333333333333333,-0.18138651471984807,iso,25+,QB
exante_scrambler,"[0.1,0.2)",8,0.15547903625802964,0,-0.15547903625802964,iso,25+,QB
exante_scrambler,"[0.2,0.3)",36,0.2710873074647793,0.19444444444444445,-0.07664286302033488,iso,25+,QB
exante_scrambler,"[0.3,0.4)",50,0.35289215518929085,0.32,-0.03289215518929084,iso,25+,QB
exante_scrambler,"[0.4,0.5)",31,0.41778168880205013,0.3870967741935484,-0.030684914608501757,iso,25+,QB
exante_scrambler,"[0.5,0.6)",5,0.5,0.4,-0.09999999999999998,iso,25+,QB
exante_scrambler,"[0.6,0.7)",1,0.6666666666666666,0,-0.6666666666666666,iso,25+,QB
exante_scrambler,"[0.9,1]",1,1,0,-1,iso,25+,QB
exante_statue,"[0,0.1)",1968,0.05970019322506184,0.05538617886178862,-0.004314014363273222,strat_platt,25+,QB
exante_statue,"[0.1,0.2)",1885,0.14144394482427758,0.15172413793103448,0.010280193106756902,strat_platt,25+,QB
exante_statue,"[0.2,0.3)",476,0.23532050501760854,0.22478991596638656,-0.010530589051221978,strat_platt,25+,QB
exante_statue,"[0.3,0.4)",69,0.3305721602124258,0.3333333333333333,0.002761173120907512,strat_platt,25+,QB
exante_statue,"[0.4,0.5)",8,0.4202453345803824,0.375,-0.04524533458038238,strat_platt,25+,QB
exante_mover,"[0,0.1)",32,0.08244033629467293,0.21875,0.13630966370532707,strat_platt,25+,QB
exante_mover,"[0.1,0.2)",307,0.1642913662232194,0.17263843648208468,0.008347070258865275,strat_platt,25+,QB
exante_mover,"[0.2,0.3)",411,0.24145953395359718,0.24087591240875914,-5.836215448380422e-4,strat_platt,25+,QB
exante_mover,"[0.3,0.4)",59,0.31735487114644345,0.3220338983050847,0.004679027158641269,strat_platt,25+,QB
exante_scrambler,"[0.1,0.2)",10,0.1620795073840032,0,-0.1620795073840032,strat_platt,25+,QB
exante_scrambler,"[0.2,0.3)",31,0.26804339042018804,0.25806451612903225,-0.009978874291155793,strat_platt,25+,QB
exante_scrambler,"[0.3,0.4)",56,0.35074213244541264,0.25,-0.10074213244541264,strat_platt,25+,QB
exante_scrambler,"[0.4,0.5)",26,0.4423369911035254,0.5384615384615384,0.09612454735801301,strat_platt,25+,QB
exante_scrambler,"[0.5,0.6)",7,0.5406409280312044,0.14285714285714285,-0.3977837851740616,strat_platt,25+,QB
exante_scrambler,"[0.6,0.7)",2,0.6138686758300087,0,-0.6138686758300087,strat_platt,25+,QB
exante_statue,"[0,0.1)",1926,0.05251496942679284,0.058151609553478714,0.005636640126685875,strat_iso,25+,QB
exante_statue,"[0.1,0.2)",1919,0.14281031784969705,0.14590932777488275,0.0030990099251856917,strat_iso,25+,QB
exante_statue,"[0.2,0.3)",498,0.23294104735417853,0.2289156626506024,-0.004025384703576135,strat_iso,25+,QB
exante_statue,"[0.3,0.4)",15,0.3600939928336022,0.3333333333333333,-0.026760659500268902,strat_iso,25+,QB
exante_statue,"[0.4,0.5)",23,0.4320653087680188,0.34782608695652173,-0.08423922181149707,strat_iso,25+,QB
exante_statue,"[0.5,0.6)",16,0.51835027100271,0.375,-0.14335027100271003,strat_iso,25+,QB
exante_statue,"[0.6,0.7)",6,0.6692656722187083,0.5,-0.16926567221870825,strat_iso,25+,QB
exante_statue,"[0.7,0.8)",2,0.7142857142857143,0,-0.7142857142857143,strat_iso,25+,QB
