position,player_id,player_name,posteam,defteam,game_id,season,week,report_status,practice_status,team_spread,implied_total,pred_eff,pred_vol,lo_50_vol,hi_50_vol,lo_80_vol,hi_80_vol,lo_90_vol,hi_90_vol,pred_tot,lo_50_tot,hi_50_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,p_start,p_boom,star_bucket,p_start_recal,p_boom_recal,recal_method_start,recal_method_boom,med_vol,med_tot,pred_pass_eff,lo_50_pass_eff,hi_50_pass_eff,lo_80_pass_eff,hi_80_pass_eff,lo_90_pass_eff,hi_90_pass_eff,pred_db,lo_50_db,hi_50_db,lo_80_db,hi_80_db,lo_90_db,hi_90_db,pred_rush,lo_50_rush,hi_50_rush,lo_80_rush,hi_80_rush,lo_90_rush,hi_90_rush,pred_carry,lo_50_carry,hi_50_carry,lo_80_carry,hi_80_carry,lo_90_carry,hi_90_carry
RB,00-0032104,Ameer Abdullah,IND,SEA,2025_15_IND_SEA,2025,15,NA,NA,-10.5,16,-0.0984757916234596,8.57198901214458,5.1407433537198,12.0032346705693,2.30320270988781,14.8407753144013,-3.43638784734424e-05,17.1440123881676,-0.844133403758534,-2.72476268419175,1.03649587667468,-4.54184805800753,2.85358125049046,-5.69432952480613,4.00606271728906,0.0635,0.0155,b3,0.0624603861445399,0.0201638255796286,star_platt,star_platt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0032764,Derrick Henry,BAL,CIN,2025_15_BAL_CIN,2025,15,NA,NA,1.5,26.5,-0.0360583670539861,19.0085963010729,15.5773506426481,22.4398419594977,12.7398099988161,25.2773826033297,10.4365729250499,27.580619677096,-0.68541894260513,-3.60536687857062,2.23452899336036,-6.42665374353118,5.05581585832092,-8.21604728069969,6.84520939548943,0.4895,0.25,b1,0.589690586507514,0.337904415434356,star_platt,star_platt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0033280,Christian McCaffrey,SF,TEN,2025_15_TEN_SF,2025,15,NA,Full Participation in Practice,12.5,28.5,-0.0372290564346181,20.9007006078161,17.4694549493914,24.3319462662409,14.6319143055594,27.1694869100729,12.3286772317931,29.4727239838392,-0.778113362451445,-3.85521359074027,2.29898686583738,-6.82834278571952,5.27211606081663,-8.71404190860444,7.15781518370155,0.564,0.3095,b1,0.646032845890948,0.391736495064061,star_platt,star_platt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0033293,Aaron Jones,MIN,DAL,2025_15_MIN_DAL,2025,15,NA,Full Participation in Practice,-5.5,21,-0.0688191918140496,16.3142038823089,12.8829582238841,19.7454495407336,10.0454175800521,22.5829901845656,7.7421805062858,24.8862272583319,-1.12273032627012,-3.80623140266259,1.56077075012234,-6.39906062597895,4.1535999734387,-8.04355552396544,5.79809487142519,0.3385,0.155,b3,0.250545106365554,0.124030666050444,star_platt,star_platt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0033526,Samaje Perine,CIN,BAL,2025_15_BAL_CIN,2025,15,NA,NA,-1.5,25,-0.0380849495660373,10.369775833874,6.93853017544926,13.8010214922988,4.10098953161727,16.6385621361308,1.79775245785098,18.9417992098971,-0.394932389644204,-2.48414820772779,1.69428342843938,-4.502772263666,3.71290748437759,-5.78307909262762,4.99321431333921,0.1555,0.0425,b3,0.128819650417344,0.0443893731079075,star_platt,star_platt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0033854,Dare Ogunbowale,HOU,ARI,2025_15_ARI_HOU,2025,15,NA,NA,7.5,25,-0.0662261876524433,7.34513904145695,3.91389338303218,10.7763846998817,1.07635273920018,13.6139253437137,-1.2268843345661,15.91716241748,-0.486440556492815,-2.21325063498875,1.24036952200312,-3.88171414857917,2.90883303559354,-4.93993260388747,3.96705149090184,0.06,0.018,b3,0.0596952796110811,0.0226642504482163,star_platt,star_platt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0033923,Kareem Hunt,KC,LAC,2025_15_LAC_KC,2025,15,NA,NA,4.5,24.5,-0.0739069402697557,19.0945275891813,15.6632819307566,22.5257732476061,12.8257412869246,25.3633138914381,10.5225042131583,27.6665509652044,-1.41121811001283,-4.33845094756161,1.51601472753595,-7.166776567185,4.34434034715934,-8.96063441539532,6.13819819536966,0.4725,0.2325,b3,0.343241507067091,0.173539372548914,star_platt,star_platt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0033955,Jeremy McNichols,WAS,NYG,2025_15_WAS_NYG,2025,15,NA,NA,-1.5,22,-0.0263132201381169,9.4579954504021,6.02674979197732,12.8892411088269,3.18920914814533,15.7267817526589,0.885972074379046,18.0300188264251,-0.248870316351738,-2.23451752715261,1.73677689444913,-4.15307241824375,3.65533178554028,-5.36991065098742,4.87217001828394,0.1155,0.0275,b3,0.101042151998571,0.0315690168103798,star_platt,star_platt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0034844,Saquon Barkley,PHI,LV,2025_15_LV_PHI,2025,15,NA,NA,12.5,25.5,0.0185379615253287,24.7213865517997,21.2901408933749,28.1526322102244,18.4526002495429,30.9901728540564,16.1493631757766,33.2934099278227,0.45828411275004,-2.91786182803087,3.83443005353095,-6.17993238743817,7.09650061293825,-8.24889178652878,9.16546001202887,0.753,0.5025,b2,0.642547289068097,0.359392200834862,star_platt,star_platt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035250,Devin Singletary,NYG,WAS,2025_15_WAS_NYG,2025,15,NA,NA,1.5,23.5,-0.0819128879896363,13.1485641159962,9.71731845757146,16.579809774421,6.87977781373947,19.417350418253,4.57654073997319,21.7205874920193,-1.07703685965815,-3.45905423119941,1.30498051188311,-5.76058647417591,3.60651275485961,-7.22032705295773,5.06625333364143,0.213,0.076,b3,0.167417077594638,0.070121608654416,star_platt,star_platt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035261,Tony Pollard,TEN,SF,2025_15_TEN_SF,2025,15,NA,Full Participation in Practice,-12.5,16,-0.121059139316436,17.9466287946968,14.5153831362721,21.3778744531216,11.6778424924401,24.2154150969536,9.37460541867379,26.5186521707199,-2.17260343551756,-5.00127301864039,0.65606614760526,-7.73436570220535,3.38915883117023,-9.46782231918147,5.12261544814634,0.345,0.144,b3,0.254900105278932,0.116831484319401,star_platt,star_platt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035537,Ty Johnson,BUF,NE,2025_15_BUF_NE,2025,15,NA,NA,1.5,25,0.0308183080835216,8.91115679556616,5.47991113714139,12.3424024539909,2.6423704933094,15.1799430978229,0.339133419543113,17.4831801715892,0.274626775506325,-1.64675290974945,2.1960064607621,-3.50321178761016,4.05246533862281,-4.68066579249012,5.22991934350277,0.1375,0.038,b3,0.11645381608975,0.0406621941615217,star_platt,star_platt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035685,David Montgomery,DET,LA,2025_15_DET_LA,2025,15,NA,NA,-3.5,24,-0.0634245198360531,11.6844046894536,8.25315903102887,15.1156503478784,5.41561838719688,17.9531909917104,3.11238131343059,20.2564280654767,-0.741077756998725,-2.97269810745986,1.49054259346241,-5.12891504022955,3.6467595262321,-6.49648977789641,5.01433426389896,0.1815,0.054,b2,0.181644195657681,0.0554652277102373,star_platt,star_platt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035700,Josh Jacobs,GB,DEN,2025_15_GB_DEN,2025,15,Questionable,Limited Participation in Practice,1.5,21.5,-0.085761290670845,18.6674440076708,15.2361983492461,22.0986896660956,12.3986577054141,24.9362303099276,10.0954206316478,27.2394673836939,-1.60094409162358,-4.49182402316353,1.28993583991636,-7.28502505204932,4.08313686880215,-9.05660522391196,5.8547170406648,0.4185,0.2075,b1,0.533374022680323,0.296858200303659,star_platt,star_platt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036139,Rico Dowdle,CAR,NO,2025_15_CAR_NO,2025,15,NA,NA,1.5,20.5,-0.0630382802432572,18.9842766892364,15.5530310308117,22.4155223476612,12.7154903869797,25.2530629914932,10.4122533132134,27.5563000652595,-1.19673615415162,-4.11461969883704,1.7211473905338,-6.9339119254923,4.54043961718906,-8.72204036872908,6.32856806042584,0.437,0.213,b2,0.376282976913744,0.166248575512427,star_platt,star_platt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036223,Jonathan Taylor,IND,SEA,2025_15_IND_SEA,2025,15,NA,NA,-10.5,16,-0.128492752757606,23.8899021574275,20.4586564990028,27.3211478158523,17.6211158551708,30.1586884596843,15.3178787814045,32.4619255334506,-3.06967929131772,-6.38261335211206,0.243254769476613,-9.5836078750192,3.44424929238375,-11.6138299637191,5.47447138108364,0.539,0.278,b1,0.627373316896992,0.363692811230425,star_platt,star_platt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036275,D'Andre Swift,CHI,CLE,2025_15_CLE_CHI,2025,15,NA,NA,7.5,23.5,-0.0635000203959683,16.4089099069267,12.977664248502,19.8401555653515,10.14012360467,22.6776962091835,7.83688653090369,24.9809332829498,-1.04196611376545,-3.73406200340694,1.65012977587603,-6.33519563291752,4.25126340538661,-7.98495757799465,5.90102535046374,0.3515,0.1475,b2,0.311749973916347,0.123046771118837,star_platt,star_platt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
