component,stratum,nominal,empirical,sharpness,delta
efficiency,low_opp_3_5,0.5,0.37518882175226587,1.0845452078307052,-0.12481117824773413
efficiency,low_opp_3_5,0.8,0.6606873111782477,2.1093593540333675,-0.1393126888217523
efficiency,low_opp_3_5,0.9,0.7959780966767371,2.763645362977736,-0.10402190332326289
volume,low_opp_3_5,0.5,0.519070996978852,3.6944466053367164,0.01907099697885195
volume,low_opp_3_5,0.8,0.899546827794562,6.971731684154401,0.09954682779456192
volume,low_opp_3_5,0.9,0.9664841389728097,8.685641722904032,0.06648413897280969
combined,low_opp_3_5,0.5,0.4813066465256798,5.484260552082173,-0.018693353474320218
combined,low_opp_3_5,0.8,0.8326095166163142,12.464704896066271,0.03260951661631417
combined,low_opp_3_5,0.9,0.9351397280966768,17.633514805250478,0.03513972809667676
