player_id,posteam,defteam,game_id,rolling_epa_per_opp,wt_target_share,wt_air_yards_share,wt_air_yards_per_target,prior_epa_per_opp,baseline_epa_per_opp,is_cold_start,draft_tier,player_name,form_residual,wt_team_total_plays,wt_snap_share,games_played_so_far,def_used_fallback,def_short_pass_epa_adj,def_deep_pass_epa_adj,season,week,team_spread,implied_total,report_status,practice_status
00-0037239,NO,MIA,2025_13_NO_MIA,0.4285719827438313,0.22405029952330927,0.4043537191125033,14.181857806422798,0.03381219634851211,0.03381219634851211,FALSE,r1,Chris Olave,0.39475978639531917,65.23218134722885,0.7831518703834467,11,FALSE,0.05395921754121129,0.4983287337226311,2025,13,NA,NA,Questionable,Limited Participation in Practice
00-0037240,DET,GB,2025_13_GB_DET,0.00468346029048522,0.13026359914109945,0.2489786802527347,10.637768185717984,0.4133762243792353,0.4133762243792353,FALSE,r1,Jameson Williams,-0.4086927640887501,66.64276409254761,0.9191083806188604,11,FALSE,-0.5826442855579962,0.38662067937556527,2025,13,NA,NA,NA,NA
00-0037247,DAL,KC,2025_13_KC_DAL,0.9163294361216525,0.24711072545997298,0.3823573966628856,12.184144552636297,0.2710449709330059,0.2710449709330059,FALSE,r2_3,George Pickens,0.6452844651886467,69.7786851955152,0.7918717316530188,11,FALSE,-0.4734366206462177,0.22003860529618882,2025,13,NA,NA,NA,Full Participation in Practice
00-0037261,BUF,PIT,2025_13_BUF_PIT,-0.13389751605691275,0.21574897508868285,0.08023242723355295,3.457943908358566,0.4417583134297296,0.4417583134297296,FALSE,r4_5,Khalil Shakir,-0.5756558294866423,64.44453900613601,0.6015775361866996,11,FALSE,-0.6599638951706369,0.5555522511586456,2025,13,NA,NA,NA,NA
00-0037545,SEA,MIN,2025_13_MIN_SEA,-0.2588017657416095,0.14848662000407675,0.2181857066913322,12.843076885770788,-0.14472827050316286,-0.14472827050316286,FALSE,udfa,Rashid Shaheed,-0.11407349523844665,63.89421467825899,0.5882328217452193,11,FALSE,-0.23558925915748555,0.7487460170071893,2025,13,NA,NA,NA,NA
00-0037614,NYJ,ATL,2025_13_ATL_NYJ,0.46946578714756604,0.11505411615005301,0.08711247381279581,5.238841887581904,0.0829176323549539,0.0829176323549539,FALSE,r2_3,John Metchie III,0.3865481547926121,59.77364121871108,0.48287870693534174,11,FALSE,-0.5208484224744996,0.34652147173652187,2025,13,NA,NA,NA,NA
00-0037664,IND,HOU,2025_13_HOU_IND,0.47963362884722144,0.17408123075490356,0.47353672373851435,18.764884670674036,0.5841026942893033,0.5841026942893033,FALSE,r2_3,Alec Pierce,-0.10446906544208184,64.44654614825888,0.9104603450396962,11,FALSE,-0.573666839490898,0.007778446109053332,2025,13,NA,NA,NA,NA
00-0037741,PHI,CHI,2025_13_CHI_PHI,-0.48199549441207434,0.05165964714048869,0.10015605226903626,13.042192116026634,-0.034677771626487226,-0.034677771626487226,FALSE,r1,Jahan Dotson,-0.4473177227855871,66.15643406175796,0.46252690935503493,11,FALSE,-0.2426421951612388,0.3087701590550849,2025,13,NA,NA,NA,NA
00-0037742,WAS,DEN,2025_13_DEN_WAS,1.1029006497449856,0.08253638253638254,0.1359189189189189,14.54054054054054,NA,0.24230358025725846,TRUE,r1,Treylon Burks,0.8605970694877272,63.69808099686374,0.4451351351351352,11,FALSE,-0.5783298859929592,0.7882330609581789,2025,13,NA,NA,NA,Full Participation in Practice
00-0037816,GB,DET,2025_13_GB_DET,0.09829038168946055,0.18788360085404665,0.2622690287380794,10.26466220490633,0.40730933222737137,0.40730933222737137,FALSE,r4_5,Romeo Doubs,-0.30901895053791084,64.03582689705266,0.756761675887836,11,FALSE,-0.29575883919126006,0.13403084041836985,2025,13,NA,NA,NA,Full Participation in Practice
