bin,n,pred,emp,delta,method,threshold,position
"[0,0.1)",4608,0.05631638105617038,0.055338541666666664,-9.778393895037152e-4,platt_vol_vegas,20+,RB
"[0.1,0.2)",2586,0.14595069164892582,0.1411446249033256,-0.004806066745600218,platt_vol_vegas,20+,RB
"[0.2,0.3)",1725,0.24584188829420978,0.24811594202898551,0.0022740537347757384,platt_vol_vegas,20+,RB
"[0.3,0.4)",669,0.33981351921750247,0.33183856502242154,-0.00797495419508093,platt_vol_vegas,20+,RB
"[0.4,0.5)",210,0.4421918316533979,0.4095238095238095,-0.032668022129588414,platt_vol_vegas,20+,RB
"[0.5,0.6)",72,0.5485522207469101,0.5138888888888888,-0.034663331858021285,platt_vol_vegas,20+,RB
"[0.6,0.7)",22,0.6392652425454065,0.5909090909090909,-0.04835615163631557,platt_vol_vegas,20+,RB
"[0.7,0.8)",6,0.7277094471906007,0.8333333333333334,0.10562388614273266,platt_vol_vegas,20+,RB
"[0.8,0.9)",1,0.8305653708908038,0,-0.8305653708908038,platt_vol_vegas,20+,RB
"[0,0.1)",830,0.0846012048192771,0.0855421686746988,9.409638554216948e-4,raw,15+,WR
"[0.1,0.2)",4846,0.1495854312835328,0.13702022286421792,-0.012565208419314883,raw,15+,WR
"[0.2,0.3)",3678,0.2479100054377379,0.24361065796628603,-0.004299347471451859,raw,15+,WR
"[0.3,0.4)",2512,0.348188097133758,0.35987261146496813,0.01168451433121015,raw,15+,WR
"[0.4,0.5)",1738,0.4460054660529344,0.4378596087456847,-0.008145857307249704,raw,15+,WR
"[0.5,0.6)",895,0.5412005586592179,0.5363128491620112,-0.004887709497206738,raw,15+,WR
"[0.6,0.7)",213,0.6374600938967137,0.6150234741784038,-0.022436619718309903,raw,15+,WR
"[0.7,0.8)",24,0.7224375,0.625,-0.09743749999999995,raw,15+,WR
"[0,0.1)",987,0.0845774690446882,0.08611955420466058,0.0015420851599723812,platt,15+,WR
"[0.1,0.2)",5004,0.1490852376941019,0.1418864908073541,-0.007198746886747792,platt,15+,WR
"[0.2,0.3)",3670,0.24718183542964375,0.2542234332425068,0.007041597812863037,platt,15+,WR
"[0.3,0.4)",2467,0.3476242786754631,0.3733279286582894,0.025703649982826315,platt,15+,WR
"[0.4,0.5)",1645,0.44495258271382054,0.4492401215805471,0.004287538866726559,platt,15+,WR
"[0.5,0.6)",777,0.5399648360033501,0.5444015444015444,0.004436708398194322,platt,15+,WR
"[0.6,0.7)",175,0.636144652902528,0.5942857142857143,-0.04185893861681367,platt,15+,WR
"[0.7,0.8)",11,0.7134594885119007,0.6363636363636364,-0.07709585214826431,platt,15+,WR
"[0,0.1)",1175,0.08027651604245344,0.09191489361702128,0.011638377574567843,iso,15+,WR
"[0.1,0.2)",4418,0.13972714589642107,0.14101403349932096,0.0012868876028998832,iso,15+,WR
"[0.2,0.3)",3735,0.23557828558675067,0.24016064257028114,0.004582356983530461,iso,15+,WR
"[0.3,0.4)",3106,0.37258646016225233,0.37314874436574375,5.622842034914144e-4,iso,15+,WR
"[0.4,0.5)",1694,0.4474776168534409,0.461038961038961,0.01356134418552013,iso,15+,WR
"[0.5,0.6)",314,0.5581158735419952,0.5636942675159236,0.005578393973928342,iso,15+,WR
"[0.6,0.7)",294,0.6312442471568827,0.6020408163265306,-0.02920343083035204,iso,15+,WR
"[0,0.1)",1224,0.08827726013474438,0.08986928104575163,0.0015920209110072553,strat_platt,15+,WR
"[0.1,0.2)",4671,0.14760511410957758,0.14279597516591735,-0.004809138943660224,strat_platt,15+,WR
"[0.2,0.3)",3668,0.24752058068422345,0.2505452562704471,0.0030246755862236574,strat_platt,15+,WR
"[0.3,0.4)",2473,0.34792801340118223,0.3675697533360291,0.019641739934846858,strat_platt,15+,WR
"[0.4,0.5)",1759,0.44594111556282345,0.4457077885162024,-2.3332704662104575e-4,strat_platt,15+,WR
"[0.5,0.6)",795,0.5373648499980481,0.5610062893081761,0.023641439310127965,strat_platt,15+,WR
"[0.6,0.7)",141,0.6313241223014113,0.5886524822695035,-0.04267164003190782,strat_platt,15+,WR
"[0.7,0.8)",5,0.7183498494793092,0.8,0.0816501505206908,strat_platt,15+,WR
"[0,0.1)",1362,0.07809397885337038,0.08957415565345081,0.011480176800080427,strat_iso,15+,WR
"[0.1,0.2)",4014,0.13971879501133014,0.1412556053811659,0.0015368103698357727,strat_iso,15+,WR
"[0.2,0.3)",3952,0.2343428129280369,0.23785425101214575,0.0035114380841088366,strat_iso,15+,WR
"[0.3,0.4)",3119,0.3705712011715389,0.3709522282782943,3.8102710675541607e-4,strat_iso,15+,WR
"[0.4,0.5)",1353,0.43841526211736515,0.4582409460458241,0.01982568392845896,strat_iso,15+,WR
"[0.5,0.6)",577,0.5265929163584289,0.5233968804159446,-0.003196035942484299,strat_iso,15+,WR
"[0.6,0.7)",359,0.6282213282617757,0.596100278551532,-0.032121049710243654,strat_iso,15+,WR
"[0,0.1)",880,0.08770630679541443,0.0875,-2.063067954144321e-4,platt_vol,15+,WR
"[0.1,0.2)",5211,0.1480173722488129,0.14296680099788908,-0.005050571250923813,platt_vol,15+,WR
"[0.2,0.3)",3657,0.24696623022646957,0.25458025704129067,0.0076140268148210954,platt_vol,15+,WR
"[0.3,0.4)",2357,0.3479263283677043,0.3818413237165889,0.03391499534888459,platt_vol,15+,WR
"[0.4,0.5)",1592,0.44518915112785196,0.4434673366834171,-0.001721814444434866,platt_vol,15+,WR
"[0.5,0.6)",822,0.5416004228906122,0.5279805352798054,-0.013619887610806791,platt_vol,15+,WR
"[0.6,0.7)",196,0.6380414436862224,0.5918367346938775,-0.046204708992344856,platt_vol,15+,WR
"[0.7,0.8)",21,0.7269737638018101,0.6190476190476191,-0.10792614475419104,platt_vol,15+,WR
"[0,0.1)",1194,0.0811236507979557,0.09045226130653267,0.009328610508576973,platt_vegas,15+,WR
"[0.1,0.2)",4880,0.14958304276567058,0.1413934426229508,-0.008189600142719772,platt_vegas,15+,WR
"[0.2,0.3)",3618,0.24705147708771774,0.2603648424543947,0.013313365366676932,platt_vegas,15+,WR
"[0.3,0.4)",2455,0.3471974102235314,0.37678207739307534,0.029584667169543943,platt_vegas,15+,WR
"[0.4,0.5)",1558,0.44535121613754536,0.4345314505776637,-0.010819765559881678,platt_vegas,15+,WR
"[0.5,0.6)",779,0.5404693073936733,0.5545571245186136,0.014087817124940338,platt_vegas,15+,WR
"[0.6,0.7)",233,0.6333583145859101,0.5836909871244635,-0.04966732746144653,platt_vegas,15+,WR
"[0.7,0.8)",19,0.7210904204370487,0.631578947368421,-0.08951147306862772,platt_vegas,15+,WR
"[0,0.1)",1045,0.08397194521833343,0.08803827751196172,0.004066332293628294,platt_vol_vegas,15+,WR
"[0.1,0.2)",5336,0.14969338492417483,0.14355322338830584,-0.006140161535868993,platt_vol_vegas,15+,WR
"[0.2,0.3)",3519,0.2464968752620426,0.2693947144075021,0.022897839145459536,platt_vol_vegas,15+,WR
"[0.3,0.4)",2248,0.34651210947591743,0.3816725978647687,0.035160488388851274,platt_vol_vegas,15+,WR
"[0.4,0.5)",1432,0.44580970005384446,0.43854748603351956,-0.0072622140203248975,platt_vol_vegas,15+,WR
"[0.5,0.6)",829,0.5431693288185733,0.517490952955368,-0.025678375863205316,platt_vol_vegas,15+,WR
"[0.6,0.7)",287,0.6395161900746641,0.6097560975609756,-0.029760092513688496,platt_vol_vegas,15+,WR
"[0.7,0.8)",39,0.7347168814511678,0.6410256410256411,-0.09369124042552668,platt_vol_vegas,15+,WR
"[0.8,0.9)",1,0.8210253491105227,1,0.17897465088947728,platt_vol_vegas,15+,WR
"[0,0.1)",8244,0.0531253032508491,0.06101407083939835,0.007888767588549256,raw,20+,WR
"[0.1,0.2)",3905,0.14280307298335468,0.176696542893726,0.033893469910371316,raw,20+,WR
"[0.2,0.3)",1859,0.24316648735879506,0.25981710597095214,0.01665061861215708,raw,20+,WR
"[0.3,0.4)",603,0.3368134328358209,0.3582089552238806,0.021395522388059696,raw,20+,WR
"[0.4,0.5)",117,0.43543162393162393,0.38461538461538464,-0.0508162393162393,raw,20+,WR
"[0.5,0.6)",8,0.5171875,0.375,-0.14218750000000002,raw,20+,WR
"[0,0.1)",7242,0.05892206939861109,0.05274785970726319,-0.0061742096913479025,platt,20+,WR
"[0.1,0.2)",4376,0.14310061696807133,0.1547074954296161,0.011606878461544762,platt,20+,WR
"[0.2,0.3)",2144,0.24370938320850682,0.2560634328358209,0.012354049627314068,platt,20+,WR
"[0.3,0.4)",810,0.3367319981314868,0.32839506172839505,-0.008336936403091744,platt,20+,WR
"[0.4,0.5)",161,0.43544885432821495,0.40372670807453415,-0.031722146253680805,platt,20+,WR
"[0.5,0.6)",3,0.5117614127284755,0.3333333333333333,-0.17842807939514221,platt,20+,WR
"[0,0.1)",7355,0.05457135785945072,0.05479265805574439,2.2130019629366948e-4,iso,20+,WR
"[0.1,0.2)",4045,0.15404429372592152,0.15327564894932014,-7.686447766013793e-4,iso,20+,WR
"[0.2,0.3)",2868,0.2498429712841842,0.2569735006973501,0.007130529413165887,iso,20+,WR
"[0.3,0.4)",269,0.32963400330772835,0.36059479553903345,0.0309607922313051,iso,20+,WR
"[0.4,0.5)",195,0.4461448897305055,0.4205128205128205,-0.02563206921768496,iso,20+,WR
"[0.5,0.6)",3,0.5,0.3333333333333333,-0.16666666666666669,iso,20+,WR
"[0.6,0.7)",1,0.625,0,-0.625,iso,20+,WR
"[0,0.1)",6918,0.055923679226762675,0.05102630818155536,-0.004897371045207315,strat_platt,20+,WR
"[0.1,0.2)",4567,0.14330993360863287,0.14626669586161595,0.0029567622529830806,strat_platt,20+,WR
"[0.2,0.3)",2323,0.24455994570938322,0.2561343090830822,0.011574363373698993,strat_platt,20+,WR
"[0.3,0.4)",822,0.3345070523604938,0.33941605839416056,0.004909006033666785,strat_platt,20+,WR
"[0.4,0.5)",105,0.42838569052554876,0.42857142857142855,1.8573804587979081e-4,strat_platt,20+,WR
"[0.5,0.6)",1,0.5193967945777886,0,-0.5193967945777886,strat_platt,20+,WR
"[0,0.1)",7322,0.05429091307134482,0.05476645725211691,4.7554418077208616e-4,strat_iso,20+,WR
"[0.1,0.2)",4263,0.1551627757267312,0.1534130893736805,-0.0017496863530507,strat_iso,20+,WR
"[0.2,0.3)",2273,0.24404209756711168,0.2578090629124505,0.013766965345338805,strat_iso,20+,WR
"[0.3,0.4)",669,0.31855740751584843,0.3213751868460389,0.002817779330190451,strat_iso,20+,WR
"[0.4,0.5)",203,0.44378778910042077,0.4088669950738916,-0.034920794026529145,strat_iso,20+,WR
"[0.5,0.6)",5,0.5,0.2,-0.3,strat_iso,20+,WR
"[0.6,0.7)",1,0.625,0,-0.625,strat_iso,20+,WR
"[0,0.1)",7291,0.059470826959767846,0.053490604855301056,-0.00598022210446679,platt_vol,20+,WR
"[0.1,0.2)",4340,0.14247415546440795,0.15599078341013825,0.013516627945730303,platt_vol,20+,WR
"[0.2,0.3)",2074,0.24355228740062224,0.2536162005785921,0.010063913177969841,platt_vol,20+,WR
"[0.3,0.4)",837,0.3379247573890318,0.31899641577060933,-0.018928341618422495,platt_vol,20+,WR
"[0.4,0.5)",177,0.43671285812640115,0.4124293785310734,-0.024283479595327728,platt_vol,20+,WR
"[0.5,0.6)",17,0.5327060583692002,0.4117647058823529,-0.12094135248684723,platt_vol,20+,WR
"[0,0.1)",7335,0.058193417782194556,0.05494205862304022,-0.003251359159154338,platt_vegas,20+,WR
"[0.1,0.2)",4336,0.14312729584568232,0.15313653136531366,0.010009235519631343,platt_vegas,20+,WR
"[0.2,0.3)",2054,0.24312167347625785,0.25365141187926,0.010529738403002142,platt_vegas,20+,WR
"[0.3,0.4)",810,0.33939752062293627,0.32839506172839505,-0.011002458894541212,platt_vegas,20+,WR
"[0.4,0.5)",187,0.43468842604734653,0.44385026737967914,0.00916184133233261,platt_vegas,20+,WR
"[0.5,0.6)",14,0.5179514591558232,0.21428571428571427,-0.3036657448701089,platt_vegas,20+,WR
"[0,0.1)",7519,0.05978524712561903,0.05545950259342998,-0.004325744532189049,platt_vol_vegas,20+,WR
"[0.1,0.2)",4242,0.1419982141520995,0.16077322017916076,0.018775006027061253,platt_vol_vegas,20+,WR
"[0.2,0.3)",1882,0.2432762192480966,0.2507970244420829,0.0075208051939863185,platt_vol_vegas,20+,WR
"[0.3,0.4)",818,0.3413530028606477,0.3117359413202934,-0.02961706154035426,platt_vol_vegas,20+,WR
"[0.4,0.5)",230,0.4404211467125155,0.41304347826086957,-0.02737766845164591,platt_vol_vegas,20+,WR
"[0.5,0.6)",43,0.5362714565653844,0.4186046511627907,-0.11766680540259372,platt_vol_vegas,20+,WR
"[0.6,0.7)",2,0.6292145080715523,0.5,-0.12921450807155233,platt_vol_vegas,20+,WR
