position,player_id,player_name,pred_vol,threshold,deploy,backtest,diff
QB,00-0036389,Jalen Hurts,7.305637619241469,start,0.45702883080043405,0.4649962195116524,-0.007967388711218326
QB,00-0034857,Josh Allen,4.905400160000398,start,0.38821519637812746,0.37846943048614545,0.009745765891982006
QB,00-0040691,Jaxson Dart,6.214817208292497,start,0.3731435982710865,0.3598907899565672,0.013252808314519304
QB,00-0034796,Lamar Jackson,5.271105213551035,start,0.3696278478521416,0.3682147869503733,0.0014130609017682927
QB,00-0039732,Bo Nix,4.306103225900639,start,0.3636022852768096,0.3559083525817276,0.007693932695082006
QB,00-0036355,Justin Herbert,4.1428767863866724,start,0.35648686272810975,0.34327477886948027,0.013212083858629486
QB,00-0035710,Daniel Jones,4.693439485157125,start,0.3381433804967845,0.33861395941993766,-4.705789231531643e-4
QB,00-0039851,Drake Maye,3.505586264199673,start,0.30492879967000747,0.2865721152510274,0.018356684418980085
QB,00-0033873,Patrick Mahomes,2.558512903000231,start,0.30053116196989266,0.2997845980286172,7.465639412754799e-4
QB,00-0034855,Baker Mayfield,2.8713947904057253,start,0.28689552606723623,0.2769115374362415,0.009983988630994756
QB,00-0039918,Caleb Williams,3.1961095815250653,start,0.2841882933517008,0.273511636742878,0.010676656608822832
QB,00-0030565,Geno Smith,3.1197186638592207,start,0.2826623300597226,0.2732637581379926,0.009398571921729992
QB,00-0036971,Trevor Lawrence,3.5582104992247463,start,0.2821151570566548,0.2752430148450937,0.006872142211561072
QB,00-0028118,Tyrod Taylor,4.571299456367588,start,0.2802428802604073,0.2662542141451579,0.013988666115249404
QB,00-0040676,Cam Ward,3.464693844020883,start,0.27144296344547325,0.2476662786463344,0.02377668479913886
QB,00-0039163,C.J. Stroud,2.737980381669798,start,0.2700320873913094,0.27557405632900817,-0.00554196893769876
QB,00-0037834,Brock Purdy,2.7016226376426977,start,0.26863186441896075,0.2536610385190197,0.014970825899941032
QB,00-0033106,Jared Goff,1.356941984105742,start,0.25400767891391773,0.25284983084252677,0.0011578480713909656
QB,00-0040743,Tyler Shough,3.199536294880679,start,0.2512976505541253,0.2569626153462153,-0.005664964792089999
QB,00-0034869,Sam Darnold,2.1003611888902163,start,0.2482776072525553,0.23922396214563044,0.009053645106924857
QB,00-0033077,Dak Prescott,1.9676810857645792,start,0.24722221213949852,0.2510762391445579,-0.0038540270050593795
QB,00-0032268,Marcus Mariota,3.984849237665608,start,0.2465211242966157,0.24201928845006343,0.004501835846552282
QB,00-0033119,Jacoby Brissett,2.0907931573745047,start,0.24159079755227486,0.23394610305647923,0.007644694495795634
QB,00-0039150,Bryce Young,2.7978580867737133,start,0.22816296102825606,0.24303334537428,-0.014870384346023946
QB,00-0036442,Joe Burrow,1.6519845674959732,start,0.2228068679297043,0.2200291152992564,0.0027777526304479105
QB,00-0026498,Matthew Stafford,1.290151063040745,start,0.22269755299963884,0.2230795286504668,-3.819756508279537e-4
QB,00-0036264,Jordan Love,1.6681479746882013,start,0.2209352051133565,0.23147644046247684,-0.010541235349120354
QB,00-0023459,Aaron Rodgers,1.2397377850257245,start,0.2149345458156738,0.20186705975653224,0.01306748605914157
QB,00-0036212,Tua Tagovailoa,1.211204888724618,start,0.204035592298662,0.2038892186150838,1.4637368357819924e-4
QB,00-0029604,Kirk Cousins,1.101419671358018,start,0.187150348843573,0.19729806259747432,-0.010147713753901305
QB,00-0040668,Shedeur Sanders,1.9404455670118406,start,0.1708175653781298,0.17985001487654745,-0.009032449498417638
QB,00-0040494,Max Brosmer,1.6455577995834532,start,0.11980769325010193,0.13764923779862442,-0.017841544548522492
RB,00-0036223,Jonathan Taylor,23.76555267688233,start,0.7140071095136671,0.7301272103582973,-0.016120100844630225
RB,00-0034844,Saquon Barkley,21.34864452858286,start,0.6787805412508272,0.6804266708808319,-0.0016461296300046557
RB,00-0033280,Christian McCaffrey,22.537561476292577,start,0.67622269417122,0.7121007954826934,-0.0358781013114734
RB,00-0032764,Derrick Henry,19.218205495181394,start,0.6456617252584569,0.6619827095159915,-0.016320984257534588
RB,00-0038542,Bijan Robinson,20.651485790960564,start,0.6084770173476747,0.6090406775532972,-5.636602056224849e-4
RB,00-0038597,Chase Brown,20.31158032237544,start,0.6000774471408928,0.6032302662407186,-0.0031528190998257877
RB,00-0039361,Bucky Irving,18.086303633770104,start,0.592006537178715,0.6067201422290395,-0.014713605050324485
RB,00-0037248,James Cook,19.010571298449932,start,0.5900768935610831,0.6109708217287695,-0.020893928167686426
RB,00-0039040,De'Von Achane,19.817714435439886,start,0.5776504004796468,0.5824452103837069,-0.0047948099040601155
RB,00-0037840,Kyren Williams,18.03122094507128,start,0.5737387332182835,0.5720921369506798,0.0016465962676036616
RB,00-0039139,Jahmyr Gibbs,18.954813937277457,start,0.5495576989184497,0.5692859443304077,-0.019728245411957945
RB,00-0035700,Josh Jacobs,17.38841256844726,start,0.5402859616344956,0.5378442148463064,0.002441746788189203
RB,00-0040122,Ashton Jeanty,22.830036803203004,start,0.44125105274109055,0.42573327265103694,0.015517780090053612
RB,00-0040734,TreVeyon Henderson,19.11523347518491,start,0.37708966094637864,0.3808541661468736,-0.003764505200494983
RB,00-0038120,Breece Hall,19.02199087695828,start,0.37209907538334475,0.37499019781485776,-0.0028911224315130157
RB,00-0036973,Travis Etienne,18.28924918985162,start,0.3679214681631974,0.3854028332629818,-0.01748136509978443
RB,00-0033923,Kareem Hunt,17.70270141256955,start,0.36257694573622706,0.3548185939692127,0.007758351767014338
RB,00-0040784,Quinshon Judkins,18.198644292175686,start,0.35617865408882377,0.33913046355805726,0.017048190530766505
RB,00-0036997,Javonte Williams,18.877899773043012,start,0.3554224521054171,0.3581365668263844,-0.0027141147209672756
RB,00-0036139,Rico Dowdle,18.88391726040952,start,0.3399511620118012,0.3353448459534448,0.0046063160583563745
RB,00-0038134,Kenneth Walker III,16.35813534167669,start,0.32226929156150647,0.32439109485219375,-0.0021218032906872852
RB,00-0037228,Jaylen Warren,15.695964603120839,start,0.3068672004565009,0.2988147552110396,0.008052445245461282
RB,00-0036275,D'Andre Swift,17.089201246931538,start,0.29897880781513914,0.2924360859472954,0.006542721867843715
RB,00-0039391,Kimani Vidal,17.891212739665647,start,0.29601436246513146,0.301622442851865,-0.005608080386733549
RB,00-0033293,Aaron Jones,17.787999836182156,start,0.2929662367658446,0.28193603745920154,0.011030199306643063
RB,00-0036875,Rhamondre Stevenson,16.46803857556158,start,0.2884486594730272,0.289325760320902,-8.771008478747899e-4
RB,00-0037256,Rachaad White,15.36681652463372,start,0.2758220706962591,0.2840916346388527,-0.008269563942593594
RB,00-0040583,Woody Marks,17.396091142732114,start,0.2744638315482486,0.2609432595787316,0.013520571969517003
RB,00-0039384,Tyrone Tracy Jr.,17.18783524786454,start,0.25288888199428733,0.26678379122199086,-0.013894909227703534
