bin,n,pred,emp,delta,method,threshold,position
"[0.4,0.5)",47,0.43101063829787234,0.3617021276595745,-0.06930851063829785,raw,25+,QB
"[0.5,0.6)",9,0.5380555555555555,0.1111111111111111,-0.4269444444444444,raw,25+,QB
"[0,0.1)",1916,0.06286030222518173,0.06210855949895616,-7.517427262255655e-4,platt,25+,QB
"[0.1,0.2)",2434,0.1435015919647746,0.14585045193097781,0.0023488599662032095,platt,25+,QB
"[0.2,0.3)",730,0.2389544706590579,0.24383561643835616,0.004881145779298268,platt,25+,QB
"[0.3,0.4)",202,0.34232205074695254,0.33663366336633666,-0.005688387380615889,platt,25+,QB
"[0.4,0.5)",55,0.43525967975421176,0.4,-0.03525967975421174,platt,25+,QB
"[0.5,0.6)",8,0.538191765603464,0.125,-0.41319176560346405,platt,25+,QB
"[0.6,0.7)",2,0.6138686758300087,0,-0.6138686758300087,platt,25+,QB
"[0,0.1)",1921,0.056030195317290525,0.06350858927641853,0.007478393959128006,iso,25+,QB
"[0.1,0.2)",2320,0.14252049485313034,0.14525862068965517,0.0027381258365248295,iso,25+,QB
"[0.2,0.3)",842,0.24092441971986484,0.2327790973871734,-0.00814532233269144,iso,25+,QB
"[0.3,0.4)",178,0.33929044174160716,0.33146067415730335,-0.007829767584303815,iso,25+,QB
"[0.4,0.5)",70,0.42026720513116406,0.34285714285714286,-0.0774100622740212,iso,25+,QB
"[0.5,0.6)",14,0.5094627594627594,0.35714285714285715,-0.15231990231990228,iso,25+,QB
"[0.6,0.7)",1,0.6666666666666666,0,-0.6666666666666666,iso,25+,QB
"[0.9,1]",1,1,0,-1,iso,25+,QB
"[0,0.1)",2000,0.06006403551417562,0.058,-0.0020640355141756175,strat_platt,25+,QB
"[0.1,0.2)",2202,0.14472301566672643,0.1539509536784741,0.009227938011747677,strat_platt,25+,QB
"[0.2,0.3)",918,0.2391740456931764,0.23311546840958605,-0.006058577283590355,strat_platt,25+,QB
"[0.3,0.4)",184,0.3324726949415253,0.30434782608695654,-0.028124868854568774,strat_platt,25+,QB
"[0.4,0.5)",34,0.4371389542745506,0.5,0.06286104572544943,strat_platt,25+,QB
"[0.5,0.6)",7,0.5406409280312044,0.14285714285714285,-0.3977837851740616,strat_platt,25+,QB
"[0.6,0.7)",2,0.6138686758300087,0,-0.6138686758300087,strat_platt,25+,QB
"[0,0.1)",1957,0.05273963336199629,0.05978538579458355,0.00704575243258726,strat_iso,25+,QB
"[0.1,0.2)",2330,0.14619624064153539,0.14892703862660944,0.002730797985074057,strat_iso,25+,QB
"[0.2,0.3)",808,0.24264586341596642,0.2400990099009901,-0.002546853514976327,strat_iso,25+,QB
"[0.3,0.4)",128,0.34869774067400494,0.3359375,-0.012760240674004941,strat_iso,25+,QB
"[0.4,0.5)",80,0.4219134175601648,0.3625,-0.05941341756016483,strat_iso,25+,QB
"[0.5,0.6)",28,0.5148013453348819,0.2857142857142857,-0.22908705962059617,strat_iso,25+,QB
"[0.6,0.7)",9,0.6627304027943316,0.4444444444444444,-0.21828595834988718,strat_iso,25+,QB
"[0.7,0.8)",3,0.7261904761904762,0,-0.7261904761904762,strat_iso,25+,QB
"[0.8,0.9)",1,0.8717948717948724,1,0.12820512820512764,strat_iso,25+,QB
"[0.9,1]",3,1,0,-1,strat_iso,25+,QB
"[0,0.1)",1931,0.0640530126597243,0.06007250129466598,-0.003980511365058316,platt_vol,25+,QB
"[0.1,0.2)",2434,0.14339238617123637,0.1516023007395234,0.008209914568287041,platt_vol,25+,QB
"[0.2,0.3)",684,0.23823782311485694,0.22514619883040934,-0.0130916242844476,platt_vol,25+,QB
"[0.3,0.4)",201,0.3443499869597364,0.3333333333333333,-0.011016653626403083,platt_vol,25+,QB
"[0.4,0.5)",80,0.4417678309784876,0.4,-0.041767830978487575,platt_vol,25+,QB
"[0.5,0.6)",15,0.5511131023551656,0.3333333333333333,-0.21777976902183233,platt_vol,25+,QB
"[0.6,0.7)",2,0.6754398242930868,0,-0.6754398242930868,platt_vol,25+,QB
"[0,0.1)",2054,0.06228421558776377,0.06280428432327166,5.200687355078892e-4,platt_vegas,25+,QB
"[0.1,0.2)",2229,0.14246706284337787,0.14535666218034993,0.002889599336972054,platt_vegas,25+,QB
"[0.2,0.3)",763,0.23859941300614243,0.2306684141546527,-0.007930998851489734,platt_vegas,25+,QB
"[0.3,0.4)",246,0.3424085971442754,0.37398373983739835,0.03157514269312295,platt_vegas,25+,QB
"[0.4,0.5)",52,0.43804652391068344,0.4230769230769231,-0.014969600833760366,platt_vegas,25+,QB
"[0.5,0.6)",3,0.5518413615482258,0,-0.5518413615482258,platt_vegas,25+,QB
"[0,0.1)",2079,0.06494144284407262,0.06156806156806157,-0.003373381276011049,platt_vol_vegas,25+,QB
"[0.1,0.2)",2205,0.14119257232819082,0.14467120181405896,0.0034786294858681344,platt_vol_vegas,25+,QB
"[0.2,0.3)",676,0.2365339658317571,0.23520710059171598,-0.0013268652400411085,platt_vol_vegas,25+,QB
"[0.3,0.4)",234,0.34716090348075973,0.3504273504273504,0.003266446946590673,platt_vol_vegas,25+,QB
"[0.4,0.5)",115,0.4457935678141493,0.3391304347826087,-0.10666313303154062,platt_vol_vegas,25+,QB
"[0.5,0.6)",30,0.5359403270058617,0.5,-0.035940327005861694,platt_vol_vegas,25+,QB
"[0.6,0.7)",7,0.6346795659519779,0.14285714285714285,-0.4918224230948351,platt_vol_vegas,25+,QB
"[0.7,0.8)",1,0.7016570238683046,0,-0.7016570238683046,platt_vol_vegas,25+,QB
