player_id,posteam,defteam,game_id,source,rolling_pass_epa_per_db,wt_dropbacks,wt_carries,wt_carry_share,wt_rush_epa_pg,wt_rush_epa_per_carry,prior_pass_epa_per_db,baseline_pass_epa_per_db,is_cold_start,draft_tier,prior_rush_epa_pg,prior_carries_pg,prior_rush_epa_per_carry,player_name,form_residual,wt_team_total_plays,wt_team_pass_rate,wt_snap_share,games_played_so_far,def_used_fallback,def_short_pass_epa_adj,def_deep_pass_epa_adj,def_rush_epa_adj,season,week,team_spread,implied_total,report_status,practice_status
00-0033873,KC,IND,2026_02_IND_KC,played,-0.07937349637153421,29,4,0.11428571428571428,3.1711036568158306,0.7927759142039577,0.12735750129925993,0.12735750129925993,FALSE,r1,2.284791592475293,4,0.5711978981188233,Patrick Mahomes,-0.20673099767079414,67,0.4925373134328358,1,1,TRUE,-0.17985032196161924,0.47800107353386384,-0.03689681510047683,2026,2,5.5,26,NA,Full Participation in Practice
00-0034796,BAL,NO,2026_02_NO_BAL,played,0.3760311696073936,26,4,0.11764705882352941,5.10759921889985,1.2768998047249625,0.020305366354103255,0.020305366354103255,FALSE,r1,1.824537493418519,4.461538461538462,0.40894805886966806,Lamar Jackson,0.35572580325329034,67,0.43283582089552236,1,1,TRUE,-0.16996874824437014,0.3468886387330779,-0.12393719091854509,2026,2,8.5,27,NA,NA
00-0034855,TB,CLE,2026_02_CLE_TB,played,-0.24725821220238764,32,4,0.21052631578947367,-2.617085591889918,-0.6542713979724795,-0.005770641820389926,-0.005770641820389926,FALSE,r1,2.4290518755316794,2.764705882352941,0.8785932315752882,Baker Mayfield,-0.24148757038199772,61,0.5901639344262295,1,1,TRUE,-0.33516964670248056,0.10339366042709999,-0.13606857289605861,2026,2,7.5,24.5,NA,NA
00-0034857,BUF,DET,2026_02_DET_BUF,played,0.45421949768880043,32,5,0.25,-2.3132090612489264,-0.4626418122497853,0.12075418477997635,0.12075418477997635,FALSE,r1,3.0139702804871096,5.875,0.5130162179552527,Josh Allen,0.3334653129088241,57,0.5789473684210527,1,1,TRUE,-0.2603273654219929,0.324874140796765,-0.06302382683798552,2026,2,5.5,30,NA,NA
00-0034869,SEA,ARI,2026_02_SEA_ARI,played,-0.6920486823655665,3,0,0,0,NA,0.12559773528054013,0.12559773528054013,FALSE,r1,-0.012433923980605029,1.2941176470588236,-0.009608032166831159,Sam Darnold,-0.8176464176461067,55,0.4909090909090909,0.1,1,TRUE,0.030317818949931106,0.42201561249995223,-0.0554605529164659,2026,2,3.5,22.5,Out,Did Not Participate In Practice
00-0035228,MIN,CHI,2026_02_MIN_CHI,played,-0.8936589694116265,5,2,0.06451612903225806,2.2909978239331394,1.1454989119665697,0.032319723874228296,0.032319723874228296,FALSE,r1,NA,NA,0.14602670629184494,Kyler Murray,-0.9259786932858548,66,0.4696969696969697,0.17,1,TRUE,-0.15591920076186894,0.2335380972935799,-0.04276480840053817,2026,2,-4.5,21.5,Out,Limited Participation in Practice
00-0035704,SEA,ARI,2026_02_SEA_ARI,played,0.28019978044197796,23,1,0.047619047619047616,1.7339504111441784,1.7339504111441784,NA,-0.09914349343942114,TRUE,r2_3,NA,NA,NA,Drew Lock,0.3793432738813991,55,0.4909090909090909,0.9,1,TRUE,0.030317818949931106,0.42201561249995223,-0.0554605529164659,2026,2,3.5,22.5,NA,NA
00-0035710,IND,KC,2026_02_IND_KC,played,-0.46160670501400386,33,1,0.05,0.24439875199459493,0.24439875199459493,0.13922580484563832,0.13922580484563832,FALSE,r1,1.4307768135566865,2.923076923076923,0.48947627832202434,Daniel Jones,-0.6008325098596422,55,0.6181818181818182,1,1,TRUE,-0.19399155992111392,0.2336957962834985,-0.1014446394627592,2026,2,-5.5,20.5,NA,NA
00-0036264,GB,NYJ,2026_02_GB_NYJ,played,-0.058774915079861205,46,1,0.047619047619047616,-4.35180443932768,-4.35180443932768,0.24009186312556363,0.24009186312556363,FALSE,r1,1.3492748905581518,2.2666666666666666,0.5952683340697728,Jordan Love,-0.29886677820542484,72,0.6388888888888888,1,1,TRUE,0.17208937975223862,0.4786079181867467,-0.05420136023758291,2026,2,3.5,24,NA,NA
00-0036355,LAC,LV,2026_02_LV_LAC,played,-0.1869222105674756,30,5,0.23809523809523808,-1.0671419361024164,-0.21342838722048327,0.007961748799530535,0.007961748799530535,FALSE,r1,1.789064050085049,4.625,0.38682465947784844,Justin Herbert,-0.19488395936700614,59,0.5932203389830508,1,1,TRUE,-0.04751825754615337,0.6166501262421161,-0.11437953847524565,2026,2,7,25.25,NA,NA
00-0036389,PHI,TEN,2026_02_PHI_TEN,played,0.04547772599315103,28,5,0.21739130434782608,4.198755405261181,0.8397510810522363,0.052833630402812345,0.052833630402812345,FALSE,r2_3,1.49190460400132,5.875,0.25394120919171403,Jalen Hurts,-0.007355904409661315,54,0.6111111111111112,1,1,TRUE,-0.15491988155981207,0.879724518224371,-0.0014498061817600201,2026,2,7,23.25,NA,NA
00-0036442,CIN,HOU,2026_02_CIN_HOU,played,-0.07297091840060485,36,4,0.15384615384615385,3.671042780712014,0.9177606951780035,0.09914564058539387,0.09914564058539387,FALSE,r1,0.44564924677979434,1.625,NA,Joe Burrow,-0.1721165589859987,65,0.5692307692307692,1,1,TRUE,-0.4300217635733785,0.2771664897791242,-0.09335741346430809,2026,2,-2.5,21.5,Questionable,Full Participation in Practice
00-0036971,JAX,DEN,2026_02_JAX_DEN,played,0.792561489448417,24,2,0.06896551724137931,-0.39904270810075104,-0.19952135405037552,0.05466071607336372,0.05466071607336372,FALSE,r1,1.7461845152802251,4.411764705882353,0.39580182346351767,Trevor Lawrence,0.7379007733750532,59,0.4067796610169492,0.88,1,TRUE,-0.3341047698621033,0.3472096348217475,-0.016166410643937153,2026,2,-3,21.25,NA,NA
00-0037834,SF,MIA,2026_02_MIA_SF,played,0.14193022164355665,34,5,0.16666666666666666,3.2224505508784205,0.6444901101756841,0.1944689508372938,0.1944689508372938,FALSE,r6_udfa,1.965145615039445,3.2222222222222223,0.6098727770812071,Brock Purdy,-0.052538729193737144,65,0.5538461538461539,1,1,TRUE,-0.032223274316084904,0.9031116748156622,-0.022588965753985012,2026,2,13.5,29,NA,NA
00-0038102,CAR,ATL,2026_02_CAR_ATL,played,-0.38113494333811104,1,1,0.045454545454545456,1.6777517596492544,1.6777517596492544,NA,0.03312442527245002,TRUE,r1,-0.5365049055447647,0.8333333333333334,NA,Kenny Pickett,-0.41425936861056106,70,0.6142857142857143,0.1,1,TRUE,-0.18800611048813243,0.3289178479257124,-0.0376963460220248,2026,2,2.5,23,NA,NA
00-0038128,MIA,SF,2026_02_MIA_SF,played,-0.288433956995324,32,6,0.3333333333333333,1.045894215523731,0.17431570258728848,NA,-0.09914349343942114,TRUE,r2_3,NA,NA,NA,Malik Willis,-0.18929046355590284,59,0.6271186440677966,1,1,TRUE,-0.10021913092833645,0.5810471570476912,-0.025797143151036584,2026,2,-13.5,15.5,NA,Full Participation in Practice
00-0039107,LA,NYG,2026_02_NYG_LA,played,0.06295672903070226,3,1,0.03571428571428571,0.8319067888660356,0.8319067888660356,NA,-0.07732676300356471,TRUE,r4_5,NA,NA,NA,Stetson Bennett,0.140283492034267,61,0.47540983606557374,0.16,1,TRUE,-0.2007693292985745,0.46439923558645013,0.15484541317288464,2026,2,7,27.25,NA,NA
00-0039150,CAR,ATL,2026_02_CAR_ATL,played,0.2672686587638412,39,2,0.09090909090909091,1.6883257256704383,0.8441628628352191,-0.04306197953012632,-0.04306197953012632,FALSE,r1,0.5540978100890936,2.4375,0.2273221784980897,Bryce Young,0.3103306382939675,70,0.6142857142857143,0.9,1,TRUE,-0.18800611048813243,0.3289178479257124,-0.0376963460220248,2026,2,2.5,23,NA,NA
00-0039163,HOU,CIN,2026_02_CIN_HOU,played,0.03649860520195102,41,2,0.0625,1.462448277277872,0.731224138638936,0.08718334915356675,0.08718334915356675,FALSE,r1,1.4919778919830087,2.7142857142857144,0.5496760654674242,C.J. Stroud,-0.05068474395161573,81,0.5185185185185185,1,1,TRUE,0.023456861747755738,0.49170169811489,0.04606387692439914,2026,2,2.5,24,NA,NA
00-0039732,DEN,JAX,2026_02_JAX_DEN,played,-0.44941849297356384,32,2,0.14285714285714285,-1.3086503233110323,-0.6543251616555161,0.09079074235446709,0.09079074235446709,FALSE,r1,1.0534252280615068,3.8823529411764706,0.2713368011673578,Bo Nix,-0.5402092353280309,53,0.6226415094339622,1,1,TRUE,-0.2566604644278926,0.0023087819219625243,-0.02212688345285625,2026,2,3,24.25,NA,NA
00-0039851,NE,PIT,2026_02_PIT_NE,played,-0.1283709487496106,36,7,0.22580645161290322,7.311890353099443,1.0445557647284918,0.2978849655336767,0.2978849655336767,FALSE,r1,1.3911051894011772,4.882352941176471,0.2849251592749399,Drake Maye,-0.42625591428328735,74,0.5675675675675675,1,1,TRUE,-0.2255190218400199,0.8557616877517588,-0.1251059156250854,2026,2,5.5,23.5,NA,NA
00-0039910,WAS,DAL,2026_02_WAS_DAL,played,0.10849542931035999,36,5,0.15625,0.5011246794019826,0.10022493588039652,-0.023623063686595804,-0.023623063686595804,FALSE,r1,0.5800091248633606,7.714285714285714,0.07518636803784304,Jayden Daniels,0.1321184929969558,74,0.527027027027027,1,1,TRUE,0.03203144943121935,0.7062796885808644,0.07284092873803041,2026,2,-3.5,23.5,NA,NA
00-0039918,CHI,MIN,2026_02_MIN_CHI,played,0.44920208415539287,31,10,0.2564102564102564,3.408446441462729,0.3408446441462729,0.07145019102823685,0.07145019102823685,FALSE,r1,0.6711588413629616,3.8823529411764706,0.17287424701773252,Caleb Williams,0.377751893127156,77,0.4935064935064935,1,1,TRUE,-0.32964416798341356,0.2754186468933282,-0.12117724466987163,2026,2,4.5,26,NA,NA
00-0040676,TEN,PHI,2026_02_PHI_TEN,played,-0.21003582130091553,35,4,0.2857142857142857,2.4989735005656257,0.6247433751414064,-0.19175779303877186,-0.19175779303877186,FALSE,r1,0.722692437802352,1.9411764705882353,0.37229610432242377,Cam Ward,-0.01827802826214367,52,0.75,1,1,TRUE,-0.2678067578386198,0.1635733367514409,-0.09832690037501948,2026,2,-7,16.25,NA,NA
00-0040691,NYG,LA,2026_02_NYG_LA,played,0.7068532854290454,31,8,0.23529411764705882,6.434175304952078,0.8042719131190097,-0.02080150793653369,-0.02080150793653369,FALSE,r1,3.449341971900486,6.583333333333333,0.5239506792760231,Jaxson Dart,0.727654793365579,71,0.4647887323943662,1,1,TRUE,-0.19224103472784818,0.21160679431902799,-0.07566324497890556,2026,2,-7,20.25,NA,NA
00-0040743,NO,BAL,2026_02_NO_BAL,played,-0.01609813445446599,61,4,0.16,-1.160764453583397,-0.29019111339584924,-0.02810482334503439,-0.02810482334503439,FALSE,r2_3,0.7278904621423308,3.5454545454545454,0.20530243804014456,Tyler Shough,0.012006688890568402,90,0.7,1,1,TRUE,-0.1444163345601723,0.6518318459919927,-0.10935756604380037,2026,2,-8.5,18.5,NA,NA
00-0026158,CIN,HOU,2026_02_CIN_HOU,roster_cold,NA,NA,NA,NA,NA,NA,-0.11374926353751146,-0.11374926353751146,FALSE,r1,0.6291148834740549,1,NA,Joe Flacco,NA,65,0.5692307692307692,0,1,TRUE,-0.4300217635733785,0.2771664897791242,-0.09335741346430809,2026,2,-2.5,21.5,NA,NA
00-0026300,CIN,HOU,2026_02_CIN_HOU,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.07732676300356471,TRUE,r4_5,NA,NA,NA,Josh Johnson,NA,65,0.5692307692307692,NA,1,TRUE,-0.4300217635733785,0.2771664897791242,-0.09335741346430809,2026,2,-2.5,21.5,NA,NA
00-0027973,PHI,TEN,2026_02_PHI_TEN,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.09914349343942114,TRUE,r2_3,NA,NA,NA,Andy Dalton,NA,54,0.6111111111111112,NA,1,TRUE,-0.15491988155981207,0.879724518224371,-0.0014498061817600201,2026,2,7,23.25,NA,NA
00-0028118,GB,NYJ,2026_02_GB_NYJ,roster_cold,NA,NA,NA,NA,NA,NA,-0.08966882559955024,-0.08966882559955024,FALSE,r6_udfa,0.902207412825733,4.166666666666667,0.21652977907817594,Tyrod Taylor,NA,72,0.6388888888888888,NA,1,TRUE,0.17208937975223862,0.4786079181867467,-0.05420136023758291,2026,2,3.5,24,NA,NA
00-0028986,CHI,MIN,2026_02_MIN_CHI,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.3948780849372473,TRUE,udfa,NA,NA,NA,Case Keenum,NA,77,0.4935064935064935,NA,1,TRUE,-0.32964416798341356,0.2754186468933282,-0.12117724466987163,2026,2,4.5,26,NA,NA
00-0031503,NYG,LA,2026_02_NYG_LA,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.03312442527245002,TRUE,r1,NA,NA,NA,Jameis Winston,NA,71,0.4647887323943662,NA,1,TRUE,-0.19224103472784818,0.21160679431902799,-0.07566324497890556,2026,2,-7,20.25,NA,NA
00-0032268,WAS,DAL,2026_02_WAS_DAL,roster_cold,NA,NA,NA,NA,NA,NA,-0.0077105503286873135,-0.0077105503286873135,FALSE,r1,0.6695842331785926,4.4,0.1521782348133165,Marcus Mariota,NA,74,0.527027027027027,NA,1,TRUE,0.03203144943121935,0.7062796885808644,0.07284092873803041,2026,2,-3.5,23.5,NA,NA
00-0033319,JAX,DEN,2026_02_JAX_DEN,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.3948780849372473,TRUE,udfa,NA,NA,NA,Nick Mullens,NA,59,0.4067796610169492,0.12,1,TRUE,-0.3341047698621033,0.3472096348217475,-0.016166410643937153,2026,2,-3,21.25,NA,NA
00-0033869,TEN,PHI,2026_02_PHI_TEN,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.03312442527245002,TRUE,r1,NA,NA,NA,Mitchell Trubisky,NA,52,0.75,NA,1,TRUE,-0.2678067578386198,0.1635733367514409,-0.09832690037501948,2026,2,-7,16.25,NA,NA
00-0033949,DET,BUF,2026_02_DET_BUF,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.07732676300356471,TRUE,r4_5,NA,NA,NA,Joshua Dobbs,NA,79,0.5189873417721519,NA,1,TRUE,-0.32772985735297133,0.29454945070700456,0.027481786753897956,2026,2,-5.5,24.5,NA,NA
00-0034577,BUF,DET,2026_02_DET_BUF,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.3948780849372473,TRUE,udfa,NA,NA,NA,Kyle Allen,NA,57,0.5789473684210527,NA,1,TRUE,-0.2603273654219929,0.324874140796765,-0.06302382683798552,2026,2,5.5,30,NA,NA
00-0034771,PIT,NE,2026_02_PIT_NE,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.09914349343942114,TRUE,r2_3,NA,NA,NA,Mason Rudolph,NA,67,0.6417910447761194,NA,1,TRUE,-0.17530315013606762,0.3924521175222386,-0.08120175787421999,2026,2,-5.5,18,NA,NA
00-0035264,DEN,JAX,2026_02_JAX_DEN,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.07732676300356471,TRUE,r4_5,NA,NA,NA,Jarrett Stidham,NA,53,0.6226415094339622,NA,1,TRUE,-0.2566604644278926,0.0023087819219625243,-0.02212688345285625,2026,2,3,24.25,NA,NA
00-0035289,ARI,SEA,2026_02_SEA_ARI,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Gardner Minshew,NA,75,0.52,NA,1,TRUE,-0.20968313415080472,-0.065952054832848,-0.20276481992678771,2026,2,-3.5,19,NA,NA
00-0035993,BAL,NO,2026_02_NO_BAL,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.3948780849372473,TRUE,udfa,NA,NA,NA,Tyler Huntley,NA,67,0.43283582089552236,NA,1,TRUE,-0.16996874824437014,0.3468886387330779,-0.12393719091854509,2026,2,8.5,27,NA,NA
00-0036212,ATL,CAR,2026_02_CAR_ATL,roster_cold,NA,NA,NA,NA,NA,NA,0.019177144647844476,0.019177144647844476,FALSE,r1,-0.5335704902005743,1.1428571428571428,NA,Tua Tagovailoa,NA,61,0.4262295081967213,NA,1,TRUE,-0.040485306989026255,0.473296776198083,-0.027756733763862482,2026,2,-2.5,20.5,Doubtful,Did Not Participate In Practice
00-0036825,CAR,ATL,2026_02_CAR_ATL,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.3948780849372473,TRUE,udfa,NA,NA,NA,Feleipe Franks,NA,70,0.6142857142857143,0.07,1,TRUE,-0.18800611048813243,0.3289178479257124,-0.0376963460220248,2026,2,2.5,23,NA,NA
00-0036879,DEN,JAX,2026_02_JAX_DEN,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Sam Ehlinger,NA,53,0.6226415094339622,NA,1,TRUE,-0.2566604644278926,0.0023087819219625243,-0.02212688345285625,2026,2,3,24.25,NA,NA
00-0036898,HOU,CIN,2026_02_CIN_HOU,roster_cold,NA,NA,NA,NA,NA,NA,-0.09914349343942114,-0.09914349343942114,FALSE,r2_3,0.3591249967842984,1.8333333333333333,NA,Davis Mills,NA,81,0.5185185185185185,NA,1,TRUE,0.023456861747755738,0.49170169811489,0.04606387692439914,2026,2,2.5,24,NA,NA
00-0036945,KC,IND,2026_02_IND_KC,roster_cold,NA,NA,NA,NA,NA,NA,-0.09327593942644322,-0.09327593942644322,FALSE,r1,1.3405739904256062,7.666666666666667,0.17485747701203558,Justin Fields,NA,67,0.4925373134328358,0.01,1,TRUE,-0.17985032196161924,0.47800107353386384,-0.03689681510047683,2026,2,5.5,26,NA,NA
00-0036972,SF,MIA,2026_02_MIA_SF,roster_cold,NA,NA,NA,NA,NA,NA,0.12668170230947565,0.12668170230947565,FALSE,r1,0.9219712191988947,2.75,0.3352622615268708,Mac Jones,NA,65,0.5538461538461539,NA,1,TRUE,-0.032223274316084904,0.9031116748156622,-0.022588965753985012,2026,2,13.5,29,NA,NA
00-0037012,LAC,LV,2026_02_LV_LAC,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.03312442527245002,TRUE,r1,NA,NA,NA,Trey Lance,NA,59,0.5932203389830508,NA,1,TRUE,-0.04751825754615337,0.6166501262421161,-0.11437953847524565,2026,2,7,25.25,NA,NA
00-0037013,NO,BAL,2026_02_NO_BAL,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.03312442527245002,TRUE,r1,NA,NA,NA,Zach Wilson,NA,90,0.7,NA,1,TRUE,-0.1444163345601723,0.6518318459919927,-0.10935756604380037,2026,2,-8.5,18.5,NA,NA
00-0037077,DAL,WAS,2026_02_WAS_DAL,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.07732676300356471,TRUE,r4_5,NA,NA,NA,Sam Howell,NA,59,0.6101694915254238,NA,1,TRUE,0.05727856708827891,0.46045001344120495,0.05491265337963695,2026,2,3.5,27,NA,NA
00-0038400,PHI,TEN,2026_02_PHI_TEN,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Tanner McKee,NA,54,0.6111111111111112,NA,1,TRUE,-0.15491988155981207,0.879724518224371,-0.0014498061817600201,2026,2,7,23.25,NA,NA
00-0038416,CHI,MIN,2026_02_MIN_CHI,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.3948780849372473,TRUE,udfa,NA,NA,NA,Tyson Bagent,NA,77,0.4935064935064935,NA,1,TRUE,-0.32964416798341356,0.2754186468933282,-0.12117724466987163,2026,2,4.5,26,NA,NA
00-0038476,NE,PIT,2026_02_PIT_NE,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.3948780849372473,TRUE,udfa,NA,NA,NA,Tommy DeVito,NA,74,0.5675675675675675,NA,1,TRUE,-0.2255190218400199,0.8557616877517588,-0.1251059156250854,2026,2,5.5,23.5,NA,NA
00-0038579,LV,LAC,2026_02_LV_LAC,roster_cold,NA,NA,NA,NA,NA,NA,NA,-0.07732676300356471,TRUE,r4_5,NA,NA,NA,Aidan O'Connell,NA,68,0.45588235294117646,NA,1,TRUE,-0.13570504445745138,0.01563068097019144,-0.0989367738910116,2026,2,-7,18.25,Questionable,Did Not Participate In Practice
00-0039164,IND,KC,2026_02_IND_KC,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.03312442527245002,TRUE,r1,NA,NA,NA,Anthony Richardson,NA,55,0.6181818181818182,NA,1,TRUE,-0.19399155992111392,0.2336957962834985,-0.1014446394627592,2026,2,-5.5,20.5,NA,Full Participation in Practice
00-0039376,NO,BAL,2026_02_NO_BAL,roster_cold,NA,NA,NA,NA,NA,NA,-0.1318530430393631,-0.1318530430393631,FALSE,r4_5,0.9599866965096963,3.4444444444444446,0.27870581511571824,Spencer Rattler,NA,90,0.7,NA,1,TRUE,-0.1444163345601723,0.6518318459919927,-0.10935756604380037,2026,2,-8.5,18.5,NA,NA
00-0039917,ATL,CAR,2026_02_CAR_ATL,roster_cold,NA,NA,NA,NA,NA,NA,-0.0038424588507882714,-0.0038424588507882714,FALSE,r1,1.1452053160529532,1.5555555555555556,NA,Michael Penix Jr.,NA,61,0.4262295081967213,NA,1,TRUE,-0.040485306989026255,0.473296776198083,-0.027756733763862482,2026,2,-2.5,20.5,Out,Full Participation in Practice
00-0039923,MIN,CHI,2026_02_MIN_CHI,roster_cold,NA,NA,NA,NA,NA,NA,-0.19819016404151546,-0.19819016404151546,FALSE,r1,1.1955794575624168,2.8,0.42699266341514885,J.J. McCarthy,NA,66,0.4696969696969697,NA,1,TRUE,-0.15591920076186894,0.2335380972935799,-0.04276480840053817,2026,2,-4.5,21.5,NA,NA
00-0040014,MIA,SF,2026_02_MIA_SF,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Kyle McCord,NA,59,0.6271186440677966,NA,1,TRUE,-0.10021913092833645,0.5810471570476912,-0.025797143151036584,2026,2,-13.5,15.5,NA,NA
00-0040203,PIT,NE,2026_02_PIT_NE,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Will Howard,NA,67,0.6417910447761194,NA,1,TRUE,-0.17530315013606762,0.3924521175222386,-0.08120175787421999,2026,2,-5.5,18,NA,NA
00-0040206,IND,KC,2026_02_IND_KC,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Riley Leonard,NA,55,0.6181818181818182,NA,1,TRUE,-0.19399155992111392,0.2336957962834985,-0.1014446394627592,2026,2,-5.5,20.5,NA,NA
00-0040234,JAX,DEN,2026_02_JAX_DEN,roster_cold,NA,NA,NA,NA,NA,NA,NA,0.05240006261887178,TRUE,r6_udfa,NA,NA,NA,Quinn Ewers,NA,59,0.4067796610169492,NA,1,TRUE,-0.3341047698621033,0.3472096348217475,-0.016166410643937153,2026,2,-3,21.25,NA,NA
00-0040398,MIA,SF,2026_02_MIA_SF,roster_cold,NA,NA,NA,NA,NA,NA,-0.395051217699571,-0.395051217699571,FALSE,udfa,NA,NA,NA,Brady Cook,NA,59,0.6271186440677966,NA,1,TRUE,-0.10021913092833645,0.5810471570476912,-0.025797143151036584,2026,2,-13.5,15.5,NA,NA
